Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Type,Propping.Agent.Units,Propping.Agent.Type,Additive,Mesh.Size,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.,Class
0,0,90365,135000,153212,90365,135000,1609,31.4327307694649,32.2985667405982,32.9014356109843,37896,2003,31.45611,-101.65859,8200,48.5997313820817,39.9132468291517,40.7605692326044,1,1,0,39.324,45.6894734043355,41.0841740484749,1,46.2993373360375,6387,8071,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5437.71,6382.78,6936.95,7945.47,8279.96,8596.46,9831.79,10168.75,10278.59,10366.76,10490.26,10668.94,10811.42,10845.61,1
0,8000,277938,490570,285938,79572,17640,1610,31.4327307694649,47.2149192475855,32.9014356109843,38077,2004,31.46399,-101.72739,9304,44.1646661294716,39.9132468291517,36.3453506504094,4,8,0,32.644,39.4022307057895,41.0841740484749,8,46.2993373360375,8678,8906,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5703.01,6614.5,7193.93,8177.11,8493.35,8791.91,9959.62,10328.02,10465.7,10466.13,10640.05,10885.24,11007.14,11049.94,1
0,5000,190096,470460,195096,49182,130557,1612,37.4785431919082,47.2149192475855,32.9014356109843,37963,2003,31.59617,-101.59249,8180,44.4812271666837,41.1683860955319,40.7605692326044,3,6,0,39.388,45.6894734043355,41.0841740484749,6,46.2993373360375,6381,6701,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5592.37,6362.06,6931.17,7961.39,8220.77,8555.83,9721.05,10101.08,10198.42,10327.79,10333.16,10568.36,10690.61,10728.71,1
0,5000,186715,470290,191715,51068,127823,1613,31.4327307694649,47.2149192475855,32.9014356109843,37972,2003,31.56325,-101.65698,8355,44.1646661294716,39.9132468291517,36.3453506504094,3,6,0,24.1,39.4022307057895,41.0841740484749,6,46.2993373360375,6515,6718,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5633,6546.99,7102.16,8137.92,8411.82,8733.32,9865.82,10256.51,10328.59,10430.31,10560.35,10703.49,10843.65,10886.18,1
0,5000,219198,475750,224198,74256,138890,1614,31.4327307694649,47.2149192475855,32.9014356109843,38377,2005,31.57271,-101.74805,8662,44.1646661294716,41.1683860955319,36.3453506504094,3,6,0,57.10141561,39.4022307057895,41.0841740484749,6,46.2993373360375,6814,7008,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5951,6828.04,7409.5,8413.63,8729.36,9086.77,10134.16,10506.93,10616.94,10606.12,10828.23,11153.2,11279.09,11333.13,1
0,4000,204204,470640,208204,60396,135240,1615,31.4327307694649,47.2149192475855,32.9014356109843,38226,2004,31.57651,-101.71405,8545,39.3953253532759,39.9132468291517,36.3453506504094,3,6,0,40.932,39.4022307057895,41.0841740484749,6,46.2993373360375,6714,6914,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5815,6717.06,7293.75,8307.65,8612.55,8963.85,10032.26,10429.87,10521.27,10546.64,10757.65,10980.37,11122.2,11171.26,1
0,5000,198324,472400,203324,52038,135187,1616,31.4327307694649,47.2149192475855,32.9014356109843,38226,2004,31.61293,-101.70325,8520,39.3953253532759,39.9132468291517,36.3453506504094,3,6,0,34.48819999,39.4022307057895,41.0841740484749,6,46.2993373360375,6688,6884,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5820,6683,7250,8268,8601.43,8982.34,10007.73,10385.04,10509.92,10544.61,10741.25,10942.35,11107.86,11153.28,1
0,11000,356554,511630,367554,156720,36340,1617,31.4327307694649,47.2149192475855,32.9014356109843,38113,2004,31.47672,-101.70483,9245,48.5997313820817,39.9132468291517,40.7605692326044,4,8,0,44.144,45.6894734043355,41.0841740484749,8,46.2993373360375,8702,8975,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5604.96,6529.12,7103.39,8096.75,8422.82,8745.06,9884.19,10270.7,10380.88,10371.98,10619.27,10804.92,10933.99,10981.15,1
0,11000,340969,510150,351969,142842,35480,1620,31.4327307694649,47.2149192475855,32.9014356109843,38120,2004,31.45627,-101.69414,9208,48.5997313820817,39.9132468291517,36.3453506504094,4,8,0,33.608,39.4022307057895,41.0841740484749,8,46.2993373360375,8676,8922,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5534.46,6474.79,7048.13,8040.83,8362.77,8656.29,9887.27,10232.27,10357.72,10420.85,10571.04,10781.13,10914.81,10953.6,1
0,11000,338712,507210,349712,140850,35260,1621,31.4327307694649,47.2149192475855,32.9014356109843,38153,2004,31.46258,-101.68286,9118,44.4812271666837,39.9132468291517,36.3453506504094,4,8,0,34.24012514,39.4022307057895,41.0841740484749,8,46.2993373360375,8685,8933,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5542.55,6481.96,7048.15,8044.92,8368.12,8674.07,9887.71,10237.3,10352.01,10404.35,10579.13,10763.63,10899.79,10939.18,1
0,11000,215607,524210,384756,81270,17377,1624,31.4327307694649,47.2149192475855,32.9014356109843,38205,2004,31.44973,-101.72305,9300,44.4812271666837,39.9132468291517,36.3453506504094,5,10,158149,34.904,39.4022307057895,41.0841740484749,10,46.2993373360375,9000,9010,34.904,46.5028002169063,46.4885978294857,NA,35.3283279841421,5627,6543,7102,8105,8446,8687,9946.55,10299.37,10436.98,10478.19,10585.57,10884.73,11009.18,11050.42,1
0,0,220506,350000,220506,92916,135000,1625,31.4327307694649,32.2985667405982,32.9014356109843,38095,2004,31.46986,-101.61883,8300,48.5997313820817,39.9132468291517,40.7605692326044,2,2,0,29.856,45.6894734043355,41.0841740484749,2,46.2993373360375,7661,8021,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5310.28,6270.63,6837.09,7847.9,8155.82,8520,9725.99,10054.63,10159.31,NA,10355.09,10471.83,10620.38,10660.47,1
0,0,220080,350000,220080,130326,215000,1626,31.4327307694649,32.2985667405982,32.9014356109843,38119,2004,31.45046,-101.65288,8229,48.5997313820817,41.1683860955319,40.7605692326044,2,2,0,36.2429405,45.6894734043355,41.0841740484749,2,46.2993373360375,6354,7339,45.6145114608116,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5369.22,6345.58,6908.63,7908.47,8253.99,8565.46,9813.72,10145.11,10255.67,NA,10459.27,10642.11,10785.28,10816.97,1
0,0,159000,350000,159000,159000,350000,1627,31.4327307694649,32.2985667405982,32.9014356109843,38078,2004,31.46737,-101.66234,8250,48.5997313820817,39.9132468291517,36.3453506504094,1,1,0,35.576,39.4022307057895,41.0841740484749,1,46.2993373360375,6430,8042,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5480.65,6433.68,7000.14,8011.56,8304.13,8628.43,9837.13,10187.39,10291.96,10374.43,10513.8,10675.39,10816.63,10854.29,1
0,0,220506,350000,220506,220506,350000,1628,31.4327307694649,32.2985667405982,32.9014356109843,38103,2004,31.4719,-101.65937,8260,39.3953253532759,39.9132468291517,40.7605692326044,1,1,0,15.1832191,45.6894734043355,41.0841740484749,1,46.2993373360375,6420,8068,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5465.04,6419.56,6990.26,7999.44,8299.46,8630.46,9830.03,10183.48,10284.68,10375.21,10509.06,10660.1,10801.23,10839.76,1
0,0,220506,110277.1,220506,220506,35000,1629,31.4327307694649,32.2985667405982,32.9014356109843,38084,2004,31.50376,-101.65152,8300,39.3953253532759,39.9132468291517,40.7605692326044,1,1,0,45.068,45.6894734043355,41.0841740484749,1,46.2993373360375,6507,8092,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5516.95,6483.51,7044.24,8057.92,8303.47,8642.84,9807.17,10190.29,10265.78,10380.26,10493.81,10611.51,10750.87,10792.87,1
0,0,220506,350000,220506,127590,215000,1634,31.4327307694649,32.2985667405982,32.9014356109843,38159,2004,31.52338,-101.63121,8337,48.5997313820817,39.9132468291517,36.3453506504094,2,2,0,23.852,39.4022307057895,41.0841740484749,2,46.2993373360375,6480,7446,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5499.58,6486.79,7047.08,8063.86,8264.3,8600.08,9767.34,10148.37,10221.32,10369.45,10427.94,10547.47,10681.75,10722.79,1
0,0,220506,350000,220506,92916,135000,1636,31.4327307694649,32.2985667405982,32.9014356109843,38139,2004,31.53006,-101.6333,8300,48.5997313820817,39.9132468291517,40.7605692326044,2,2,0,20.72,45.6894734043355,41.0841740484749,2,46.2993373360375,7872,8135,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5504.14,6480.51,7050.01,8066.45,8277.54,8608.9,9773.85,10159.16,10230.85,10371.02,10436.85,10563.97,10696.88,10737.67,1
0,0,183782,351130,183782,70894,135000,1637,31.4327307694649,32.2985667405982,32.9014356109843,38123,2004,31.49518,-101.62236,8206,48.5997313820817,39.9132468291517,40.7605692326044,2,2,0,19.024,45.6894734043355,41.0841740484749,2,46.2993373360375,7710,7968,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5397.07,6333.33,6898.83,7905.41,8210.53,8563.05,9743.5,10096.48,10187.89,NA,10390.53,10492.33,10633.88,10676.9,1
0,0,220506,350000,220506,92916,135000,1639,31.4327307694649,32.2985667405982,32.9014356109843,38150,2004,31.48406,-101.61861,8290,48.5997313820817,39.9132468291517,40.7605692326044,2,2,0,25.4,45.6894734043355,41.0841740484749,2,46.2993373360375,7643,7903,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5320,6271,6816,7835,8160,8519.99,9709.87,10050.02,10149.53,NA,10347.53,10451.21,10597.3,10640.59,1
0,0,220506,350000,220506,92916,135000,1641,31.4327307694649,32.2985667405982,32.9014356109843,38188,2004,31.47781,-101.61691,8210,48.5997313820817,47.6641071277034,40.7605692326044,2,2,0,25.66,45.6894734043355,41.0841740484749,2,46.2993373360375,7647,7948,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5333.18,6258.53,6825.77,7849.49,8152.39,8516.87,9713.66,10044.62,10147.42,NA,10345.4,10449.06,10596.72,10640.07,1
0,0,220506,350000,220506,127590,215000,1643,31.4327307694649,32.2985667405982,32.9014356109843,38189,2004,31.50933,-101.62683,8237,44.1646661294716,39.9132468291517,40.7605692326044,2,2,0,20.668,45.6894734043355,41.0841740484749,2,46.2993373360375,6432,7396,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5456.79,6427.07,6989.42,8005.08,8234.58,8576.98,9749.66,10120.05,10200.77,10362.45,10404.74,10514.83,10652.77,10694.06,1
0,0,220506,350000,220506,92916,135000,1645,31.4327307694649,32.2985667405982,32.9014356109843,38156,2004,31.50218,-101.62458,8300,44.1646661294716,39.9132468291517,40.7605692326044,2,2,0,26.52292632,45.6894734043355,41.0841740484749,2,46.2993373360375,7761,8011,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5432.4,6385.52,6932,7952.24,8225.42,8574.29,9750.37,10110.45,10197.47,10368.39,10402.03,10504.84,10644.27,10686.02,1
0,5000,199458,471020,204458,56196,133882,1647,31.4327307694649,47.2149192475855,32.9014356109843,38201,2004,31.56653,-101.74174,8610,48.5997313820817,39.9132468291517,36.3453506504094,3,6,0,55.96,39.4022307057895,41.0841740484749,6,46.2993373360375,6784,6976,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5912,6797.82,7379.18,8378.41,8700.02,9051.28,10116.42,10501.61,10596.04,10584.76,10807.43,11112.66,11243.52,11295.69,1
0,5000,207988,470270,212988,63844,134547,1648,37.4785431919082,47.2149192475855,32.9014356109843,38243,2004,31.59831,-101.58431,8116,44.4812271666837,39.9132468291517,36.3453506504094,3,6,0,44.236,39.4022307057895,41.0841740484749,6,46.2993373360375,6325,6671,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5197.38,6333.52,6891.2,7933.82,8201.8,8539.45,9700.74,10085.94,10183.74,10315.44,10307.83,10554.93,10671.2,10708.92,1
0,5000,189756,471420,194756,54768,136548,1650,31.4327307694649,47.2149192475855,32.9014356109843,38258,2004,31.5407,-101.62262,8270,44.1646661294716,39.9132468291517,35.8080535057143,3,6,0,38.304,39.4022307057895,32.4389416069333,6,46.2993373360375,6441,6619,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5509.18,6454.51,7014.36,8043.29,8269.42,8600.35,9772.83,10155.45,10227.5,10379.09,10421.83,10557.96,10686.46,10726.09,1
0,0,220506,350000,220506,92916,135000,1653,31.4327307694649,32.2985667405982,32.9014356109843,38215,2004,31.50822,-101.6484,8312,39.3953253532759,39.9132468291517,36.3453506504094,2,2,0,29.62307158,39.4022307057895,41.0841740484749,2,46.2993373360375,7847,8079,45.6145114608116,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5502.75,6467.3,7030.09,8043.55,8299.67,8638.05,9801.23,10186.16,10260.23,10379.68,10484.19,10601.7,10740.5,10782.43,1
0,0,220506,350000,220506,92916,135000,1654,31.4327307694649,32.2985667405982,32.9014356109843,38227,2004,31.44684,-101.6528,8174,48.5997313820817,41.1683860955319,40.7605692326044,2,2,0,29.15185689,45.6894734043355,41.0841740484749,2,46.2993373360375,7721,7944,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5350,6341.99,6899.69,7909.16,8254.17,8559.62,9817.82,10145.98,10257.41,NA,10459.19,10648.64,10791.69,10822.58,1
383200,0,0,110277.1,383200,131800,49250,1656,31.4327307694649,32.2985667405982,32.9014356109843,38446,2005,31.53,-101.65522,8327,48.5997313820817,39.9132468291517,40.7605692326044,2,2,0,41.124,45.6894734043355,41.0841740484749,2,46.2993373360375,7933,8165,35.81895018376,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5591.26,6538.17,7108.22,8122.97,8358.38,8682.68,9831.92,10231.74,10296.12,10401.02,10524.09,10657.32,10788.92,10830.66,1
0,0,367506,362000,367506,139916,139000,1657,31.4327307694649,32.2985667405982,32.9014356109843,38272,2004,31.55144,-101.64,8336,48.5997313820817,39.9132468291517,40.7605692326044,2,2,0,42.43844071,45.6894734043355,41.0841740484749,2,46.2993373360375,7895,8117,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5563.72,6470.22,7038.27,8057.87,8335.3,8660.98,9816.15,10204.75,10279.3,10399.02,10487.23,10630.03,10767.75,10807.84,1
383200,0,0,110277.1,383200,131800,49250,1661,31.4327307694649,32.2985667405982,32.9014356109843,38419,2005,31.44406,-101.61534,8282,48.5997313820817,39.9132468291517,40.7605692326044,2,2,0,22.39416894,45.6894734043355,41.0841740484749,2,46.2993373360375,7602,7849,35.81895018376,46.5028002169063,46.4885978294857,NA,35.3283279841421,5192,6222.3,6783.65,7797.62,8113,8467.85,9717.8,10032.51,10138.12,NA,10323.23,10473.09,10619.21,10648.47,1
0,0,367506,360000,367506,139916,140000,1662,31.4327307694649,32.2985667405982,32.9014356109843,38289,2004,31.44229,-101.6726,8260,44.1646661294716,55.0971911518644,40.7605692326044,2,2,0,39.86164692,45.6894734043355,41.0841740484749,2,46.2993373360375,7831,8053,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5502,6446.82,7017.11,8024.29,8325.92,8611.77,9890.83,10227.25,10346.73,10397.27,10543.84,10773.94,10914.65,10948.27,1
0,0,367506,362000,367506,139916,139000,1665,31.4327307694649,32.2985667405982,32.9014356109843,38240,2004,31.51985,-101.63012,8340,48.5997313820817,41.1683860955319,36.3453506504094,2,2,0,18.52846714,39.4022307057895,41.0841740484749,2,46.2993373360375,7849,8117,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5495.02,6468.85,7029.76,8044.87,8260.44,8598.14,9766.62,10145.87,10220.21,10371.29,10426.03,10543.22,10677.95,10720.59,1
0,5000,195174,472660,200174,54558,135440,1666,31.4327307694649,47.2149192475855,32.9014356109843,38257,2004,31.63272,-101.76269,8710,43.4336303913043,39.9132468291517,36.3453506504094,3,6,0,45.8702266,39.4022307057895,41.0841740484749,6,46.2993373360375,6896,7088,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6021,6877,7474,8473,8801.65,9232.93,10190.32,10520.16,10671.08,10676.23,10850.1,11188.63,11348.31,11405.02,1
0,5000,196098,473480,201098,54222,129403,1667,31.4327307694649,47.2149192475855,32.9014356109843,38272,2004,31.5967,-101.64135,8350,44.1646661294716,39.9132468291517,35.8080535057143,3,6,0,43.07231771,39.4022307057895,32.4389416069333,6,46.2993373360375,6530,6694,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5671,6539.97,7094.86,8114.86,8401.46,8731.98,9851.78,10229.48,10332.18,10425.85,10524.41,10711.94,10852.9,10894.94,1
0,4500,195762,473390,200262,56532,138234,1669,31.4327307694649,47.2149192475855,32.9014356109843,38295,2004,31.53355,-101.62035,8205,44.1646661294716,39.9132468291517,40.7605692326044,3,6,0,28.67926976,45.6894734043355,41.0841740484749,6,46.2993373360375,6441,6591,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5482.62,6440.41,7002.05,8022.52,8251.8,8587,9761.74,10138.82,10214.37,10373.8,10407.8,10533.93,10663.57,10702.9,1
0,5000,196224,475894,201224,55818,138234,1671,31.4327307694649,47.2149192475855,32.9014356109843,38295,2004,31.59139,-101.64819,8345,48.5997313820817,39.9132468291517,36.3453506504094,3,6,0,32.59924597,39.4022307057895,41.0841740484749,6,46.2993373360375,6541,6710,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5664,6549.07,7103.87,8123.33,8405.98,8737.96,9854.75,10235.22,10330.57,10424.73,10538,10723.45,10854.28,10896.25,1
0,5000,195636,471060,200636,54180,137740,1672,31.4327307694649,47.2149192475855,32.9014356109843,38307,2004,31.58082,-101.72859,8615,44.4812271666837,39.9132468291517,36.3453506504094,3,6,0,32.49670036,39.4022307057895,41.0841740484749,6,46.2993373360375,6740,6928,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5835,6747,7325.31,8336.64,8628.81,8990.13,10038.38,10428.81,10531.01,10541.96,10757.86,11017.8,11158.1,11208.06,1
0,5000,194292,471970,199292,54474,134280,1673,31.4327307694649,47.2149192475855,32.9014356109843,38307,2004,31.57116,-101.72116,8532,44.1646661294716,41.1683860955319,36.3453506504094,3,6,0,34.12554949,39.4022307057895,41.0841740484749,6,46.2993373360375,6742,6930,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5837,6747.63,7319.08,8329.93,8633.91,8984.24,10056.4,10455.59,10542.18,10556.84,10772.4,11014.7,11153.62,11202.59,1
0,5000,194292,471820,199292,55524,134578,1674,37.4785431919082,47.2149192475855,32.9014356109843,38300,2004,31.5498,-101.58232,8188,44.1646661294716,39.9132468291517,35.8080535057143,3,6,0,50.176,39.4022307057895,32.4389416069333,6,46.2993373360375,6295,6439,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5063.67,6304.36,6871.22,7907.48,8124.49,8493.5,9686.04,10055.92,10139.08,10330.96,10283.55,10450.54,10566.31,10602.03,1
0,0,367506,360000,367506,139916,140000,1676,31.4327307694649,32.2985667405982,32.9014356109843,38291,2004,31.4549,-101.64987,8140,48.5997313820817,39.9132468291517,36.3453506504094,2,2,0,29.992,39.4022307057895,41.0841740484749,2,46.2993373360375,7713,7942,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5372.15,6338.89,6905.56,7898.6,8244.69,8566.82,9803.13,10136.59,10244.57,NA,10451.14,10623.01,10766.45,10799.28,1
0,0,367506,362000,367506,139916,139000,1678,31.4327307694649,32.2985667405982,32.9014356109843,38252,2004,31.51869,-101.66894,8307,48.5997313820817,41.1683860955319,40.7605692326044,2,2,0,21.0058,45.6894734043355,41.0841740484749,2,46.2993373360375,7959,8183,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5622.88,6553.65,7128.13,8146.9,8378.56,8709.21,9853.32,10262.42,10319.83,10403.61,10563.23,10695.53,10827.6,10870.69,1
0,0,367506,362000,367506,139916,139000,1679,31.4327307694649,32.2985667405982,32.9014356109843,38243,2004,31.46065,-101.62497,8204,39.3953253532759,39.9132468291517,40.7605692326044,2,2,0,15.47732057,45.6894734043355,41.0841740484749,2,46.2993373360375,7655,8053,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5283.8,6259.54,6832.09,7843.62,8160.01,8516.84,9736.66,10063.22,10168.82,NA,10365.22,10500.33,10647.76,10683.02,1
0,0,367506,360000,367506,139916,140000,1680,31.4327307694649,32.2985667405982,32.9014356109843,38326,2004,31.43709,-101.66175,8231,48.5997313820817,39.9132468291517,40.7605692326044,2,2,0,27.77576071,45.6894734043355,41.0841740484749,2,46.2993373360375,7747,8003,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5410.18,6364.61,6931.9,7928.66,8289.01,8571.88,9862.92,10196.06,10313.02,NA,10503.71,10732.83,10875.19,10906.31,1
