Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Fluid.Amount.Per.Foot,Propping.Agent.Amount.Per.Foot,WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Base,Fluid.Type,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,Treated.Stage.Height,Total.Height,Geology.Score
0,5040,460572,306130,465612,460572,306130,554.238267148014,368.387484957882,1346,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,40931,2012,31.75685,-102.013,10304,80,20,1,1,2,0,65.18104683,4,4,2,FRAC,10181,GEL,SAND,NA,NA,GELA,NA,831,NA,1377
973392,10584,0,701470,983976,973392,701470,523.610543302851,377.337278106509,1347,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,40691,2011,31.74176,-102.02954,10724,80,80,2,1,2,0,23.404,3,4,2,FRAC,10650,FLUD,SAND,NA,NA,GELA,NA,1859,940.280000000001,4230.8
0,10560,1290999,1395150,1301559,830871,587837,768.613320999075,543.790009250694,1348,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40941,2012,31.90527,-101.90791,10396,40,40,3,3,6,0,54.004,2,4,6,FRAC,10266,X-LINKGEL,SAND,NA,NA,XLNK,20/40,1081,1549.28,5292.83
0,12000,1487780,1438523,1499780,201424,149186,2238.04444444444,1657.62222222222,1350,D,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40990,2012,31.92121,-101.79205,10517,160,40,8,4,8,0,167.716,2,9,8,FRAC,10355,X-LINKGEL,SAND,NA,NA,XLNK,30/50,90,3370.61,15191.59
44658.6,1961.400032,869328.5918,687241,915948.5918,190008,100090,2436,1283.20512820513,1351,A,CHEVRON U S A INCORPORATED,MIDLAND,40941,2012,31.84887,-102.00542,10855,Over 160,Sub 20,7,6,18,0,51.71401936,2,8,18,FRAC,10785,X-LINKGEL,SAND,NA,NA,GELA,20/40,78,3042.31,14036.73
62328,1716,860500,808814,924544,8039,NA,30.6832061068702,NA,1352,A,CHEVRON U S A INCORPORATED,MIDLAND,40943,2012,31.83923,-101.99788,10971,Over 160,40,8,7,22,0,52.05450267,2,9,22,FLSH,10842,W,NA,NA,43,NA,NA,262,3135,14260
0,15000,1552707.24,1509415,1688884,367464,116528,2213.63855421687,701.975903614458,1354,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41026,2012,31.82874,-101.79834,11147,Over 160,40,11,4,8,0,69,2,12,8,FRAC,11038,X-LINKGEL,SAND,NA,NA,XLNK,30/50,166,3966.22,22284.13
1520560.71906,0,0,1135680,1675674,1565583.6,1014000,693.573675496689,419.701986754967,1355,C,PARSLEY ENERGY OPERATIONS LLC,MIDLAND,41117,2012,31.90127,-101.91037,11600,80,40,12,1,1,0,63.7,4,15,1,FRAC,11438,FLUD,SAND,NA,NA,NA,NA,2416,NA,NA
958398,0,0,846620,958398,958398,846620,292.016453382084,257.958561852529,1356,C,PARSLEY ENERGY OPERATIONS LLC,MIDLAND,40915,2012,31.89578,-101.91425,11600,40,40,13,1,1,0,118.444,3,15,1,FRAC,11434,FLUD,SAND,NA,NA,NA,NA,3282,NA,NA
0,15000,1364498,1409144,1379498,179710,135334,1311.75182481752,987.839416058394,1359,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40885,2011,31.85458,-101.98048,10877,40,Sub 20,6,4,8,0,101.708,3,8,8,FRAC,10757,X-LINKGEL,SAND,NA,NA,XLNK,30/50,137,2473.82,12448.99
0,15000,1441477,1417665,1456477,218778,141723,1657.40909090909,1073.65909090909,1360,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40891,2011,31.83288,-101.96005,10879,40,160,8,4,8,0,24.292,2,9,8,FRAC,10732,X-LINKGEL,SAND,NA,NA,GELA,30/50,132,3209.05,14392.46
0,12000,1487424,1347850,1499424,193710,136011,1445.59701492537,1015.00746268657,1361,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40979,2012,31.82346,-101.96595,11135,40,160,7,5,10,0,90.432,3,9,10,FRAC,11022,X-LINKGEL,SAND,NA,NA,NA,30/50,134,2715.91,13324.2
0,15000,1340128,1389239,1355128,203080,150208,1562.15384615385,1155.44615384615,1363,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41085,2012,31.84708,-101.91557,10683,40,20,8,4,8,0,131.648,2,9,8,FRAC,10526,X-LINKGEL,SAND,NA,NA,XLNK,30/50,130,3246.44,14071.9
1157520,0,0,805680,1157520,1157520,805680,683.709391612522,475.888954518606,1366,A,ENERGEN RESOURCES CORPORATION,MIDLAND,40770,2011,31.83423,-102.19834,10574,80,80,2,1,1,0,43.248,3,4,1,FRAC,10386,FLUD,SAND,NA,NA,NA,NA,1693,806.07,3775.49
1209306,0,0,855350,1209306,1209306,855350,692.615120274914,489.891179839633,1367,A,ENERGEN RESOURCES CORPORATION,MIDLAND,40825,2011,31.8189,-102.2109,10574,40,Over 160,2,1,1,0,99.244,3,4,1,FRAC,10436,FLUD,SAND,NA,NA,NA,NA,1746,778.720000000001,4007.12
1283142,0,0,800014,1283142,1283142,800014,737.014359563469,459.5140723722,1369,A,ENERGEN RESOURCES CORPORATION,MIDLAND,40838,2011,31.81772,-102.20188,10652,160,Over 160,2,1,1,0,124.096,3,4,1,FRAC,10440,FLUD,SAND,NA,NA,NA,NA,1741,789.559999999999,3969.48
1049370,0,0,841390,1049370,1049370,841390,372.645596590909,298.7890625,1372,B,ATHLON ENERGY OPERATING LLC,MIDLAND,40813,2011,31.6767,-102.04877,12330,40,40,10,1,1,0,33.984,4,13,1,FRAC,12128,FLUD,SAND,NA,NA,NA,20/40,2816,2860.76,23516.86
0,15000,1405266,1395880,1420266,218696,149466,1301.7619047619,889.678571428571,1375,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41085,2012,31.84216,-101.90455,10637,40,20,8,4,8,0,89.4,2,9,8,FRAC,10534,X-LINKGEL,SAND,NA,NA,XLNK,30/50,168,3253.07,14359.16
0,0,1523424,978500,1523424,1523424,978500,507.808,326.166666666667,1376,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40767,2011,31.82752,-102.1777,11288,80,80,8,1,1,0,71.07859197,2,9,1,FRAC,11130,GEL,SAND,NA,NA,NA,NA,3000,2711.66,12671.83
0,0,756582,844910,756582,104748,5760,4761.27272727273,261.818181818182,1377,A,BERRY OIL COMPANY,MIDLAND,40772,2011,31.7301,-102.09704,11059,40,40,6,12,12,0,11.188,4,9,12,FRAC,10950,X-LINKGEL,SAND,NA,NA,NA,20/40,22,1308.07,8915.42
0,0,721350,450707,721350,104286,38523,2607.15,963.075,1379,A,BERRY OIL COMPANY,MIDLAND,40808,2011,31.71924,-102.09364,11125,40,80,6,12,12,0,21.736,4,9,12,FRAC,10870,GEL,SAND,NA,NA,GELA,20/40,40,1346.96,8804.57999999999
0,0,1552707.24,851126,1565760,1565583.6,851126,531.667232597623,289.007130730051,1381,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40883,2011,31.85988,-102.14896,11105,40,160,8,1,1,0,105.98,2,9,1,FRAC,10910,GEL,SAND,NA,NA,NA,NA,2945,2659.46,11902.78
0,0,1335348,808500,1335348,1335348,808500,477.763148479428,289.266547406082,1382,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40850,2011,31.81845,-102.15355,11835,80,80,8,1,1,0,50.444,2,9,1,FRAC,10665,GEL,SAND,NA,NA,NA,NA,2795,2537.4,10835.24
0,0,804672,613084,804672,34042,1500,425.525,18.75,1383,B,BERRY OIL COMPANY,MIDLAND,40767,2011,31.6993,-101.94911,11731,80,40,7,15,15,0,0.292,3,9,15,FRAC,11600,GEL,SAND,NA,NA,GELA,20/40,80,2800.1,13433.63
0,0,740292,764714,740292,76230,36583,1089,522.614285714286,1386,B,BERRY OIL COMPANY,MIDLAND,40879,2011,31.7101882,-101.9393206,11830,40,Sub 20,6,13,13,0,0.248,4,9,13,FRAC,11410,X-LINKGEL,CER,NA,NA,XLNK,20/40,70,1858.23,10665.59
0,0,821688,774294,821688,821688,774294,248.5444646098,234.208711433757,1388,D,TRILOGY OPERATING INCORPORATED,MIDLAND,40836,2011,31.96047,-101.78676,10349,80,40,4,1,1,0,46.928,1,4,1,FRAC,10102,X-LINKGEL,SAND,NA,NA,NA,NA,3306,2533,6051
0,10500,1280932,1192763,1291432,597534,382202,4526.77272727273,2895.4696969697,1389,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40956,2012,31.83024,-101.92327,10730,40,20,7,4,8,0,98.776,3,9,8,FRAC,10606,X-LINKGEL,SAND,NA,NA,GELA,30/50,132,2673.91,13314.46
0,10500,1091276,1299161,1101776,685788,488537,556.194647201947,396.218167072182,1390,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40934,2012,31.92667,-101.89737,10429,80,80,3,3,6,0,14.904,2,4,6,FRAC,10243,X-LINKGEL,SAND,NA,NA,BIOC,30/50,1233,1538.57,5285.27
545500,11000,0,509500,556500,545000,509500,267.550319096711,250.122729504173,1391,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,40868,2011,31.84239,-102.04882,10152,80,160,3,1,3,0,36.676,2,4,3,FRAC,9998,W,SAND,NA,NA,NA,NA,2037,1531.69,5379.4
0,0,1052798,1423739,1052798,5173,0,1.73940820443847,0,1392,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40876,2011,31.93711,-101.88581,10428,40,40,3,3,3,0,42.116,2,4,4,ACID,10245,A,undefined,NA,NA,HCL,NA,2974,1543.18,5303.13
534500,11000,0,5e+05,545500,534000,5e+05,256.977863330125,240.615976900866,1393,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,40805,2011,31.84726,-102.04626,10140,40,40,3,1,3,0,34.888,2,4,3,FRAC,10030,W,SAND,NA,NA,GELA,NA,2078,1533.78,5337.83
0,15000,1388199,1347700,1403199,212004,150467,2163.30612244898,1535.37755102041,1394,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41011,2012,31.84936,-101.93807,10719,40,80,7,4,8,0,49.028,2,8,8,FRAC,10526,X-LINKGEL,SAND,NA,NA,XLNK,30/50,98,3010.22,13423.01
781200,0,0,866400,781200,781200,866400,275.458392101551,305.500705218618,1395,A,CROWNQUEST OPERATING LLC,MIDLAND,40835,2011,31.87439,-102.00925,11501,160,Sub 20,7,1,1,0,74.232,3,9,1,FRAC,11386,FLUD,SAND,NA,NA,NA,NA,2836,2620.98,12866.75
897120,0,0,970400,897120,897120,970400,320.4,346.571428571429,1396,A,CROWNQUEST OPERATING LLC,MIDLAND,41015,2012,31.86447,-102.01949,11510,160,Sub 20,7,1,1,0,164.344,3,9,1,FRAC,11360,FLUD,SAND,NA,NA,NA,NA,2800,2604.88,12884.21
0,14000,1084116,1058922,1098116,179401,136678,1546.56034482759,1178.25862068966,1398,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40912,2012,31.91885,-101.99661,11267,Over 160,Over 160,8,4,8,0,56.644,1,8,8,FRAC,10740,X-LINKGEL,SAND,NA,NA,BIOC,30/50,116,3870.45,14270.45
0,16500,1333435,1423437,1349935,925239,661055,634.159698423578,453.087731322824,1400,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40964,2012,31.92027,-101.85936,10445,80,40,3,3,6,0,56.468,2,4,6,FRAC,10263,X-LINKGEL,SAND,NA,NA,BIOC,NA,1459,1550.02,5114.42
0,0,1312584,821000,1312584,1312584,821000,434.630463576159,271.854304635762,1403,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40861,2011,31.8371,-102.15379,10980,40,160,8,1,1,0,83.38,2,9,1,FRAC,10870,GEL,SAND,NA,NA,GELA,NA,3020,2543.25,11619.08
0,16500,1444109,1573985,1460609,192260,135996,3204.33333333333,2266.6,1405,D,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40865,2011,31.94907,-101.82352,10452,80,20,8,4,8,0,19.98,1,8,8,FRAC,10310,X-LINKGEL,SAND,NA,NA,BRKR,30/50,60,4206,15662.96
0,0,1234173,1415768,1234173,195043,135306,2438.0375,1691.325,1406,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40956,2012,31.87772,-101.97023,10771,20,Sub 20,7,4,8,0,64.344,2,8,8,FRAC,10686,X-LINKGEL,SAND,NA,NA,BIOC,30/50,80,3088.06,13937.66
0,20200,1388027,1238775,1408227,187532,128456,1769.16981132075,1211.84905660377,1407,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40878,2011,31.95106,-101.82864,10446,80,40,8,3,6,0,73.664,1,8,6,FRAC,10354,X-LINKGEL,SAND,NA,NA,CRIN,30/50,106,4155,15617
0,10250,1107788,1399220,1118038,179880,150759,873.203883495146,731.839805825243,1408,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41029,2012,31.88474,-101.99461,11202,40,Sub 20,9,4,8,0,70.3,1,9,8,FRAC,10880,X-LINKGEL,SAND,NA,NA,XLNK,30/50,206,4069.71,14659.33
0,15000,1177926,1445816,1192926,371118,318855,2595.23076923077,2229.75524475524,1409,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40956,2012,31.85802,-101.90099,10606,160,40,6,3,6,0,132.544,3,8,6,FRAC,10466,X-LINKGEL,SAND,NA,NA,GELA,30/50,143,2493.01,12355.12
1015350,0,0,717041,1015350,1015350,717041,422.534332084894,298.394090719933,1411,A,SUMMIT PETROLEUM LIMITED LIABILITY CORP,MIDLAND,40873,2011,31.74347,-102.11874,10514,80,80,3,1,1,0,89.508,2,4,1,FRAC,10250,FLUD,SAND,NA,NA,NA,NA,2403,1453.52,5114.99
1314264,0,0,830181,1314264,1314264,830181,532.090688259109,336.105668016194,1412,A,SUMMIT PETROLEUM LIMITED LIABILITY CORP,MIDLAND,40835,2011,31.75734,-102.14178,10555,160,40,7,1,1,0,84.592,2,8,1,FRAC,10420,FLUD,SAND,NA,NA,NA,NA,2470,2501.84,11374.13
0,16500,1372841,1423712,1389341,216876,161491,1853.64102564103,1380.26495726496,1413,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41011,2012,31.83808,-101.95273,10803,40,160,8,4,8,0,56.772,2,9,8,FRAC,10729,X-LINKGEL,SAND,NA,NA,XLNK,30/50,117,3256.41,14130.97
0,12000,1439288,1461359,1451288,223302,150725,1595.01428571429,1076.60714285714,1414,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41067,2012,31.83466,-101.92032,10890,40,80,7,4,8,0,44.212,2,8,8,FRAC,10576,X-LINKGEL,SAND,NA,NA,XLNK,30/50,140,3078.89,13737.49
0,0,1351602,107600,1351602,1351602,107600,414.347639484979,32.9858982219497,1416,B,ATHLON ENERGY OPERATING LLC,MIDLAND,40851,2011,31.67881,-102.10276,11375,80,40,8,1,1,0,5.083,2,9,1,FRAC,11212,X-LINKGEL,SANDRCSD,NA,NA,NA,NA,3262,2953.3,12591.91
0,4200,112560,1e+05,116760,112560,1e+05,30.2662005915569,26.8889486421081,1417,B,ATHLON ENERGY OPERATING LLC,MIDLAND,40831,2011,31.65171,-102.05837,11630,160,40,9,1,2,0,45.42,1,9,2,FRAC,11409,GEL,SAND,NA,NA,GELA,20/40,3719,4023.39,14128.23
0,0,1169910,782000,1169910,1169910,782000,370.811410459588,247.860538827258,1418,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40877,2011,31.8131,-102.17307,11445,80,Over 160,8,1,1,0,57.208,2,9,1,FRAC,11210,GEL,SAND,NA,NA,GELA,NA,3155,2791.27,13442.77
0,0,1409520,888500,1409520,1409520,888500,510.695652173913,321.920289855072,1420,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40947,2012,31.83429,-102.135,10977,80,40,8,1,1,0,36.652,2,9,1,FRAC,10720,GEL,SAND,NA,NA,NA,NA,2760,2646.29,11787.15
0,0,1363320,929580,1363320,1363320,929580,500.300917431193,341.130275229358,1421,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40986,2012,31.81556,-102.11977,11207,80,40,8,1,1,0,66.948,2,9,1,FRAC,10710,GEL,SAND,NA,NA,GELA,NA,2725,2675.37,11652.57
0,0,1445514,926180,1445514,1445514,926180,505.424475524475,323.839160839161,1423,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40958,2012,31.84494,-102.15148,11005,80,40,8,1,1,0,67.568,2,9,1,FRAC,10850,GEL,SAND,NA,NA,NA,NA,2860,2575.35,11591.04
0,13000,418800,530100,431800,418800,530100,239.314285714286,302.914285714286,1425,B,MIDENERGY OPERATING LLC,MIDLAND,40853,2011,31.71062,-101.93136,10952,40,80,5,1,2,0,4.528,4,8,2,FRAC,10880,X-LINKGEL,SANDCER,NA,NA,XLNK,NA,1750,1710.3,10879.42
0,8064,76440,264370,84504,76440,264370,58.3511450381679,201.809160305344,1426,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,40891,2011,31.70005,-102.02924,10715,80,80,1,1,2,0,4.216,4,4,2,FRAC,10660,GEL,SAND,NA,NA,GELA,NA,1310,NA,1346.88
0,13500,1431726,1376898,1445226,1019088,736263,671.335968379447,485.021739130435,1430,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40934,2012,31.83539,-101.96525,11175,40,160,7,3,6,0,131.848,3,9,6,FRAC,10985,X-LINKGEL,SAND,NA,NA,FECL,30/50,1518,2705.57,13756.36
0,12000,1119650,1437569,1131650,173978,150024,1449.81666666667,1250.2,1432,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40979,2012,31.85412,-101.96623,10849,40,80,7,4,8,0,51.136,3,9,8,FRAC,10748,X-LINKGEL,SAND,NA,NA,XLNK,30/50,120,2691.55,13117.2
0,12000,1200862,1224984,1212862,202996,149994,1180.20930232558,872.058139534884,1434,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41024,2012,31.85652,-101.97209,10875,40,160,7,4,7,0,64.804,3,9,7,FRAC,10782,X-LINKGEL,SAND,NA,NA,XLNK,30/50,172,2679,13103.07
0,11088,932064,798120,943152,932064,798120,382.463684858432,327.501025851457,1435,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,40962,2012,31.80908,-102.22015,11350,40,Over 160,7,1,2,0,54.692,3,9,2,FRAC,11256,GEL,SAND,NA,NA,GELA,NA,2437,2279.22,12071.96
0,15000,1448328,1377555,1463328,187920,143627,2763.52941176471,2112.16176470588,1439,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41125,2012,31.85245,-101.97501,10992,40,80,7,5,10,0,88.68,3,9,10,FRAC,10884,X-LINKGEL,SAND,NA,NA,SFAC,30/50,68,2673,13096.58
0,52500,1199908,1458884,1252408,747588,660716,550.506627393225,486.536082474227,1441,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40992,2012,31.91622,-101.8934,10385,40,20,3,3,6,0,48.14,2,4,6,FRAC,10218,X-LINKGEL,SAND,NA,NA,BIOC,NA,1358,1528.87,5144.89
0,13500,1362152,1506739,1375652,182723,135712,2687.10294117647,1995.76470588235,1442,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40979,2012,31.88041,-101.9667,10810,40,Sub 20,7,4,8,0,95.82,2,8,8,FRAC,10676,X-LINKGEL,SAND,NA,NA,XLNK,30/50,68,3078.66,13853.26
0,0,1552707.24,74000,1757666.39999999,1565583.6,50000,2839.17636022514,23.4521575984991,1447,B,ATHLON ENERGY OPERATING LLC,MIDLAND,40930,2012,31.67797,-102.02717,11655,160,40,6,1,1,0,19.41496207,4,9,1,FRAC,11357,X-LINKGEL,SAND,NA,NA,XLNK,NA,2132,1798.22,10488.93
0,13500,1415625,1449098,1429125,185684,135010,2210.52380952381,1607.2619047619,1451,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40968,2012,31.93864,-101.83344,10503,80,20,7,4,8,0,95.916,2,8,8,FRAC,10358,X-LINKGEL,SAND,NA,NA,GELA,30/50,84,3194,14701
0,0,1256850,819500,1256850,1256850,819500,486.208897485493,317.021276595745,1453,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40981,2012,31.84558,-102.16502,11118,40,20,8,1,1,0,67.14,2,9,1,FRAC,10540,GEL,SAND,NA,NA,GELA,NA,2585,2474.95,10820.31
0,9000,1020771,1250497,1029771,742705,616823,776.888075313808,645.212343096234,1458,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41064,2012,31.77932,-102.17599,10548,40,40,3,3,6,0,58.508,2,4,6,FRAC,10420,X-LINKGEL,SAND,NA,NA,XLNK,NA,956,1412,5365
0,16000,842000,609809,858000,27636,952,168.512195121951,5.80487804878049,1461,B,BERRY OIL COMPANY,MIDLAND,40901,2011,31.69311,-101.92723,11773,Over 160,40,6,11,22,0,7.608,4,9,22,FRAC,11610,GEL,CER,NA,NA,GELA,20/40,164,1901.82,10864.59
0,7500,1327826,1337138,1335326,197196,135013,1323.46308724832,906.127516778523,1462,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41029,2012,31.76356,-101.95537,10939,80,40,7,4,7,0,66.956,3,9,7,FRAC,10860,X-LINKGEL,SAND,NA,NA,XLNK,NA,149,2773.1,13846.64
189000,0,0,130000,189000,189000,130000,83.5913312693499,57.4966828836798,1463,B,ATHLON ENERGY OPERATING LLC,MIDLAND,40924,2012,31.65588,-102.04129,11707,40,40,6,1,1,0,38.888,4,9,1,FRAC,11434,FLUD,SAND,NA,NA,NA,NA,2261,1689.54,9497.6
0,12000,1323581,1381241,1335581,184581,151188,1883.47959183673,1542.73469387755,1465,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41100,2012,31.73963,-101.97045,10943,40,40,6,4,8,0,47.492,3,8,8,FRAC,10874,X-LINKGEL,SAND,NA,NA,XLNK,30/50,98,2625.14,13295.34
0,0,124000,120000,124000,124000,120000,43.1905259491466,41.7972831765935,1466,B,ATHLON ENERGY OPERATING LLC,MIDLAND,40924,2012,31.66521,-102.08433,11462,40,40,7,1,1,0,5.604,3,9,1,FRAC,11322,X-LINKGEL,SAND,NA,NA,SFAC,NA,2871,2508.89,12898.05
0,13500,1394211,1528015,1407711,203757,134848,1265.57142857143,837.565217391304,1469,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41096,2012,31.89295,-102.01074,11236,40,Sub 20,8,5,10,0,133.616,2,9,10,FRAC,11102,X-LINKGEL,SAND,NA,NA,XLNK,30/50,161,3128.94,13822.81
0,0,1353282,846000,1353282,1353282,846000,479.037876106195,299.469026548673,1471,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40974,2012,31.84901,-102.1662,11110,40,40,8,1,1,0,84.272,2,9,1,FRAC,10785,GEL,SAND,NA,NA,GELA,NA,2825,2477.61,11203.29
0,10500,937169,1154722,947669,594815,459930,809.272108843537,625.755102040816,1473,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41064,2012,31.76732,-102.17618,10509,40,80,4,3,6,0,78.02,1,4,6,FRAC,10367,X-LINKGEL,SAND,NA,NA,XLNK,NA,735,2228,6145
0,12000,1422357,1447742,1434357,223070,150110,1052.21698113208,708.066037735849,1474,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41029,2012,31.88235,-102.00738,11004,40,Sub 20,8,4,8,0,101.8054469,2,9,8,FRAC,10910,X-LINKGEL,SAND,NA,NA,XLNK,30/50,212,3176.45,13943.61
0,12000,1209621,1320008,1221621,212673,61382,1661.5078125,479.546875,1475,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41133,2012,31.85604,-101.90967,10664,160,40,6,4,8,0,55.836,3,8,8,FRAC,10480,X-LINKGEL,SAND,NA,NA,XLNK,20/40,128,2504.99,12324.92
0,10500,1385892,1408928,1396392,215112,150241,2338.17391304348,1633.05434782609,1477,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41066,2012,31.76925,-101.95716,10924,80,40,8,4,8,0,51.928,2,9,8,FRAC,10822,X-LINKGEL,SAND,NA,NA,XLNK,20/40,92,3344.71,15020.38
0,12000,1200845,1388203,1212845,209045,150465,1357.43506493506,977.045454545455,1478,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41085,2012,31.83369,-101.92442,10741,40,20,8,4,8,0,131.648,2,9,8,FRAC,10596,X-LINKGEL,SAND,NA,NA,XLNK,20/40,154,3233.68,14366.28
0,13500,1378970,1444110,1392470,983084,753542,662.90222521915,508.120026972353,1479,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41035,2012,31.92695,-101.84699,10428,40,40,3,3,6,0,123.4073116,2,4,6,FRAC,10193,X-LINKGEL,SAND,NA,NA,XLNK,NA,1483,1513,5259
0,12000,827484,936440,839484,130662,90000,5680.95652173913,3913.04347826087,1480,B,BERRY OIL COMPANY,MIDLAND,41011,2012,31.69135,-101.95096,11895,40,Sub 20,6,10,20,0,23.292,4,9,20,FRAC,11463,X-LINKGEL,CER,NA,NA,XLNK,20/40,23,1877.4,10706.75
0,0,1278690,801000,1278690,1278690,801000,417.190864600326,261.337683523654,1487,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40986,2012,31.81496,-102.18312,11475,40,Over 160,8,1,1,0,70.35833286,2,9,1,FRAC,11235,GEL,SAND,NA,NA,GELA,NA,3065,2814.49,13409.97
0,12000,890106,996200,902106,106176,35000,965.236363636364,318.181818181818,1488,D,BERRY OIL COMPANY,MIDLAND,41021,2012,31.95364,-101.78102,11503,40,40,12,9,18,0,57.16,4,15,18,FRAC,10958,GEL,CER,NA,NA,GELA,20/40,110,NA,NA
0,12000,1351808,1345603,1363808,218724,149635,1367.025,935.21875,1491,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41057,2012,31.84783,-101.94692,10726,40,80,8,4,8,0,78.66,2,9,8,FRAC,10605,X-LINKGEL,SAND,NA,NA,XLNK,20/40,160,3142.13,13674.02
0,15000,1474446,1551766,1489446,130878,95707,320.779411764706,234.575980392157,1492,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41061,2012,31.79764,-101.79802,11279,80,20,8,5,10,0,120.0347822,2,9,10,FRAC,11040,X-LINKGEL,SAND,NA,NA,SFAC,20/40,408,3512.99,15772.01
0,12000,1109640,995147,1121640,662647,300256,495.993263473054,224.74251497006,1493,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41056,2012,31.95324,-101.85144,10526,160,20,3,3,6,0,87.08,2,4,6,FRAC,10213,X-LINKGEL,SAND,NA,NA,XLNK,20/40,1336,1510,5218
1121190,0,0,787968,1121190,1121190,787968,459.315854158132,322.805407619828,1496,A,SUMMIT PETROLEUM LIMITED LIABILITY CORP,MIDLAND,41006,2012,31.73586,-102.11627,10395,160,80,3,1,1,0,166.34,2,4,1,FRAC,10286,FLUD,SAND,NA,NA,NA,NA,2441,1428.06,5154.73
0,15000,1526994,123000,1541994,1526994,123000,690.010845006778,55.5806597379123,1499,A,ATHLON ENERGY OPERATING LLC,MIDLAND,41012,2012,31.73356,-102.08893,11350,20,20,7,1,2,0,86.52,3,9,2,FRAC,11146,X-LINKGEL,SANDRCSD,NA,NA,NA,NA,2213,2278.96,11839.36
405048,0,0,304380,405048,405048,304380,390.595949855352,293.519768563163,1500,B,PARSLEY ENERGY OPERATIONS LLC,MIDLAND,41109,2012,31.6533,-102.00592,12020,80,40,2,1,1,0,286.748,8,9,1,FRAC,11894,FLUD,SAND,NA,NA,NA,NA,1037,128.879999999999,949.85999999999
