Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Units,Fluid.Type,Propping.Agent.Units,Propping.Agent.Type,Additive,Mesh.Size,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.
0,26000,1338664.45,472550,1408201.2,1231011.6,137550,1519,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37732,2003,31.6031,-101.74503,8540,40,40,SPBR_U --> SPBR_L,3,8,500,32.70993787,SPBR_U,SPBR_L,3,FRAC,6827,7004,GAL,GEL,LB,SAND,NA,20/40,5922,6799,7395,8395.22,8686.93,9080.36,10091.46,10447.33,10584.56,10580.05,10792.83,11090.5,11238.13,11290.3
0,5000,195972,307850,200972,47376,134850,1520,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37704,2003,31.56464,-101.76736,8660,Over 160,40,SPBR_U --> WFMP,3,8,0,59.67281149,SPBR_U,WFMP,3,FRAC,6913,7062,GAL,X-LINKGEL,LB,SAND,NA,20/40,6015,6892.73,7479,8484.55,8798.96,9150.03,10199.14,10537.31,10666.85,10632.08,10863.32,11250.69,11367.39,11425.6
0,5000,197316,311100,202316,61320,138100,1521,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37704,2003,31.63317,-101.65242,8355,160,40,SPBR_U --> SPBR_L,3,8,0,36.28399577,SPBR_U,SPBR_L,3,FRAC,6604,6934,GAL,X-LINKGEL,LB,SAND,NA,20/40,5758.93,6589,7158,8169,8467.23,8879.65,9907.31,10253.49,10381.99,10451.44,10588.3,10787.45,10937.71,10982.1
0,5000,202337,470740,207337,55356,135740,1523,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37719,2003,31.54523,-101.62044,8198,80,40,SPBR_U --> SPBR_L,3,8,0,35.02434343,SPBR_U,SPBR_L,3,FRAC,6458,6633,GAL,X-LINKGEL,LB,SAND,NA,20/40,5539.58,6446.59,7012.17,8036.73,8261.6,8595.41,9769.38,10148.97,10223.04,10376.21,10415.39,10555.15,10682.37,10721.66
0,5000,196980,468860,201980,51492,122328,1524,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37726,2003,31.53781,-101.6181,8210,80,40,CLFK --> SPBR_L,3,8,0,29.088,CLFK,SPBR_L,3,FRAC,6413,6590,GAL,X-LINKGEL,LB,SAND,NA,20/40,5492.61,6414.17,6981.53,8000.74,8242.74,8577.92,9754.29,10131.67,10206.04,10367.06,10397.39,10528.1,10655.58,10694.76
0,3500,197736,470760,201236,56910,133607,1525,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,37754,2003,31.54521,-101.58526,8112,80,40,CLFK --> WFMP,3,6,0,38.48,CLFK,WFMP,6,FRAC,6308,6468,GAL,X-LINKGEL,LB,SAND,HCL,20/40,5134.61,6309.48,6873.18,7905.67,8135.59,8502.52,9694.93,10060.49,10142.55,10338.57,10294.34,10447.5,10564.28,10600.58
0,5000,192595,472560,197595,23277.5,0,1526,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,37753,2003,31.55151,-101.59197,8120,40,40,CLFK --> WFMP,3,8,0,28.91222461,CLFK,WFMP,8,ACID,6321,6653,GAL,A,undefined,undefined,HCL,NA,5326.98,6323.89,6890.58,7914.38,8153.71,8507.39,9697.85,10071.05,10151.73,10331.08,10307.09,10468.51,10591.05,10630.65
0,0,260484,482040,260484,260484,482040,1527,E,APACHE CORPORATION,REAGAN,37634,2003,31.48016,-101.63969,8218,80,40,SPBR_U --> WFMP,1,1,0,48.13532361,SPBR_U,WFMP,1,FRAC,6378,8074,GAL,GEL,LB,SAND,NA,20/40,5410.86,6360.53,6920.83,7933.58,8233.29,8582.24,9772.33,10122.86,10221.64,10361.91,10433.73,10560.46,10704.02,10745.02
0,0,209197,290050,209197,209197,290050,1528,E,APACHE CORPORATION,REAGAN,37701,2003,31.45684,-101.64135,8245,20,40,SPBR_U --> WFMP,1,1,0,55.292,SPBR_U,WFMP,1,FRAC,6342,8004,GAL,GEL,LB,SAND,GELA,20/40,5338.47,6320.26,6882.56,7881.38,8216.21,8552.22,9781.63,10112.14,10218.22,NA,10423.18,10580.33,10725.37,10758.32
0,0,140135,284000,153212,140135,284000,1529,E,APACHE CORPORATION,REAGAN,37636,2003,31.49233,-101.65237,8225,40,40,SPBR_U --> SPBR_L,1,1,0,33.27003426,SPBR_U,SPBR_L,1,FRAC,6467,7450,GAL,GEL,LB,SAND,NA,20/40,5500.7,6456.6,7019.61,8021.86,8289.77,8628.83,9802.35,10176.03,10259.45,10371.11,10486.88,10610.56,10749.67,10791.97
0,5000,207501,487320,212501,23277.5,0,1530,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,37754,2003,31.55065,-101.59574,8135,40,40,SPBR_U --> WFMP,3,8,0,56.83181047,SPBR_U,WFMP,8,ACID,6368,6508,GAL,A,undefined,undefined,NA,NA,5433.47,6342.1,6902.09,7927.22,8175.99,8525.43,9714.72,10087.39,10167.97,10344.59,10328.68,10485.81,10608.24,10646.96
0,0,243264,290750,243264,243264,290750,1531,E,APACHE CORPORATION,REAGAN,37721,2003,31.47572,-101.64258,8258,40,40,SPBR_U --> WFMP,1,1,0,42.468,SPBR_U,WFMP,1,FRAC,6382,8046,GAL,GEL,LB,SAND,GELA,20/40,5411.59,6358.01,6924.09,7930.31,8244.07,8589.35,9785.07,10134.06,10234.8,10367.15,10446.85,10582.32,10725.8,10765.57
0,0,181546,290390,181546,181546,290390,1532,E,APACHE CORPORATION,REAGAN,37687,2003,31.47291,-101.63801,8235,40,40,SPBR_U --> WFMP,1,1,0,44.50083322,SPBR_U,WFMP,1,FRAC,6352,8016,GAL,GEL,LB,SAND,NA,20/40,5385.54,6336.65,6898.14,7899.9,8226.17,8574.74,9774.99,10119.49,10221.67,NA,10428.95,10563.19,10708.37,10747.61
0,0,138440,290080,153212,138440,290080,1533,E,APACHE CORPORATION,REAGAN,37780,2003,31.46918,-101.63631,8250,40,20,SPBR_U --> WFMP,1,1,0,17.685,SPBR_U,WFMP,1,FRAC,6327,7992,GAL,GEL,LB,SAND,NA,20/40,5356.38,6314.22,6878.13,7879.21,8206.37,8557.06,9763,10101.67,10205.29,NA,10411.75,10545.74,10691.36,10729.71
0,0,185517,292190,185517,185517,292190,1536,E,APACHE CORPORATION,REAGAN,37649,2003,31.47097,-101.64569,8225,40,40,SPBR_U --> WFMP,1,1,0,27.41962381,SPBR_U,WFMP,1,FRAC,6403,8078,GAL,GEL,LB,SAND,NA,20/40,5411.67,6381.81,6945.25,7953.91,8252.27,8593.13,9796.27,10142.96,10244.73,10369.36,10457.6,10601.47,10744.14,10782.71
0,0,222222,289940,222222,222222,289940,1537,E,APACHE CORPORATION,REAGAN,37699,2003,31.47761,-101.63429,8225,40,40,SPBR_U --> WFMP,1,1,0,26.20745867,SPBR_U,WFMP,1,FRAC,6345,8004,GAL,GEL,LB,SAND,NA,20/40,5383.2,6322.86,6885.6,7893.12,8215.88,8567.85,9761.89,10108.15,10208.49,NA,10414.84,10541.75,10687.04,10727.81
0,0,186984,290030,186984,186984,290030,1538,E,APACHE CORPORATION,REAGAN,37684,2003,31.48299,-101.64487,8225,20,40,SPBR_U --> WFMP,1,1,0,34.33198681,SPBR_U,WFMP,1,FRAC,6404,8077,GAL,GEL,LB,SAND,GELA,20/40,5440.93,6386.6,6950.91,7961.78,8252.85,8596.45,9782.15,10142.3,10236.84,10362.43,10451.84,10582.57,10724.2,10766.92
0,0,192696,290230,192696,192696,290230,1541,E,APACHE CORPORATION,REAGAN,37645,2003,31.49026,-101.64712,8225,20,40,SPBR_U --> WFMP,1,1,0,21.03030391,SPBR_U,WFMP,1,FRAC,6440,8127,GAL,GEL,LB,SAND,NA,20/40,5476.13,6421.2,6979.68,7992.66,8269.95,8612.07,9789.59,10157.57,10244.58,10367.77,10465.85,10589.02,10729.32,10772.14
0,0,189966,291891,189966,189966,291891,1543,E,APACHE CORPORATION,REAGAN,37676,2003,31.46139,-101.63917,8238,20,40,SPBR_U --> WFMP,1,1,0,35.07129045,SPBR_U,WFMP,1,FRAC,6354,8022,GAL,GEL,LB,SAND,NA,20/40,5345.29,6336.01,6897.04,7899.72,8212.73,8556.27,9776.47,10109.53,10214.23,NA,10420.77,10568.45,10713.86,10748.7
0,0,185136,290180,185136,185136,290180,1544,E,APACHE CORPORATION,REAGAN,37655,2003,31.45887,-101.63308,8225,40,40,SPBR_U --> WFMP,1,1,0,40.292,SPBR_U,WFMP,1,FRAC,6328,7992,GAL,GEL,LB,SAND,NA,20/40,5308.83,6304.7,6869.44,7868.37,8188.61,8536.15,9760.04,10087.39,10193.3,NA,10395.53,10539.28,10685.13,10718.92
0,0,212226,290950,212226,212226,290950,1546,E,APACHE CORPORATION,REAGAN,37701,2003,31.4544,-101.63619,8225,40,40,SPBR_U --> WFMP,1,1,0,31.19237239,SPBR_U,WFMP,1,FRAC,6322,7982,GAL,GEL,LB,SAND,NA,20/40,5309.97,6298.48,6863.02,7863.76,8200.83,8537.52,9771.14,10096.65,10203.17,NA,10404.86,10559.59,10705.13,10737.04
0,0,113000,284000,153212,113000,284000,1547,E,APACHE CORPORATION,REAGAN,37741,2003,31.48383,-101.62316,8270,40,40,SPBR_U --> WFMP,1,1,0,41.02,SPBR_U,WFMP,1,FRAC,6305,8136,GAL,GEL,LB,SAND,NA,20/40,5348.61,6273.04,6833.78,7838.13,8162.34,8520.19,9709.14,10053.19,10152.22,NA,10352.16,10461.69,10607.91,10670.61
0,0,193372,290360,193372,193372,290360,1549,E,APACHE CORPORATION,REAGAN,37701,2003,31.54763,-101.67463,8237,20,40,SPBR_U --> WFMP,1,1,0,39.96278973,SPBR_U,WFMP,1,FRAC,6605,8175,GAL,GEL,LB,SAND,GELA,20/40,5643.84,6582.75,7149.32,8175.7,8436.67,8756.4,9883.83,10292.68,10348.32,10430.53,10598.13,10749.66,10887.93,10931.1
0,0,197292,291310,197292,197292,291310,1550,E,APACHE CORPORATION,REAGAN,37644,2003,31.47219,-101.62448,8243,40,40,SPBR_U --> WFMP,1,1,0,43.108,SPBR_U,WFMP,1,FRAC,6308,7984,GAL,GEL,LB,SAND,NA,20/40,5326.17,6284.68,6849.53,7853.96,8170.32,8530.77,9733.05,10067.38,10170.74,NA,10370.2,10490.96,10638.2,10678.29
0,0,154000,291000,154000,154000,291000,1552,E,APACHE CORPORATION,REAGAN,37735,2003,31.5389,-101.68047,8246,40,40,SPBR_U --> WFMP,1,1,0,13.363,SPBR_U,WFMP,1,FRAC,6602,8218,GAL,GEL,LB,SAND,GELA,20/40,5662.97,6597.4,7162.89,8190.15,8445.46,8767.2,9897.08,10310.98,10361.19,10432.75,10612.53,10773.26,10909.81,10955.99
0,0,172536,289760,172536,172536,289760,1553,E,APACHE CORPORATION,REAGAN,37753,2003,31.4905,-101.66057,8252,80,40,CLFK --> WFMP,1,1,0,15.7871887,CLFK,WFMP,1,FRAC,6472,8122,GAL,GEL,LB,SAND,NA,20/40,5507.82,6474.09,7033.06,8048.83,8300.46,8635.5,9806.9,10184.58,10266.02,10360.01,10502.24,10631,10771.13,10813.79
0,5000,207020,454404,212020,65900,127716,1554,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37964,2003,31.59362,-101.76857,8700,Over 160,40,CLFK --> WFMP,3,8,0,21.976,CLFK,WFMP,3,FRAC,6874,7088,GAL,X-LINKGEL,LB,SAND,NA,20/40,5970,6890.21,7474.93,8483,8800.16,9189.11,10202.06,10525.88,10671.89,10654.52,10875.62,11248.55,11370.36,11429.52
0,11000,337454,508120,348454,67351,16200,1555,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37963,2003,31.46657,-101.73258,9315,80,20,SPBR_U --> WFMP,5,10,0,23.639,SPBR_U,WFMP,10,FRAC,9090,9100,GAL,GEL,LB,SAND,NA,20/40,5716.82,6630.4,7215.43,8197.04,8506.84,8810.44,9960.93,10340.44,10473.54,10441.75,10636.65,10901.16,11023.08,11068.24
0,5000,195760,470980,200760,50650,138529,1558,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37733,2003,31.60893,-101.75121,8690,160,40,CLFK --> WFMP,3,8,0,45.448,CLFK,WFMP,3,FRAC,6830,7018,GAL,X-LINKGEL,LB,SAND,NA,20/40,5961,6837.52,7411.87,8415.88,8719.5,9124.44,10129.96,10471.39,10613.53,10607.26,10815.51,11127.74,11275.97,11329.68
99400,6000,181370,504000,286770,99400,30700,1561,F,APACHE CORPORATION,REAGAN,37743,2003,31.64331,-101.55852,8300,80,40,CLFK --> WFMP,4,8,0,36.91160307,CLFK,WFMP,8,FRAC,8062,8178,GAL,W,LB,SAND,NA,20/40,5231,6279.95,6832.19,7886.79,8161.84,8503.77,9646.75,9976.69,10092.31,10206.85,10205.72,10462.63,10590.44,10627.55
0,3000,172200,460600,175200,43500,130000,1563,F,APACHE CORPORATION,REAGAN,37774,2003,31.6183,-101.54685,8047,40,20,SPBR_U --> SPBR_L,3,6,0,34.89567384,SPBR_U,SPBR_L,6,FRAC,6266,6276,GAL,GEL,LB,SAND,GELA,20/40,5084,6234,6806,7870,8129.65,8452.78,9600.6,9979.33,10083.34,10199.99,10160.47,10471.75,10562.52,10597.13
0,3000,172000,463200,175000,43000,132000,1564,F,APACHE CORPORATION,REAGAN,37774,2003,31.61,-101.56592,8000,80,40,SPBR_U --> SPBR_L,3,6,0,25.408,SPBR_U,SPBR_L,6,FRAC,6316,6326,GAL,GEL,LB,SAND,GELA,20/40,5079,6281,6852,7893,8158.82,8491.88,9634.65,10027.24,10127.27,10255.59,10229.58,10508.57,10617.73,10655.09
85000,6000,180200,498500,271200,23277.5,0,1565,F,APACHE CORPORATION,REAGAN,37747,2003,31.60975,-101.51736,8450,80,80,SPBR_U --> WFMP,4,8,0,65.90859364,SPBR_U,WFMP,8,ACID,7901,8387,GAL,A,undefined,undefined,HCL,NA,5025,6132.22,6686.72,7754.09,8045.42,8391.52,9547.33,9920.9,10023.29,NA,10064.25,10403.24,10467.72,10504.36
0,0,187216,291500,187216,187216,291500,1567,E,APACHE CORPORATION,REAGAN,37684,2003,31.54204,-101.64998,8237,40,40,CLFK --> WFMP,1,1,0,36.51621832,CLFK,WFMP,1,FRAC,6548,8132,GAL,GEL,LB,SAND,NA,20/40,5584.22,6521.12,7095.06,8113.24,8354.29,8677.24,9826.77,10219.93,10289.43,10400.76,10511.63,10649.92,10781.2,10822.29
0,0,189533,289640,189533,189533,289640,1568,E,APACHE CORPORATION,REAGAN,37703,2003,31.54827,-101.63901,8227,40,40,SPBR_U --> WFMP,1,1,0,29.19716485,SPBR_U,WFMP,1,FRAC,6521,8153,GAL,GEL,LB,SAND,NA,20/40,5547.93,6499.02,7066.92,8090.34,8329.36,8656.13,9813.08,10203.81,10276.17,10397.67,10483.15,10623.5,10760.01,10800.13
0,5000,189042,472100,194042,53718,136274,1569,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37732,2003,31.61882,-101.7411,8590,160,40,CLFK --> WFMP,3,6,0,40.412,CLFK,WFMP,6,FRAC,6820,7010,GAL,X-LINKGEL,LB,SAND,NA,20/40,5923,6821,7400,8404,8699,9109.84,10104.08,10453.08,10595.76,10603.19,10790.77,11075.83,11240.13,11290.75
0,5000,351901,507061,356901,73458,13602,1570,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37810,2003,31.47368,-101.73479,9300,160,80,CLFK --> WFMP,5,10,0,25.76,CLFK,WFMP,10,FRAC,9080,9090,GAL,GEL,LB,SAND,NA,20/40,5735,6634.99,7217.87,8206.38,8527.6,8845.82,9967.35,10366.09,10487.26,10431.24,10652.62,10921.56,11044.33,11091.72
0,4000,200202,471451,204202,23277.5,0,1571,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37810,2003,31.46127,-101.72219,9250,80,20,SPBR_U --> WFMP,3,8,0,33.312,SPBR_U,WFMP,8,ACID,6580,6750,GAL,A,undefined,undefined,HCL,NA,5658.11,6575.8,7153.44,8141.68,8456.69,8746.35,9935.39,10294.78,10435.23,10464.19,10617.75,10850.68,10974.34,11015.2
0,4000,193649,472280,197649,23277.5,0,1573,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37889,2003,31.58599,-101.73897,8620,160,40,CLFK --> WFMP,3,7,0,24.501905,CLFK,WFMP,7,ACID,6802,6998,GAL,A,undefined,undefined,HCL,NA,5921,6806.53,7383.03,8392.24,8699.04,9068.18,10100.77,10477.67,10596.38,10596.14,10813.7,11104.4,11239.89,11290.77
0,5000,201138,471640,206138,23277.5,0,1574,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37889,2003,31.57456,-101.7398,8630,80,20,CLFK --> SPBR_L,3,8,0,25.01447869,CLFK,SPBR_L,8,ACID,6810,6997,GAL,A,undefined,undefined,HCL,NA,5914,6813.66,7395.46,8399.1,8696.67,9055.4,10105.84,10488.83,10592.73,10590.47,10810.2,11102.25,11237.22,11289.34
0,5000,133854,473380,153212,23277.5,0,1575,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37810,2003,31.59868,-101.73058,8550,Over 160,40,CLFK --> WFMP,3,8,0,37.176,CLFK,WFMP,8,ACID,6732,6926,GAL,A,undefined,undefined,HCL,NA,5828.1,6726,7299,8309,8614.4,8994.34,10015.64,10392.81,10517.05,10524.52,10738.02,11000.22,11147.5,11196.25
0,0,220500,289330,220500,220500,289330,1576,E,APACHE CORPORATION,REAGAN,37734,2003,31.47996,-101.62649,8276,40,40,SPBR_U --> WFMP,1,1,0,26.95602748,SPBR_U,WFMP,1,FRAC,6317,7944,GAL,GEL,LB,SAND,GELA,20/40,5367,6304,6866,7878,8186.99,8543.98,9736.38,10079.09,10178.44,NA,10381.29,10496.47,10642.54,10687.33
0,0,197782,290200,197782,197782,290200,1577,E,APACHE CORPORATION,REAGAN,37711,2003,31.52689,-101.6323,8240,40,40,SPBR_U --> WFMP,1,1,0,16.66110048,SPBR_U,WFMP,1,FRAC,6495,8147,GAL,GEL,LB,SAND,GELA,20/40,5503.51,6488.43,7053.65,8073.54,8270.3,8603.45,9769.45,10153.9,10225.09,10368.86,10431.4,10555.56,10689.37,10730.44
1000,3000,189546,470820,193546,23277.5,0,1578,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37733,2003,31.61728,-101.73197,8577,40,40,CLFK --> WFMP,3,7,0,44.124,CLFK,WFMP,7,ACID,6760,6938,GAL,A,undefined,undefined,HCL,NA,5867,6746,7326,8335,8646.8,9051.29,10049.59,10409.53,10546.29,10561.11,10753.74,11014.93,11180.91,11227.95
0,4000,186354,472120,190354,23277.5,0,1579,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37810,2003,31.58893,-101.70911,8540,Over 160,40,CLFK --> WFMP,3,7,0,31.38,CLFK,WFMP,7,ACID,6722,6803,GAL,A,undefined,undefined,HCL,NA,5816,6722.95,7293.06,8308.53,8614.94,8972.02,10025.91,10415.03,10521.69,10551.38,10757.99,10967.49,11119.51,11167.36
0,4000,214452,471640,218452,23277.5,0,1581,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37754,2003,31.64919,-101.66118,8440,80,40,CLFK --> WFMP,3,7,0,21.748,CLFK,WFMP,7,ACID,6626,6796,GAL,A,undefined,undefined,HCL,NA,5532,6620,7179,8204,8481.17,8922.32,9917.24,10255.19,10381.63,10463.86,10606.41,10789.45,10944.45,10992.28
0,5000,187976,472920,192976,48872,130750,1583,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37838,2003,31.61864,-101.64783,8345,160,40,SPBR_U --> WFMP,3,6,0,42.688,SPBR_U,WFMP,6,FRAC,6594,6942,GAL,X-LINKGEL,LB,SAND,NA,20/40,5537,6578.36,7124,8148.34,8444.79,8808.48,9881.39,10246.15,10364.54,10441.57,10558.87,10764.83,10911.62,10954.59
0,3000,174200,461800,177200,43500,131200,1585,F,APACHE CORPORATION,REAGAN,37764,2003,31.63937,-101.57493,8050,160,40,SPBR_U --> SPBR_L,3,6,0,33.07515132,SPBR_U,SPBR_L,6,FRAC,6360,6370,GAL,GEL,LB,SAND,GELA,20/40,5302.8,6311.12,6872.05,7918.59,8204.89,8542.45,9691.3,10016.28,10139.37,10253.53,10264.05,10509.99,10645.47,10687.55
0,5000,140309,471410,153212,23277.5,155000,1586,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,37838,2003,31.63724,-101.63155,8430,160,40,SPBR_U --> WFMP,3,6,0,23.428,SPBR_U,WFMP,6,FRAC,7916,8184,GAL,X-LINKGEL,LB,SAND,XLNK,20/40,5450,6505,7098,8103,8404.19,8817.82,9856.03,10188.43,10320.77,10400.57,10500.7,10713.09,10858.88,10903.82
0,0,166295,289000,166295,166295,289000,1592,E,APACHE CORPORATION,REAGAN,37741,2003,31.4242,-101.63561,8246,40,20,CLFK --> WFMP,1,1,0,39.0632123,CLFK,WFMP,1,FRAC,6200,7888,GAL,GEL,LB,SAND,NA,20/40,5265.96,6213.82,6778.74,7771.37,8152.36,8431.37,9738.73,10063.1,10171.9,NA,10336.11,10564.16,10702.77,10728.92
0,0,141194,288550,153212,141194,288550,1593,E,APACHE CORPORATION,REAGAN,37768,2003,31.4866,-101.62778,8280,80,40,CLFK --> WFMP,1,1,0,24.752,CLFK,WFMP,1,FRAC,6316,7946,GAL,GEL,LB,SAND,GELA,20/40,5386.94,6318.75,6879.44,7886.32,8205,8558.47,9743.82,10094.54,10190.98,NA,10393.95,10507.43,10651.87,10694.9
0,0,153212,290310,153212,153212,290310,1595,E,APACHE CORPORATION,REAGAN,37796,2003,31.45166,-101.68412,8200,160,40,SPBR_U --> WFMP,1,1,0,22.30126664,SPBR_U,WFMP,1,FRAC,6494,8154,GAL,GEL,LB,SAND,GELA,20/40,5539.34,6483.32,7053.96,8044.87,8363.97,8656.96,9907.11,10246.73,10367.62,10430.21,10577.48,10792.84,10928.16,10964.68
0,0,220506,350000,220506,92916,135000,1596,E,APACHE CORPORATION,REAGAN,38212,2004,31.44537,-101.64218,8154,40,20,CLFK --> WFMP,2,2,0,17.03591569,CLFK,WFMP,2,FRAC,7677,7897,GAL,X-LINKGEL,LB,SAND,GELA,20/40,5322.29,6296.69,6860.12,7860.44,8234.29,8543.93,9801.09,10120.39,10229.63,NA,10429.95,10604.73,10748.17,10777.11
0,0,153212,290310,153212,153212,290310,1597,E,APACHE CORPORATION,REAGAN,37847,2003,31.42677,-101.64079,8295,40,20,SPBR_U --> WFMP,1,1,0,40.66573967,SPBR_U,WFMP,1,FRAC,6278,8034,GAL,GEL,LB,SAND,GELA,20/40,5318.37,6275.6,6839.89,7831.24,8213.9,8492.89,9797.58,10119.09,10230.38,NA,10403.68,10627.63,10767.53,10793.97
0,0,149834,290560,153212,149834,290560,1598,E,APACHE CORPORATION,REAGAN,37825,2003,31.43175,-101.63797,8266,40,40,SPBR_U --> WFMP,1,1,0,44.39708554,SPBR_U,WFMP,1,FRAC,6270,7940,GAL,GEL,LB,SAND,NA,20/40,5295.33,6269.49,6835.37,7822.46,8214.8,8500.57,9790.96,10102.68,10212.86,NA,10399.55,10597.92,10738.28,10763.62
0,0,90365,135000,153212,90365,135000,1599,E,APACHE CORPORATION,REAGAN,37896,2003,31.42459,-101.64939,8200,40,40,SPBR_U --> WFMP,1,1,0,49.95212264,SPBR_U,WFMP,1,FRAC,6330,8017,GAL,GEL,LB,SAND,NA,20/40,5378,6323.01,6887.65,7885.54,8243.96,8514.94,9833.44,10164.36,10279.87,NA,10448.19,10696.64,10837.59,10870.18
0,0,220506,350000,220506,92916,135000,1600,E,APACHE CORPORATION,REAGAN,38189,2004,31.51953,-101.66523,8306,40,40,CLFK --> WFMP,2,2,0,17.94,CLFK,WFMP,2,FRAC,7934,8166,GAL,GEL,LB,SAND,NA,20/40,5620.21,6555.79,7122.1,8146.98,8377.79,8707.06,9853.44,10261.46,10321.16,10409.22,10558.98,10692.46,10824.68,10867.51
0,0,134832,290680,153212,134832,290680,1604,E,APACHE CORPORATION,REAGAN,37839,2003,31.52899,-101.6904,8310,20,40,CLFK --> SPBR_L,1,1,0,36.78123071,CLFK,SPBR_L,1,FRAC,6625,6806,GAL,GEL,LB,SAND,NA,NA,5715.89,6627.63,7199.29,8219.08,8488.89,8811.44,9949.27,10367.09,10412.9,10457.87,10657.47,10838.37,10971.52,11017.95
0,0,90365,135000,153212,90365,135000,1605,E,APACHE CORPORATION,REAGAN,37864,2003,31.43354,-101.66084,8184,40,40,CLFK --> WFMP,1,1,0,11.52,CLFK,WFMP,1,FRAC,6364,8093,GAL,GEL,LB,SAND,GELA,20/40,5410.64,6368.24,6926.57,7911.48,8277.66,8554.52,9855.75,10189.21,10307.46,NA,10493.24,10731.44,10873.75,10904.63
0,0,90365,135000,153212,90365,135000,1607,E,APACHE CORPORATION,REAGAN,37875,2003,31.45807,-101.61982,8208,40,40,CLFK --> WFMP,1,1,0,17.30257449,CLFK,WFMP,1,FRAC,6257,8041,GAL,GEL,LB,SAND,NA,20/40,5396,6268,6821,7819,8150,8513.66,9737.35,10058.89,10164.6,NA,10358.57,10489.97,10638.26,10672.94
0,0,90365,135000,153212,90365,135000,1608,E,APACHE CORPORATION,REAGAN,37875,2003,31.46217,-101.6522,8200,40,40,CLFK --> WFMP,1,1,0,44.38544029,CLFK,WFMP,1,FRAC,6361,7988,GAL,GEL,LB,SAND,NA,20/40,5424.27,6364.91,6926.79,7929.83,8267.68,8596.51,9816.45,10157.97,10263.21,10369.73,10475.84,10638.46,10781.36,10816.74
0,0,90365,135000,153212,90365,135000,1609,E,APACHE CORPORATION,REAGAN,37896,2003,31.45611,-101.65859,8200,40,40,SPBR_U --> WFMP,1,1,0,39.324,SPBR_U,WFMP,1,FRAC,6387,8071,GAL,GEL,LB,SAND,NA,20/40,5437.71,6382.78,6936.95,7945.47,8279.96,8596.46,9831.79,10168.75,10278.59,10366.76,10490.26,10668.94,10811.42,10845.61
0,8000,277938,490570,285938,79572,17640,1610,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,38077,2004,31.46399,-101.72739,9304,80,40,CLFK --> WFMP,4,8,0,32.644,CLFK,WFMP,8,FRAC,8678,8906,GAL,GEL,LB,SAND,NA,20/40,5703.01,6614.5,7193.93,8177.11,8493.35,8791.91,9959.62,10328.02,10465.7,10466.13,10640.05,10885.24,11007.14,11049.94
0,5000,190096,470460,195096,49182,130557,1612,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,37963,2003,31.59617,-101.59249,8180,160,20,SPBR_U --> WFMP,3,6,0,39.388,SPBR_U,WFMP,6,FRAC,6381,6701,GAL,X-LINKGEL,LB,SAND,NA,20/40,5592.37,6362.06,6931.17,7961.39,8220.77,8555.83,9721.05,10101.08,10198.42,10327.79,10333.16,10568.36,10690.61,10728.71
0,5000,186715,470290,191715,51068,127823,1613,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,37972,2003,31.56325,-101.65698,8355,80,40,CLFK --> WFMP,3,6,0,24.1,CLFK,WFMP,6,FRAC,6515,6718,GAL,X-LINKGEL,LB,SAND,NA,20/40,5633,6546.99,7102.16,8137.92,8411.82,8733.32,9865.82,10256.51,10328.59,10430.31,10560.35,10703.49,10843.65,10886.18
