Class,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid.Amount,Subarea,Operator,Completion.Date,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Top_Zone,Number,Depth.Top,Fluid.Type,Propping.Agent.Units,Propping.Agent.Type,Additive,Mesh.Size,CLFK..KHW.,WFMP_ATB..KH,BEND..KHW.,ATOKA_L..KHW,DVNN..KHW.
2,0,11000,356554,511630,156720,31.4327307694649,47.2149192475855,38113,31.47672,-101.70483,9245,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,8,8702,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5604.96,8745.06,10371.98,10619.27,10981.15
1,0,11000,340969,510150,142842,31.4327307694649,47.2149192475855,38120,31.45627,-101.69414,9208,48.5997313820817,39.9132468291517,36.3453506504094,39.4022307057895,8,8676,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5534.46,8656.29,10420.85,10571.04,10953.6
1,0,11000,338712,507210,140850,31.4327307694649,47.2149192475855,38153,31.46258,-101.68286,9118,44.4812271666837,39.9132468291517,36.3453506504094,39.4022307057895,8,8685,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5542.55,8674.07,10404.35,10579.13,10939.18
1,0,11000,215607,524210,81270,31.4327307694649,47.2149192475855,38205,31.44973,-101.72305,9300,44.4812271666837,39.9132468291517,36.3453506504094,39.4022307057895,10,9000,34.904,46.5028002169063,46.4885978294857,NA,35.3283279841421,5627,8687,10478.19,10585.57,11050.42
1,0,0,220506,350000,92916,31.4327307694649,32.2985667405982,38095,31.46986,-101.61883,8300,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,2,7661,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5310.28,8520,NA,10355.09,10660.47
1,0,0,220080,350000,130326,31.4327307694649,32.2985667405982,38119,31.45046,-101.65288,8229,48.5997313820817,41.1683860955319,40.7605692326044,45.6894734043355,2,6354,45.6145114608116,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5369.22,8565.46,NA,10459.27,10816.97
1,0,0,159000,350000,159000,31.4327307694649,32.2985667405982,38078,31.46737,-101.66234,8250,48.5997313820817,39.9132468291517,36.3453506504094,39.4022307057895,1,6430,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5480.65,8628.43,10374.43,10513.8,10854.29
1,0,0,220506,350000,220506,31.4327307694649,32.2985667405982,38103,31.4719,-101.65937,8260,39.3953253532759,39.9132468291517,40.7605692326044,45.6894734043355,1,6420,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5465.04,8630.46,10375.21,10509.06,10839.76
2,0,0,220506,110277.1,220506,31.4327307694649,32.2985667405982,38084,31.50376,-101.65152,8300,39.3953253532759,39.9132468291517,40.7605692326044,45.6894734043355,1,6507,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5516.95,8642.84,10380.26,10493.81,10792.87
1,0,0,220506,350000,127590,31.4327307694649,32.2985667405982,38159,31.52338,-101.63121,8337,48.5997313820817,39.9132468291517,36.3453506504094,39.4022307057895,2,6480,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5499.58,8600.08,10369.45,10427.94,10722.79
1,0,0,220506,350000,92916,31.4327307694649,32.2985667405982,38139,31.53006,-101.6333,8300,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,2,7872,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5504.14,8608.9,10371.02,10436.85,10737.67
1,0,0,183782,351130,70894,31.4327307694649,32.2985667405982,38123,31.49518,-101.62236,8206,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,2,7710,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5397.07,8563.05,NA,10390.53,10676.9
1,0,0,220506,350000,92916,31.4327307694649,32.2985667405982,38150,31.48406,-101.61861,8290,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,2,7643,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5320,8519.99,NA,10347.53,10640.59
1,0,0,220506,350000,92916,31.4327307694649,32.2985667405982,38188,31.47781,-101.61691,8210,48.5997313820817,47.6641071277034,40.7605692326044,45.6894734043355,2,7647,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5333.18,8516.87,NA,10345.4,10640.07
1,0,0,220506,350000,127590,31.4327307694649,32.2985667405982,38189,31.50933,-101.62683,8237,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,2,6432,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5456.79,8576.98,10362.45,10404.74,10694.06
1,0,0,220506,350000,92916,31.4327307694649,32.2985667405982,38156,31.50218,-101.62458,8300,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,2,7761,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5432.4,8574.29,10368.39,10402.03,10686.02
2,0,5000,199458,471020,56196,31.4327307694649,47.2149192475855,38201,31.56653,-101.74174,8610,48.5997313820817,39.9132468291517,36.3453506504094,39.4022307057895,6,6784,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5912,9051.28,10584.76,10807.43,11295.69
2,0,5000,207988,470270,63844,37.4785431919082,47.2149192475855,38243,31.59831,-101.58431,8116,44.4812271666837,39.9132468291517,36.3453506504094,39.4022307057895,6,6325,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5197.38,8539.45,10315.44,10307.83,10708.92
1,0,5000,189756,471420,54768,31.4327307694649,47.2149192475855,38258,31.5407,-101.62262,8270,44.1646661294716,39.9132468291517,35.8080535057143,39.4022307057895,6,6441,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5509.18,8600.35,10379.09,10421.83,10726.09
1,0,0,220506,350000,92916,31.4327307694649,32.2985667405982,38215,31.50822,-101.6484,8312,39.3953253532759,39.9132468291517,36.3453506504094,39.4022307057895,2,7847,45.6145114608116,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5502.75,8638.05,10379.68,10484.19,10782.43
1,0,0,220506,350000,92916,31.4327307694649,32.2985667405982,38227,31.44684,-101.6528,8174,48.5997313820817,41.1683860955319,40.7605692326044,45.6894734043355,2,7721,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5350,8559.62,NA,10459.19,10822.58
1,383200,0,0,110277.1,131800,31.4327307694649,32.2985667405982,38446,31.53,-101.65522,8327,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,2,7933,35.81895018376,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5591.26,8682.68,10401.02,10524.09,10830.66
2,0,0,367506,362000,139916,31.4327307694649,32.2985667405982,38272,31.55144,-101.64,8336,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,2,7895,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5563.72,8660.98,10399.02,10487.23,10807.84
1,383200,0,0,110277.1,131800,31.4327307694649,32.2985667405982,38419,31.44406,-101.61534,8282,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,2,7602,35.81895018376,46.5028002169063,46.4885978294857,NA,35.3283279841421,5192,8467.85,NA,10323.23,10648.47
1,0,0,367506,360000,139916,31.4327307694649,32.2985667405982,38289,31.44229,-101.6726,8260,44.1646661294716,55.0971911518644,40.7605692326044,45.6894734043355,2,7831,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5502,8611.77,10397.27,10543.84,10948.27
1,0,0,367506,362000,139916,31.4327307694649,32.2985667405982,38240,31.51985,-101.63012,8340,48.5997313820817,41.1683860955319,36.3453506504094,39.4022307057895,2,7849,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5495.02,8598.14,10371.29,10426.03,10720.59
2,0,5000,195174,472660,54558,31.4327307694649,47.2149192475855,38257,31.63272,-101.76269,8710,43.4336303913043,39.9132468291517,36.3453506504094,39.4022307057895,6,6896,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,6021,9232.93,10676.23,10850.1,11405.02
2,0,5000,196098,473480,54222,31.4327307694649,47.2149192475855,38272,31.5967,-101.64135,8350,44.1646661294716,39.9132468291517,35.8080535057143,39.4022307057895,6,6530,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5671,8731.98,10425.85,10524.41,10894.94
1,0,4500,195762,473390,56532,31.4327307694649,47.2149192475855,38295,31.53355,-101.62035,8205,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,6,6441,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5482.62,8587,10373.8,10407.8,10702.9
1,0,5000,196224,475894,55818,31.4327307694649,47.2149192475855,38295,31.59139,-101.64819,8345,48.5997313820817,39.9132468291517,36.3453506504094,39.4022307057895,6,6541,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5664,8737.96,10424.73,10538,10896.25
1,0,5000,195636,471060,54180,31.4327307694649,47.2149192475855,38307,31.58082,-101.72859,8615,44.4812271666837,39.9132468291517,36.3453506504094,39.4022307057895,6,6740,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5835,8990.13,10541.96,10757.86,11208.06
1,0,5000,194292,471970,54474,31.4327307694649,47.2149192475855,38307,31.57116,-101.72116,8532,44.1646661294716,41.1683860955319,36.3453506504094,39.4022307057895,6,6742,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5837,8984.24,10556.84,10772.4,11202.59
2,0,5000,194292,471820,55524,37.4785431919082,47.2149192475855,38300,31.5498,-101.58232,8188,44.1646661294716,39.9132468291517,35.8080535057143,39.4022307057895,6,6295,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5063.67,8493.5,10330.96,10283.55,10602.03
1,0,0,367506,360000,139916,31.4327307694649,32.2985667405982,38291,31.4549,-101.64987,8140,48.5997313820817,39.9132468291517,36.3453506504094,39.4022307057895,2,7713,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5372.15,8566.82,NA,10451.14,10799.28
1,0,0,367506,362000,139916,31.4327307694649,32.2985667405982,38252,31.51869,-101.66894,8307,48.5997313820817,41.1683860955319,40.7605692326044,45.6894734043355,2,7959,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5622.88,8709.21,10403.61,10563.23,10870.69
1,0,0,367506,362000,139916,31.4327307694649,32.2985667405982,38243,31.46065,-101.62497,8204,39.3953253532759,39.9132468291517,40.7605692326044,45.6894734043355,2,7655,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5283.8,8516.84,NA,10365.22,10683.02
1,0,0,367506,360000,139916,31.4327307694649,32.2985667405982,38326,31.43709,-101.66175,8231,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,2,7747,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5410.18,8571.88,NA,10503.71,10906.31
1,0,11000,319452,509510,67410,31.4327307694649,47.2149192475855,38361,31.46522,-101.70543,9254,44.1646661294716,39.9132468291517,36.3453506504094,39.4022307057895,10,8949,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5560.42,8687.6,10399.16,10581.74,10938.05
1,0,14000,415998,530458,75642,31.4327307694649,47.2149192475855,38377,31.46773,-101.71091,9270,48.5997313820817,41.1683860955319,36.3453506504094,39.4022307057895,12,8964,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5606.01,8733.06,10425.21,10614.56,10958.68
1,0,11000,334278,509190,74802,31.4327307694649,47.2149192475855,38362,31.47835,-101.71422,9274,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,10,9000,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5645.34,8784.75,10394.86,10639.18,11009.27
1,0,3750,198744,471400,57246,31.4327307694649,47.2149192475855,38360,31.56019,-101.65163,8270,44.1646661294716,39.9132468291517,31.1287314240741,45.6894734043355,6,6552,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5616,8712.78,10422.44,10539.59,10878.16
1,0,5000,195552,472270,56112,37.4785431919082,47.2149192475855,38302,31.55403,-101.5968,8150,48.5997313820817,39.9132468291517,35.8080535057143,39.4022307057895,6,6346,45.6145114608116,46.5028002169063,46.4885978294857,NA,35.3283279841421,5506.16,8521.72,10337.4,10325.83,10648.65
1,0,0,367506,360000,139916,31.4327307694649,32.2985667405982,38302,31.51931,-101.68288,8418,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,2,8001,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5656.29,8748.79,10412.44,10603.44,10942.2
1,0,0,367506,360000,139916,31.4327307694649,32.2985667405982,38304,31.53486,-101.64796,8329,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,2,7910,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5572.18,8666.37,10396.96,10501.81,10804.13
1,0,0,367506,360000,139916,31.4327307694649,32.2985667405982,38303,31.43409,-101.64222,8267,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,2,7680,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5303.21,8518.57,NA,10421.46,10786.65
1,0,0,367506,360000,139916,31.4327307694649,32.2985667405982,38349,31.46022,-101.6608,8284,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,2,7800,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5475.22,8609.11,10369.19,10500.52,10850.6
1,0,0,383200,110277.1,131800,31.4327307694649,32.2985667405982,38390,31.51264,-101.64542,8360,48.5997313820817,39.9132468291517,36.3453506504094,39.4022307057895,2,7875,45.6145114608116,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5535.44,8634.15,10379.72,10475.82,10772.65
1,0,11000,343812,508200,78960,31.4327307694649,47.2149192475855,38396,31.48515,-101.69561,9315,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,10,9018,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5593.47,8732.49,10365.9,10606.81,10956.16
1,0,12500,364098,386631,73080,31.4327307694649,47.2149192475855,38377,31.48419,-101.67185,9260,44.4812271666837,39.9132468291517,45.572731767735,49.8051695977933,10,8948,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5548.44,8688.87,10390.26,10567.86,10893.74
1,0,11000,334782,508260,69468,31.4327307694649,47.2149192475855,38417,31.49829,-101.67627,9319,48.5997313820817,41.1683860955319,40.7605692326044,45.6894734043355,10,8976,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5588.68,8716.36,10398.56,10585.96,10911.05
1,0,11000,350616,511960,74802,31.4327307694649,47.2149192475855,38397,31.45886,-101.71693,9350,44.1646661294716,41.1683860955319,40.7605692326044,45.6894734043355,10,8998,46.9919495209192,46.5028002169063,46.4885978294857,NA,35.3283279841421,5619.94,8719.44,10471.17,10610.42,10999.1
1,383200,0,0,110277.1,131800,31.4327307694649,32.2985667405982,38433,31.54337,-101.67703,8374,48.5997313820817,39.9132468291517,36.3453506504094,39.4022307057895,2,7123,35.81895018376,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5645.53,8752.9,10424.19,10596.66,10932.93
1,383200,0,0,110277.1,131800,31.4327307694649,32.2985667405982,38420,31.44672,-101.66954,8259,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,2,7830,35.81895018376,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5475.06,8610.98,10387.67,10531.28,10921.15
1,0,0,383200,110277.1,131800,31.4327307694649,32.2985667405982,38361,31.48903,-101.63363,8229,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,2,7740,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5432.04,8579.74,10364.26,10420.41,10722.22
1,0,0,383200,110277.1,131800,31.4327307694649,32.2985667405982,38376,31.49751,-101.62751,8287,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,2,7751,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5435.99,8575.98,10367.38,10407.41,10696.84
1,0,0,383200,110277.1,131800,31.4327307694649,32.2985667405982,38390,31.49934,-101.65454,8314,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,2,7863,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5515.33,8642.73,10376.18,10498.73,10802.89
1,0,0,383200,110277.1,131800,31.4327307694649,32.2985667405982,38375,31.49672,-101.64934,8298,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,2,7844,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5497.83,8628.86,10374.98,10481.58,10777.59
1,0,0,383200,110277.1,131800,31.4327307694649,32.2985667405982,38375,31.49853,-101.6409,8280,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,2,7814,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5483.55,8606.59,10369.88,10450.08,10748.59
1,0,0,383200,110277.1,131800,31.4327307694649,32.2985667405982,38381,31.51191,-101.63203,8283,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,2,7849,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5499.31,8596.15,10369.43,10427.22,10719.8
1,0,0,383200,110277.1,131800,31.4327307694649,32.2985667405982,38382,31.50115,-101.64613,8326,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,2,7849,46.9919495209192,46.5028002169063,46.4885978294857,50.075857325368,35.3283279841421,5497.12,8624.03,10374.35,10471.53,10768.57
1,383200,0,0,110277.1,131800,31.4327307694649,32.2985667405982,38435,31.52303,-101.66633,8310,48.5997313820817,39.9132468291517,36.3453506504094,39.4022307057895,2,7945,35.81895018376,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5619.84,8677.91,10376.54,10528.42,10866.8
1,383200,0,0,110277.1,131800,31.4327307694649,32.2985667405982,38626,31.52521,-101.65785,8314,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,2,7931,35.81895018376,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5596.17,8685.97,10401.1,10530.96,10836.15
1,383200,0,0,110277.1,131800,31.4327307694649,32.2985667405982,38444,31.50804,-101.666,8360,48.5997313820817,47.6641071277034,40.7605692326044,45.6894734043355,2,7946,35.81895018376,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5588.62,8688.41,10392.29,10547.69,10852.79
1,383200,0,0,110277.1,131800,31.4327307694649,32.2985667405982,38506,31.52115,-101.67469,8370,44.1646661294716,39.9132468291517,40.7605692326044,45.6894734043355,2,7977,35.81895018376,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5634.41,8724.6,10406.1,10578.54,10908.56
2,383200,0,0,110277.1,131800,31.4327307694649,32.2985667405982,38494,31.52373,-101.67991,8359,48.5997313820817,39.9132468291517,40.7605692326044,45.6894734043355,2,7993,35.81895018376,46.5028002169063,46.4885978294857,36.9588168142941,35.3283279841421,5651.06,8743.79,10413.54,10596.35,10933.81
