EUR_o..Mstb.,Acid..Gals.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Operator,Surface.Latitude,Between_Zone,Depth.Top,Mesh.Size,BEND..KHW.
10.38,2000,272814,23277.5,0,47.2149192475855,31.46883,40.7605692326044,7940,36.1129296151412,10502.5560175426
23.70705727,0,375250,129900,61500,32.2985667405982,31.60813,31.1287314240741,7735,35.3283279841421,10276.62
27.472,0,383200,131800,49250,32.2985667405982,31.61703,40.7605692326044,7715,35.3283279841421,10245.67
33.50169037,0,507500,255700,110750,32.2985667405982,31.58157,36.3453506504094,7555,35.3283279841421,10278.4186182431
26.04,0,387700,129900,61500,32.2985667405982,31.6287,40.7605692326044,7687,35.3283279841421,10203.8
28.096,0,365750,123850,61500,32.2985667405982,31.52635,36.3453506504094,7939,35.3283279841421,10398.18
20.248,0,576422,322822,134000,32.2985667405982,31.41884,36.3453506504094,7842,35.3283279841421,10391.07
20.3,0,380190,128650,61500,32.2985667405982,31.62333,36.3453506504094,7693,35.3283279841421,10228.13
38.0292309,0,353400,128000,61500,32.2985667405982,31.52355,36.3453506504094,8110,35.3283279841421,10465.9
27.336,0,385032,129000,61500,32.2985667405982,31.52285,40.7605692326044,8070,35.3283279841421,10438.92
38.7437565,4950,180090,50442,134000,47.2149192475855,31.55037,40.7605692326044,6899,35.3283279841421,10576.74
30.284,0,365500,123750,61500,32.2985667405982,31.63872,35.8080535057143,7718,35.3283279841421,10224.49
25.05108889,0,353400,128000,61500,32.2985667405982,31.54559,36.3453506504094,7964,35.3283279841421,10422.46
32.076,0,365806,123906,61500,32.2985667405982,31.53936,36.3453506504094,7958,35.3283279841421,10412.59
46.372,0,368508,126084,60750,32.2985667405982,31.54175,36.3453506504094,7975,35.3283279841421,10420.96
18.50933409,0,365750,123850,61500,32.2985667405982,31.63558,36.3453506504094,7677,35.3283279841421,10180.38
36.77679768,0,365482,123732,61500,32.2985667405982,31.61922,36.3453506504094,7709,35.3283279841421,10238.91
40.748,0,365750,123850,61500,32.2985667405982,31.48518,40.7605692326044,7866,36.0677611933023,10375.32
16.772,0,365500,123750,61500,32.2985667405982,31.60947,36.3453506504094,7700,35.3283279841421,10225.31
18.87945795,0,479976,240492,107000,32.2985667405982,31.41706,40.7605692326044,7874,35.3283279841421,10363.61
23.508,0,365484,123732,61500,32.2985667405982,31.40078,40.7605692326044,7727,35.3283279841421,10342.1067704648
71.34268838,7250,195952,53188,140873,47.2149192475855,31.5513,35.8080535057143,6858,35.3283279841421,10589.33
18.784,0,365500,123750,61500,32.2985667405982,31.61366,35.8080535057143,7676,35.3283279841421,10212.31
16.568,0,365750,123850,61500,32.2985667405982,31.53222,40.7605692326044,7904,35.3283279841421,10374.8
38.252,0,353400,128000,61500,32.2985667405982,31.5507,36.3453506504094,7969,35.3283279841421,10425.38
49.928,0,365750,123850,61500,32.2985667405982,31.53354,36.3453506504094,8025,35.3283279841421,10431.41
32.832,0,483756,235746,108486,32.2985667405982,31.40133,40.7605692326044,7823,35.3283279841421,10397.3756810015
33.176,0,676032,676032,601000,80.4622673311111,31.48091,40.7605692326044,6625,35.3283279841421,10412.02
27.748,0,353400,128000,61500,32.2985667405982,31.54104,36.3453506504094,7942,35.3283279841421,10404.4
18.384,0,365500,123750,61500,32.2985667405982,31.62241,36.3453506504094,7705,35.3283279841421,10236.26
21.264,0,368046,124068,61500,32.2985667405982,31.65067,36.3453506504094,7720,35.3283279841421,10209.66
19.43242355,0,457002,234108,163125,32.2985667405982,31.46071,40.7605692326044,7896,35.3283279841421,10415.98
26.652,0,269073,174960,205300,32.2985667405982,31.47216,40.7605692326044,7925,35.3283279841421,10368.86
39.96924966,0,676032,676032,6e+05,80.4622673311111,31.48534,40.7605692326044,6635,35.3283279841421,10398.32
54.768,0,676032,676032,610350,80.4622673311111,31.48161,40.7605692326044,6721,35.3283279841421,10427.72
38.736,5250,198577,52968,133272,47.2149192475855,31.59881,35.8080535057143,6441,35.3283279841421,10377.49
53.592,8750,237986,62832,128510,47.2149192475855,31.55135,40.7605692326044,6452,35.3283279841421,10367.52
17.37549798,0,353400,128000,61500,32.2985667405982,31.53378,40.7605692326044,8039,35.3283279841421,10441.8
20.484,0,363594,122724,61500,32.2985667405982,31.4033,36.3453506504094,7767,35.3283279841421,10328.9112453735
27.86321554,0,365484,123732,61500,32.2985667405982,31.40963,36.3453506504094,7711,35.3283279841421,10286.8638983073
21.62124164,0,480144,236628,107000,32.2985667405982,31.39727,40.7605692326044,7725,35.3283279841421,10401.6266206459
21.50685053,0,365484,123732,61500,32.2985667405982,31.48978,40.7605692326044,7861,35.3283279841421,10369.73
18.768,0,365484,123732,61500,32.2985667405982,31.4844,40.7605692326044,7787,35.3283279841421,10368.28
39.956,0,365484,123732,61500,32.2985667405982,31.63719,36.3453506504094,7368,35.3283279841421,10202.64
11.248,0,364938,122808,61500,32.2985667405982,31.45891,40.7605692326044,7676,35.3283279841421,10328.9713446931
10.67964234,0,363594,122724,61500,32.2985667405982,31.46904,40.7605692326044,7678,35.3283279841421,10348.0948867349
41.63943828,0,364490,122738,61500,32.2985667405982,31.63936,40.7605692326044,7707,35.090911421981,10181.25
18.7,0,370104,125034,61500,32.2985667405982,31.40627,40.7605692326044,7709,35.3283279841421,10304.4207906956
52.24596847,0,480102,238182,110000,32.2985667405982,31.59645,40.7605692326044,7625,35.3283279841421,10264.7748972586
11.324,0,533778,533778,750420,48.1210657990625,31.64282,36.3453506504094,5966,36.3208906748122,10765.9076732133
29.488,0,478002,237846,110099,32.2985667405982,31.59996,40.7605692326044,7624,35.3283279841421,10288.5147411037
24.036,0,365484,123732,61500,32.2985667405982,31.46422,40.7605692326044,7708,35.3283279841421,10338.3605855851
21.004,0,364938,122808,61500,32.2985667405982,31.46229,40.7605692326044,7727,35.3283279841421,10328.8726621625
34.8,0,383100,215100,181250,32.2985667405982,31.61928,40.7605692326044,7599,35.3283279841421,10155.75
27.024,0,153212,50738,132500,32.2985667405982,31.64513,36.3453506504094,7747,35.3283279841421,10234.41
20.396,0,481530,241752,62100,32.2985667405982,31.39708,40.7605692326044,7818,35.3283279841421,10371.8272394514
33.73002076,0,268624,182416,218896,32.2985667405982,31.47588,40.7605692326044,7911,35.3283279841421,10361.99
18.328,0,361410,120036,61500,32.2985667405982,31.49013,40.7605692326044,7917,35.3283279841421,10374.36
31.684,0,364938,122808,61500,32.2985667405982,31.43126,36.3453506504094,7699,35.3283279841421,10299.245188555
36.084,0,385032,256032,61500,32.2985667405982,31.51685,36.3453506504094,8006,35.3283279841421,10406.59
49.16,0,385032,129000,61500,32.2985667405982,31.53381,36.3453506504094,7970,35.3283279841421,10417.41
38.724,0,240240,81040,97727,32.2985667405982,31.52841,40.7605692326044,8001,40.4846223332233,10415.29
32.548,0,242240,81040,97700,32.2985667405982,31.5115,36.3453506504094,8010,35.3283279841421,10393.12
30.556,0,242240,81040,97700,32.2985667405982,31.50484,36.3453506504094,7990,35.3283279841421,10387.61
28.836,0,270791,180096,89115,32.2985667405982,31.62445,40.7605692326044,7642,35.3283279841421,10170.97
31.10518902,0,270791,57456,24980,32.2985667405982,31.58786,40.7605692326044,8059,35.3283279841421,10427.9310225555
32.204,0,387060,227482,162379,32.2985667405982,31.58887,40.7605692326044,7513,35.3283279841421,10277.1465720506
19.898,0,240240,81040,97700,32.2985667405982,31.47884,40.7605692326044,7717,35.3283279841421,10323.4202857893
19.604,0,380342,380342,560050,38.4526120515385,31.50394,40.7605692326044,6026,35.7775951822855,10466.4862740124
22.748,10500,398987,50555,132200,47.2149192475855,31.44429,40.7605692326044,6183,35.3283279841421,10409.3171863233
22.696,26000,706162,53331,124650,47.2149192475855,31.44017,40.7605692326044,6197,35.3283279841421,10490.2300552078
30.744,10500,478754,51105,135569,47.2149192475855,31.44557,40.7605692326044,6184,35.3283279841421,10432.8847134831
46.228,0,242240,81040,97700,32.2985667405982,31.52748,40.7605692326044,8013,35.3283279841421,10423.11
37.668,0,337020,112306,97700,32.2985667405982,31.53085,40.7605692326044,8021,35.3283279841421,10428.04
19.328,0,242240,81040,97700,32.2985667405982,31.51162,40.7605692326044,7974,35.3283279841421,10399.38
37.62,0,337020,112306,97700,32.2985667405982,31.51335,40.7605692326044,7996,35.3283279841421,10399.19
33.484,0,242240,81040,97700,32.2985667405982,31.52648,40.7605692326044,7939,35.3283279841421,10392.86
10.508,0,242240,81040,97700,32.2985667405982,31.62604,40.7605692326044,7719,35.3283279841421,10234.95
37.644,0,242240,81040,97700,32.2985667405982,31.51211,40.7605692326044,8000,35.3283279841421,10395.29
43.67591628,0,242240,81040,48625,32.2985667405982,31.50811,36.3453506504094,8000,35.3283279841421,10388.18
23.904,0,242240,81040,97700,32.2985667405982,31.52342,40.7605692326044,7949,35.3283279841421,10402.67
17.1,0,153212,96746,265000,32.2985667405982,31.61625,36.3453506504094,7699,35.3283279841421,10225.98
30.264,6280.14646846027,318466.543092803,96933.0389434633,0,42.0641074122059,31.60375,40.7605692326044,7869,35.3283273902726,10338.2457293425
19.908,6652.5635667052,367086.921285072,96622.1206860829,0,42.0641074122059,31.5851,40.7605692326044,6196,34.5464673105416,10407.5818661123
15.18175478,0,210000,78000,43750,32.2985667405982,31.51016,40.7605692326044,7873,35.3283279841421,10376.34
16.276,0,220911,82394,90625,32.2985667405982,31.52097,36.3453506504094,8084,35.3283279841421,10455.13
25.85188981,0,220911,82394,43750,32.2985667405982,31.52543,40.7605692326044,8096,35.3283279841421,10444.72
5.784,5250,196371,51088,135464,47.2149192475855,31.57525,40.7605692326044,6745,35.3283279841421,10537.44
30.672,6000,245005,48154,120902,47.2149192475855,31.6148,31.1287314240741,6783,35.3283279841421,10552.97
44.70841868,6000,209315,42876,117196,47.2149192475855,31.60062,31.1287314240741,6832,35.3283279841421,10587.57
44.144,4628.70564777105,290376.512177609,68855.9438118962,0,42.0641074122059,31.55993,40.7605692326044,8050,37.5349143815284,10579.9423852883
27.468,6667.48990782029,397708.177369842,161279.672528859,0,42.0641074122059,31.57462,40.7605692326044,8070,39.1015012572709,10628.307772261
29.132,5357.60605958839,270118.634468758,76602.0692089581,0,42.0641074122059,31.58524,40.7605692326044,7960,37.8998489453987,10568.8316456498
19.764,0,220655,82253,90625,32.2985667405982,31.52245,40.7605692326044,7943,35.3283279841421,10394.31
21.948,0,220655,82253,90625,32.2985667405982,31.5198,40.7605692326044,7929,35.3283279841421,10387.73
8.544,0,220375,81973,90625,32.2985667405982,31.63161,36.3453506504094,7699,35.3283279841421,10230.56
29.356,0,209000,77000,97700,32.2985667405982,31.51698,36.3453506504094,7989,35.3283279841421,10407.31
12.592,0,220538,82187,90625,32.2985667405982,31.53082,40.7605692326044,7943,68.7727801518461,10389.35
25.776,0,221886,83102,118125,32.2985667405982,31.5239,40.7605692326044,7984,35.3283279841421,10409.04
47.16539174,0,208000,76000,90625,32.2985667405982,31.47801,31.1287314240741,7858,35.3283279841421,10374.53
25.54,0,208000,76000,90625,32.2985667405982,31.47911,40.7605692326044,7843,35.3283279841421,10350.8
13.824,19000,472366,111674,67006,47.2149192475855,31.61497,40.4855503116667,8636,35.3283279841421,10662.59
14.376,0,278750,101000,6000,32.2985667405982,31.47627,40.7605692326044,7831,35.3283279841421,10369
21.292,0,374000,148000,80000,32.2985667405982,31.61568,36.3453506504094,7850,35.3283279841421,10148.06
20.56059578,0,502250,325500,43600,32.2985667405982,31.62538,40.7605692326044,7297,34.6309732318656,10152.8
23.77308795,0,448250,266500,41200,32.2985667405982,31.59294,40.7605692326044,7595,34.6472475046625,10292.9589110969
27.38,6000,213161,48451,136860,47.2149192475855,31.58751,31.1287314240741,6411,35.3283279841421,10348.95
21.152,0,196751,77351,92805,32.2985667405982,31.52064,40.7605692326044,7930,68.7727801518461,10397.62
15.656,0,278750,101000,6000,32.2985667405982,31.46572,40.7605692326044,7785,35.3283279841421,10360.95
13.43492656,0,278750,101000,6000,32.2985667405982,31.46833,40.7605692326044,7788,35.3283279841421,10356.34
15.93179403,0,278750,101000,6000,32.2985667405982,31.46909,40.7605692326044,7809,35.3283279841421,10369.47
26.296,3978.0535013529,493405.462433172,125677.307712634,0,42.0641074122059,31.57789,40.7605692326044,8250,34.604640728506,10411.5869018223
29.396,7581.22998791327,443470.63559875,75139.6667965699,0,42.0641074122059,31.57814,40.7605692326044,8008,35.3283271262129,10321.2372415834
36.12,8470.56421801213,364745.099333578,86846.7268300065,0,42.0641074122059,31.56346,40.7605692326044,7960,35.3283276665584,10634.0416343811
20.288,9327.07303113411,407833.740532887,147504.288771676,0,42.0641074122059,31.59629,45.572731767735,8022,35.3365275658866,10550.4450331859
49.432,4510.38421463371,304326.049460733,95468.6330003299,0,42.0641074122059,31.56718,36.3453506504094,8274,35.3283275156701,10534.3615744042
16.4500793,4080.21848504491,855096.227032347,99145.5845828451,0,42.0641074122059,31.57442,40.7605692326044,8296,52.7172316880445,10434.0119081867
17.184,6000,246762,54589,134958,47.2149192475855,31.61262,31.1287314240741,6727,35.3283279841421,10537.6
69.09392334,6000,240826,48258,149098,47.2149192475855,31.54282,31.1287314240741,6803,35.3283279841421,10521.27
46.016,7500,332242,54936,172220,47.2149192475855,31.5198,35.8080535057143,6731,35.3283279841421,10472.59
33.728,6000,228308,39764,82312,47.2149192475855,31.53483,31.1287314240741,6777,35.3283279841421,10504.78
23.846,0,388750,210000,24600,32.2985667405982,31.50461,40.7605692326044,7553,35.0169309812393,10375.58
36.584,0,449500,255500,125000,32.2985667405982,31.47608,27.7945714285714,9410,35.3283278517908,10471.5374518419
55.988,0,366240,366240,927236,55.988,31.49834,40.7605692326044,6013,34.4010323627768,10622.4815398404
20.176,5567.97601742021,296288.635021242,115248.719740585,0,42.0641074122059,31.58545,40.7605692326044,8124,35.3283274543333,10493.2961802886
33.416,0,291500,158500,181250,32.2985667405982,31.43794,40.7605692326044,7482,37.3689255842792,10404.33
20.872,10643.059305727,289509.57218224,64180.2692335668,0,42.0641074122059,31.59245,40.7605692326044,8242,35.328327017278,10502.9328416464
26.532,3754.91107777182,341526.138095826,135742.325579033,0,42.0641074122059,31.59258,40.7605692326044,7812,36.0130064874139,10444.1243362172
20.18,6824.48838807339,429590.082445166,160664.774960072,0,42.0641074122059,31.57057,40.7605692326044,8216,35.3283275678029,10769.9620227824
21.844,3158.45866630242,497411.168471446,169979.587161977,0,42.0641074122059,31.54902,40.7605692326044,8124,35.3283274232952,10780.0387795213
12.89341834,7581.7145503708,349229.397874606,71766.6956338148,0,42.0641074122059,31.56388,40.7605692326044,8200,35.3283270750809,10571.5452338445
13.256,8045.40527891065,360866.550096829,104997.524392843,22105.0674390805,42.0641074122059,31.60025,40.7605692326044,7950,35.3283274898603,10453.6885009555
63.15788804,6552,636090,629538,845640,48.1210657990625,31.58313,40.7605692326044,6094,40.3188826101647,10496.5139209462
46.25166625,0,245500,123500,238125,32.2985667405982,31.50624,31.1287314240741,6595,34.3297972184355,10398.99
17.03817508,0,297000,159000,87500,32.2985667405982,31.48339,31.1287314240741,7455,35.3283279841421,10372.74
40.768,0,292000,159000,87500,32.2985667405982,31.45584,40.7605692326044,7438,35.3283279841421,10373.27
15.34,7109.81584666383,549012.706177676,306882.722452129,0,42.0641074122059,31.58197,40.7605692326044,8190,50.3521460802356,10679.3149632527
18.776,6418.56176652546,294964.167454442,52337.0777852917,0,42.0641074122059,31.59646,40.7605692326044,7864,35.3283274417563,10479.8156013433
23.48,7006.75555131321,308964.308412389,89181.5646803176,0,42.0641074122059,31.60701,40.7605692326044,7822,38.8769970984415,10489.753066364
20.812,7506.12817394426,345036.794922782,90357.190968426,74156.3663527791,42.0641074122059,31.59971,40.7605692326044,5826,35.4580858141321,10400.0104261342
39.328,4896.89258085515,327644.430002858,134181.285090615,0,42.0641074122059,31.58535,40.7605692326044,7796,36.502919446098,10417.7430774785
16.496,10760.7045032627,305581.578029261,120168.105708867,0,42.0641074122059,31.60748,40.7605692326044,7940,45.1463115582606,10446.1550700015
21.412,7751.75689777992,296809.457265011,81876.2601101613,0,42.0641074122059,31.57834,40.7605692326044,7838,35.0956309475831,10448.9671699022
49.684,6557.0505101327,521368.304218089,372147.423065543,0,42.0641074122059,31.57859,45.572731767735,8294,42.4636119618012,10696.8279362382
22.484,7254.76171062612,291633.237071727,66367.4112390409,0,42.0641074122059,31.60702,40.7605692326044,7832,35.3283272720005,10448.949120076
20.272,8469.85194324783,344673.113668019,69068.405736549,0,42.0641074122059,31.5892,40.7605692326044,7856,36.250926454259,10331.1003294976
37.532,12000,578138,45066,120971,47.2149192475855,31.56374,40.7605692326044,5734,35.3283279841421,10375.1398455711
20.104,12432,184504,172072,656313,23.19,31.44664,40.7605692326044,6231,35.3283279841421,10440.2766766777
26.276,13306,498415,485109,501474,23.19,31.44939,40.7605692326044,6246,33.9296533527054,10484.8612982531
33.488,8041.03829710404,339595.883408183,91517.3481087671,0,42.0641074122059,31.62904,40.7605692326044,8170,37.7204654464988,10378.0915355583
44.296,4590.75868201649,312894.627673988,117319.466409391,0,42.0641074122059,31.55643,40.7605692326044,8156,36.5525686810568,10496.8273987924
38.752,6455.87169771622,374114.323614011,115295.603686644,0,42.0641074122059,31.5637,40.7605692326044,8156,32.0129104070418,10457.992750966
31.20847532,0,298410,102690,130000,31.20847532,31.55983,40.7605692326044,7970,35.3283279841421,10445.48
