Completion.Year,Frac.Stages,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,EUR_o..Mstb.,Completion.Month,Depth.Top,Fluid.Amount,Propping.Agent.Amount,BEND..KHW.,Subarea,Operator,County,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Top_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size
2010,1,7560,581070,0,846560,30.31861183,7,6124,581070,846560,NA,6,13,3,1,3,3,7,3,3,6,3,9,NA
2010,1,9072,760830,0,847480,46.94832687,8,6161,760830,847480,NA,6,13,3,1,4,3,7,3,3,6,3,9,NA
2010,8,NA,NA,NA,NA,23.696,4,8270,NA,0,NA,6,18,3,4,2,3,7,2,3,1,NA,11,NA
2010,4,5000,222400,0,512012,42.76791385,5,6881,54852,125363,10547.95,5,27,3,3,2,3,5,2,3,11,3,20,6
2010,1,8568,699216,0,901360,42.036,7,6102,699216,901360,NA,6,13,3,4,3,3,7,3,3,11,3,NA,NA
2010,4,5000,230662,0,502400,26.236,5,6866,49770,95710,10519.94,5,27,3,3,3,3,7,2,3,11,3,20,6
2010,1,11592,0,0,1144640,66.52,8,6077,1024296,1022000,NA,6,13,3,4,3,3,7,3,3,3,3,9,NA
2010,1,9492,0,0,2069536.055,17.524,8,5502,728532,1848000,NA,6,13,3,5,4,1,7,3,3,3,3,9,NA
2010,NA,NA,NA,NA,NA,39.816,4,5844,NA,0,NA,6,18,3,3,3,3,7,2,1,1,NA,11,NA
2010,8,NA,NA,NA,NA,21.52,5,8006,NA,0,NA,6,18,3,4,2,3,7,2,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,23.924,4,8278,NA,0,NA,6,18,3,4,3,3,7,2,3,1,NA,11,NA
2010,4,5000,227035,0,531060,51.74410674,5,6932,56532,130336,10567.9,5,27,3,3,2,3,7,2,3,11,3,20,6
2010,7,NA,NA,NA,NA,20.028,6,7894,NA,0,NA,6,18,3,4,1,3,7,3,3,1,NA,11,NA
2010,4,5500,231896,0,524033,19.544,6,6898,51324,119320,10516.49,5,27,3,4,3,3,5,3,3,11,3,20,6
2010,4,5000,229798,0,531359,14.336,6,6846,56406,135194,10486.29,5,27,3,2,3,3,5,3,3,11,3,20,6
2010,4,5000,236416,0,556756,38.064,6,6842,59850,148725,10510.2,5,27,3,3,3,3,5,3,3,11,3,20,6
2010,1,10584,1647366,0,697137,39.044,9,5926,1647366,697137,NA,6,13,3,3,3,3,1,1,3,6,3,9,NA
2010,1,11592,1112202,0,1234463.945,60.988,7,6474,1112202,1102000,NA,6,13,3,1,3,2,1,3,3,6,3,NA,NA
2010,1,11592,1077048,0,1171520,98.172,9,5971,1077048,1046000,NA,6,13,3,1,4,3,1,1,3,6,3,9,NA
2010,8,NA,NA,NA,NA,45.84,5,8318,NA,0,NA,6,18,3,3,3,3,7,2,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,38.75937114,6,8112,NA,0,NA,6,18,3,4,3,3,7,3,3,1,NA,11,NA
2010,7,NA,NA,NA,NA,28.812,5,8336,NA,0,NA,6,18,3,4,3,3,7,2,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,32.252,5,8314,NA,0,NA,6,18,3,3,6,3,7,2,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,37.14,5,7934,NA,0,NA,6,18,3,4,3,3,7,2,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,39.416,6,8114,NA,0,NA,6,18,3,3,3,3,7,3,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,11.228,10,8396,NA,0,NA,6,18,3,4,2,3,7,1,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,43.016,6,8262,NA,0,NA,6,18,3,3,3,3,7,3,3,1,NA,11,NA
2010,1,10705,1020642,0,814540,40.828,8,6788,1020642,814540,NA,6,13,3,3,3,2,1,3,3,6,3,9,NA
2010,1,14070,1020810,0,941700,38.652,10,5915,1020810,941700,NA,6,13,3,3,3,3,1,1,3,6,3,9,NA
2010,8,NA,NA,NA,NA,31.16,8,8270,NA,0,NA,6,18,3,4,3,1,7,3,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,28.78,6,8174,NA,0,NA,6,18,3,4,3,3,7,3,3,1,NA,11,NA
2010,7,NA,NA,NA,NA,41.536,7,7814,NA,0,NA,6,18,3,4,1,3,7,3,3,1,NA,11,NA
2011,7,NA,NA,NA,NA,27.02,2,8303,NA,0,NA,6,18,3,4,3,3,7,4,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,29.072,8,8030,NA,0,NA,6,18,3,3,1,3,7,3,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,77.724,7,8114,NA,0,NA,6,18,3,4,2,3,7,3,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,90.868,8,8164,NA,0,NA,6,18,3,3,2,3,7,3,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,13.324,10,8200,NA,0,NA,6,18,3,4,2,3,7,1,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,47.356,9,8316,NA,0,NA,6,18,3,4,2,3,7,1,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,14.672,9,7962,NA,0,NA,6,18,3,3,4,3,7,1,3,1,NA,11,NA
2010,7,NA,NA,NA,NA,23.408,8,7867,NA,0,NA,6,18,3,4,1,3,7,3,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,46.31872541,9,8304,NA,0,NA,6,18,3,1,2,3,7,1,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,20.868,9,8186,NA,0,NA,6,18,3,4,3,3,7,1,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,16.41133366,8,7950,NA,0,NA,6,18,3,4,4,3,7,3,3,1,NA,11,NA
2011,1,12096,0,0,717166,55.38,8,7340,852600,717166,10118.25,6,13,3,4,4,2,1,3,3,3,3,9,NA
2011,5,0,246000,0,860188,45.544,2,9306,113000,85000,NA,6,2,3,4,3,1,7,4,3,6,3,NA,6
2010,7,NA,NA,NA,NA,137.964,10,7842,NA,0,NA,6,18,3,3,1,3,7,1,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,33.034,9,8188,NA,0,NA,6,18,3,4,2,3,7,1,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,44.784,10,8344,NA,0,NA,6,18,3,1,3,3,7,1,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,45.516,10,8227,NA,0,NA,6,18,3,1,3,3,7,1,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,58.608,10,8224,NA,0,NA,6,18,3,3,1,3,7,1,3,1,NA,11,NA
2010,7,NA,NA,NA,NA,30.632,11,7866,NA,0,NA,6,18,3,3,1,3,7,1,3,1,NA,11,NA
2011,8,NA,NA,NA,NA,27.532,2,8162,NA,0,NA,6,18,3,3,3,3,7,4,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,30.508,12,8172,NA,0,NA,6,18,3,4,2,3,7,4,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,30.188,10,8210,NA,0,NA,6,18,3,1,3,3,7,1,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,76.612,10,7999,NA,0,NA,6,18,3,3,1,3,7,1,3,1,NA,11,NA
2010,7,NA,NA,NA,NA,53.604,11,8012,NA,0,NA,6,18,3,3,3,3,7,1,3,1,NA,11,NA
2010,7,NA,NA,NA,NA,34.624,11,8362,NA,0,NA,6,18,3,4,3,3,7,1,3,1,NA,11,NA
2012,3,7000,852969,0,883655,29.30455739,1,8479,603395,436312,10483.07,5,27,3,4,6,3,6,4,3,11,3,20,NA
2011,7,NA,NA,NA,NA,26.76028006,2,7886,NA,0,NA,6,18,3,4,2,3,7,4,3,1,NA,11,NA
2010,7,NA,NA,NA,NA,26.68,11,8330,NA,0,NA,6,18,3,3,3,3,7,1,3,1,NA,11,NA
2010,7,NA,NA,NA,NA,19.884,12,8350,NA,0,NA,6,18,3,3,2,3,7,4,3,1,NA,11,NA
2010,7,NA,NA,NA,NA,19.036,12,8310,NA,0,NA,6,18,3,4,3,3,7,4,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,32.952,12,8123,NA,0,NA,6,18,3,4,2,3,7,4,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,24.12,12,8120,NA,0,NA,6,18,3,3,3,3,7,4,3,1,NA,11,NA
2010,8,NA,NA,NA,NA,31.888,12,8077,NA,0,NA,6,18,3,3,4,3,7,4,3,1,NA,11,NA
2011,7,NA,NA,NA,NA,27.724,1,8134,NA,0,NA,6,18,3,4,2,3,7,4,3,1,NA,11,NA
2011,7,NA,NA,NA,NA,30.764,1,8384,NA,0,NA,6,18,3,4,3,3,7,4,3,1,NA,11,NA
2011,8,NA,NA,NA,NA,28.208,1,8116,NA,0,NA,6,18,3,4,3,3,7,4,3,1,NA,11,NA
2010,7,NA,NA,NA,NA,24.244,12,8336,NA,0,NA,6,18,3,3,2,3,7,4,3,1,NA,11,NA
2011,7,NA,NA,NA,NA,30.608,1,8179,NA,0,NA,6,18,3,3,3,3,7,4,3,1,NA,11,NA
2011,8,NA,NA,NA,NA,27.74933842,1,8056,NA,0,NA,6,18,3,3,1,3,7,4,3,1,NA,11,NA
2011,7,NA,NA,NA,NA,27.824,1,8294,NA,0,NA,6,18,3,4,2,3,7,4,3,1,NA,11,NA
2011,7,NA,NA,NA,NA,54.116,1,8006,NA,0,NA,6,18,3,4,6,3,7,4,3,1,NA,11,NA
2011,8,NA,NA,NA,NA,14.80278957,2,8016,NA,0,NA,6,18,3,3,1,3,7,4,3,1,NA,11,NA
2011,8,NA,NA,NA,NA,44.708,3,8148,NA,0,NA,6,18,3,3,2,3,7,2,3,1,NA,NA,NA
2011,7,NA,NA,NA,NA,24.276,4,7900,NA,NA,NA,6,18,3,4,3,3,7,2,3,NA,NA,NA,NA
2011,12,NA,NA,NA,NA,33.012,7,9996,NA,0,NA,6,18,3,3,2,3,4,3,3,1,NA,11,NA
2011,8,NA,NA,NA,NA,66.024,4,8044,NA,0,NA,6,18,3,3,4,3,7,2,3,1,NA,11,NA
2011,7,NA,NA,NA,NA,56.028,5,7860,NA,0,NA,6,18,3,3,1,3,7,2,3,1,NA,11,NA
2011,7,NA,NA,NA,NA,35.9,7,7832,NA,0,NA,6,18,3,3,3,3,7,3,3,1,NA,11,NA
2011,1,NA,NA,NA,NA,35.624,9,5696,NA,0,NA,6,18,3,3,3,3,7,1,3,1,NA,11,NA
2011,NA,NA,NA,NA,NA,14.912,12,5811,541416,669121,NA,6,18,3,3,3,1,7,4,3,3,3,3,12
2011,1,10080,836892,0,682210,23.452,11,7644,836892,682210,NA,6,13,3,1,4,5,7,1,3,6,3,9,NA
2011,1,10080,826392,0,727700,27.78,11,7173,826392,727700,NA,6,13,3,1,3,2,7,1,3,6,3,9,NA
2011,1,11004,0,0,539130,58.35854761,12,7592,865116,539130,NA,6,13,3,1,4,5,1,4,3,3,3,9,NA
2011,1,NA,NA,NA,NA,94.36,9,5808,635648,751508,NA,6,18,3,3,3,3,7,1,3,3,3,3,NA
2011,1,NA,NA,NA,NA,56.828,11,5922,12396,0,NA,6,18,3,3,1,3,7,1,1,1,NA,11,NA
2012,3,13500,1036499,0,1215316,13.992,2,7429,752939,580431,NA,6,27,3,3,4,3,7,4,3,11,3,9,6
2012,4,0,134668,325000,465000,21.94,2,7744,165000,125000,NA,5,2,3,3,3,3,7,4,3,8,5,20,NA
2012,4,0,57000,490000,473000,21.56,2,7710,165000,125000,NA,5,2,3,3,4,3,5,4,3,8,5,20,NA
2012,1,NA,NA,NA,NA,40.632,1,5998,NA,0,NA,6,18,3,4,1,3,7,4,3,1,NA,11,NA
2012,3,13500,1023300,0,1260620,46.472,2,7502,717102,599699,NA,6,27,3,4,4,2,7,4,3,11,3,3,6
2012,1,9072,762426,0,503744,7.836,1,5956,762426,503744,NA,6,13,3,6,3,5,1,4,3,6,3,9,NA
2012,NA,NA,NA,NA,NA,33.152,1,5979,543922,703045,NA,6,18,3,3,1,3,7,4,3,3,3,3,NA
2012,7,0,6e+05,160000,679250,56.668,3,9681,100000,88625,NA,5,2,3,1,2,5,7,2,3,11,3,20,6
2012,1,NA,NA,NA,NA,84.096,7,7390,NA,NA,NA,6,18,3,3,4,5,7,3,3,8,NA,17,NA
2012,1,NA,NA,NA,NA,35.184,2,6312,NA,0,NA,6,18,3,3,4,3,7,4,3,1,NA,11,NA
2012,1,NA,NA,NA,NA,126.068,4,5937,NA,0,NA,6,18,3,3,5,3,7,2,3,1,NA,11,NA
2012,1,NA,NA,NA,NA,32.19555527,5,6036,NA,0,NA,6,18,3,5,2,3,7,2,3,1,NA,11,NA
2012,1,NA,NA,NA,NA,55.5535446,3,5951,NA,NA,NA,6,18,3,3,1,3,7,2,3,8,NA,NA,NA
2012,1,NA,NA,NA,NA,23.00821016,4,5929,NA,0,NA,6,18,3,4,4,3,7,2,3,1,NA,11,NA
2012,1,NA,NA,NA,NA,47.04,6,5905,NA,0,NA,6,18,3,4,5,3,7,3,3,1,NA,11,NA
2012,1,10080,960246,0,568000,37.424,6,6633,960246,568000,NA,6,13,3,4,4,5,6,3,3,6,3,9,NA
2012,1,9072,914004,0,602720,33.536,4,7854,914004,602720,NA,6,13,3,4,2,5,6,2,3,6,3,9,NA
2012,1,8064,898044,0,555880,109.772,4,7815,898044,555880,NA,6,13,3,3,3,5,7,2,3,11,3,20,NA
2012,1,NA,NA,NA,NA,24.508,7,7651,NA,NA,NA,6,18,3,3,1,5,6,3,3,8,NA,17,NA
2012,1,NA,NA,NA,NA,37.556,9,7590,NA,NA,NA,6,18,3,3,2,5,6,1,3,8,NA,17,NA
2012,1,NA,NA,NA,NA,25.484,5,5801,NA,0,NA,6,18,3,3,4,1,7,2,3,1,NA,11,NA
2012,4,12000,1299378,0,1360378,47.032,6,9482,179936,144162,NA,6,27,3,4,1,2,6,3,3,11,3,20,6
2012,3,10500,940950,0,1086554,34.92,7,7411,658810,477584,NA,6,27,3,4,4,3,7,3,3,11,3,20,6
2012,1,NA,NA,NA,NA,53.61673798,6,6316,NA,0,NA,6,18,3,3,4,3,7,3,3,1,NA,11,NA
2003,3,5000,201474,0,466630,29.576,4,7191,57414,136630,10710.52,3,27,4,4,3,3,7,2,3,11,3,9,6
2003,3,3500,176500,0,473330,28.968,1,7026,46000,138330,10769.66,3,27,4,5,3,1,7,4,3,11,3,11,NA
2003,3,5000,201474,0,471200,18.522,1,6972,57414,136200,10690.66,3,27,4,1,3,1,7,4,3,11,3,NA,6
2003,3,5000,194292,0,470870,29.3341376,8,7456,500,0,10791.28,2,27,4,4,3,3,7,3,1,1,NA,11,NA
2003,3,5000,197954,0,469940,46.25148171,8,8856,62617,153693,10779.84,2,27,4,1,3,3,7,3,3,11,3,9,6
2003,3,5000,195342,0,471980,27.11062516,9,7429,500,0,10794.79,2,27,4,4,4,3,7,1,1,1,NA,11,NA
2003,3,5000,191057,0,470700,28.8424161,9,7485,53130,127080,10852.53,2,27,4,4,3,3,7,1,3,11,3,NA,6
2004,3,5000,200103,0,473210,23.713,7,7103,54429,133929,10823.73,3,27,4,3,6,3,5,3,3,11,3,NA,6
2004,3,5000,202183,0,474721,28.698,10,7091,57194,144336,10842.27,3,27,4,3,3,1,5,1,3,11,3,NA,6
2004,3,5000,201350,0,473590,28.074,6,7067,56634,137811,10779.33,3,27,4,1,2,3,5,3,3,11,3,NA,6
2004,4,10000,274430,0,150700,68.516,5,8493,23050,74000,10899.62,2,13,4,3,4,2,7,2,3,6,3,9,NA
2004,3,9000,285444,0,116000,33.648,6,10110,104939,28000,10906.31,2,13,4,4,4,5,7,3,3,6,3,NA,NA
2004,4,10000,281398,0,551000,56.128,6,10166,67968,18000,10887.25,2,13,4,3,4,2,7,3,3,6,3,9,NA
2004,3,5000,197652,0,472050,55.32660624,5,7077,57204,135150,10842.24,3,27,4,5,3,1,5,2,3,11,3,NA,6
2004,3,5000,197232,0,472150,32.264,7,7247,55398,135198,10716.13,2,27,4,1,3,1,7,3,3,11,3,NA,6
2004,4,10000,288768,0,190460,54.99745852,8,10115,80824,31384,10882,2,13,4,4,4,2,7,3,3,6,3,9,NA
2005,4,10000,283373,0,187351,27.552,6,10184,81571,30800,11121.21,2,13,4,3,3,2,7,3,3,6,3,9,NA
2006,3,4000,202468,0,470820,28.94866663,4,7750,53463,135580,10956.33,2,27,4,3,3,3,7,2,3,11,3,NA,6
2006,3,5500,192604,0,470580,30.184,3,7533,52338,133314,10936.34,2,27,4,1,3,3,7,2,3,11,3,NA,6
2005,1,19500,1226698.184,0,1208031.973,106.1477728,12,7332,1226694,1078000,10928.75,2,10,4,3,1,3,7,4,3,11,3,NA,6
2006,6,14000,425552,0,523720,41.41698122,3,9507,80622,17270,10654.63,2,27,4,3,3,3,7,2,3,6,3,NA,6
2006,1,0,0,832986,762680,98.168,6,7737,832986,762680,10852.3,2,13,4,3,4,3,7,3,3,4,3,11,NA
2006,1,0,0,0,854000,111.2084996,7,7745,742140,854000,10909.84,2,13,4,4,1,3,7,3,3,3,3,NA,NA
2007,1,0,0,0,799762,95.57577585,3,7733,118272,799762,10891.25,2,13,4,4,5,3,7,2,3,9,3,11,NA
2007,1,0,0,0,800820,25.244,1,7752,1072134,800820,10932.4,2,13,4,4,4,1,7,4,3,9,3,NA,NA
2006,1,0,0,0,801640,69.67213496,7,7353,677796,801640,10925.1,2,13,4,4,4,1,7,3,3,3,3,17,6
2006,1,0,0,0,946180,97.30476843,7,7340,848862,946180,10956.99,2,13,4,4,3,1,7,3,3,3,3,NA,NA
2007,1,0,0,0,800960,142.2787642,6,7746,1136226,800960,10814.65,2,13,4,3,4,3,7,3,3,3,3,NA,NA
2006,1,0,0,0,947126,200.612,10,7746,1318170,947126,10799.64,2,13,4,4,4,3,7,1,3,3,3,NA,NA
2006,1,0,0,0,850680,48.36600549,10,7719,1288812,850680,10953.56,2,13,4,4,1,3,7,1,3,3,3,9,6
2006,1,0,0,0,950150,81.896,10,7738,1310022,950150,10806.1,2,13,4,3,4,3,7,1,3,9,3,11,NA
2006,1,0,0,0,351380,34.5821022,8,9179,324534,351380,10948.55,2,13,4,3,5,5,7,3,3,3,3,NA,NA
2006,1,14500,912400,0,763000,63.79352249,7,7312,912400,763000,10830.11,2,10,4,3,4,3,7,3,3,11,3,NA,NA
2006,1,14000,956250,0,790500,65.876,6,7397,956250,790500,10963.28,2,10,4,3,5,3,7,3,3,11,3,NA,6
2006,1,14500,908400,0,763000,90.536,12,7315,908400,763000,10795.41,2,10,4,3,4,3,7,4,3,11,3,NA,NA
2006,1,14500,953400,0,788000,99.872,12,7384,953400,788000,10814.41,2,10,4,3,5,3,7,4,3,11,3,NA,NA
2006,1,14500,942000,0,760500,96.516,12,7738,942000,760500,10990.47,2,10,4,3,5,3,7,4,3,6,3,NA,NA
2007,3,5250,190193,0,476670,32.056,1,7569,55036,137747,10883.32,2,27,4,5,3,1,5,4,3,11,3,NA,6
2007,1,0,0,0,207348,52.712,3,7441,569436,207348,10735.47,2,28,4,3,3,3,7,2,3,3,3,NA,NA
2007,1,11500,884890,0,741000,72.612,5,7753,884890,741000,10973.1,2,10,4,3,5,NA,NA,2,3,11,3,NA,NA
2007,6,18000,338781,0,340492,58.74358986,11,9207,62231,127786,10657.01,2,27,4,4,4,5,7,1,3,11,3,NA,6
2007,5,15000,446702,0,317200,50.01729324,12,9118,90168,71823,10679.47,2,27,4,3,1,5,7,4,3,6,3,NA,6
2008,3,0,0,0,365875,36.984,1,9107,216720,94000,10767.78,2,28,4,3,2,3,7,4,3,9,3,17,6
2008,3,0,0,0,365875,39,1,9049,170250,94000,10756.51,2,28,4,3,3,3,7,4,3,9,3,17,6
2008,3,0,0,0,359875,34.05661012,4,9101,175250,94000,10762.61,2,28,4,3,2,1,7,2,3,9,3,17,6
2008,3,0,0,0,365875,19.3364338,4,9058,222000,94000,10758.39,2,28,4,3,3,1,7,2,3,9,3,17,6
2008,1,9500,780660,0,671000,38.624,1,7774,780660,671000,10896.92,2,10,4,3,5,3,7,4,3,11,3,NA,NA
2008,7,12000,445584,0,837980,26.32,4,7363,55554,136481,10641.63,2,27,4,3,3,3,7,2,3,11,3,NA,6
2008,10,16500,831918,0,843089,73.2,5,7566,58104,156148,10705.93,2,27,4,3,1,1,7,2,3,11,3,NA,6
2008,8,13000,695296,0,849260,46.4913173,6,7446,54063,133683,10850.34,2,27,4,4,4,3,7,3,3,11,3,NA,6
2008,3,4500,149634,0,416707,15.496,5,7253,51583,140396,10618.76,2,27,4,3,4,3,5,2,3,11,3,NA,6
2008,1,11500,824000,0,696000,56.34661404,5,7710,824000,696000,11004.52,2,10,4,3,5,3,7,2,3,11,3,NA,NA
2008,7,0,528864,0,645000,44.856,7,10083,87108,70000,10972.46,2,17,4,1,4,1,7,3,3,11,3,NA,6
2008,5,0,0,0,221500,58.388,6,9652,92000,48000,10790.17,2,28,4,3,4,3,7,3,3,9,3,17,6
2008,4,0,700500,0,356750,26.56,6,9446,92000,48000,10793.32,2,28,4,3,3,3,7,3,3,9,3,17,6
2008,1,19362,0,0,703547,83.18,5,9321,610806,703547,10844.5,2,5,4,1,3,5,7,2,3,9,3,17,NA
2008,1,NA,NA,NA,NA,67.91190947,7,7116,NA,NA,10895.21,2,17,4,1,4,1,1,3,3,NA,NA,NA,NA
2008,1,17052,0,0,1303680,61.572,6,8268,1037820,1164000,10824.29,2,5,4,3,3,3,7,3,3,3,3,17,6
2008,3,4500,159513,0,479800,32.132,5,7267,42240,153547,10638.38,2,27,4,3,3,3,5,2,3,11,3,NA,6
2008,1,15624,0,0,827900,49.9394299,7,8314,762972,827900,10829.16,2,5,4,1,3,2,7,3,3,9,3,17,6
2008,1,16422,0,0,1170400,69.55067967,7,7702,875112,1046000,10867.24,2,5,4,4,3,3,7,3,3,3,3,17,6
2008,3,0,0,0,356750,36.436,7,9127,168000,85000,10775.91,2,28,4,3,3,3,7,3,3,9,3,17,6
2008,3,0,0,0,27500,41.136,8,9126,136000,10750,10779.66,2,28,4,3,3,3,7,3,3,9,3,17,NA
2008,3,0,0,0,356750,36.356,7,9101,158000,85000,10789.26,2,28,4,3,3,3,7,3,3,9,3,17,9
2008,3,0,0,0,356750,48.028,6,9112,168000,85000,10769.15,2,28,4,3,3,3,7,3,3,9,3,17,6
2009,1,12000,639482,0,585000,82.47706427,10,7639,639482,585000,10963.81,2,10,4,4,4,3,7,1,3,11,3,NA,NA
2008,3,0,0,0,36500,28.50589361,12,9177,257500,19750,10708.61,2,2,4,3,1,3,7,4,3,9,3,17,6
2009,3,0,0,0,418000,37.07602193,1,9209,261000,144000,10811.45,2,2,4,3,3,3,7,4,3,9,3,17,6
2008,10,16500,972301,0,923020,49.468,11,7412,54050,147647,10627.02,2,27,4,3,3,3,7,1,3,11,3,20,6
2008,8,13500,804106,0,883105,34.36550187,12,7368,57669,163932,10677.9,2,27,4,3,4,3,7,4,3,11,3,20,6
2010,1,14000,0,0,6720000,41.364,4,7850,671916,6000000,10785.01,2,3,4,1,3,3,7,2,3,3,3,NA,6
2008,3,0,0,0,36500,36.45196917,12,9174,224000,19750,10750.86,2,2,4,3,1,1,7,4,3,9,3,17,6
2008,1,14000,802000,0,660000,83.504,10,7741,802000,660000,10993.68,2,10,4,3,5,3,7,1,3,11,3,NA,NA
2010,6,15000,611940,0,720000,5.68,8,9828,139986,120000,10765.64,2,3,4,4,3,3,7,3,3,11,3,20,6
2009,1,0,0,0,74000,51.28691275,1,9892,138000,74000,10761.36,2,28,4,4,2,3,7,4,3,9,3,17,6
2010,9,0,0,0,818300,37.424,10,10744,78600,81000,10836.03,2,5,4,3,4,2,1,1,3,3,3,NA,NA
2009,1,0,938826,0,447474,26.59581059,9,9090,938826,447474,10533.38,2,10,4,4,6,5,7,1,3,6,3,NA,NA
2009,1,0,891129,0,430101,46.908,10,9200,891129,430101,10399.81,2,10,4,1,3,5,7,1,3,6,3,NA,NA
2009,1,0,912599,0,445720,77.25084903,10,9204,912599,445720,10585.01,2,10,4,1,6,5,7,1,3,6,3,NA,NA
2010,1,0,0,0,802329,43.112,12,8220,950838,802329,10877.61,2,22,4,1,3,2,7,4,3,9,3,NA,NA
2009,1,12500,815335,0,675000,53.768,3,7764,815335,675000,10884.12,2,10,4,3,5,3,7,2,3,11,3,20,NA
2009,1,12500,813283,0,660000,67.692,4,7751,813283,660000,10994.57,2,10,4,3,5,3,7,2,3,11,3,20,NA
2010,1,37500,219452,0,1256640,118.884,7,7708,219452,1122000,11084.61,2,25,4,4,3,3,6,3,3,6,3,NA,NA
2010,9,27000,191931,0,1673314,163.868,7,10950,15000,4636,11037.87,2,25,4,3,1,2,6,3,3,11,3,20,NA
2010,1,24500,212454,0,1219456.055,69.34,4,8288,212454,1088000,11009.04,2,25,4,4,4,2,6,2,3,11,3,NA,NA
2010,10,13000,623238,0,1030282,68.288,3,10642,24654,2162,10955.76,2,17,4,1,4,3,6,2,3,11,3,20,NA
2010,9,13000,23291,0,1053000,81.38080816,3,10510,2510,55000,10936.2,2,17,4,1,4,1,7,2,3,11,3,NA,NA
2010,8,12000,1168146,0,938079,73.564,3,10349,146202,94801,10893.56,2,17,4,1,4,1,7,2,3,11,3,5,NA
2010,9,15000,1007406,0,1012580,48.844,1,7648,50904,136815,10936.33,2,27,4,4,2,1,7,4,3,11,3,20,6
2009,3,0,0,454000,452615,76.856,12,9138,211000,153500,10755.64,2,2,4,3,1,3,7,4,3,8,3,17,NA
2010,9,15000,1026600,0,959540,75.43824424,2,7626,49014,134158,11062.07,2,27,4,4,3,3,7,4,3,11,3,20,6
2011,4,0,103000,0,678625,85.712,2,10421,103000,67500,10855.54,2,2,4,3,1,3,7,4,3,11,3,20,6
2010,8,13500,1000758,0,819760,60.556,2,8250,55104,133361,10996.29,2,27,4,3,3,2,7,4,3,11,3,20,6
2010,9,15300,922356,0,879800,56.568,2,7670,47166,117456,11029.2,2,27,4,3,3,3,7,4,3,11,3,20,6
2010,9,15000,1183084,0,976122,97.788,8,8246,65002,147768,10776.75,2,27,4,3,1,2,7,3,3,11,3,20,6
2009,3,0,0,581600,449300,68.756,12,9141,327600,142300,10813.04,2,2,4,3,1,1,7,4,3,8,3,17,NA
2010,3,0,0,634000,547300,71.092,1,9149,391000,248100,10723.22,2,2,4,3,4,3,7,4,3,8,3,17,NA
2010,3,0,0,554400,459125,64.33160572,2,9201,308000,150550,10789.83,2,2,4,3,1,1,7,4,3,8,3,17,NA
2010,3,0,0,436500,643865,53.86,5,9154,150000,273320,10727.96,2,2,4,3,4,3,1,2,3,8,3,NA,NA
2010,3,NA,NA,NA,NA,66.76,12,9176,NA,NA,10857.65,2,2,4,3,3,3,7,4,3,6,NA,NA,NA
2010,3,0,334000,341500,646397,90.412,6,9152,334000,223302,10801.2,2,2,4,3,1,3,6,3,3,6,3,NA,NA
2010,1,23058,964404,0,572500,21.748,8,9182,964404,572500,10972,2,13,4,3,5,5,4,3,3,6,3,9,11
2010,1,14490,0,0,657000,51.888,3,7830,NA,657000,10921.3,2,10,4,4,5,3,7,2,3,NA,3,NA,NA
2010,10,16500,1274188,0,2331540,94.936,10,7626,45528,1144000,10823.73,2,27,4,3,1,3,7,1,3,11,3,20,1
2010,5,0,295000,0,1306003,56.358,1,10462,95000,697503,10788.48,2,2,4,4,3,1,1,4,3,11,3,20,NA
2011,8,0,390000,0,774138,56.68,6,7563,3460,0,10737.12,2,2,4,4,4,1,7,3,1,1,NA,11,NA
2012,8,0,2e+05,687500,794375,49.844,1,7575,75,0,10717.67,2,2,4,4,4,1,1,4,1,1,NA,11,NA
2011,8,0,423632,0,1609663,76.244,8,7371,3434,0,10946.29,2,2,4,3,3,1,6,3,1,1,NA,11,NA
