EUR_o..Mstb.,Completion.Year,Frac.Stages,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Completion.Month,Depth.Top,Fluid.Amount,Propping.Agent.Amount,BEND..KHW.,Subarea,Operator,County,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Top_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size
20.16,2005,2,0,0,0,100450,10,7671,131800,49250,10295.8599035665,5,2,3,3,2,3,7,1,3,9,3,17,6
23.784,2005,2,0,0,0,100450,10,7635,131800,49250,10264.1294626934,5,2,3,3,3,3,7,1,3,9,3,16.5774383212589,6
36.764,2005,2,0,0,0,100450,9,8011,131800,49250,10433.1,5,2,3,2,2,1,7,1,3,9,3,17,6
33.556,2005,2,0,0,0,100450,10,7820,131800,49250,10371.47,5,2,3,2,2,3,7,1,3,9,3,17.340855121083,6
23.48265515,2006,2,0,0,0,100450,3,7863,131800,49250,10375.21,5,2,3,2,2,1,5,2,3,9,3,17,6
37.9403326,2005,2,3000,102800,0,289440,10,6469,44486,134524,10378.27,6,27,3,3,2,3,7,1,3,11,3,13.3113275029731,6
24.496,2005,2,0,0,0,100450,8,7873,131800,49250,10382.61,5,2,3,2,2,3,7,3,3,9,3,17,6
10.568,2005,3,6000,162646,0,470700,12,6308,43097,135650,10256.6,6,27,3,3,2,3,5,4,3,11,3,14.8892271243398,6
22.956,2005,3,5500,167862,0,473940,12,6357,57785,213755,10290.78,6,27,3,4,3,3,7,4,3,11,3,16.8048997716842,6
72.9921932,2005,5,11000,346311,0,505520,12,8802,80277,17666,10391.71,5,27,3,1,3,3,7,4,3,6,3,11.1154724025762,6
33.424,2005,2,0,0,0,100450,11,7801,131800,49250,10373.61,5,2,3,3,2,3,7,1,3,9,3,19,6
21.984,2006,2,0,0,0,100450,1,7750,131800,49250,10339.6888151563,5,2,3,3,2,1,7,4,3,9,3,14.4601545860629,6
25.304,2005,2,0,0,0,100450,12,7743,131800,49250,10322.1281113669,5,2,3,3,3,3,7,4,3,9,3,17,6
27.684,2006,2,0,0,0,104851,4,7747,131800,48895,10382.9070710367,5,2,3,3,3,3,7,2,3,9,3,15.9536986562347,6
21.596,2005,2,0,0,0,100450,12,7810,131800,49250,10348.780191361,5,2,3,3,3,3,7,4,3,9,3,15.3494751808235,6
37.092,2005,2,0,0,0,100450,11,7745,131800,49250,10356.9016497748,5,2,3,3,3,3,7,1,3,9,3,19,6
31.58,2006,2,0,0,0,123000,7,7927,123850,61500,10397.1,5,2,3,2,3,1,7,3,3,9,3,16.3829648261857,6
28.256,2006,2,0,0,0,123000,12,7620,123906,61500,10271.795644613,5,2,3,3,3,3,7,4,3,9,3,15.4679908261653,6
23.78,2007,2,0,0,0,123000,1,7634,122698,61500,10258.8553713807,5,2,3,3,3,3,7,4,3,9,3,16.3951715351363,6
27.792,2007,2,0,0,0,123000,1,7641,123732,61500,10301.917696554,5,2,3,2,3,3,7,4,3,9,3,14.8703189533028,6
27.228,2006,2,0,0,0,100450,1,7905,131800,49250,10382.07,5,2,3,2,2,3,7,4,3,9,3,17,6
34.4,2006,2,0,0,0,100450,2,7877,131800,49250,10375.12,5,2,3,2,2,3,7,4,3,9,3,17,6
21.46032128,2006,2,0,0,0,100450,1,7759,131800,49250,10331.412265583,5,2,3,3,3,3,7,4,3,9,3,17,6
36.31888501,2005,2,0,0,0,149700,12,7610,259400,98500,10268.4797269543,6,2,3,3,4,3,7,4,3,9,3,17,6
38.86579378,2006,2,0,0,0,149700,1,7583,259400,98500,10353.8043931023,6,2,3,3,1,3,7,4,3,9,3,16.5654204839207,6
31.956,2006,2,0,0,0,149700,1,7575,259400,98500,10310.3623730737,6,2,3,4,3,3,7,4,3,9,3,15.4957828895301,6
18.864,2006,2,0,0,0,170852,10,7835,237006,107336,10407.1394946824,5,2,3,4,2,3,7,1,3,9,3,14.9439436810632,6
51.06845562,2006,2,3000,0,0,149700,3,7590,259400,98500,10277.9083235781,6,2,3,4,4,3,7,2,3,9,3,12.6348857371171,6
37.32541472,2006,3,1750,192139,0,470095,4,6539,52571,131432,10416.13,5,27,3,4,2,3,5,2,3,11,3,14.4743707749141,6
24.652,2006,3,5000,192568,0,452300,4,6381,54324,133901,10345.13,6,27,3,4,3,3,5,2,3,11,3,12.9660104905055,6
31.108,2006,3,5000,190691,0,471210,4,6799,52690,130760,10523.05,5,27,3,4,3,3,5,2,3,11,3,17.0230435954115,6
30.32445978,2006,3,5000,192074,0,470820,4,6771,55951,134326,10481.79,5,27,3,4,3,3,5,2,3,11,3,16.5000108692179,6
29.32501026,2006,2,4950,141134,0,339353,5,6838,200,0,10496.79,5,27,3,1,3,3,5,2,1,1,2.99999998586378,12.7982597991405,5.85432096469693
43.98483889,2006,3,1500,193230,0,471140,5,6812,53707,134770,10458.83,5,27,3,3,3,3,7,2,3,11,3,17.4381932781029,6
41.23692755,2006,3,5000,188178,0,470500,5,6755,51621,132431,10443.76,5,27,3,1,3,3,5,2,3,11,3,17.2192894574474,6
41.936,2006,3,6750,183977,0,427570,7,6724,43936,90410,10540.65,5,27,3,1,3,3,5,3,3,11,3,14.961739873129,6
41.952,2006,3,5750,192317,0,472300,6,6685,56261,134237,10527.49,5,27,3,1,3,1,5,3,3,11,3,16.1236946784932,6
40.67932238,2006,3,4500,197581,0,471260,4,6728,57093,131750,10468.91,5,27,3,4,3,3,5,2,3,11,3,15.8729316324848,6
34.4131975,2006,3,5250,199702,0,477380,10,6403,56722,139132,10318.38,6,27,3,5,3,3,7,1,3,11,3,16.6626645316799,6
29.852,2006,2,0,0,0,104941,4,7716,131800,48985,10305.3393301899,5,2,3,3,3,3,7,2,3,9,3,15.9406060491296,6
36.416,2006,2,0,0,0,149852,5,7575,260232,98929,10252.0406012431,6,2,3,4,4,3,7,2,3,9,3,13.4800418832616,6
32.812,2006,3,6250,189260,0,475020,9,6542,51922,135360,10434.24,5,27,3,3,3,1,5,1,3,11,3,15.6958157673946,6
28.104,2006,3,1500,193743,0,471560,4,6481,54532,134899,10375.03,6,27,3,4,3,3,5,2,3,11,3,13.7916031497012,6
29.364,2006,3,5250,193631,0,471200,9,6569,52886,134855,10449.24,5,27,3,4,3,1,5,1,3,11,3,17.6186977282615,6
25.124,2006,2,0,0,0,113250,4,7890,130660,63750,10456.72,5,2,3,4,4,3,7,2,3,9,3,8,6
30.248,2006,2,0,0,0,151023,4,7572,253134,100823,10279.1417681755,6,2,3,4,3,3,7,2,3,9,3,12.7514127506702,5.98147176924743
22.34,2007,3,5250,180627,0,471620,3,6385,58327,161756,10295.98,6,27,3,4,3,3,7,2,3,11,3,16,6
34.664,2006,3,5250,195638,0,477320,10,6341,55997,134955,10272.14,6,27,3,4,3,3,5,1,3,11,3,17.456291226091,6
29.632,2006,3,1500,194888,0,473380,5,6493,54973,136404,10392.83,6,27,3,4,3,3,7,2,3,11,3,14.8634324004006,6
23.532,2007,3,5250,179256,0,486860,1,6543,42798,126860,10410.54,5,27,3,1,3,3,7,4,3,11,3,16.828892525667,6
56.76203076,2006,4,8250,244844,0,607000,9,6737,48689,134023,10544.15,5,27,3,1,3,3,5,1,3,11,3,17.8666603304488,6
42.556,2006,3,8750,194310,0,470360,8,6589,52965,133792,10459.61,5,27,3,1,3,3,5,3,3,11,3,16.0481856636055,6
22.828,2006,3,5250,185961,0,473540,12,6517,53504,137512,10399.96,5,27,3,3,3,3,7,4,3,11,3,14.5250670478746,5.93569450894141
43.676,2006,3,2000,0,0,257733,7,7890,2000,0,10530.6053463242,6,27,3,1,3,3,7,3,1,1,2.99999998541182,14,6.21062460701836
26.39411735,2006,2,0,0,0,151023,4,7519,253134,100823,10237.8669913805,6,2,3,4,4,3,7,2,3,9,3,8,6
10.38,2006,4,2000,0,0,465061,6,7940,2000,0,10535.9399905035,6,27,3,5,3,3,7,3,1,1,2.99999998770466,11,5.99999996917913
23.70705727,2006,2,0,0,0,123000,6,7735,129900,61500,10276.62,6,2,3,3,3,3,5,3,3,9,3,16.3359786240896,6
27.472,2006,2,0,0,0,100450,5,7715,131800,49250,10245.67,6,2,3,1,3,3,7,2,3,9,3,17,6
33.50169037,2006,2,0,0,0,172250,6,7555,255700,110750,10262.7123958704,6,2,3,3,4,1,7,3,3,9,3,17,6
26.04,2006,2,0,0,0,124500,6,7687,129900,61500,10203.8,6,2,3,3,4,3,7,3,3,9,3,17,6
28.096,2006,2,0,0,0,123000,8,7939,123850,61500,10398.18,5,2,3,3,2,1,7,3,3,9,3,15.9821906588771,6
20.248,2006,2,0,0,0,200600,6,7842,322822,134000,10391.07,5,2,3,1,3,1,7,3,3,9,3,17,6
20.3,2006,2,0,0,0,123000,6,7693,128650,61500,10228.13,6,2,3,3,3,1,7,3,3,9,3,17,6
38.0292309,2006,2,0,0,0,123000,7,8110,128000,61500,10465.9,5,2,3,4,3,1,7,3,3,9,3,17,6
27.336,2006,2,0,0,0,123000,7,8070,129000,61500,10438.92,5,2,3,4,3,3,7,3,3,9,3,17,6
38.7437565,2006,3,4950,175140,0,416800,12,6899,50442,134000,10576.74,5,27,3,3,3,3,7,4,3,11,3,16.8903343912726,6
30.284,2006,2,0,0,0,123000,8,7718,123750,61500,10224.49,6,2,3,4,3,1,5,3,3,9,3,15.9913591653629,6
25.05108889,2006,2,0,0,0,123000,7,7964,128000,61500,10422.46,5,2,3,3,3,1,7,3,3,9,3,17,6
32.076,2006,2,0,0,0,123000,8,7958,123906,61500,10412.59,5,2,3,4,3,1,7,3,3,9,3,15.4495867202743,6
46.372,2006,2,0,0,0,125830,7,7975,126084,60750,10420.96,5,2,3,4,3,1,7,3,3,9,3,17,6
18.50933409,2006,2,0,0,0,123000,10,7677,123850,61500,10180.38,6,2,3,3,3,1,7,1,3,9,3,17.0968686497618,6
36.77679768,2006,2,0,0,0,123000,9,7709,123732,61500,10238.91,6,2,3,3,3,1,7,1,3,9,3,15.7339230941706,6
40.748,2006,2,0,0,0,123000,7,7866,123850,61500,10375.32,5,2,3,3,4,3,7,3,3,9,3,14.90554149067,6.04388211792879
16.772,2006,2,0,0,0,123000,9,7700,123750,61500,10225.31,6,2,3,4,3,1,7,1,3,9,3,16.6241938818116,6
18.87945795,2007,2,0,0,0,169430,4,7874,240492,107000,10363.61,5,2,3,1,2,3,7,2,3,9,3,17,6
23.508,2006,2,0,0,0,123000,8,7727,123732,61500,10282.5477501664,5,2,3,3,4,3,7,3,3,9,3,15.203918092328,6
71.34268838,2006,3,7250,188702,0,468840,10,6858,53188,140873,10589.33,5,27,3,3,3,1,5,1,3,11,3,16.1998870053822,6
18.784,2006,2,0,0,0,123000,9,7676,123750,61500,10212.31,6,2,3,4,2,1,5,1,3,9,3,16.5217700466856,6
16.568,2006,2,0,0,0,676500,8,7904,123850,61500,10374.8,5,2,3,2,2,3,7,3,3,9,3,14.4914630613419,6
38.252,2006,2,0,0,0,123000,9,7969,128000,61500,10425.38,5,2,3,4,3,1,7,1,3,9,3,16.3810756995222,6
49.928,2006,2,0,0,0,123000,9,8025,123850,61500,10431.41,5,2,3,3,3,1,7,1,3,9,3,16.6311890496378,6
32.832,2006,2,0,0,0,173822,11,7823,235746,108486,10377.5319034457,5,2,3,3,3,3,7,1,3,9,3,15.2823617466794,6
33.176,2007,1,0,0,0,601000,3,6625,676032,601000,10412.02,5,20,3,4,3,3,7,2,3,9,3,13.838203587746,6
27.748,2006,2,0,0,0,123000,11,7942,128000,61500,10404.4,5,2,3,3,3,1,7,1,3,9,3,15.9288293709928,6
18.384,2006,2,0,0,0,123000,10,7705,123750,61500,10236.26,6,2,3,3,3,1,7,1,3,9,3,16.2243575428086,6
21.264,2006,2,0,0,0,123000,12,7720,124068,61500,10209.66,6,2,3,3,3,1,7,4,3,9,3,16.7367291090452,6
19.43242355,2007,2,0,0,0,344375,8,7896,234108,163125,10415.98,5,2,3,4,2,3,7,3,3,9,3,17,6
26.652,2007,2,0,0,0,325300,7,7925,174960,205300,10368.86,5,2,3,4,2,3,7,3,3,9,3,16.0463478301659,6
39.96924966,2007,1,0,0,0,6e+05,3,6635,676032,6e+05,10398.32,5,20,3,4,3,3,7,2,3,9,3,13.141942694772,6
54.768,2007,1,0,0,0,610350,2,6721,676032,610350,10427.72,5,20,3,1,3,3,7,4,3,9,3,12.9585148031118,6
38.736,2007,3,5250,193327,0,470499,1,6441,52968,133272,10377.49,6,27,3,3,2,1,5,4,3,11,3,16.8252769622429,6
53.592,2007,3,8750,229236,0,473820,1,6452,62832,128510,10367.52,6,27,3,4,3,3,7,4,3,11,3,15.5135349235423,6
17.37549798,2006,2,0,0,0,123000,11,8039,128000,61500,10441.8,5,2,3,3,3,3,7,1,3,9,3,16.2842441485132,6
20.484,2007,2,0,0,0,123000,5,7767,122724,61500,10318.373969393,5,2,3,4,4,1,7,2,3,9,3,14.0763211137691,6
27.86321554,2006,2,0,0,0,123000,11,7711,123732,61500,10263.9067136496,5,2,3,3,4,1,7,1,3,9,3,16.3699545420156,6
21.62124164,2006,2,0,0,0,170516,11,7725,236628,107000,10362.061428793,5,2,3,3,4,3,7,1,3,9,3,15.1720065307987,6
21.50685053,2007,2,0,0,0,123000,1,7861,123732,61500,10369.73,5,2,3,3,2,3,7,4,3,3,3,13.2826413690066,6
18.768,2007,2,0,0,0,123000,1,7787,123732,61500,10368.28,5,2,3,2,2,3,7,4,3,9,3,17,6
39.956,2007,2,0,0,0,123000,1,7368,123732,61500,10202.64,6,2,3,3,4,1,7,4,3,3,3,14.7126734830137,6
11.248,2007,2,0,0,0,123000,4,7676,122808,61500,10303.152922301,5,2,3,2,2,3,7,2,3,9,3,16.5630848905641,6
10.67964234,2007,2,0,0,0,123000,4,7678,122724,61500,10332.275312582,5,2,3,2,2,3,7,2,3,9,3,17,6
41.63943828,2007,2,0,0,0,123000,2,7707,122738,61500,10181.25,6,2,3,3,4,3,7,4,3,3,3,14.9329548666251,5.99999998501124
18.7,2007,2,0,0,0,123000,6,7709,125034,61500,10312.1917006239,5,2,3,3,3,3,7,3,3,3,3,14.0284115154385,6
52.24596847,2007,2,0,0,0,191500,5,7625,238182,110000,10241.4135794857,6,2,3,3,4,3,7,2,3,3,3,14.127993781535,6
11.324,2007,1,0,0,0,750420,6,5966,533778,750420,10648.4899262736,6,13,3,5,4,1,7,3,3,3,3,11,6.03433986440839
29.488,2007,2,0,0,0,171384,6,7624,237846,110099,10248.4339750314,6,2,3,3,3,3,7,3,3,9,3,16.1926000737638,6
24.036,2007,2,0,0,0,123000,3,7708,123732,61500,10328.3637583678,5,2,3,4,2,3,7,2,3,9,3,15.9600972487884,6
21.004,2007,2,0,0,0,123000,3,7727,122808,61500,10356.5184793267,5,2,3,2,2,3,7,2,3,9,3,16.9063960457896,6
34.8,2007,2,0,0,0,319375,7,7599,215100,181250,10155.75,6,2,3,3,3,3,7,3,3,9,3,17,6
27.024,2007,2,0,0,0,397500,7,7747,50738,132500,10234.41,6,2,3,4,3,1,7,3,3,9,3,14.1555483200943,6
20.396,2007,2,0,0,0,169100,4,7818,241752,62100,10344.3324441451,5,2,3,4,2,3,7,2,3,9,3,17,6
33.73002076,2007,2,0,0,0,474289,8,7911,182416,218896,10361.99,5,2,3,4,2,3,7,3,3,9,3,17,6
18.328,2007,2,0,0,0,123000,6,7917,120036,61500,10374.36,5,2,3,3.06167063641035,3.01055618185516,3,7,3,3,3,3,14.912167893151,6
31.684,2007,2,0,0,0,123000,4,7699,122808,61500,10309.1185723797,5,2,3,3,3,1,7,2,3,9,3,17,6
36.084,2007,2,0,0,0,123000,6,8006,256032,61500,10406.59,5,2,3,3,2,1,7,3,3,9,3,16.5053560550778,6
49.16,2007,2,0,0,0,123000,8,7970,129000,61500,10417.41,5,2,3,3,3,1,7,3,3,9,3,17,6
38.724,2007,2,0,0,0,160527,8,8001,81040,97727,10415.29,5,2,3,3,2,3,7,3,3,9,3,17,6.55139992720961
32.548,2008,2,0,0,0,293100,2,8010,81040,97700,10393.12,5,2,3,2,3,1,7,4,3,9,3,17,6
30.556,2008,2,0,0,0,293100,2,7990,81040,97700,10387.61,5,2,3,3,3,1,7,4,3,9,3,17,6
28.836,2007,2,0,0,0,205522,8,7642,180096,89115,10170.97,6,2,3,3,1,3,7,3,3,9,3,17,6
31.10518902,2007,3,0,0,0,477008,9,8059,57456,24980,10454.3651405363,6,2,3,3,4,3,7,1,3,9,3,17,6
32.204,2007,2,0,0,0,352554,8,7513,227482,162379,10294.1597695928,6,2,3,3,4,3,7,3,3,9,3,17,6
19.898,2007,2,0,0,0,293100,8,7717,81040,97700,10325.9098265282,5,2,3,3,4,3,7,3,3,9,3,17,6
19.604,2007,1,0,0,0,560050,12,6026,380342,560050,10519.5612524857,6,28,3,1,2,3,7,4,3,9,3,9,6.51183970081756
22.748,2008,6,10500,388487,0,782240,6,6183,50555,132200,10484.8780099462,5,27,3,4,3,3,7,3,3,11,3,16.7187336216018,6
22.696,2008,7,135000,571162,0,853450,7,6197,53331,124650,10324.4804812505,5,27,3,4,3,3,7,3,3,11,3,14.6649342435622,6
30.744,2008,6,10500,468254,0,713091,7,6184,51105,135569,10479.1831689216,5,27,3,4,3,3,7,3,3,11,3,17.6455932894544,6
46.228,2007,2,0,0,0,293100,9,8013,81040,97700,10423.11,5,2,3,3,3,3,7,1,3,9,3,17,6
37.668,2007,2,0,0,0,293100,9,8021,112306,97700,10428.04,5,2,3,3,3,3,7,1,3,9,3,17,6
19.328,2008,2,0,0,0,293100,1,7974,81040,97700,10399.38,5,2,3,3,3,3,7,4,3,9,3,16.8503661621938,6
37.62,2007,2,0,0,0,293100,9,7996,112306,97700,10399.19,5,2,3,3,3,3,7,1,3,9,3,17,6
33.484,2008,2,0,0,0,293100,2,7939,81040,97700,10392.86,5,2,3,3,3,3,7,4,3,9,3,17,6
10.508,2008,2,0,0,0,293100,4,7719,81040,97700,10234.95,6,2,3,3,2,3,7,2,3,9,3,17,6
37.644,2008,2,0,0,0,293100,2,8000,81040,97700,10395.29,5,2,3,2,3,3,7,4,3,9,3,17,6
43.67591628,2008,2,0,0,0,244025,2,8000,81040,48625,10388.18,5,2,3,3,3,1,7,4,3,9,3,17,6
23.904,2008,2,0,0,0,293100,2,7949,81040,97700,10402.67,5,2,3,3,3,3,7,4,3,9,3,17,6
17.1,2008,2,0,0,0,325000,4,7699,96746,265000,10225.98,6,2,3,4,2,1,7,2,3,9,3,17,6
30.264,2008,6.19313515202115,9948.50918232305,283938.242820449,9146.87578058294,547062.846814847,3,7869,65689.8778277674,0,10402.4982455823,6,18,3,4,4,3,7,2,1,1,3.06585050238686,11,5.99999994976616
19.908,2008,5.05284137462592,10800.2426011846,271183.531885551,802.780930400506,500573.473674957,3,6196,71858.8771984445,0,10461.9958594246,6,18,3,4,1,3,7,2,1,1,2.99999997596389,11,5.96450138472828
15.18175478,2008,2,0,0,0,224875,8,7873,78000,43750,10376.34,5,2,3,3,3,3,7,3,3,9,3,17,6
16.276,2008,2,0,0,0,258000,6,8084,82394,90625,10455.13,5,2,3,4,3,1,7,3,3,9,3,17,6
25.85188981,2008,2,0,0,0,207125,6,8096,82394,43750,10444.72,5,2,3,4,3,3,7,3,3,9,3,17,6
5.784,2008,3,5250,191121,0,469960,1,6745,51088,135464,10537.44,5,27,3,2,2,3,7,4,3,11,3,20,6
30.672,2008,4,6000,239005,0,607030,3,6783,48154,120902,10552.97,5,27,3,2,2,3,5,2,3,11,3,18.3924318447268,6
44.70841868,2008,4,6000,203315,0,501744,3,6832,42876,117196,10587.57,5,27,3,3,3,3,5,2,3,11,3,20,6
44.144,2008,5.29536530037046,3746.52243529029,149217.20680061,0,416518.136570089,4,8050,54795.2210427108,0,10447.1967837638,6,18,3,4,2,3,7,2,1,1,2.99999997115459,11,5.99999990860413
27.468,2008,5.61620945524114,5369.60961720106,185098.586590254,8493.0720519665,442141.769232216,4,8070,56067.3985341138,0,10482.2152720949,6,18,3,1,2,3,7,2,1,1,3.00276788230626,11,5.82100671712819
29.132,2008,7,7284.34424306344,189917.522408837,2187.00329552257,416599.410616968,5,7960,49206.4617414672,0,10487.7034372137,6,18,3,1,3,3,7,2,3,1,2.99999997643031,11,5.99999994865455
19.764,2008,2,0,0,0,258000,8,7943,82253,90625,10394.31,5,2,3,2,3,3,7,3,3,9,3,17,6
21.948,2008,2,0,0,0,258000,6,7929,82253,90625,10387.73,5,2,3,3,3,3,7,3,3,9,3,17,6
8.544,2008,2,0,0,0,258000,6,7699,81973,90625,10230.56,6,2,3,4,2,1,7,3,3,9,3,17,6
29.356,2008,2,0,0,0,265075,5,7989,77000,97700,10407.31,5,2,3,3,2,1,7,2,3,9,3,17,6
12.592,2008,2,0,0,0,271750,7,7943,82187,90625,10389.35,5,2,3,3,2,3,7,3,3,9,3,17,9
25.776,2008,2,0,0,0,285500,5,7984,83102,118125,10409.04,5,2,3,3,2,3,7,2,3,9,3,17,6
47.16539174,2008,2,0,0,0,271750,7,7858,76000,90625,10374.53,5,2,3,3,3,3,5,3,3,9,3,17,6
25.54,2008,2,0,0,0,271750,7,7843,76000,90625,10350.8,5,2,3,3,3,3,7,3,3,9,3,17,6
13.824,2008,5,19000,453366,0,256111,9,8636,111674,67006,10662.59,5,27,3,5,2,5,7,1,3,11,3,20,6
14.376,2008,2,0,0,0,16750,8,7831,101000,6000,10369,5,2,3,3,3,3,7,3,3,9,3,17,6
21.292,2008,3,0,0,0,381000,7,7850,148000,80000,10148.06,6,2,3,3,4,1,7,3,3,9,3,17,6
20.56059578,2009,2,0,0,0,64750,1,7297,325500,43600,10152.8,6,2,3,3,4,3,7,4,3,9,3,17,5.85805127802424
23.77308795,2009,2,0,0,0,63350,1,7595,266500,41200,10269.3896053521,6,2,3,3,3,3,7,4,3,9,3,17,5.93190765472398
27.38,2008,4,6000,207161,0,578829,6,6411,48451,136860,10348.95,6,27,3,3,3,3,5,3,3,11,3,18.5260159608189,6
21.152,2008,2,0,0,0,273280,8,7930,77351,92805,10397.62,5,2,3,2,2,3,7,3,3,9,3,17,9
15.656,2008,2,0,0,0,16750,8,7785,101000,6000,10360.95,5,2,3,3,3,3,7,3,3,9,3,17,6
13.43492656,2008,2,0,0,0,16750,8,7788,101000,6000,10356.34,5,2,3,3,2,3,7,3,3,9,3,17,6
15.93179403,2008,2,0,0,0,16750,8,7809,101000,6000,10369.47,5,2,3,3,2,3,7,3,3,9,3,17,6
26.296,2008,7.0712714678009,17448.7518443565,430264.124605671,0,493269.401458024,6,8250,83038.7432772573,0,10604.0992353926,6,18,3,4,1,3,7,3,1,1,2.9999999704437,11,5.9999999352836
29.396,2008,7,14487.2266925262,292088.689218551,35191.5582557517,536006.333487589,7,8008,94584.017624186,0,10360.9479090043,6,18,3,1,4,3,7,3,3,1,3.120898424916,11,5.99999989285308
36.12,2008,7,16408.6394349667,268684.738891688,0,34946490.1173548,7,7960,34262.2351927501,0,10473.8548100724,6,18,3,4,3,3,7,3,3,1,2.99999996594831,11,5.99999992440091
20.288,2008,6.05793348505923,10207.7417502315,223555.958955789,22742.2653130557,479963.199539615,8,8022,78579.0698983253,0,10415.5930351466,6,18,3,3,2,2,7,3,1,1,2.9999999765947,11.3573737835257,5.99999995115368
49.432,2008,5.24962338850044,7640.94397535533,181314.358974733,2.27601315597286,412208.259064425,8,8274,64297.3154250145,0,10508.2451492502,6,18,3,3,2,1,7,3,1,1,2.99999998350439,11,5.83445105467284
16.4500793,2008,6.16570812889093,8062.67704096997,263133.320160914,0,461875.889844041,9,8296,62568.0553079593,0,10515.7351538967,6,18,3,4,2,3,7,1,1,1,2.95700100242489,11,5.87058778113865
17.184,2008,4,6000,240762,0,601360,9,6727,54589,134958,10537.6,5,27,3,4,2,3,5,1,3,11,3,20,6
69.09392334,2008,4,6000,234826,0,587700,8,6803,48258,149098,10521.27,5,27,3,1,3,3,5,3,3,11,3,20,6
46.016,2008,4,7500,324742,0,742220,10,6731,54936,172220,10472.59,5,27,3,4,3,1,5,1,3,11,3,20,6
33.728,2008,4,6000,222308,0,584747,9,6777,39764,82312,10504.78,5,27,3,4,3,3,5,1,3,11,3,20,6
23.846,2009,2,0,0,0,46150,1,7553,210000,24600,10375.58,5,2,3,3,3,3,7,4,3,9,3,17,5.98594892711119
36.584,2009,2,0,0,0,137000,1,9410,255500,125000,10491.4736570562,5,2,3,4,3,5,6,4,3,9,3,16.1063852513277,6.01889188629406
55.988,2009,1,0,0,0,1621983.945,12,6013,366240,1448000,10454.6827357836,6,8,3,1,4,3,7,4,3,3,3,9.74664406951434,8.43992472596676
20.176,2008,6.10751720306013,9272.53393031985,239474.199784466,89612.1616225602,513140.114468316,9,8124,86797.5628185002,0,10416.5318954369,6,18,3,1,3,3,7,1,1,1,2.99999997241467,11,5.99999993493195
33.416,2009,2,0,0,0,362375,1,7482,158500,181250,10404.33,5,2,3,3,3,3,7,4,3,3,3,17,6.1087562797514
20.872,2008,6.3730144896989,18968.964388082,462086.790894731,18.6236884318403,464174.748619441,9,8242,201579.388690751,0,10601.5979704979,6,18,3,1,2,3,7,1,1,1,2.99999997533905,11,6.18964323381308
26.532,2009,7,6120.22208326777,306917.175895594,0,539317.989830372,10,7812,79658.7817719992,0,10494.6020989014,6,18,3,4,3,3,7,1,3,1,2.90473466642587,12,5.74525320426817
20.18,2008,7,24594.1778065789,426318.394585273,0,537684.711860672,11,8216,110600.883122637,0,10592.0026104446,6,18,3,3,1,3,7,1,3,1,2.99999997416377,11,5.99999993901867
21.844,2010,8,10878.0346145628,526299.393632841,6396.80828044095,519442.402063577,6,8124,247667.203624298,0,10677.2205657575,6,18,3,3,4,3,7,3,3,1,3.01879086745157,11,5.89726116896417
12.89341834,2010,8,14279.8377412097,273294.61780059,0,518106.757228907,9,8200,75281.0578322544,0,10420.4935808037,6,18,3,4,3,3,7,1,3,1,2.95664700653703,11,5.44959062813972
13.256,2009,7,6441.47380430916,142526.093263946,0,400475.678305114,5,7950,59181.4772152413,40622.4847603456,10461.4154660883,6,18,3,4,3,3,7,2,3,3.55509365097335,2.9999999803675,11,5.94926040979793
63.15788804,2009,1,6552,629538,0,845640,3,6094,629538,845640,10350.5497609327,6,13,3,3,3,3,7,2,3,6,3,9,5.92853507613304
46.25166625,2009,2,0,0,245500,472625,9,6595,123500,238125,10398.99,5,2,3,3,4,3,5,1,3,8,3,17,6.05708272451016
17.03817508,2009,2,0,0,0,268625,2,7455,159000,87500,10372.74,5,2,3,2,3,3,5,4,3,9,3,17,6
40.768,2009,2,0,0,0,268625,2,7438,159000,87500,10373.27,5,2,3,3,3,3,7,4,3,9,3,17,6
15.34,2010,8,20870.0308547211,468753.14900978,20067.4173507609,563187.573454815,9,8190,119030.300567096,0,10746.7830181209,6,18,3,3,2,3,7,1,3,1,2.8986240527207,11,6.15453594305843
18.776,2009,6,8834.7412763988,138699.200821456,19929.9790963674,384551.052768106,7,7864,83988.5203732906,0,10457.9456853651,6,18,3,4,2,3,7,3,3,1,3.10571317074422,11,5.98978250951194
23.48,2009,7,8041.43398060739,278216.730687515,7204.69614700291,496428.737461452,11,7822,103121.720273998,0,10473.4463870114,6,18,3,1,3,3,7,1,3,1,2.99999998072617,11,5.89042979360636
20.812,2009,4.49749820851679,18695.155084917,338115.431473913,3769.167494097,484655.009510967,8,5826,223493.109313227,72254.9124616004,10433.600726192,6,18,3,1,3,3,7,3,4,3.83094075235066,3.02596728271611,12.2105497202633,5.99999995492816
39.328,2009,7,6542.43352304012,198227.341353499,0,466404.315525793,11,7796,58063.609955559,0,10532.9686787385,6,18,3,4,3,3,7,1,3,1,2.95856059321554,12,5.88024916253807
