WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size,Treated.Stage.Height,Fluid.Amount.Per.Foot,Propping.Agent.Amount.Per.Foot,Total.Height,Geology.Score
1356,C,PARSLEY ENERGY OPERATIONS LLC,MIDLAND,40915,2012,31.89578,-101.91425,11600,40,40,13,1,1,958398,0,0,0,846620,958398,118.444,3,15,1,FRAC,8152,11434,958398,GAL,FLUD,846620,LB,SAND,NA,NA,,,3282,292.016453382084,257.958561852529,NA,NA
1357,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40832,2011,31.80554,-101.95077,11059,40,80,6,2,4,0,15000,1242214,0,1430840,1257214,NA,3,8,4,FRAC,9182,10654,965614,GAL,X-LINKGEL,774561,LB,SAND,NA,NA,GELA,,1472,655.98777173913,526.196331521739,2714,13611.36
1358,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40832,2011,31.77391,-101.95456,10954,40,40,8,4,8,0,16500,1429716,0,1444600,1446216,NA,2,9,8,FRAC,10706,10838,159758,GAL,X-LINKGEL,121158,LB,SAND,NA,NA,GELA,30/50,132,1210.28787878788,917.863636363636,3347.66,15137.51
1359,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40885,2011,31.85458,-101.98048,10877,40,Sub 20,6,4,8,0,15000,1364498,0,1409144,1379498,101.708,3,8,8,FRAC,10620,10757,179710,GAL,X-LINKGEL,135334,LB,SAND,NA,NA,XLNK,30/50,137,1311.75182481752,987.839416058394,2473.82,12448.99
1360,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40891,2011,31.83288,-101.96005,10879,40,160,8,4,8,0,15000,1441477,0,1417665,1456477,24.292,2,9,8,FRAC,10600,10732,218778,GAL,X-LINKGEL,141723,LB,SAND,NA,NA,GELA,30/50,132,1657.40909090909,1073.65909090909,3209.05,14392.46
1361,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40979,2012,31.82346,-101.96595,11135,40,160,7,5,10,0,12000,1487424,0,1347850,1499424,90.432,3,9,10,FRAC,10888,11022,193710,GAL,X-LINKGEL,136011,LB,SAND,NA,NA,,30/50,134,1445.59701492537,1015.00746268657,2715.91,13324.2
1362,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40910,2012,31.85447,-102.159,10995,40,40,8,1,1,0,0,1376802,0,867169,1376802,NA,2,9,1,FRAC,7965,10680,1376802,GAL,GEL,867169,LB,SAND,NA,NA,,,2715,507.109392265193,319.39926335175,2577.25,11654.71
1363,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41085,2012,31.84708,-101.91557,10683,40,20,8,4,8,0,15000,1340128,0,1389239,1355128,131.648,2,9,8,FRAC,10396,10526,203080,GAL,X-LINKGEL,150208,LB,SAND,NA,NA,XLNK,30/50,130,1562.15384615385,1155.44615384615,3246.44,14071.9
1364,A,LEGACY RESERVES OPERATING LP,MIDLAND,40748,2011,31.73365,-102.20523,10600,40,160,7,7,8,0,4000,855000,0,650000,859000,NA,3,9,8,ACID,10390,10410,4000,GAL,A,0,undefined,undefined,NA,NA,NECL,,20,200,0,1860.51,9059.28000000001
1365,A,LEGACY RESERVES OPERATING LP,MIDLAND,40754,2011,31.74231,-102.20328,10550,40,160,7,8,8,0,0,870000,0,745000,870000,NA,2,8,8,FRAC,10448,10468,135000,GAL,X-LINKGEL,95000,LB,SAND,NA,NA,XLNK,20/40,20,6750,4750,2258.99,10414.69
1366,A,ENERGEN RESOURCES CORPORATION,MIDLAND,40770,2011,31.83423,-102.19834,10574,80,80,2,1,1,1157520,0,0,0,805680,1157520,43.248,3,4,1,FRAC,8693,10386,1157520,GAL,FLUD,805680,LB,SAND,NA,NA,,,1693,683.709391612522,475.888954518606,806.07,3775.49
1367,A,ENERGEN RESOURCES CORPORATION,MIDLAND,40825,2011,31.8189,-102.2109,10574,40,Over 160,2,1,1,1209306,0,0,0,855350,1209306,99.244,3,4,1,FRAC,8690,10436,1209306,GAL,FLUD,855350,LB,SAND,NA,NA,,,1746,692.615120274914,489.891179839633,778.720000000001,4007.12
1368,A,SUMMIT PETROLEUM LIMITED LIABILITY CORP,MIDLAND,40831,2011,31.74445,-102.13243,10535,80,80,3,1,1,1208466,0,0,0,929078,1208466,NA,2,4,1,FRAC,7857,10290,1208466,GAL,FLUD,929078,LB,SAND,NA,NA,,,2433,496.697903822441,381.865187011919,1431.27,5039.55
1369,A,ENERGEN RESOURCES CORPORATION,MIDLAND,40838,2011,31.81772,-102.20188,10652,160,Over 160,2,1,1,1283142,0,0,0,800014,1283142,124.096,3,4,1,FRAC,8699,10440,1283142,GAL,FLUD,800014,LB,SAND,NA,NA,,,1741,737.014359563469,459.5140723722,789.559999999999,3969.48
1370,A,SUMMIT PETROLEUM LIMITED LIABILITY CORP,MIDLAND,40837,2011,31.73941,-102.15307,10619,80,80,3,1,1,1226232,0,0,0,934202,1226232,NA,2,4,1,FRAC,7964,10500,1226232,GAL,FLUD,934202,LB,SAND,NA,NA,,,2536,483.529968454259,368.3761829653,1409.22,5067.31
1371,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41057,2012,31.84068,-101.92672,10725,40,80,7,4,8,0,12000,1401920,0,1349780,1413920,NA,3,9,8,FRAC,10438,10590,224741,GAL,X-LINKGEL,149828,LB,SAND,NA,NA,XLNK,30/50,152,1478.55921052632,985.710526315789,2662.25,12874.56
1372,B,ATHLON ENERGY OPERATING LLC,MIDLAND,40813,2011,31.6767,-102.04877,12330,40,40,10,1,1,1049370,0,0,0,841390,1049370,33.984,4,13,1,FRAC,9312,12128,1049370,GAL,FLUD,841390,LB,SAND,NA,NA,,20/40,2816,372.645596590909,298.7890625,2860.76,23516.86
1373,B,ATHLON ENERGY OPERATING LLC,MIDLAND,40877,2011,31.68815,-102.04806,11707,160,40,9,1,2,0,2436,131670,0,110000,134106,NA,1,9,2,FRAC,7294,11402,131670,GAL,X-LINKGEL,110000,LB,SAND,NA,NA,,20/80,4108,32.0520934761441,26.7770204479065,4108.14,14484.34
1374,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41085,2012,31.85318,-101.92182,10684,40,80,8,4,8,0,12000,1313442,0,1360437,1325442,NA,2,9,8,FRAC,10471,10608,210500,GAL,X-LINKGEL,150818,LB,SAND,NA,NA,XLNK,30/50,137,1536.49635036496,1100.86131386861,3226.17,13920.01
1375,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41085,2012,31.84216,-101.90455,10637,40,20,8,4,8,0,15000,1405266,0,1395880,1420266,89.4,2,9,8,FRAC,10366,10534,218696,GAL,X-LINKGEL,149466,LB,SAND,NA,NA,XLNK,30/50,168,1301.7619047619,889.678571428571,3253.07,14359.16
1376,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40767,2011,31.82752,-102.1777,11288,80,80,8,1,1,0,0,1523424,0,978500,1523424,71.07859197,2,9,1,FRAC,8130,11130,1523424,GAL,GEL,978500,LB,SAND,NA,NA,,,3000,507.808,326.166666666667,2711.66,12671.83
1377,A,BERRY OIL COMPANY,MIDLAND,40772,2011,31.7301,-102.09704,11059,40,40,6,12,12,0,0,756582,0,844910,756582,11.188,4,9,12,FRAC,10928,10950,104748,GAL,X-LINKGEL,5760,LB,SAND,NA,NA,,20/40,22,4761.27272727273,261.818181818182,1308.07,8915.42
1378,A,BERRY OIL COMPANY,MIDLAND,40768,2011,31.73095,-102.09308,11028,40,40,7,14,14,0,0,921574,0,1189022,921574,NA,3,9,14,FRAC,10880,10922,76272,GAL,X-LINKGEL,34289,LB,SAND,NA,NA,,20/40,42,1816,816.404761904762,2240.06,11699.06
1379,A,BERRY OIL COMPANY,MIDLAND,40808,2011,31.71924,-102.09364,11125,40,80,6,12,12,0,0,721350,0,450707,721350,21.736,4,9,12,FRAC,10830,10870,104286,GAL,GEL,38523,LB,SAND,NA,NA,GELA,20/40,40,2607.15,963.075,1346.96,8804.57999999999
1380,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40813,2011,31.83809,-102.14969,10995,40,160,8,1,1,0,0,1519014,0,971000,1519014,NA,2,9,1,FRAC,7985,10700,1519014,GAL,GEL,971000,LB,SAND,NA,NA,GELA,,2715,559.489502762431,357.642725598527,2549.06,11542.49
1381,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40883,2011,31.85988,-102.14896,11105,40,160,8,1,1,0,0,1565760,0,851126,1565760,105.98,2,9,1,FRAC,7965,10910,1565760,GAL,GEL,851126,LB,SAND,NA,NA,,,2945,531.667232597623,289.007130730051,2659.46,11902.78
1382,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40850,2011,31.81845,-102.15355,11835,80,80,8,1,1,0,0,1335348,0,808500,1335348,50.444,2,9,1,FRAC,7870,10665,1335348,GAL,GEL,808500,LB,SAND,NA,NA,,,2795,477.763148479428,289.266547406082,2537.4,10835.24
1383,B,BERRY OIL COMPANY,MIDLAND,40767,2011,31.6993,-101.94911,11731,80,40,7,15,15,0,0,804672,0,613084,804672,0.292,3,9,15,FRAC,11520,11600,34042,GAL,GEL,1500,LB,SAND,NA,NA,GELA,20/40,80,425.525,18.75,2800.1,13433.63
1384,B,BERRY OIL COMPANY,MIDLAND,40867,2011,31.70478,-101.94647,11842,80,40,6,14,28,0,36439,820535,0,762605,856974,NA,4,9,28,FRAC,11640,11740,150,GAL,GEL,NA,,,NA,NA,GELA,,100,1.5,NA,1857.58,10575.49
1385,B,BERRY OIL COMPANY,MIDLAND,40818,2011,31.70535,-101.94158,11850,80,40,7,16,16,0,0,856480,0,742653,856480,NA,3,9,16,FRAC,11514,11534,64764,GAL,GEL,2039,LB,CER,NA,NA,GELA,20/40,20,3238.2,101.95,2795.73,13440.76
1386,B,BERRY OIL COMPANY,MIDLAND,40879,2011,31.7101882,-101.9393206,11830,40,Sub 20,6,13,13,0,0,740292,0,764714,740292,0.248,4,9,13,FRAC,11340,11410,76230,GAL,X-LINKGEL,36583,LB,CER,NA,NA,XLNK,20/40,70,1089,522.614285714286,1858.23,10665.59
1387,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,40941,2012,31.82254,-102.19773,11291,160,160,7,1,2,0,9072,686994,0,526020,696066,NA,3,9,2,FRAC,8840,10998,686994,GAL,GEL,526020,LB,SAND,NA,NA,GELA,,2158,318.347544022243,243.753475440222,2204.58,11887.52
1388,D,TRILOGY OPERATING INCORPORATED,MIDLAND,40836,2011,31.96047,-101.78676,10349,80,40,4,1,1,0,0,821688,0,774294,821688,46.928,1,4,1,FRAC,6796,10102,821688,GAL,X-LINKGEL,774294,LB,SAND,NA,NA,,,3306,248.5444646098,234.208711433757,2533,6051
1389,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40956,2012,31.83024,-101.92327,10730,40,20,7,4,8,0,10500,1280932,0,1192763,1291432,98.776,3,9,8,FRAC,10474,10606,597534,GAL,X-LINKGEL,382202,LB,SAND,NA,NA,GELA,30/50,132,4526.77272727273,2895.4696969697,2673.91,13314.46
1390,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40934,2012,31.92667,-101.89737,10429,80,80,3,3,6,0,10500,1091276,0,1299161,1101776,14.904,2,4,6,FRAC,9010,10243,685788,GAL,X-LINKGEL,488537,LB,SAND,NA,NA,BIOC,30/50,1233,556.194647201947,396.218167072182,1538.57,5285.27
1391,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,40868,2011,31.84239,-102.04882,10152,80,160,3,1,3,545500,11000,0,0,509500,556500,36.676,2,4,3,FRAC,7961,9998,545000,GAL,W,509500,LB,SAND,NA,NA,,,2037,267.550319096711,250.122729504173,1531.69,5379.4
1392,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40876,2011,31.93711,-101.88581,10428,40,40,3,3,3,0,0,1052798,0,1423739,1052798,42.116,2,4,4,ACID,7271,10245,5173,GAL,A,0,undefined,undefined,NA,NA,HCL,,2974,1.73940820443847,0,1543.18,5303.13
1393,A,DISCOVERY OPERATING INCORPORATED,MIDLAND,40805,2011,31.84726,-102.04626,10140,40,40,3,1,3,534500,11000,0,0,5e+05,545500,34.888,2,4,3,FRAC,7952,10030,534000,GAL,W,500000,LB,SAND,NA,NA,GELA,,2078,256.977863330125,240.615976900866,1533.78,5337.83
1394,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41011,2012,31.84936,-101.93807,10719,40,80,7,4,8,0,15000,1388199,0,1347700,1403199,49.028,2,8,8,FRAC,10428,10526,212004,GAL,X-LINKGEL,150467,LB,SAND,NA,NA,XLNK,30/50,98,2163.30612244898,1535.37755102041,3010.22,13423.01
1395,A,CROWNQUEST OPERATING LLC,MIDLAND,40835,2011,31.87439,-102.00925,11501,160,Sub 20,7,1,1,781200,0,0,0,866400,781200,74.232,3,9,1,FRAC,8550,11386,781200,GAL,FLUD,866400,LB,SAND,NA,NA,,,2836,275.458392101551,305.500705218618,2620.98,12866.75
1396,A,CROWNQUEST OPERATING LLC,MIDLAND,41015,2012,31.86447,-102.01949,11510,160,Sub 20,7,1,1,897120,0,0,0,970400,897120,164.344,3,9,1,FRAC,8560,11360,897120,GAL,FLUD,970400,LB,SAND,NA,NA,,,2800,320.4,346.571428571429,2604.88,12884.21
1397,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40944,2012,31.79844,-101.96211,11018,40,80,7,5,9,0,16000,1212639,0,1363830,1228639,NA,3,9,9,FRAC,10895,10972,628180,GAL,X-LINKGEL,541781,LB,SAND,NA,NA,GELA,30/50,77,8158.18181818182,7036.11688311688,2777.38,13704.52
1398,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40912,2012,31.91885,-101.99661,11267,Over 160,Over 160,8,4,8,0,14000,1084116,0,1058922,1098116,56.644,1,8,8,FRAC,10624,10740,179401,GAL,X-LINKGEL,136678,LB,SAND,NA,NA,BIOC,30/50,116,1546.56034482759,1178.25862068966,3870.45,14270.45
1399,A,LEGACY RESERVES OPERATING LP,MIDLAND,40808,2011,31.73722,-102.20639,10572,40,Over 160,8,8,8,0,0,826000,0,682000,826000,NA,1,8,8,FRAC,9970,9990,146000,GAL,X-LINKGEL,94000,LB,SAND,NA,NA,,20/40,20,7300,4700,2875.25,11141.14
1400,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40964,2012,31.92027,-101.85936,10445,80,40,3,3,6,0,16500,1333435,0,1423437,1349935,56.468,2,4,6,FRAC,8804,10263,925239,GAL,X-LINKGEL,661055,LB,SAND,NA,NA,BIOC,,1459,634.159698423578,453.087731322824,1550.02,5114.42
1401,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40824,2011,31.85001,-102.14833,11115,80,160,8,1,1,0,0,1357020,0,828500,1357020,NA,2,9,1,FRAC,7796,10795,1357020,GAL,GEL,828500,LB,SAND,NA,NA,GELA,,2999,452.490830276759,276.258752917639,2625.68,11845.45
1402,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40854,2011,31.8278,-102.11934,11185,160,20,8,1,1,0,0,1288518,0,861000,1288518,NA,2,9,1,FRAC,7870,10805,1288518,GAL,GEL,861000,LB,SAND,NA,NA,,,2935,439.018057921635,293.35604770017,2712.13,11908.37
1403,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40861,2011,31.8371,-102.15379,10980,40,160,8,1,1,0,0,1312584,0,821000,1312584,83.38,2,9,1,FRAC,7850,10870,1312584,GAL,GEL,821000,LB,SAND,NA,NA,GELA,,3020,434.630463576159,271.854304635762,2543.25,11619.08
1404,D,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40865,2011,31.91871,-101.80155,10314,160,40,7,3,6,0,12000,1114923,0,1115898,1126923,NA,2,8,6,FRAC,10277,10280,234620,GAL,X-LINKGEL,169171,LB,SAND,NA,NA,BRKR,30/50,3,78206.6666666667,56390.3333333333,3213.39,14798.53
1405,D,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40865,2011,31.94907,-101.82352,10452,80,20,8,4,8,0,16500,1444109,0,1573985,1460609,19.98,1,8,8,FRAC,10250,10310,192260,GAL,X-LINKGEL,135996,LB,SAND,NA,NA,BRKR,30/50,60,3204.33333333333,2266.6,4206,15662.96
1406,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40956,2012,31.87772,-101.97023,10771,20,Sub 20,7,4,8,0,0,1234173,0,1415768,1234173,64.344,2,8,8,FRAC,10606,10686,195043,GAL,X-LINKGEL,135306,LB,SAND,NA,NA,BIOC,30/50,80,2438.0375,1691.325,3088.06,13937.66
1407,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40878,2011,31.95106,-101.82864,10446,80,40,8,3,6,0,20200,1388027,0,1238775,1408227,73.664,1,8,6,FRAC,10248,10354,187532,GAL,X-LINKGEL,128456,LB,SAND,NA,NA,CRIN,30/50,106,1769.16981132075,1211.84905660377,4155,15617
1408,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41029,2012,31.88474,-101.99461,11202,40,Sub 20,9,4,8,0,10250,1107788,0,1399220,1118038,70.3,1,9,8,FRAC,10674,10880,179880,GAL,X-LINKGEL,150759,LB,SAND,NA,NA,XLNK,30/50,206,873.203883495146,731.839805825243,4069.71,14659.33
1409,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40956,2012,31.85802,-101.90099,10606,160,40,6,3,6,0,15000,1177926,0,1445816,1192926,132.544,3,8,6,FRAC,10323,10466,371118,GAL,X-LINKGEL,318855,LB,SAND,NA,NA,GELA,30/50,143,2595.23076923077,2229.75524475524,2493.01,12355.12
1410,A,SUMMIT PETROLEUM LIMITED LIABILITY CORP,MIDLAND,40903,2011,31.73186,-102.15047,10555,80,40,3,1,1,1270668,0,0,0,864121,1270668,NA,2,4,1,FRAC,7920,10440,1270668,GAL,FLUD,864121,LB,SAND,NA,NA,,,2520,504.233333333333,342.905158730159,1390.55,5003.4
1411,A,SUMMIT PETROLEUM LIMITED LIABILITY CORP,MIDLAND,40873,2011,31.74347,-102.11874,10514,80,80,3,1,1,1015350,0,0,0,717041,1015350,89.508,2,4,1,FRAC,7847,10250,1015350,GAL,FLUD,717041,LB,SAND,NA,NA,,,2403,422.534332084894,298.394090719933,1453.52,5114.99
1412,A,SUMMIT PETROLEUM LIMITED LIABILITY CORP,MIDLAND,40835,2011,31.75734,-102.14178,10555,160,40,7,1,1,1314264,0,0,0,830181,1314264,84.592,2,8,1,FRAC,7950,10420,1314264,GAL,FLUD,830181,LB,SAND,NA,NA,,,2470,532.090688259109,336.105668016194,2501.84,11374.13
1413,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41011,2012,31.83808,-101.95273,10803,40,160,8,4,8,0,16500,1372841,0,1423712,1389341,56.772,2,9,8,FRAC,10612,10729,216876,GAL,X-LINKGEL,161491,LB,SAND,NA,NA,XLNK,30/50,117,1853.64102564103,1380.26495726496,3256.41,14130.97
1414,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41067,2012,31.83466,-101.92032,10890,40,80,7,4,8,0,12000,1439288,0,1461359,1451288,44.212,2,8,8,FRAC,10436,10576,223302,GAL,X-LINKGEL,150725,LB,SAND,NA,NA,XLNK,30/50,140,1595.01428571429,1076.60714285714,3078.89,13737.49
1415,C,ATHLON ENERGY OPERATING LLC,MIDLAND,40886,2011,31.91378,-101.81473,10570,80,20,8,1,1,126000,0,0,0,13000,126000,NA,2,9,1,FRAC,7012,10421,126000,GAL,FLUD,13000,LB,SAND,NA,NA,,,3409,36.9609856262834,3.813435024934,3374.96,15015.06
1416,B,ATHLON ENERGY OPERATING LLC,MIDLAND,40851,2011,31.67881,-102.10276,11375,80,40,8,1,1,0,0,1351602,0,107600,1351602,5.083,2,9,1,FRAC,7950,11212,1351602,GAL,X-LINKGEL,107600,LB,SANDRCSD,NA,NA,,,3262,414.347639484979,32.9858982219497,2953.3,12591.91
1417,B,ATHLON ENERGY OPERATING LLC,MIDLAND,40831,2011,31.65171,-102.05837,11630,160,40,9,1,2,0,4200,112560,0,1e+05,116760,45.42,1,9,2,FRAC,7690,11409,112560,GAL,GEL,100000,LB,SAND,NA,NA,GELA,20/40,3719,30.2662005915569,26.8889486421081,4023.39,14128.23
1418,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40877,2011,31.8131,-102.17307,11445,80,Over 160,8,1,1,0,0,1169910,0,782000,1169910,57.208,2,9,1,FRAC,8055,11210,1169910,GAL,GEL,782000,LB,SAND,NA,NA,GELA,,3155,370.811410459588,247.860538827258,2791.27,13442.77
1419,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40881,2011,31.8338,-102.18031,11315,80,40,8,1,1,0,0,1559880,0,951874,1559880,NA,2,9,1,FRAC,8155,11110,1559880,GAL,GEL,951874,LB,SAND,NA,NA,GELA,,2955,527.878172588833,322.123181049069,2766.28,13326.38
1420,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40947,2012,31.83429,-102.135,10977,80,40,8,1,1,0,0,1409520,0,888500,1409520,36.652,2,9,1,FRAC,7960,10720,1409520,GAL,GEL,888500,LB,SAND,NA,NA,,,2760,510.695652173913,321.920289855072,2646.29,11787.15
1421,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40986,2012,31.81556,-102.11977,11207,80,40,8,1,1,0,0,1363320,0,929580,1363320,66.948,2,9,1,FRAC,7985,10710,1363320,GAL,GEL,929580,LB,SAND,NA,NA,GELA,,2725,500.300917431193,341.130275229358,2675.37,11652.57
1422,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40923,2012,31.84707,-102.14239,11014,80,160,8,1,1,0,0,1047774,0,682000,1047774,NA,2,9,1,FRAC,7970,10735,1047774,GAL,GEL,682000,LB,SAND,NA,NA,,,2765,378.941772151899,246.654611211573,2636.02,11666.43
1423,A,COG OPERATING LIMITED LIABILITY CORP,MIDLAND,40958,2012,31.84494,-102.15148,11005,80,40,8,1,1,0,0,1445514,0,926180,1445514,67.568,2,9,1,FRAC,7990,10850,1445514,GAL,GEL,926180,LB,SAND,NA,NA,,,2860,505.424475524475,323.839160839161,2575.35,11591.04
1424,A,ATHLON ENERGY OPERATING LLC,MIDLAND,40841,2011,31.737,-102.09059,12075,40,20,8,1,1,0,0,0,1417752,1071,1417752,NA,2,9,1,FRAC,7866,11178,1417752,GAL,SLKW,1071,LB,SAND,NA,NA,XLNK,20/40,3312,428.065217391304,0.323369565217391,2832.55,12915.62
1425,B,MIDENERGY OPERATING LLC,MIDLAND,40853,2011,31.71062,-101.93136,10952,40,80,5,1,2,0,13000,418800,0,530100,431800,4.528,4,8,2,FRAC,9130,10880,418800,GAL,X-LINKGEL,530100,LB,SANDCER,NA,NA,XLNK,,1750,239.314285714286,302.914285714286,1710.3,10879.42
1426,B,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,40891,2011,31.70005,-102.02924,10715,80,80,1,1,2,0,8064,76440,0,264370,84504,4.216,4,4,2,FRAC,9350,10660,76440,GAL,GEL,264370,LB,SAND,NA,NA,GELA,,1310,58.3511450381679,201.809160305344,NA,1346.88
1427,A,BERRY OIL COMPANY,MIDLAND,40813,2011,31.72009,-102.08967,11126,40,40,6,11,11,0,0,748044,0,596500,748044,NA,4,9,11,FRAC,10910,10982,105102,GAL,GEL,40000,LB,SAND,NA,NA,GELA,20/40,72,1459.75,555.555555555556,1413.85,8797.13
1428,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,40972,2012,31.79379,-102.22073,11231,160,Over 160,7,1,2,0,10080,813456,0,687070,823536,NA,3,9,2,FRAC,8699,11181,813456,GAL,GEL,687070,LB,SAND,NA,NA,GELA,,2482,327.742143432716,276.821112006446,2032.21,10012.01
1429,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41004,2012,31.83623,-101.97505,10967,40,40,8,3,6,0,14000,1355673,0,1438817,1369673,NA,2,9,6,FRAC,9240,10878,996555,GAL,X-LINKGEL,772334,LB,SAND,NA,NA,XLNK,30/50,1638,608.397435897436,471.510378510379,3232.77,14524.52
1430,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40934,2012,31.83539,-101.96525,11175,40,160,7,3,6,0,13500,1431726,0,1376898,1445226,131.848,3,9,6,FRAC,9467,10985,1019088,GAL,X-LINKGEL,736263,LB,SAND,NA,NA,FECL,30/50,1518,671.335968379447,485.021739130435,2705.57,13756.36
1431,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40983,2012,31.84413,-101.97612,10944,40,80,6,4,8,0,10500,1272449,0,1231683,1282949,NA,3,8,8,FRAC,10665,10686,192802,GAL,X-LINKGEL,135771,LB,SAND,NA,NA,GELA,20/40,21,9181.04761904762,6465.28571428571,2500,12768.24
1432,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40979,2012,31.85412,-101.96623,10849,40,80,7,4,8,0,12000,1119650,0,1437569,1131650,51.136,3,9,8,FRAC,10628,10748,173978,GAL,X-LINKGEL,150024,LB,SAND,NA,NA,XLNK,30/50,120,1449.81666666667,1250.2,2691.55,13117.2
1433,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40965,2012,31.84282,-101.96319,10869,40,160,7,4,8,0,13500,1552121,0,1404065,1565621,NA,3,9,8,FRAC,10548,10710,195154,GAL,X-LINKGEL,134676,LB,SAND,NA,NA,FECL,30/50,162,1204.65432098765,831.333333333333,2653.28,13811.99
1434,C,PIONEER NATURAL RESOURCES USA INC,MIDLAND,41024,2012,31.85652,-101.97209,10875,40,160,7,4,7,0,12000,1200862,0,1224984,1212862,64.804,3,9,7,FRAC,10610,10782,202996,GAL,X-LINKGEL,149994,LB,SAND,NA,NA,XLNK,30/50,172,1180.20930232558,872.058139534884,2679,13103.07
1435,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,40962,2012,31.80908,-102.22015,11350,40,Over 160,7,1,2,0,11088,932064,0,798120,943152,54.692,3,9,2,FRAC,8819,11256,932064,GAL,GEL,798120,LB,SAND,NA,NA,GELA,,2437,382.463684858432,327.501025851457,2279.22,12071.96
1436,A,ENDEAVOR ENERGY RESOURCES LIMITED PRTS,MIDLAND,40993,2012,31.82726,-102.2087,11305,160,Over 160,7,1,2,0,10080,855414,0,729129,865494,NA,3,9,2,FRAC,8854,11027,855414,GAL,GEL,729129,LB,SAND,NA,NA,GELA,,2173,393.655775425679,335.540266912103,2205.44,11687.01
1437,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40994,2012,31.80101,-102.20906,10472,40,Over 160,2,3,4,0,10500,1289072,0,1187421,1299572,NA,3,4,4,FRAC,9375,10290,1131690,GAL,X-LINKGEL,835100,LB,SAND,NA,NA,XLNK,,915,1236.81967213115,912.677595628415,801.74,4408.98
1438,A,PIONEER NATURAL RESOURCES USA INC,MIDLAND,40997,2012,31.79632,-102.19841,10414,40,Over 160,4,3,6,0,13500,1250926,0,1217501,1264426,NA,1,4,6,FRAC,9388,10340,969730,GAL,X-LINKGEL,616410,LB,SAND,NA,NA,XLNK,,952,1018.62394957983,647.489495798319,2149,6336
