EUR_o..Mstb.,Completion.Year,Surface.Latitude,Surface.Longitude,Fluid.Water..Gals.,Acid..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Completion.Month,Number,Depth.Top,Subarea,Operator,County,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type
16.41133366,2010,31.54866,-101.3958,209081.576966253,7502.74040280194,0,588583.034845234,437633.383997302,8,8,7950,6,18,3,4,4,18,7,3,3,1
55.38,2011,31.64534,-101.420765,831195,12096,0,717166,831195,8,2,7340,6,13,3,4,4,6,1,3,3,3
45.544,2011,31.49649,-101.420765,695900,0,0,831195,831195,2,5,9306,6,2,3,4,3,5,7,4,3,6
137.964,2010,31.64136,-101.420765,54639.8952565639,13269.4964982255,0,424434.051667608,383111.610817979,10,7,7842,6,18,3,3,1,18,7,1,3,1
33.034,2010,31.63583,-101.420765,26316.0477065757,14840.4304734989,33.6931860228172,509734.378862254,366331.617282036,9,8,8188,6,18,3,4,2,18,7,1,3,1
44.784,2010,31.6005,-101.420765,26703.4025662886,16403.1768663281,9.09176203221018,507505.542820945,384804.226401687,10,8,8344,6,18,3,1,3,18,7,1,3,1
45.516,2010,31.59294,-101.420765,66600.5904752867,9219.2144437123,5070.85412746806,429133.684978237,315037.6270942,10,8,8227,6,18,3,1,3,18,7,1,3,1
58.608,2010,31.6302,-101.420765,140559.409213734,54574.2753402404,24119.5898041952,528718.540891684,471814.021482419,10,8,8224,6,18,3,3,1,18,7,1,3,1
30.632,2010,31.61129,-101.420765,48193.2145351297,9021.89599400186,0,439288.888385389,388977.480156174,11,7,7866,6,18,3,3,1,18,7,1,3,1
27.532,2011,31.59987,-101.420765,116580.889674815,25950.7874666217,145945.660466482,741572.396960833,700731.121882148,2,8,8162,6,18,3,3,3,18,7,4,3,1
30.508,2010,31.6035,-101.42044,29432.8334470718,39014.5356231222,30462.9032976724,507668.647142631,426995.143611529,12,8,8172,6,18,3,4,2,18,7,4,3,1
30.188,2010,31.58575,-101.420765,43569.9123202301,23625.9625850908,63148.0964768277,561897.485407731,442003.700099785,10,8,8210,6,18,3,1,3,18,7,1,3,1
76.612,2010,31.53438,-101.420765,76926.6627014583,9509.7209460782,42469.2974981665,450859.583079134,362193.793766949,10,8,7999,6,18,3,3,1,18,7,1,3,1
53.604,2010,31.53432,-101.41733,81422.307305444,3942.14741566866,3387.37599394255,417436.668895085,264442.928583798,11,7,8012,6,18,3,3,3,18,7,1,3,1
34.624,2010,31.58236,-101.420765,124850.750885456,17428.5598594141,0,625079.641738432,494296.067614781,11,7,8362,6,18,3,4,3,18,7,1,3,1
29.30455739,2012,31.52189,-101.420765,0,7000,0,831195,831195,1,6,8479,5,27,3,4,6,17,6,4,3,11
26.76028006,2011,31.61368,-101.420765,49495.5162908347,12404.8798939053,6225.81523498425,557564.984748844,453511.027283891,2,7,7886,6,18,3,4,2,18,7,4,3,1
26.68,2010,31.60771,-101.420765,59149.4934651459,7720.61984130487,0,375330.438589343,266908.277953202,11,7,8330,6,18,3,3,3,18,7,1,3,1
19.884,2010,31.58962,-101.420765,64687.4213501423,13655.7094084476,34283.6509325637,589241.644913137,484148.577982863,12,7,8350,6,18,3,3,2,18,7,4,3,1
19.036,2010,31.5931,-101.420765,53665.8249960237,14637.8041421334,7728.83199789555,332102.293133715,317308.823245105,12,7,8310,6,18,3,4,3,18,7,4,3,1
32.952,2010,31.58913,-101.420765,33140.1438609538,15438.8733501874,0,538432.805883916,396108.999922934,12,8,8123,6,18,3,4,2,18,7,4,3,1
24.12,2010,31.57067,-101.41243,6230.24013388203,7690.21224710194,0,462199.689200994,281422.547116595,12,8,8120,6,18,3,3,3,18,7,4,3,1
31.888,2010,31.57432,-101.40813,64086.3330458606,8049.94269007716,0,446379.786240796,365274.469620909,12,8,8077,6,18,3,3,4,18,7,4,3,1
27.724,2011,31.58177,-101.420765,12391.1916382859,10067.9900296223,16.7221597443249,492895.393267868,292472.091185826,1,7,8134,6,18,3,4,2,18,7,4,3,1
30.764,2011,31.57869,-101.420765,77849.2700926465,14720.2190685235,3148.93303047044,580584.479748875,484591.512476245,1,7,8384,6,18,3,4,3,18,7,4,3,1
28.208,2011,31.5781,-101.420765,10056.674514642,11816.8445347112,8616.33350446951,513523.321293277,365622.432257524,1,8,8116,6,18,3,4,3,18,7,4,3,1
24.244,2010,31.57501,-101.420765,52610.2688711388,10017.5611928554,33911.9637004711,520099.044908855,405379.439997169,12,7,8336,6,18,3,3,2,18,7,4,3,1
30.608,2011,31.54922,-101.420765,11867.637913606,13166.2441505096,33602.3664301743,500515.834510866,389001.347410489,1,7,8179,6,18,3,3,3,18,7,4,3,1
27.74933842,2011,31.54897,-101.420765,106431.963853897,8258.74027741322,58714.9130948376,471899.04224919,453325.846258773,1,8,8056,6,18,3,3,1,18,7,4,3,1
27.824,2011,31.5676,-101.420765,93790.0407595121,7635.62841142358,9862.52203513251,411016.683786503,404056.981098379,1,7,8294,6,18,3,4,2,18,7,4,3,1
54.116,2011,31.53065,-101.41378,57911.739975788,5986.67602623333,55641.3191861963,488012.293371033,384326.516646647,1,7,8006,6,18,3,4,6,18,7,4,3,1
14.80278957,2011,31.54524,-101.41286,52578.5977799679,9238.26607669453,192662.879887609,553455.161765381,558882.764754205,2,8,8016,6,18,3,3,1,18,7,4,3,1
44.708,2011,31.54554,-101.420765,78500.7888753489,8311.15482183231,38170.4102776973,539888.237205258,480882.998354822,3,8,8148,6,18,3,3,2,18,7,2,3,1
24.276,2011,31.62717,-101.420765,48499.8262145517,17801.4967044539,86337.41320234,602784.368562627,552198.069048157,4,7,7900,6,18,3,4,3,18,7,2,3,2.73623056520358
33.012,2011,31.55285,-101.420765,78663.63492622,18686.2129126006,175998.862942703,753680.621562069,668489.3497586,7,12,9996,6,18,3,3,2,15,4,3,3,1
66.024,2011,31.53081,-101.420765,53194.2495686407,17484.4089595814,66056.0470424582,523771.866195405,453205.305925236,4,8,8044,6,18,3,3,4,18,7,2,3,1
56.028,2011,31.64753,-101.420765,61776.4411567665,9213.03299415969,165795.085341537,540221.651147295,541667.908417625,5,7,7860,6,18,3,3,1,18,7,2,3,1
35.9,2011,31.62704,-101.420765,119949.128936607,13166.5146380279,48695.9203889247,719335.500239029,650893.846887952,7,7,7832,6,18,3,3,3,18,7,3,3,1
35.624,2011,31.54109,-101.39595,305436.131014138,9954.03493662605,24278.0536604339,518239.655777905,431347.448283547,9,1,5696,6,18,3,3,3,18,7,1,3,1
14.912,2011,31.61428,-101.40351,91850.83819475,12561.8255450208,0,629408.617298866,526178.219509188,12,2,5811,6,18,3,3,3,5,7,4,3,3
23.452,2011,31.52916,-101.420765,0,10080,0,682210,831195,11,2,7644,6,13,3,1,4,26,7,1,3,6
27.78,2011,31.5342,-101.420765,0,10080,0,727700,831195,11,2,7173,6,13,3,1,3,11,7,1,3,6
58.35854761,2011,31.53023,-101.420765,831195,11004,0,539130,831195,12,2,7592,6,13,3,1,4,21,1,4,3,3
94.36,2011,31.50161,-101.420765,175939.174705513,8752.52104899386,13744.1519045553,519704.94515382,475834.566370667,9,2,5808,6,18,3,3,3,18,7,1,3,3
56.828,2011,31.6155,-101.420765,157547.437967717,13707.2519479369,3078.07906751699,581369.058176958,517677.295680612,11,2,5922,6,18,3,3,1,18,7,1,1,1
13.992,2012,31.54188,-101.39231,0,13500,0,831195,831195,2,6,7429,6,27,3,3,4,18,7,4,3,11
21.94,2012,31.48826,-101.420765,0,0,325000,465000,459668,2,4,7744,5,2,3,3,3,18,7,4,3,8
21.56,2012,31.49176,-101.420765,0,0,490000,473000,547000,2,4,7710,5,2,3,3,4,16,5,4,3,8
40.632,2012,31.62685,-101.420765,90257.7890251048,6749.98029315666,67144.7048361933,480535.543445084,587792.701414088,1,1,5998,6,18,3,4,1,18,7,4,3,1
46.472,2012,31.56379,-101.39971,0,13500,0,831195,831195,2,6,7502,6,27,3,4,4,11,7,4,3,11
7.836,2012,31.53383,-101.420765,0,9072,0,503744,771498,1,2,5956,6,13,3,6,3,21,1,4,3,6
33.152,2012,31.64411,-101.420765,211752.289993491,7783.85963202051,4472.14285978,548190.953467893,510538.945238131,1,2,5979,6,18,3,3,1,18,7,4,3,3
56.668,2012,31.47793,-101.420765,0,0,160000,679250,760000,3,7,9681,5,2,3,1,2,26,7,2,3,11
84.096,2012,31.53076,-101.420765,91281.3229527638,9743.16913841984,22570.9012451453,459287.648412583,517765.863943149,7,1,7390,6,18,3,3,4,26,7,3,3,8
35.184,2012,31.63757,-101.420765,289782.551507482,9908.9556667143,1128.24285073009,539103.930722162,577353.686729111,2,1,6312,6,18,3,3,4,18,7,4,3,1
126.068,2012,31.65067,-101.41874,153387.231359064,11107.1189771879,31230.6010759574,658821.881744689,647841.558654467,4,1,5937,6,18,3,3,5,18,7,2,3,1
32.19555527,2012,31.64264,-101.420765,236760.462250249,4620.13017850954,4865.95576030662,459422.252637114,387656.190916176,5,1,6036,6,18,3,5,2,18,7,2,3,1
55.5535446,2012,31.61329,-101.420765,133408.352873676,6322.61414948851,37751.3111991781,428235.825695853,402088.172225942,3,1,5951,6,18,3,3,1,18,7,2,3,8
23.00821016,2012,31.63968,-101.420765,228320.956346005,4969.83195827453,34303.8919049696,532820.029994935,487919.145155156,4,1,5929,6,18,3,4,4,18,7,2,3,1
47.04,2012,31.64056,-101.41175,179633.300683976,9837.11972967076,13200.0337612509,655118.355739684,549729.456798795,6,1,5905,6,18,3,4,5,18,7,3,3,1
37.424,2012,31.51177,-101.420765,0,10080,0,568000,831195,6,2,6633,6,13,3,4,4,25,6,3,3,6
33.536,2012,31.53511,-101.420765,0,9072,0,602720,831195,4,2,7854,6,13,3,4,2,25,6,2,3,6
109.772,2012,31.53831,-101.420765,0,8064,0,555880,831195,4,2,7815,6,13,3,3,3,26,7,2,3,11
24.508,2012,31.63296,-101.420765,92764.2475147423,11924.0828188526,140505.613769836,405241.201863213,412954.591419865,7,1,7651,6,18,3,3,1,25,6,3,3,8
37.556,2012,31.57472,-101.420765,74980.5581923203,6261.09291808005,32967.8466750759,512487.216562698,472361.758782921,9,1,7590,6,18,3,3,2,25,6,1,3,8
25.484,2012,31.61058,-101.40334,208089.836345076,9641.8533696142,0,703737.844521474,576421.225007986,5,1,5801,6,18,3,3,4,5,7,2,3,1
47.032,2012,31.51949,-101.41753,0,12000,0,831195,831195,6,8,9482,6,27,3,4,1,10,6,3,3,11
34.92,2012,31.52041,-101.420765,0,10500,0,831195,831195,7,6,7411,6,27,3,4,4,18,7,3,3,11
53.61673798,2012,31.61735,-101.420765,92088.6659629178,7053.59656087333,151256.745270512,487461.862476508,549773.960447723,6,1,6316,6,18,3,3,4,18,7,3,3,1
29.576,2003,31.56046,-101.420765,0,5000,0,466630,206474,4,6,7191,3,27,4,4,3,18,7,2,3,11
28.968,2003,31.60823,-101.420765,0,3500,0,473330,180000,1,7,7026,3,27,4,5,3,5,7,4,3,11
18.522,2003,31.58556,-101.420765,0,5000,0,471200,206474,1,6,6972,3,27,4,1,3,5,7,4,3,11
29.3341376,2003,31.55915,-101.420765,0,5000,0,470870,199292,8,8,7456,2,27,4,4,3,18,7,3,1,1
46.25148171,2003,31.55556,-101.420765,0,5000,0,469940,202954,8,6,8856,2,27,4,1,3,18,7,3,3,11
27.11062516,2003,31.5609,-101.420765,0,5000,0,471980,200342,9,8,7429,2,27,4,4,4,18,7,1,1,1
28.8424161,2003,31.58419,-101.420765,0,5000,0,470700,196057,9,6,7485,2,27,4,4,3,18,7,1,3,11
23.713,2004,31.5992,-101.420765,0,5000,0,473210,205103,7,6,7103,3,27,4,3,6,16,5,3,3,11
28.698,2004,31.60298,-101.420765,0,5000,0,474721,207183,10,6,7091,3,27,4,3,3,3,5,1,3,11
28.074,2004,31.59312,-101.420765,0,5000,0,473590,206350,6,6,7067,3,27,4,1,2,16,5,3,3,11
68.516,2004,31.6432,-101.420765,0,10000,0,150700,284430,5,8,8493,2,13,4,3,4,11,7,2,3,6
33.648,2004,31.6502,-101.420765,0,9000,0,116000,294444,6,6,10110,2,13,4,4,4,26,7,3,3,6
56.128,2004,31.6457,-101.420765,0,10000,0,551000,291398,6,8,10166,2,13,4,3,4,11,7,3,3,6
55.32660624,2004,31.61572,-101.420765,0,5000,0,472050,202652,5,6,7077,3,27,4,5,3,3,5,2,3,11
32.264,2004,31.53072,-101.420765,0,5000,0,472150,202232,7,6,7247,2,27,4,1,3,5,7,3,3,11
54.99745852,2004,31.6316,-101.420765,0,10000,0,190460,298768,8,8,10115,2,13,4,4,4,11,7,3,3,6
27.552,2005,31.6513,-101.420765,0,10000,0,187351,293373,6,8,10184,2,13,4,3,3,11,7,3,3,6
28.94866663,2006,31.54026,-101.420765,0,4000,0,470820,206468,4,6,7750,2,27,4,3,3,18,7,2,3,11
30.184,2006,31.59182,-101.420765,0,5500,0,470580,198104,3,6,7533,2,27,4,1,3,18,7,2,3,11
106.1477728,2005,31.49799,-101.420765,0,19500,0,831195,831195,12,2,7332,2,10,4,3,1,18,7,4,3,11
41.41698122,2006,31.53011,-101.420765,0,14000,0,523720,439552,3,12,9507,2,27,4,3,3,18,7,2,3,6
98.168,2006,31.6271,-101.420765,0,0,831195,762680,831195,6,1,7737,2,13,4,3,4,18,7,3,3,4
111.2084996,2006,31.6266,-101.420765,742140,0,0,831195,742140,7,2,7745,2,13,4,4,1,18,7,3,3,3
95.57577585,2007,31.6221,-101.420765,118272,0,0,799762,118272,3,1,7733,2,13,4,4,5,18,7,2,3,9
25.244,2007,31.6496,-101.420765,831195,0,0,800820,831195,1,1,7752,2,13,4,4,4,5,7,4,3,9
69.67213496,2006,31.6311,-101.420765,677796,0,0,801640,677796,7,1,7353,2,13,4,4,4,5,7,3,3,3
97.30476843,2006,31.6331,-101.420765,831195,0,0,831195,831195,7,1,7340,2,13,4,4,3,5,7,3,3,3
142.2787642,2007,31.6251,-101.420765,831195,0,0,800960,831195,6,1,7746,2,13,4,3,4,18,7,3,3,3
200.612,2006,31.6206,-101.420765,831195,0,0,831195,831195,10,1,7746,2,13,4,4,4,18,7,1,3,3
48.36600549,2006,31.6216,-101.420765,831195,0,0,831195,831195,10,1,7719,2,13,4,4,1,18,7,1,3,3
81.896,2006,31.6137,-101.420765,831195,0,0,831195,831195,10,1,7738,2,13,4,3,4,18,7,1,3,9
34.5821022,2006,31.49626,-101.420765,324534,0,0,351380,324534,8,1,9179,2,13,4,3,5,26,7,3,3,3
63.79352249,2006,31.4935,-101.420765,0,14500,0,763000,831195,7,2,7312,2,10,4,3,4,18,7,3,3,11
65.876,2006,31.50092,-101.420765,0,14000,0,790500,831195,6,2,7397,2,10,4,3,5,18,7,3,3,11
90.536,2006,31.4915,-101.420765,0,14500,0,763000,831195,12,2,7315,2,10,4,3,4,18,7,4,3,11
99.872,2006,31.49847,-101.420765,0,14500,0,788000,831195,12,2,7384,2,10,4,3,5,18,7,4,3,11
96.516,2006,31.51054,-101.420765,0,14500,0,760500,831195,12,2,7738,2,10,4,3,5,18,7,4,3,6
32.056,2007,31.59152,-101.420765,0,5250,0,476670,195443,1,6,7569,2,27,4,5,3,3,5,4,3,11
52.712,2007,31.54646,-101.420765,569436,0,0,207348,569436,3,1,7441,2,28,4,3,3,18,7,2,3,3
72.612,2007,31.50859,-101.420765,0,11500,0,741000,831195,5,2,7753,2,10,4,3,5,16.5979340239106,6.03232330314413,2,3,11
58.74358986,2007,31.49181,-101.420765,0,18000,0,340492,356781,11,12,9207,2,27,4,4,4,26,7,1,3,11
50.01729324,2007,31.49626,-101.420765,0,15000,0,317200,461702,12,10,9118,2,27,4,3,1,26,7,4,3,6
36.984,2008,31.55595,-101.420765,446720,0,0,365875,446720,1,3,9107,2,28,4,3,2,18,7,4,3,9
39,2008,31.55367,-101.420765,400250,0,0,365875,400250,1,3,9049,2,28,4,3,3,18,7,4,3,9
34.05661012,2008,31.55523,-101.420765,405250,0,0,359875,405250,4,3,9101,2,28,4,3,2,5,7,2,3,9
19.3364338,2008,31.55165,-101.420765,406000,0,0,365875,406000,4,3,9058,2,28,4,3,3,5,7,2,3,9
38.624,2008,31.49252,-101.420765,0,9500,0,671000,790160,1,2,7774,2,10,4,3,5,18,7,4,3,11
26.32,2008,31.52535,-101.420765,0,12000,0,831195,457584,4,14,7363,2,27,4,3,3,18,7,2,3,11
73.2,2008,31.50219,-101.420765,0,16500,0,831195,831195,5,20,7566,2,27,4,3,1,5,7,2,3,11
46.4913173,2008,31.49475,-101.420765,0,13000,0,831195,708296,6,16,7446,2,27,4,4,4,18,7,3,3,11
15.496,2008,31.51474,-101.420765,0,4500,0,416707,154134,5,6,7253,2,27,4,3,4,16,5,2,3,11
56.34661404,2008,31.50796,-101.420765,0,11500,0,696000,831195,5,2,7710,2,10,4,3,5,18,7,2,3,11
44.856,2008,31.55119,-101.420765,0,0,0,645000,528864,7,7,10083,2,17,4,1,4,5,7,3,3,11
58.388,2008,31.56122,-101.420765,573000,0,0,221500,573000,6,5,9652,2,28,4,3,4,18,7,3,3,9
26.56,2008,31.56316,-101.420765,350500,0,0,356750,831195,6,4,9446,2,28,4,3,3,18,7,3,3,9
83.18,2008,31.58401,-101.420765,610806,19362,0,703547,630168,5,2,9321,2,5,4,1,3,26,7,2,3,9
67.91190947,2008,31.55337,-101.420765,141743.427356283,6101.64641706568,5914.39287675452,481727.733128514,445364.492168466,7,1,7116,2,17,4,1,4,1,1,3,3,7.48676726709117
61.572,2008,31.59411,-101.420765,831195,17052,0,831195,831195,6,2,8268,2,5,4,3,3,18,7,3,3,3
32.132,2008,31.5183,-101.420765,0,4500,0,479800,164013,5,6,7267,2,27,4,3,3,16,5,2,3,11
49.9394299,2008,31.59116,-101.420765,762972,15624,0,827900,778596,7,2,8314,2,5,4,1,3,11,7,3,3,9
69.55067967,2008,31.58609,-101.420765,831195,16422,0,831195,831195,7,2,7702,2,5,4,4,3,18,7,3,3,3
36.436,2008,31.56216,-101.420765,454500,0,0,356750,454500,7,3,9127,2,28,4,3,3,18,7,3,3,9
41.136,2008,31.56399,-101.420765,410750,0,0,27500,410750,8,3,9126,2,28,4,3,3,18,7,3,3,9
36.356,2008,31.56771,-101.420765,368000,0,0,356750,368000,7,3,9101,2,28,4,3,3,18,7,3,3,9
48.028,2008,31.5596,-101.420765,454500,0,0,356750,454500,6,3,9112,2,28,4,3,3,18,7,3,3,9
82.47706427,2009,31.49997,-101.420765,0,12000,0,585000,651482,10,2,7639,2,10,4,4,4,18,7,1,3,11
28.50589361,2008,31.51928,-101.420765,546000,0,0,36500,546000,12,3,9177,2,2,4,3,1,18,7,4,3,9
37.07602193,2009,31.52448,-101.420765,472500,0,0,418000,472500,1,3,9209,2,2,4,3,3,18,7,4,3,9
49.468,2008,31.51676,-101.420765,0,16500,0,831195,831195,11,20,7412,2,27,4,3,3,18,7,1,3,11
34.36550187,2008,31.49853,-101.420765,0,13500,0,831195,817606,12,16,7368,2,27,4,3,4,18,7,4,3,11
41.364,2010,31.62561,-101.420765,671916,14000,0,831195,685916,4,2,7850,2,3,4,1,3,18,7,2,3,3
36.45196917,2008,31.51385,-101.420765,516000,0,0,36500,516000,12,3,9174,2,2,4,3,1,5,7,4,3,9
83.504,2008,31.49899,-101.420765,0,14000,0,660000,816000,10,2,7741,2,10,4,3,5,18,7,1,3,11
5.68,2010,31.63271,-101.420765,0,15000,0,720000,626940,8,12,9828,2,3,4,4,3,18,7,3,3,11
51.28691275,2009,31.55044,-101.420765,138000,0,0,74000,138000,1,1,9892,2,28,4,4,2,18,7,4,3,9
37.424,2010,31.59087,-101.420765,645011,0,0,818300,645011,10,9,10744,2,5,4,3,4,6,1,1,3,3
26.59581059,2009,31.60367,-101.420765,0,0,0,447474,831195,9,1,9090,2,10,4,4,6,26,7,1,3,6
46.908,2009,31.61163,-101.420765,0,0,0,430101,831195,10,1,9200,2,10,4,1,3,26,7,1,3,6
77.25084903,2009,31.60762,-101.420765,0,0,0,445720,831195,10,1,9204,2,10,4,1,6,26,7,1,3,6
43.112,2010,31.58884,-101.420765,831195,0,0,802329,831195,12,1,8220,2,22,4,1,3,11,7,4,3,9
53.768,2009,31.51367,-101.420765,0,12500,0,675000,827835,3,2,7764,2,10,4,3,5,18,7,2,3,11
67.692,2009,31.50343,-101.420765,0,12500,0,660000,825783,4,2,7751,2,10,4,3,5,18,7,2,3,11
118.884,2010,31.62739191,-101.420765,0,37500,0,831195,256952,7,2,7708,2,25,4,4,3,17,6,3,3,6
163.868,2010,31.63445,-101.420765,0,27000,0,831195,218931,7,17,10950,2,25,4,3,1,10,6,3,3,11
69.34,2010,31.62804,-101.420765,0,24500,0,831195,236954,4,2,8288,2,25,4,4,4,10,6,2,3,11
68.288,2010,31.54825,-101.420765,0,13000,0,831195,636238,3,20,10642,2,17,4,1,4,17,6,2,3,11
81.38080816,2010,31.55121,-101.420765,0,13000,0,831195,36291,3,18,10510,2,17,4,1,4,5,7,2,3,11
73.564,2010,31.55133,-101.420765,0,12000,0,831195,831195,3,16,10349,2,17,4,1,4,5,7,2,3,11
48.844,2010,31.60639,-101.420765,0,15000,0,831195,831195,1,18,7648,2,27,4,4,2,5,7,4,3,11
76.856,2009,31.54112,-101.420765,0,0,454000,452615,454000,12,3,9138,2,2,4,3,1,18,7,4,3,8
75.43824424,2010,31.60272,-101.420765,0,15000,0,831195,831195,2,18,7626,2,27,4,4,3,18,7,4,3,11
85.712,2011,31.55056,-101.420765,613000,0,0,678625,716000,2,4,10421,2,2,4,3,1,18,7,4,3,11
60.556,2010,31.61251,-101.420765,0,13500,0,819760,831195,2,16,8250,2,27,4,3,3,11,7,4,3,11
56.568,2010,31.60954,-101.420765,0,15300,0,831195,831195,2,18,7670,2,27,4,3,3,18,7,4,3,11
97.788,2010,31.50972,-101.420765,0,15000,0,831195,831195,8,18,8246,2,27,4,3,1,11,7,3,3,11
68.756,2009,31.54706,-101.420765,0,0,581600,449300,581600,12,3,9141,2,2,4,3,1,5,7,4,3,8
71.092,2010,31.53395,-101.420765,0,0,634000,547300,634000,1,3,9149,2,2,4,3,4,18,7,4,3,8
64.33160572,2010,31.50843,-101.420765,0,0,554400,459125,554400,2,3,9201,2,2,4,3,1,5,7,4,3,8
53.86,2010,31.533,-101.420765,0,0,436500,643865,436500,5,3,9154,2,2,4,3,4,13,1,2,3,8
66.76,2010,31.55987,-101.420765,164611.794225879,4138.10938663061,141690.363295049,487318.31787345,539902.170045649,12,3,9176,2,2,4,3,3,18,7,4,3,6
90.412,2010,31.54812,-101.420765,0,0,341500,646397,675500,6,3,9152,2,2,4,3,1,17,6,3,3,6
21.748,2010,31.50607,-101.420765,0,23058,0,572500,831195,8,2,9182,2,13,4,3,5,24,4,3,3,6
51.888,2010,31.51108,-101.420765,0,14490,0,657000,14490,3,2,7830,2,10,4,4,5,18,7,2,3,7.2163127876379
94.936,2010,31.50123,-101.420765,0,16500,0,831195,831195,10,20,7626,2,27,4,3,1,18,7,1,3,11
56.358,2010,31.52231,-101.420765,475500,0,0,831195,770500,1,5,10462,2,2,4,4,3,1,1,4,3,11
56.68,2011,31.52391,-101.420765,448500,0,0,774138,831195,6,9,7563,2,2,4,4,4,5,7,3,1,1
49.844,2012,31.51677,-101.420765,0,0,687500,794375,831195,1,9,7575,2,2,4,4,4,1,1,4,1,1
76.244,2011,31.52599,-101.420765,330681,0,0,831195,754313,8,9,7371,2,2,4,3,3,4,6,3,1,1
31.468,2011,31.52597,-101.420765,582000,0,0,831195,831195,12,10,7707,2,2,4,4,3,17,6,4,1,1
57.16,2010,31.58313,-101.420765,0,0,476000,469180,476000,5,3,8999,2,2,4,1,4,17,6,2,3,8
71.148,2010,31.52919,-101.420765,0,14500,0,673200,14500,4,2,7960,2,10,4,3,5,18,7,2,3,8.20723227085691
71.56,2010,31.52416,-101.420765,0,0,0,393500,831195,5,1,8365,2,10,4,3,5,18,7,2,3,6
17.686,2010,31.50444,-101.420765,0,14000,0,831195,831195,11,14,7612,2,27,4,3,4,13,1,1,3,11
64.64,2010,31.51292,-101.420765,0,16500,0,831195,831195,10,20,7618,2,27,4,3,1,17,6,1,3,11
62.008,2010,31.51672,-101.420765,831195,14994,0,714389.591819064,831195,6,2,8350,2,10,4,3,5,18,7,3,3,3
34.192,2010,31.50249,-101.420765,0,22214,0,684500,22214,8,2,7900,2,10,4,3,5,18,7,3,3,7.82004947560096
33.11298991,2010,31.50444,-101.420765,0,14500,0,653500,14500,7,2,8330,2,10,4,3,5,18,7,3,3,7.94132101225094
35.896,2010,31.64466,-101.420765,0,16000,0,730000,686950,7,12,9916,2,3,4,3,3,18,7,3,3,11
96.684,2010,31.5176,-101.420765,0,16500,0,732500,16500,8,2,7830,2,10,4,4,1,18,7,3,3,7.03745086558769
53.336,2011,31.50216,-101.420765,0,0,0,831195,831195,6,8,9746,2,27,4,2,1,18,7,3,3,6
45.976,2011,31.5155,-101.420765,0,16500,0,831195,831195,4,6,9154,2,27,4,4,4,13,1,2,3,6
60.408,2010,31.64515,-101.420765,0,18000,56700,831195,831195,10,22,7780,2,27,4,3,4,17,6,1,3,4
56.768,2010,31.63554,-101.420765,0,15000,0,831195,831195,11,18,7773,2,27,4,4,3,18,7,1,3,11
96.344,2010,31.63806,-101.420765,0,0,0,831195,831195,12,5,9882,2,27,4,3,4,4,6,4,3,6
43.176,2011,31.498,-101.420765,831195,0,0,743500,831195,1,1,7851,2,10,4,3,5,18,7,4,3,3
22.884,2010,31.55594,-101.420765,732000,0,0,619627,732000,8,3,8992,2,2,4,4,3,17,6,3,3,3
32.904,2012,31.52371,-101.420765,0,0,208000,794350,762500,2,8,10445,2,2,4,4,3,13,1,4,3,11
39.636,2010,31.63036,-101.420765,0,12012,0,470600,12012,12,2,9164,2,10,4,1,3,21,1,4,3,5.44337167274236
46.432,2010,31.51153,-101.420765,831195,0,0,644037,831195,9,1,8255,2,10,4,3,5,18,7,1,3,3
58.968,2010,31.54647,-101.420765,831195,0,0,831195,831195,10,1,7805,2,16,4,3,1,18,7,1,3,3
50.188,2010,31.53888,-101.420765,831195,0,0,831195,831195,10,1,7831,2,16,4,3,1,18,7,1,3,3
93.748,2010,31.51556,-101.420765,0,18000,0,831195,18000,11,2,7430,2,10,4,4,5,5,7,1,3,7.49220051014997
70.732,2011,31.5247,-101.420765,831195,0,0,813500,831195,1,1,7345,2,10,4,3,1,5,7,4,3,3
100.196,2011,31.53107,-101.420765,831195,0,0,631100,831195,1,1,7770,2,10,4,3,1,18,7,4,3,3
106.66,2010,31.49102,-101.420765,0,22500,0,831195,22500,1,2,7805,2,10,4,3,1,13,1,4,3,8.0571866727214
128.1435505,2011,31.49245,-101.420765,831195,0,0,732500,831195,2,1,7655,2,10,4,4,3,18,7,4,3,3
86.264,2011,31.53418,-101.420765,831195,0,0,831195,831195,2,1,7965,2,10,4,3,5,13,1,4,3,3
98.63218937,2011,31.52614,-101.420765,831195,0,0,829171,831195,9,1,7930,2,10,4,3,5,13,1,1,3,3
60.584,2011,31.53152,-101.420765,831195,0,0,735000,831195,4,1,7970,2,10,4,3,5,18,7,2,3,3
83.4068458,2011,31.52682,-101.420765,0,16500,0,831195,831195,2,6,9120,2,27,4,3,4,13,1,4,3,6
90.052,2011,31.50956,-101.420765,0,16500,0,831195,831195,3,6,9154,2,27,4,3,1,13,1,2,3,6
53.87031232,2011,31.50716,-101.420765,0,24066,0,800620,831195,1,2,9191,2,13,4,4,5,24,4,4,3,6
89.88,2010,31.52225,-101.420765,0,15000,0,831195,831195,12,8,10564,2,27,4,2,4,13,1,4,3,6
44.95842123,2010,31.63887,-101.420765,0,0,0,602440,725466,11,1,9262,2,25,4,4,3,21,1,1,3,6
