WellID,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Completion.Month,Number,Depth.Top,Depth.Base,Propping.Agent.Amount,Subarea,Operator,County,Completion.Date,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Top_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type
1550,2003,31.47219,-101.420765,8243,1,1,0,0,197292,0,291310,197292,43.108,1,1,6308,7984,291310,5,2,3,2003-01-25,3,3,18,3,7,4,3,6
1552,2003,31.5389,-101.420765,8246,1,1,0,0,154000,0,291000,154000,13.363,4,1,6602,8218,291000,5,2,3,2003-04-26,3,3,18,3,7,2,3,6
1553,2003,31.4905,-101.420765,8252,1,1,0,0,172536,0,289760,172536,15.7871887,5,1,6472,8122,289760,5,2,3,2003-05-14,4,3,5,1,7,2,3,6
1554,2003,31.59362,-101.420765,8700,3,8,0,5000,207020,0,454404,212020,21.976,12,3,6874,7088,127716,5,27,3,2003-12-11,5,3,5,1,7,4,3,11
1555,2003,31.46657,-101.420765,9315,5,10,0,11000,337454,0,508120,348454,23.639,12,10,9090,9100,16200,5,27,3,2003-12-10,4,2,18,3,7,4,3,6
1558,2003,31.60893,-101.420765,8690,3,8,0,5000,195760,0,470980,200760,45.448,4,3,6830,7018,138529,5,27,3,2003-04-24,1,3,5,1,7,2,3,11
1561,2003,31.64331,-101.420765,8300,4,8,99400,6000,181370,0,504000,286770,36.91160307,5,8,8062,8178,30700,6,2,3,2003-05-04,4,3,5,1,7,2,3,9
1563,2003,31.6183,-101.420765,8047,3,6,0,3000,172200,0,460600,175200,34.89567384,6,6,6266,6276,130000,6,2,3,2003-06-04,3,2,16,3,5,3,3,6
1564,2003,31.61,-101.420765,8000,3,6,0,3000,172000,0,463200,175000,25.408,6,6,6316,6326,132000,6,2,3,2003-06-04,4,3,16,3,5,3,3,6
1565,2003,31.60975,-101.420765,8450,4,8,85000,6000,180200,0,498500,271200,65.90859364,5,8,7901,8387,0,6,2,3,2003-05-08,4,4,18,3,7,2,1,1
1567,2003,31.54204,-101.420765,8237,1,1,0,0,187216,0,291500,187216,36.51621832,3,1,6548,8132,291500,5,2,3,2003-03-06,3,3,5,1,7,2,3,6
1568,2003,31.54827,-101.420765,8227,1,1,0,0,189533,0,289640,189533,29.19716485,3,1,6521,8153,289640,5,2,3,2003-03-25,3,3,18,3,7,2,3,6
1569,2003,31.61882,-101.420765,8590,3,6,0,5000,189042,0,472100,194042,40.412,4,6,6820,7010,136274,5,27,3,2003-04-23,1,3,5,1,7,2,3,11
1570,2003,31.47368,-101.420765,9300,5,10,0,5000,351901,0,507061,356901,25.76,7,10,9080,9090,13602,5,27,3,2003-07-10,1,4,5,1,7,3,3,6
1571,2003,31.46127,-101.420765,9250,3,8,0,4000,200202,0,471451,204202,33.312,7,8,6580,6750,0,5,27,3,2003-07-10,4,2,18,3,7,3,1,1
1573,2003,31.58599,-101.420765,8620,3,7,0,4000,193649,0,472280,197649,24.501905,9,7,6802,6998,0,5,27,3,2003-09-27,1,3,5,1,7,1,1,1
1574,2003,31.57456,-101.420765,8630,3,8,0,5000,201138,0,471640,206138,25.01447869,9,8,6810,6997,0,5,27,3,2003-09-27,4,2,3,1,5,1,1,1
1575,2003,31.59868,-101.420765,8550,3,8,0,5000,133854,0,473380,138854,37.176,7,8,6732,6926,0,5,27,3,2003-07-10,5,3,5,1,7,3,1,1
1576,2003,31.47996,-101.420765,8276,1,1,0,0,220500,0,289330,220500,26.95602748,4,1,6317,7944,289330,5,2,3,2003-04-25,3,3,18,3,7,2,3,6
1577,2003,31.52689,-101.420765,8240,1,1,0,0,197782,0,290200,197782,16.66110048,4,1,6495,8147,290200,5,2,3,2003-04-02,3,3,18,3,7,2,3,6
1578,2003,31.61728,-101.420765,8577,3,7,1000,3000,189546,0,470820,193546,44.124,4,7,6760,6938,0,5,27,3,2003-04-24,3,3,5,1,7,2,1,1
1579,2003,31.58893,-101.420765,8540,3,7,0,4000,186354,0,472120,190354,31.38,7,7,6722,6803,0,5,27,3,2003-07-10,5,3,5,1,7,3,1,1
1581,2003,31.64919,-101.420765,8440,3,7,0,4000,214452,0,471640,218452,21.748,5,7,6626,6796,0,5,27,3,2003-05-15,4,3,5,1,7,2,1,1
1583,2003,31.61864,-101.420765,8345,3,6,0,5000,187976,0,472920,192976,42.688,8,6,6594,6942,130750,5,27,3,2003-08-07,1,3,18,3,7,3,3,11
1585,2003,31.63937,-101.420765,8050,3,6,0,3000,174200,0,461800,177200,33.07515132,5,6,6360,6370,131200,6,2,3,2003-05-25,1,3,16,3,5,2,3,6
1586,2003,31.63724,-101.420765,8430,3,6,0,5000,140309,0,471410,145309,23.428,8,6,7916,8184,155000,6,27,3,2003-08-07,1,3,18,3,7,3,3,11
1592,2003,31.4242,-101.420765,8246,1,1,0,0,166295,0,289000,166295,39.0632123,5,1,6200,7888,289000,5,2,3,2003-05-02,3,2,5,1,7,2,3,6
1593,2003,31.4866,-101.420765,8280,1,1,0,0,141194,0,288550,141194,24.752,5,1,6316,7946,288550,5,2,3,2003-05-29,4,3,5,1,7,2,3,6
1595,2003,31.45166,-101.420765,8200,1,1,0,0,153212,0,290310,153212,22.30126664,6,1,6494,8154,290310,5,2,3,2003-06-26,1,3,18,3,7,3,3,6
1596,2004,31.44537,-101.420765,8154,2,2,0,0,220506,0,350000,220506,17.03591569,8,2,7677,7897,135000,5,2,3,2004-08-15,3,2,5,1,7,3,3,11
1597,2003,31.42677,-101.420765,8295,1,1,0,0,153212,0,290310,153212,40.66573967,8,1,6278,8034,290310,5,2,3,2003-08-16,3,2,18,3,7,3,3,6
1598,2003,31.43175,-101.420765,8266,1,1,0,0,149834,0,290560,149834,44.39708554,7,1,6270,7940,290560,5,2,3,2003-07-25,3,3,18,3,7,3,3,6
1599,2003,31.42459,-101.420765,8200,1,1,0,0,90365,0,135000,90365,49.95212264,10,1,6330,8017,135000,5,2,3,2003-10-04,3,3,18,3,7,1,3,6
1600,2004,31.51953,-101.420765,8306,2,2,0,0,220506,0,350000,220506,17.94,7,2,7934,8166,135000,5,2,3,2004-07-23,3,3,5,1,7,3,3,6
1604,2003,31.52899,-101.420765,8310,1,1,0,0,134832,0,290680,134832,36.78123071,8,1,6625,6806,290680,5,2,3,2003-08-08,2,3,3,1,5,3,3,6
1605,2003,31.43354,-101.420765,8184,1,1,0,0,90365,0,135000,90365,11.52,9,1,6364,8093,135000,5,2,3,2003-09-02,3,3,5,1,7,1,3,6
1607,2003,31.45807,-101.420765,8208,1,1,0,0,90365,0,135000,90365,17.30257449,9,1,6257,8041,135000,5,2,3,2003-09-13,3,3,5,1,7,1,3,6
1608,2003,31.46217,-101.420765,8200,1,1,0,0,90365,0,135000,90365,44.38544029,9,1,6361,7988,135000,5,2,3,2003-09-13,3,3,5,1,7,1,3,6
1609,2003,31.45611,-101.420765,8200,1,1,0,0,90365,0,135000,90365,39.324,10,1,6387,8071,135000,5,2,3,2003-10-04,3,3,18,3,7,1,3,6
1610,2004,31.46399,-101.420765,9304,4,8,0,8000,277938,0,490570,285938,32.644,4,8,8678,8906,17640,5,27,3,2004-04-02,4,3,5,1,7,2,3,6
1612,2003,31.59617,-101.420765,8180,3,6,0,5000,190096,0,470460,195096,39.388,12,6,6381,6701,130557,6,27,3,2003-12-10,1,2,18,3,7,4,3,11
1613,2003,31.56325,-101.420765,8355,3,6,0,5000,186715,0,470290,191715,24.1,12,6,6515,6718,127823,5,27,3,2003-12-19,4,3,5,1,7,4,3,11
1614,2005,31.57271,-101.420765,8662,3,6,0,5000,219198,0,475750,224198,57.10141561,1,6,6814,7008,138890,5,27,3,2005-01-27,4,2,5,1,7,4,3,11
1615,2004,31.57651,-101.420765,8545,3,6,0,4000,204204,0,470640,208204,40.932,8,6,6714,6914,135240,5,27,3,2004-08-29,2,3,5,1,7,3,3,11
1616,2004,31.61293,-101.420765,8520,3,6,0,5000,198324,0,472400,203324,34.48819999,8,6,6688,6884,135187,5,27,3,2004-08-29,2,3,5,1,7,3,3,11
1617,2004,31.47672,-101.420765,9245,4,8,0,11000,356554,0,511630,367554,44.144,5,8,8702,8975,36340,5,27,3,2004-05-08,3,3,18,3,7,2,3,6
1620,2004,31.45627,-101.420765,9208,4,8,0,11000,340969,0,510150,351969,33.608,5,8,8676,8922,35480,5,27,3,2004-05-15,3,3,5,1,7,2,3,6
1621,2004,31.46258,-101.420765,9118,4,8,0,11000,338712,0,507210,349712,34.24012514,6,8,8685,8933,35260,5,27,3,2004-06-17,1,3,5,1,7,3,3,6
1624,2004,31.44973,-101.420765,9300,5,10,0,11000,215607,158149,524210,384756,34.904,8,10,9000,9010,17377,5,27,3,2004-08-08,1,3,5,1,7,3,3,5
1625,2004,31.46986,-101.420765,8300,2,2,0,0,220506,0,350000,220506,29.856,4,2,7661,8021,135000,5,2,3,2004-04-20,3,3,18,3,7,2,3,6
1626,2004,31.45046,-101.420765,8229,2,2,0,0,220080,0,350000,220080,36.2429405,5,2,6354,7339,215000,5,2,3,2004-05-14,3,2,18,3,7,2,3,11
1627,2004,31.46737,-101.420765,8250,1,1,0,0,159000,0,350000,159000,35.576,4,1,6430,8042,350000,5,2,3,2004-04-03,3,3,5,1,7,2,3,6
1628,2004,31.4719,-101.420765,8260,1,1,0,0,220506,0,350000,220506,15.1832191,4,1,6420,8068,350000,5,2,3,2004-04-28,2,3,18,3,7,2,3,6
1629,2004,31.50376,-101.420765,8300,1,1,0,0,220506,0,35000,220506,45.068,4,1,6507,8092,35000,5,2,3,2004-04-09,2,3,18,3,7,2,3,6
1634,2004,31.52338,-101.420765,8337,2,2,0,0,220506,0,350000,220506,23.852,6,2,6480,7446,215000,5,2,3,2004-06-23,3,3,5,1,7,3,3,6
1636,2004,31.53006,-101.420765,8300,2,2,0,0,220506,0,350000,220506,20.72,6,2,7872,8135,135000,5,2,3,2004-06-03,3,3,18,3,7,3,3,6
1637,2004,31.49518,-101.420765,8206,2,2,0,0,183782,0,351130,183782,19.024,5,2,7710,7968,135000,5,2,3,2004-05-18,3,3,18,3,7,2,3,6
1639,2004,31.48406,-101.420765,8290,2,2,0,0,220506,0,350000,220506,25.4,6,2,7643,7903,135000,5,2,3,2004-06-14,3,3,18,3,7,3,3,6
1641,2004,31.47781,-101.420765,8210,2,2,0,0,220506,0,350000,220506,25.66,7,2,7647,7948,135000,5,2,3,2004-07-22,3,4,18,3,7,3,3,6
1643,2004,31.50933,-101.420765,8237,2,2,0,0,220506,0,350000,220506,20.668,7,2,6432,7396,215000,5,2,3,2004-07-23,4,3,18,3,7,3,3,6
1645,2004,31.50218,-101.420765,8300,2,2,0,0,220506,0,350000,220506,26.52292632,6,2,7761,8011,135000,5,2,3,2004-06-20,4,3,18,3,7,3,3,6
1647,2004,31.56653,-101.420765,8610,3,6,0,5000,199458,0,471020,204458,55.96,8,6,6784,6976,133882,5,27,3,2004-08-04,3,3,5,1,7,3,3,11
1648,2004,31.59831,-101.420765,8116,3,6,0,5000,207988,0,470270,212988,44.236,9,6,6325,6671,134547,6,27,3,2004-09-15,1,3,5,1,7,1,3,11
1650,2004,31.5407,-101.420765,8270,3,6,0,5000,189756,0,471420,194756,38.304,9,6,6441,6619,136548,5,27,3,2004-09-30,4,3,3,1,5,1,3,11
1653,2004,31.50822,-101.420765,8312,2,2,0,0,220506,0,350000,220506,29.62307158,8,2,7847,8079,135000,5,2,3,2004-08-18,2,3,5,1,7,3,3,11
1654,2004,31.44684,-101.4208,8174,2,2,0,0,220506,0,350000,220506,29.15186,8,2,7721,7944,135000,5,2,3,2004-08-30,3,2,18,3,7,3,3,6
1656,2005,31.53,-101.4208,8327,2,2,383200,0,0,0,100450,383200,41.124,4,2,7933,8165,49250,5,2,3,2005-04-06,3,3,18,3,7,2,3,9
1657,2004,31.55144,-101.4208,8336,2,2,0,0,367506,0,362000,367506,42.43844,10,2,7895,8117,139000,5,2,3,2004-10-14,3,3,18,3,7,1,3,6
1661,2005,31.44406,-101.4208,8282,2,2,383200,0,0,0,100450,383200,22.39417,3,2,7602,7849,49250,5,2,3,2005-03-10,3,3,18,3,7,2,3,9
1662,2004,31.44229,-101.4208,8260,2,2,0,0,367506,0,360000,367506,39.86165,10,2,7831,8053,140000,5,2,3,2004-10-31,4,6,18,3,7,1,3,6
1665,2004,31.51985,-101.4208,8340,2,2,0,0,367506,0,362000,367506,18.52847,9,2,7849,8117,139000,5,2,3,2004-09-12,3,2,5,1,7,1,3,6
1666,2004,31.63272,-101.4208,8710,3,6,0,5000,195174,0,472660,200174,45.87023,9,6,6896,7088,135440,5,27,3,2004-09-29,5,3,5,1,7,1,3,11
1667,2004,31.5967,-101.4208,8350,3,6,0,5000,196098,0,473480,201098,43.07232,10,6,6530,6694,129403,5,27,3,2004-10-14,4,3,3,1,5,1,3,11
1669,2004,31.53355,-101.4208,8205,3,6,0,4500,195762,0,473390,200262,28.67927,11,6,6441,6591,138234,5,27,3,2004-11-06,4,3,18,3,7,1,3,11
1671,2004,31.59139,-101.4208,8345,3,6,0,5000,196224,0,475894,201224,32.59925,11,6,6541,6710,138234,5,27,3,2004-11-06,3,3,5,1,7,1,3,11
1672,2004,31.58082,-101.4208,8615,3,6,0,5000,195636,0,471060,200636,32.4967,11,6,6740,6928,137740,5,27,3,2004-11-18,1,3,5,1,7,1,3,11
1673,2004,31.57116,-101.4208,8532,3,6,0,5000,194292,0,471970,199292,34.12555,11,6,6742,6930,134280,5,27,3,2004-11-18,4,2,5,1,7,1,3,11
1674,2004,31.5498,-101.4208,8188,3,6,0,5000,194292,0,471820,199292,50.176,11,6,6295,6439,134578,6,27,3,2004-11-11,4,3,3,1,5,1,3,11
1676,2004,31.4549,-101.4208,8140,2,2,0,0,367506,0,360000,367506,29.992,11,2,7713,7942,140000,5,2,3,2004-11-02,3,3,5,1,7,1,3,6
1678,2004,31.51869,-101.4208,8307,2,2,0,0,367506,0,362000,367506,21.0058,9,2,7959,8183,139000,5,2,3,2004-09-24,3,2,18,3,7,1,3,6
1679,2004,31.46065,-101.4208,8204,2,2,0,0,367506,0,362000,367506,15.47732,9,2,7655,8053,139000,5,2,3,2004-09-15,2,3,18,3,7,1,3,6
1680,2004,31.43709,-101.4208,8231,2,2,0,0,367506,0,360000,367506,27.77576,12,2,7747,8003,140000,5,2,3,2004-12-07,3,3,18,3,7,4,3,6
1682,2005,31.46522,-101.4208,9254,5,10,0,11000,319452,0,509510,330452,21.748,1,10,8949,8956,17560,5,27,3,2005-01-11,4,3,5,1,7,4,3,6
1684,2005,31.46773,-101.4208,9270,6,12,0,14000,415998,0,530458,429998,36.86936,1,12,8964,8974,16852,5,27,3,2005-01-27,3,2,5,1,7,4,3,6
1685,2005,31.47835,-101.4208,9274,5,10,0,11000,334278,0,509190,345278,29.26564,1,10,9000,9010,14866,5,27,3,2005-01-12,4,3,18,3,7,4,3,6
1686,2005,31.56019,-101.4208,8270,3,6,0,3750,198744,0,471400,202494,13.54045,1,6,6552,6719,135300,5,27,3,2005-01-10,4,3,16,3,5,4,3,11
1687,2004,31.55403,-101.4208,8150,3,6,0,5000,195552,0,472270,200552,40.528,11,6,6346,6541,132071,6,27,3,2004-11-13,3,3,3,1,5,1,3,11
1688,2004,31.51931,-101.4208,8418,2,2,0,0,367506,0,360000,367506,32.72334,11,2,8001,8220,140000,5,2,3,2004-11-13,3,3,18,3,7,1,3,6
1690,2004,31.53486,-101.4208,8329,2,2,0,0,367506,0,360000,367506,39.92985,11,2,7910,8146,140000,5,2,3,2004-11-15,3,3,18,3,7,1,3,6
1691,2004,31.43409,-101.4208,8267,2,2,0,0,367506,0,360000,367506,8.388,11,2,7680,7896,140000,5,2,3,2004-11-14,3,3,18,3,7,1,3,6
1694,2004,31.46022,-101.4208,8284,2,2,0,0,367506,0,360000,367506,32.42349,12,2,7800,8020,140000,5,2,3,2004-12-30,4,3,18,3,7,4,3,6
1695,2005,31.51264,-101.4208,8360,2,2,0,0,383200,0,100450,383200,20.312,2,2,7875,8135,49250,5,2,3,2005-02-09,3,3,5,1,7,4,3,11
1697,2005,31.48515,-101.4208,9315,5,10,0,11000,343812,0,508200,354812,35.592,2,10,9018,9024,18955,5,27,3,2005-02-15,4,3,18,3,7,4,3,6
1698,2005,31.48419,-101.4208,9260,5,10,0,12500,364098,0,386631,376598,32.712,1,10,8948,8958,15300,5,27,3,2005-01-27,1,3,11,2,7,4,3,6
1699,2005,31.49829,-101.4208,9319,5,10,0,11000,334782,0,508260,345782,28.35819,3,10,8976,9006,18375,5,27,3,2005-03-08,3,2,18,3,7,2,3,6
1700,2005,31.45886,-101.4208,9350,5,10,0,11000,350616,0,511960,361616,26.428,2,10,8998,9008,15355,5,27,3,2005-02-16,4,2,18,3,7,4,3,6
1701,2005,31.54337,-101.4208,8374,2,2,383200,0,0,0,100450,383200,19.968,3,2,7123,8210,49250,5,2,3,2005-03-24,3,3,5,1,7,2,3,9
1702,2005,31.44672,-101.4208,8259,2,2,383200,0,0,0,100450,383200,20.695,3,2,7830,8046,49250,5,2,3,2005-03-11,4,3,18,3,7,2,3,9
1703,2005,31.48903,-101.4208,8229,2,2,0,0,383200,0,100450,383200,19.688,1,2,7740,7966,49250,5,2,3,2005-01-11,4,3,18,3,7,4,3,6
1704,2005,31.49751,-101.4208,8287,2,2,0,0,383200,0,100450,383200,13.56,1,2,7751,7975,49250,5,2,3,2005-01-26,4,3,18,3,7,4,3,6
1705,2005,31.49934,-101.4208,8314,2,2,0,0,383200,0,100450,383200,26.992,2,2,7863,8096,49250,5,2,3,2005-02-09,4,3,18,3,7,4,3,6
1706,2005,31.49672,-101.4208,8298,2,2,0,0,383200,0,100450,383200,33.524,1,2,7844,8071,49250,5,2,3,2005-01-25,4,3,18,3,7,4,3,6
1707,2005,31.49853,-101.4208,8280,2,2,0,0,383200,0,100450,383200,28.088,1,2,7814,8038,49250,5,2,3,2005-01-25,4,3,18,3,7,4,3,6
1709,2005,31.51191,-101.4208,8283,2,2,0,0,383200,0,100450,383200,18.928,1,2,7849,8113,49250,5,2,3,2005-01-31,3,3,18,3,7,4,3,6
1710,2005,31.50115,-101.4208,8326,2,2,0,0,383200,0,100450,383200,33.756,2,2,7849,8082,49250,5,2,3,2005-02-01,3,3,18,3,7,4,3,6
1711,2005,31.52303,-101.4208,8310,2,2,383200,0,0,0,100450,383200,37.72,3,2,7945,8162,49250,5,2,3,2005-03-26,3,3,5,1,7,2,3,9
1713,2005,31.52521,-101.4208,8314,2,2,383200,0,0,0,100450,383200,29.104,10,2,7931,8157,49250,5,2,3,2005-10-03,3,3,18,3,7,1,3,9
1714,2005,31.50804,-101.4208,8360,2,2,383200,0,0,0,100450,383200,17.676,4,2,7946,8180,49250,5,2,3,2005-04-04,3,4,18,3,7,2,3,9
1715,2005,31.52115,-101.4208,8370,2,2,383200,0,0,0,100450,383200,17.352,6,2,7977,8193,49250,5,2,3,2005-06-05,4,3,18,3,7,3,3,9
1716,2005,31.52373,-101.4208,8359,2,2,383200,0,0,0,100450,383200,49.33203,5,2,7993,8219,49250,5,2,3,2005-05-24,3,3,18,3,7,2,3,9
1719,2005,31.49004,-101.4208,9334,5,10,0,11000,359560,0,506667,370560,44.232,4,10,8227,8275,0,5,27,3,2005-04-07,4,2,18,3,7,2,1,1
1720,2005,31.48023,-101.4208,9250,5,11,0,12000,348664,0,501200,360664,38.388,4,11,8856,9016,17595,5,27,3,2005-04-18,1,3,18,3,7,2,3,6
1723,2005,31.46632,-101.4208,9206,5,11,0,12000,345066,0,509690,357066,51.59316,4,11,8936,8947,17318,5,27,3,2005-04-13,4,3,5,1,7,2,3,6
1724,2005,31.47772,-101.4208,9270,5,11,0,11000,348487,0,506310,359487,63.044,4,11,8970,8981,15000,5,27,3,2005-04-08,3,3,18,3,7,2,3,6
1725,2005,31.54317,-101.4208,8215,3,6,0,5000,158048,0,471560,163048,34.848,8,6,6480,6657,134117,5,27,3,2005-08-31,4,3,16,3,5,3,3,11
1726,2005,31.51928,-101.4208,8230,3,6,0,5000,189960,0,471970,194960,31.244,8,6,6435,6560,135237,5,27,3,2005-08-30,1,3,18,3,7,3,3,11
1727,2005,31.4668,-101.4208,9260,5,10,0,8500,343866,0,503360,352366,35.16005,4,10,8985,9002,16203,5,27,3,2005-04-25,3,2,18,3,7,2,3,6
1729,2005,31.57026,-101.4208,8345,3,6,0,5000,184813,0,471000,189813,13.952,7,6,6544,6698,133624,5,27,3,2005-07-12,1,3,16,3,5,3,3,11
1730,2005,31.60121,-101.4208,8325,3,6,0,5000,193864,0,471000,198864,17.6,6,6,6571,6725,133052,5,27,3,2005-06-29,4,3,16,3,5,3,3,11
1733,2005,31.43548,-101.4208,8239,2,2,383200,0,0,0,100450,383200,20.25828,5,2,7702,7909,49250,5,2,3,2005-05-11,3,2,18,3,7,2,3,9
1736,2005,31.43957,-101.4208,8327,2,2,383200,0,0,0,100450,383200,28.22,4,2,7791,8003,49250,5,2,3,2005-04-27,3,3,18,3,7,2,3,9
1737,2005,31.51718,-101.4208,8322,2,2,383200,0,0,0,100450,383200,24.644,5,2,7871,8093,49250,5,2,3,2005-05-10,2,3,5,1,7,2,3,9
1738,2005,31.53754,-101.4208,8339,2,2,383200,0,0,0,100450,383200,40.668,7,2,7917,8139,49250,5,2,3,2005-07-07,3,3,18,3,7,3,3,9
1743,2005,31.50308,-101.4208,8265,2,2,383200,0,0,0,100450,383200,29.104,5,2,7839,8060,49250,5,2,3,2005-05-12,2,3,18,3,7,2,3,9
1744,2005,31.49306,-101.4208,8310,2,2,383200,0,0,0,100450,383200,22.072,6,2,7910,8122,49250,5,2,3,2005-06-05,4,2,18,3,7,3,3,9
1745,2006,31.49628,-101.4208,8317,2,2,366270,0,0,0,127548,366270,27.8,7,2,7908,8118,63548,5,2,3,2006-07-13,3,4,18,3,7,3,3,9
1746,2006,31.49764,-101.4208,8311,2,2,387700,0,0,0,124500,387700,35.49391,6,2,7922,8095,61500,5,2,3,2006-06-27,3,6,16,3,5,3,3,9
1747,2005,31.57995,-101.4208,8360,3,6,0,5000,182249,0,470340,187249,43.03808,8,6,6565,6710,132458,5,27,3,2005-08-02,4,6,18,3,7,3,3,11
1748,2005,31.60283,-101.4208,8290,3,6,0,5000,195492,0,470520,200492,16.38451,7,6,6510,6682,132676,6,27,3,2005-07-16,4,3,18,3,7,3,3,11
1749,2005,31.57009,-101.4208,8335,3,6,0,5000,185233,0,480040,190233,17.988,7,6,6609,6754,135186,5,27,3,2005-07-22,1,3,16,3,5,3,3,11
1755,2005,31.52156,-101.4208,8303,2,2,383200,0,0,0,100450,383200,33.272,8,2,7883,8110,49250,5,2,3,2005-08-18,3,3,18,3,7,3,3,9
1757,2005,31.42852,-101.4208,8202,2,2,383200,0,0,0,100450,383200,32.44123,7,2,7698,7913,49250,5,2,3,2005-07-27,3,6,18,3,7,3,3,9
1759,2005,31.5308,-101.4208,8160,3,6,0,5000,181612,0,470140,186612,27.51995,8,6,6446,6582,135420,5,27,3,2005-08-08,4,3,16,3,5,3,3,11
1760,2005,31.53151,-101.4208,8282,2,4,0,3500,122010,0,327480,125510,35.212,9,4,7087,7252,173250,5,27,3,2005-09-20,3,3,18,3,7,1,3,11
1761,2005,31.51572,-101.4208,8325,2,2,383200,0,0,0,100450,383200,24.416,7,2,7869,8094,49250,5,2,3,2005-07-19,2,2,18,3,7,3,3,9
1762,2005,31.4541,-101.4208,8180,2,2,383200,0,0,0,100450,383200,26.688,10,2,7729,7946,49250,5,2,3,2005-10-04,3,3,18,3,7,1,3,9
1763,2005,31.44212,-101.4208,8272,2,2,383200,0,0,0,100450,383200,18.104,7,2,7784,7993,49250,5,2,3,2005-07-18,3,2,18,3,7,3,3,9
1765,2005,31.42752,-101.4208,8204,2,2,383200,0,0,0,100450,383200,37.3,8,2,7690,7896,49250,5,2,3,2005-08-14,3,3,5,1,7,3,3,9
1767,2005,31.54289,-101.4208,8360,2,2,383200,0,0,0,100450,383200,36.55832,9,2,7915,8136,49250,5,2,3,2005-09-15,3,4,18,3,7,1,3,9
1768,2005,31.57201,-101.4208,8065,3,6,0,5000,163803,0,477347,168803,21.156,11,6,6269,6593,155581,6,27,3,2005-11-04,5,3,18,3,7,1,3,11
1769,2005,31.46671,-101.4208,8214,2,2,383200,0,0,0,100450,383200,20.16,10,2,7671,7884,49250,5,2,3,2005-10-04,3,2,18,3,7,1,3,9
1771,2005,31.42331,-101.4208,8235,2,2,383200,0,0,0,100450,383200,23.784,10,2,7635,7927,49250,5,2,3,2005-10-20,3,3,18,3,7,1,3,9
1774,2005,31.528,-101.4208,8451,2,2,383200,0,0,0,100450,383200,36.764,9,2,8011,8225,49250,5,2,3,2005-09-28,2,2,5,1,7,1,3,9
1777,2005,31.49123,-101.4208,8254,2,2,383200,0,0,0,100450,383200,33.556,10,2,7820,8044,49250,5,2,3,2005-10-22,2,2,18,3,7,1,3,9
1778,2006,31.50421,-101.4208,8269,2,2,383200,0,0,0,100450,383200,23.48266,3,2,7863,8038,49250,5,2,3,2006-03-22,2,2,3,1,5,2,3,9
1779,2005,31.59531,-101.4208,8190,2,4,0,3000,102800,0,289440,105800,37.94033,10,4,6469,6482,134524,6,27,3,2005-10-14,3,2,18,3,7,1,3,11
1782,2005,31.50392,-101.4208,8320,2,2,383200,0,0,0,100450,383200,24.496,8,2,7873,8091,49250,5,2,3,2005-08-31,2,2,18,3,7,3,3,9
1783,2005,31.62444,-101.4208,8132,3,6,0,6000,162646,0,470700,168646,10.568,12,6,6308,6612,135650,6,27,3,2005-12-31,3,2,16,3,5,4,3,11
1785,2005,31.62216,-101.4208,8150,3,6,0,5500,167862,0,473940,173362,22.956,12,6,6357,6679,213755,6,27,3,2005-12-31,4,3,18,3,7,4,3,11
1789,2005,31.48677,-101.4208,9221,5,10,0,11000,346311,0,505520,357311,72.99219,12,10,8802,8879,17666,5,27,3,2005-12-10,1,3,18,3,7,4,3,6
1790,2005,31.46733,-101.4208,8253,2,2,383200,0,0,0,100450,383200,33.424,11,2,7801,8014,49250,5,2,3,2005-11-19,3,2,18,3,7,1,3,9
1791,2006,31.44966,-101.4208,8182,2,2,383200,0,0,0,100450,383200,21.984,1,2,7750,8035,49250,5,2,3,2006-01-05,3,2,5,1,7,4,3,9
1792,2005,31.45856,-101.4208,8124,2,2,383200,0,0,0,100450,383200,25.304,12,2,7743,8030,49250,5,2,3,2005-12-10,3,3,18,3,7,4,3,9
1793,2006,31.44542,-101.4208,8254,2,2,393965,0,0,0,104851,393965,27.684,4,2,7747,8037,48895,5,2,3,2006-04-10,3,3,18,3,7,2,3,9
1794,2005,31.43174,-101.4208,8236,2,2,383200,0,0,0,100450,383200,21.596,12,2,7810,8096,49250,5,2,3,2005-12-25,3,3,18,3,7,4,3,9
1795,2005,31.44244,-101.4208,8260,2,2,383200,0,0,0,100450,383200,37.092,11,2,7745,8035,49250,5,2,3,2005-11-19,3,3,18,3,7,1,3,9
1798,2006,31.53877,-101.4208,8339,2,2,365750,0,0,0,123000,365750,31.58,7,2,7927,8137,61500,5,2,3,2006-07-11,2,3,5,1,7,3,3,9
1799,2006,31.45172,-101.4208,8273,2,2,365806,0,0,0,123000,365806,28.256,12,2,7620,7821,61500,5,2,3,2006-12-18,3,3,18,3,7,4,3,9
1800,2007,31.4547,-101.4208,8292,2,2,364450,0,0,0,123000,364450,23.78,1,2,7634,7827,61500,5,2,3,2007-01-04,3,3,18,3,7,4,3,9
