EUR_o..Mstb.,Subarea,Operator,County,Completion.Year,Surface.Latitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Top_Zone,Deepest_Zone,Frac.Stages,Treatment.Records,Proppant...Total..lbs.,Fluid...Total..lbs.,Type,Depth.Top,Fluid.Amount,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Type,Additive,Mesh.Size,BEND..KHW.
44.232,5,27,3,2005,31.49004,9334,4,2,3,7,5,10,506667,370560,1,8227,3000,1,0,6,11,5.9547336748,10368.49
38.388,5,27,3,2005,31.48023,9250,1,3,3,7,5,11,501200,360664,3,8856,80152,6,17595,3,14.9588034027,6,10367.3
51.59316437,5,27,3,2005,31.46632,9206,4,3,1,7,5,11,509690,357066,3,8936,77815,6,17318,3,12.6747380419,6,10389.99
63.044,5,27,3,2005,31.47772,9270,3,3,3,7,5,11,506310,359487,3,8970,74015,6,15000,3,14.3725078128,6,10347.44
34.848,5,27,3,2005,31.54317,8215,4,3,3,5,3,6,471560,163048,3,6480,41383,11,134117,3,13.1175628915,6,10373.83
31.244,5,27,3,2005,31.51928,8230,1,3,3,7,3,6,471970,194960,3,6435,49073,11,135237,3,15.2710060047,6,10362.53
35.16005354,5,27,3,2005,31.4668,9260,3,2,3,7,5,10,503360,352366,3,8985,80828,6,16203,3,16.188804569,6,10463.85
13.952,5,27,3,2005,31.57026,8345,1,3,3,5,3,6,471000,189813,3,6544,53191,11,133624,3,16.0072906665,6,10419.76
17.6,5,27,3,2005,31.60121,8325,4,3,3,5,3,6,471000,198864,3,6571,54352,11,133052,3,16.2706089884,6,10419.54
20.25828222,5,2,3,2005,31.43548,8239,3,2,3,7,2,2,100450,383200,3,7702,131800,9,49250,3,17,6,10359.3391402424
28.22,5,2,3,2005,31.43957,8327,3,3,3,7,2,2,100450,383200,3,7791,131800,9,49250,3,17,6,10386.8760542982
24.644,5,2,3,2005,31.51718,8322,2,3,1,7,2,2,100450,383200,3,7871,131800,9,49250,3,13.4750035307,6,10381.67
40.668,5,2,3,2005,31.53754,8339,3,3,3,7,2,2,100450,383200,3,7917,131800,9,49250,3,17,6,10402.94
29.104,5,2,3,2005,31.50308,8265,2,3,3,7,2,2,100450,383200,3,7839,131800,9,49250,3,11.333790459,6,10368.97
22.072,5,2,3,2005,31.49306,8310,4,2,3,7,2,2,100450,383200,3,7910,131800,9,49250,3,17,6,10374.08
27.8,5,2,3,2006,31.49628,8317,3,4,3,7,2,2,127548,366270,3,7908,123270,9,63548,3,17,6,10371.44
35.49390913,5,2,3,2006,31.49764,8311,3,6,3,5,2,2,124500,387700,3,7922,129900,9,61500,3,17,6,10382.03
43.03807665,5,27,3,2005,31.57995,8360,4,6,3,7,3,6,470340,187249,3,6565,50150,11,132458,3,14.4770525592,6,10426.69
16.38451018,6,27,3,2005,31.60283,8290,4,3,3,7,3,6,470520,200492,3,6510,54931,11,132676,3,14.6599025709,6,10406.06
17.988,5,27,3,2005,31.57009,8335,1,3,3,5,3,6,480040,190233,3,6609,51126,11,135186,3,16.1408759344,6,10442.96
33.272,5,2,3,2005,31.52156,8303,3,3,3,7,2,2,100450,383200,3,7883,131800,9,49250,3,17,6,10379.86
32.44123301,5,2,3,2005,31.42852,8202,3,6,3,7,2,2,100450,383200,3,7698,131800,9,49250,3,17,6,10327.7607208862
27.51995035,5,27,3,2005,31.5308,8160,4,3,3,5,3,6,470140,186612,3,6446,51543,11,135420,3,13.1293165585,6,10373.44
35.212,5,27,3,2005,31.53151,8282,3,3,3,7,2,4,327480,125510,3,7087,61446,11,173250,3,12.720828746,6,10367.52
24.416,5,2,3,2005,31.51572,8325,2,2,3,7,2,2,100450,383200,3,7869,131800,9,49250,3,17,6,10376.69
26.688,5,2,3,2005,31.4541,8180,3,3,3,7,2,2,100450,383200,3,7729,131800,9,49250,3,17,6,10344.1685701329
18.104,5,2,3,2005,31.44212,8272,3,2,3,7,2,2,100450,383200,3,7784,131800,9,49250,3,17,6,10387.6576017514
37.3,5,2,3,2005,31.42752,8204,3,3,1,7,2,2,100450,383200,3,7690,131800,9,49250,3,17,6,10365.7541368589
36.55831701,5,2,3,2005,31.54289,8360,3,4,3,7,2,2,100450,383200,3,7915,131800,9,49250,3,17,6,10402.24
21.156,6,27,3,2005,31.57201,8065,5,3,3,7,3,6,477347,168803,3,6269,47787,11,155581,3,20,6,10282.95
20.16,5,2,3,2005,31.46671,8214,3,2,3,7,2,2,100450,383200,3,7671,131800,9,49250,3,17,6,10275.3383395803
23.784,5,2,3,2005,31.42331,8235,3,3,3,7,2,2,100450,383200,3,7635,131800,9,49250,3,13.744464055,6,10284.565971654
36.764,5,2,3,2005,31.528,8451,2,2,1,7,2,2,100450,383200,3,8011,131800,9,49250,3,17,6,10433.1
33.556,5,2,3,2005,31.49123,8254,2,2,3,7,2,2,100450,383200,3,7820,131800,9,49250,3,14.5427591909,6,10371.47
23.48265515,5,2,3,2006,31.50421,8269,2,2,1,5,2,2,100450,383200,3,7863,131800,9,49250,3,17,6,10375.21
37.9403326,6,27,3,2005,31.59531,8190,3,2,3,7,2,4,289440,105800,3,6469,44486,11,134524,3,14.0148428731,6,10378.27
24.496,5,2,3,2005,31.50392,8320,2,2,3,7,2,2,100450,383200,3,7873,131800,9,49250,3,17,6,10382.61
10.568,6,27,3,2005,31.62444,8132,3,2,3,5,3,6,470700,168646,3,6308,43097,11,135650,3,13.0711896611,6,10256.6
22.956,6,27,3,2005,31.62216,8150,4,3,3,7,3,6,473940,173362,3,6357,57785,11,213755,3,17.2281342961,6,10290.78
72.9921932,5,27,3,2005,31.48677,9221,1,3,3,7,5,10,505520,357311,3,8802,80277,6,17666,3,16.0894903413,6,10391.71
33.424,5,2,3,2005,31.46733,8253,3,2,3,7,2,2,100450,383200,3,7801,131800,9,49250,3,19,6,10373.61
21.984,5,2,3,2006,31.44966,8182,3,2,1,7,2,2,100450,383200,3,7750,131800,9,49250,3,16.1338279478,6,10362.0806330558
25.304,5,2,3,2005,31.45856,8124,3,3,3,7,2,2,100450,383200,3,7743,131800,9,49250,3,17,6,10342.8322661633
27.684,5,2,3,2006,31.44542,8254,3,3,3,7,2,2,104851,393965,3,7747,131800,9,48895,3,15.9186517049,6,10373.8349133534
21.596,5,2,3,2005,31.43174,8236,3,3,3,7,2,2,100450,383200,3,7810,131800,9,49250,3,14.8593881824,6,10391.101539363
37.092,5,2,3,2005,31.44244,8260,3,3,3,7,2,2,100450,383200,3,7745,131800,9,49250,3,19,6,10383.3748315457
31.58,5,2,3,2006,31.53877,8339,2,3,1,7,2,2,123000,365750,3,7927,123850,9,61500,3,14.9406634888,6,10397.1
28.256,5,2,3,2006,31.45172,8273,3,3,3,7,2,2,123000,365806,3,7620,123906,9,61500,3,13.7034850132,6,10226.118748922
23.78,5,2,3,2007,31.4547,8292,3,3,3,7,2,2,123000,364450,3,7634,122698,9,61500,3,12.795799951,6,10243.6427542847
27.792,5,2,3,2007,31.45015,8266,2,3,3,7,2,2,123000,365484,3,7641,123732,9,61500,3,13.9216122915,6,10248.4563664447
27.228,5,2,3,2006,31.52284,8295,2,2,3,7,2,2,100450,383200,3,7905,131800,9,49250,3,17,6,10382.07
34.4,5,2,3,2006,31.5072,8242,2,2,3,7,2,2,100450,383200,3,7877,131800,9,49250,3,17,6,10375.12
21.46032128,5,2,3,2006,31.45767,8209,3,3,3,7,2,2,100450,383200,3,7759,131800,9,49250,3,17,6,10363.8505832764
36.31888501,6,2,3,2005,31.60346,8500,3,4,3,7,2,2,149700,504800,3,7610,259400,9,98500,3,17,6,10189.318437634
38.86579378,6,2,3,2006,31.59383,8480,3,1,3,7,2,2,149700,504800,3,7583,259400,9,98500,3,15.0790474394,6,10207.5614053078
31.956,6,2,3,2006,31.58863,8526,4,3,3,7,2,2,149700,504800,3,7575,259400,9,98500,3,14.5964733659,6,10063.0672441492
18.864,5,2,3,2006,31.4074,8525,4,2,3,7,2,2,170852,480522,3,7835,237006,9,107336,3,16.0415828786,6,10433.2867114854
51.06845562,6,2,3,2006,31.61686,8510,4,4,3,7,2,3,149700,513800,3,7590,259400,9,98500,3,15.7369199655,6,10153.164442235
37.32541472,5,27,3,2006,31.58488,8260,4,2,3,5,3,4,470095,193889,3,6539,52571,11,131432,3,12.9760807013,6,10416.13
24.652,6,27,3,2006,31.57699,8125,4,3,3,5,3,6,452300,197568,3,6381,54324,11,133901,3,12.2756049545,6,10345.13
31.108,5,27,3,2006,31.54091,8525,4,3,3,5,3,6,471210,195691,3,6799,52690,11,130760,3,17.3910883066,6,10523.05
30.32445978,5,27,3,2006,31.53227,8500,4,3,3,5,3,6,470820,197074,3,6771,55951,11,134326,3,16.8282830512,6,10481.79
29.32501026,5,27,3,2006,31.51461,8565,1,3,3,5,2,5,339353,146084,1,6838,200,1,0,6,16.6388967751,5.9999999853,10496.79
43.98483889,5,27,3,2006,31.51283,8539,3,3,3,7,3,4,471140,194730,3,6812,53707,11,134770,3,17.6405277813,6,10458.83
41.23692755,5,27,3,2006,31.51176,8491,1,3,3,5,3,6,470500,193178,3,6755,51621,11,132431,3,17.9932783442,6,10443.76
41.936,5,27,3,2006,31.56495,8456,1,3,3,5,3,6,427570,190727,3,6724,43936,11,90410,3,15.698174147,6,10540.65
41.952,5,27,3,2006,31.56692,8425,1,3,1,5,3,6,472300,198067,3,6685,56261,11,134237,3,17.3111972913,6,10527.49
40.67932238,5,27,3,2006,31.52424,8505,4,3,3,5,3,6,471260,202081,3,6728,57093,11,131750,3,18.2170221251,6,10468.91
34.4131975,6,27,3,2006,31.61702,8260,5,3,3,7,3,6,477380,204952,3,6403,56722,11,139132,3,14.9114612229,6,10318.38
29.852,5,2,3,2006,31.43181,8210,3,3,3,7,2,2,104941,393965,3,7716,131800,9,48985,3,15.6139033538,6,10356.7317376209
36.416,6,2,3,2006,31.59103,8510,4,4,3,7,2,2,149852,509250,3,7575,260232,9,98929,3,14.5580990897,6,10116.3744957667
32.812,5,27,3,2006,31.59039,8295,3,3,1,5,3,6,475020,195510,3,6542,51922,11,135360,3,17.281049267,6,10434.24
28.104,6,27,3,2006,31.59098,8215,4,3,3,5,3,4,471560,195243,3,6481,54532,11,134899,3,12.2280845027,6,10375.03
29.364,5,27,3,2006,31.59746,8344,4,3,1,5,3,6,471200,198881,3,6569,52886,11,134855,3,14.450039601,6,10449.24
25.124,5,2,3,2006,31.44219,8418,4,4,3,7,2,2,113250,366450,3,7890,130660,9,63750,3,8,6,10456.72
30.248,6,2,3,2006,31.58415,8500,4,3,3,7,2,2,151023,492870,3,7572,253134,9,100823,3,13.8687420468,5.9914010948,10147.5404398527
22.34,6,27,3,2007,31.6252,8176,4,3,3,7,3,6,471620,185877,3,6385,58327,11,161756,3,16,6,10295.98
34.664,6,27,3,2006,31.62709,8172,4,3,3,5,3,6,477320,200888,3,6341,55997,11,134955,3,14.391770281,6,10272.14
29.632,6,27,3,2006,31.58619,8294,4,3,3,7,3,4,473380,196388,3,6493,54973,11,136404,3,12.4354026795,6,10392.83
23.532,5,27,3,2007,31.57805,8307,1,3,3,7,3,6,486860,184506,3,6543,42798,11,126860,3,15.6609889494,6,10410.54
56.76203076,5,27,3,2006,31.55974,8517,1,3,3,5,4,8,607000,253094,3,6737,48689,11,134023,3,17.8632872253,6,10544.15
42.556,5,27,3,2006,31.60448,8355,1,3,3,5,3,6,470360,203060,3,6589,52965,11,133792,3,15.2512929729,6,10459.61
22.828,5,27,3,2006,31.5865,8260,3,3,3,7,3,6,473540,191211,3,6517,53504,11,137512,3,11.6800225002,5.9114766341,10399.96
43.676,6,27,3,2006,31.46265,8160,1,3,3,7,3,4,257733,231649,1,7890,2000,1,0,6,14,5.98395889,10257.358569225
26.39411735,6,2,3,2006,31.57637,8500,4,4,3,7,2,2,151023,492870,3,7519,253134,9,100823,3,8,6,10059.6883552761
10.38,6,27,3,2006,31.46883,8116,5,3,3,7,4,5,465061,272814,1,7940,2000,1,0,6,11,6.05626655,10312.0520015232
23.70705727,6,2,3,2006,31.60813,8267,3,3,3,5,2,2,123000,375250,3,7735,129900,9,61500,3,13.1324918415,6,10276.62
27.472,6,2,3,2006,31.61703,8061,1,3,3,7,2,2,100450,383200,3,7715,131800,9,49250,3,17,6,10245.67
33.50169037,6,2,3,2006,31.58157,8512,3,4,1,7,2,2,172250,507500,3,7555,255700,9,110750,3,17,6,10104.7755765865
26.04,6,2,3,2006,31.6287,8072,3,4,3,7,2,2,124500,387700,3,7687,129900,9,61500,3,17,6,10203.8
28.096,5,2,3,2006,31.52635,8345,3,2,1,7,2,2,123000,365750,3,7939,123850,9,61500,3,16.036526162,6,10398.18
20.248,5,2,3,2006,31.41884,9112,1,3,1,7,2,2,200600,576422,3,7842,322822,9,134000,3,17,6,10391.07
20.3,6,2,3,2006,31.62333,8101,3,3,1,7,2,2,123000,380190,3,7693,128650,9,61500,3,17,6,10228.13
38.0292309,5,2,3,2006,31.52355,8505,4,3,1,7,2,2,123000,353400,3,8110,128000,9,61500,3,17,6,10465.9
27.336,5,2,3,2006,31.52285,8508,4,3,3,7,2,2,123000,385032,3,8070,129000,9,61500,3,17,6,10438.92
38.7437565,5,27,3,2006,31.55037,8670,3,3,3,7,3,6,416800,180090,3,6899,50442,11,134000,3,16.6738977813,6,10576.74
30.284,6,2,3,2006,31.63872,8215,4,3,1,5,2,2,123000,365500,3,7718,123750,9,61500,3,14.641073988,6,10224.49
25.05108889,5,2,3,2006,31.54559,8334,3,3,1,7,2,2,123000,353400,3,7964,128000,9,61500,3,17,6,10422.46
32.076,5,2,3,2006,31.53936,8342,4,3,1,7,2,2,123000,365806,3,7958,123906,9,61500,3,16.1364214505,6,10412.59
46.372,5,2,3,2006,31.54175,8351,4,3,1,7,2,2,125830,368508,3,7975,126084,9,60750,3,17,6,10420.96
18.50933409,6,2,3,2006,31.63558,8149,3,3,1,7,2,2,123000,365750,3,7677,123850,9,61500,3,15.5032360818,6,10180.38
36.77679768,6,2,3,2006,31.61922,8211,3,3,1,7,2,2,123000,365482,3,7709,123732,9,61500,3,15.2438119401,6,10238.91
40.748,5,2,3,2006,31.48518,8313,3,4,3,7,2,2,123000,365750,3,7866,123850,9,61500,3,14.947008254,5.9999999867,10375.32
16.772,6,2,3,2006,31.60947,8218,4,3,1,7,2,2,123000,365500,3,7700,123750,9,61500,3,15.7949562754,6,10225.31
18.87945795,5,2,3,2007,31.41706,8516,1,2,3,7,2,2,169430,479976,3,7874,240492,9,107000,3,17,6,10363.61
23.508,5,2,3,2006,31.40078,8215,3,4,3,7,2,2,123000,365484,3,7727,123732,9,61500,3,14.8115196063,6,10388.2474166097
71.34268838,5,27,3,2006,31.5513,8660,3,3,1,5,3,6,468840,195952,3,6858,53188,11,140873,3,17.6491100424,6,10589.33
18.784,6,2,3,2006,31.61366,8181,4,2,1,5,2,2,123000,365500,3,7676,123750,9,61500,3,15.9434398671,6,10212.31
16.568,5,2,3,2006,31.53222,8334,2,2,3,7,2,2,676500,365750,3,7904,123850,9,61500,3,14.4953170169,6,10374.8
38.252,5,2,3,2006,31.5507,8365,4,3,1,7,2,2,123000,353400,3,7969,128000,9,61500,3,16.2807654029,6,10425.38
49.928,5,2,3,2006,31.53354,8351,3,3,1,7,2,2,123000,365750,3,8025,123850,9,61500,3,16.6578269391,6,10431.41
32.832,5,2,3,2006,31.40133,8358,3,3,3,7,2,2,173822,483756,3,7823,235746,9,108486,3,14.8791362677,6,10418.11612457
33.176,5,20,3,2007,31.48091,9300,4,3,3,7,1,1,601000,676032,3,6625,676032,9,601000,3,13.1481672428,6,10412.02
27.748,5,2,3,2006,31.54104,8359,3,3,1,7,2,2,123000,353400,3,7942,128000,9,61500,3,15.9770926804,6,10404.4
18.384,6,2,3,2006,31.62241,8182,3,3,1,7,2,2,123000,365500,3,7705,123750,9,61500,3,16.1967439359,6,10236.26
21.264,6,2,3,2006,31.65067,8131,3,3,1,7,2,2,123000,368046,3,7720,124068,9,61500,3,15.2320415955,6,10209.66
19.43242355,5,2,3,2007,31.46071,8524,4,2,3,7,2,2,344375,457002,3,7896,234108,9,163125,3,17,6,10415.98
26.652,5,2,3,2007,31.47216,8476,4,2,3,7,2,2,325300,269073,3,7925,174960,9,205300,3,16.0110277532,6,10368.86
39.96924966,5,20,3,2007,31.48534,9340,4,3,3,7,1,1,600000,676032,3,6635,676032,9,600000,3,14.3078703631,6,10398.32
54.768,5,20,3,2007,31.48161,9320,1,3,3,7,1,1,610350,676032,3,6721,676032,9,610350,3,14.9029933349,6,10427.72
38.736,6,27,3,2007,31.59881,8223,3,2,1,5,3,6,470499,198577,3,6441,52968,11,133272,3,16.732305924,6,10377.49
53.592,6,27,3,2007,31.55135,8213,4,3,3,7,3,6,473820,237986,3,6452,62832,11,128510,3,14.78992504,6,10367.52
17.37549798,5,2,3,2006,31.53378,8352,3,3,3,7,2,2,123000,353400,3,8039,128000,9,61500,3,16.8677659695,6,10441.8
20.484,5,2,3,2007,31.4033,8350,4,4,1,7,2,2,123000,363594,3,7767,122724,9,61500,3,14.534806942,6,10392.5586797773
27.86321554,5,2,3,2006,31.40963,8112,3,4,1,7,2,2,123000,365484,3,7711,123732,9,61500,3,15.409576779,6,10363.3899091953
21.62124164,5,2,3,2006,31.39727,8534,3,4,3,7,2,2,170516,480144,3,7725,236628,9,107000,3,15.3935905392,6,10384.2009259414
21.50685053,5,2,3,2007,31.48978,8237,3,2,3,7,2,2,123000,365484,3,7861,123732,3,61500,3,14.9274257866,6,10369.73
18.768,5,2,3,2007,31.4844,8153,2,2,3,7,2,2,123000,365484,3,7787,123732,9,61500,3,17,6,10368.28
39.956,6,2,3,2007,31.63719,8111,3,4,1,7,2,2,123000,365484,3,7368,123732,3,61500,3,16.0723833763,6,10202.64
11.248,5,2,3,2007,31.45891,8049,2,2,3,7,2,2,123000,364938,3,7676,122808,9,61500,3,16.2828531519,6,10238.9585406258
10.67964234,5,2,3,2007,31.46904,8062,2,2,3,7,2,2,123000,363594,3,7678,122724,9,61500,3,17,6,10238.162931727
41.63943828,6,2,3,2007,31.63936,8171,3,4,3,7,2,2,123000,364490,3,7707,122738,3,61500,3,15.0671500105,5.9762300254,10181.25
18.7,5,2,3,2007,31.40627,8147,3,3,3,7,2,2,123000,370104,3,7709,125034,3,61500,3,15.2247267048,6,10343.806377603
52.24596847,6,2,3,2007,31.59645,8519,3,4,3,7,2,2,191500,480102,3,7625,238182,3,110000,3,15.9006061787,6,10161.8980843827
11.324,6,13,3,2007,31.64282,8012,5,4,1,7,1,1,750420,533778,3,5966,533778,3,750420,3,11,7.1603743289,10110.6536288727
29.488,6,2,3,2007,31.59996,8531,3,3,3,7,2,2,171384,478002,3,7624,237846,9,110099,3,16.2919640788,6,10200.6733717036
24.036,5,2,3,2007,31.46422,8073,4,2,3,7,2,2,123000,365484,3,7708,123732,9,61500,3,15.5750963324,6,10290.6507400485
21.004,5,2,3,2007,31.46229,8084,2,2,3,7,2,2,123000,364938,3,7727,122808,9,61500,3,14.2240564002,6,10338.7900063794
34.8,6,2,3,2007,31.61928,8526,3,3,3,7,2,2,319375,383100,3,7599,215100,9,181250,3,17,6,10155.75
27.024,6,2,3,2007,31.64513,8122,4,3,1,7,2,2,397500,147484,3,7747,50738,9,132500,3,14.4706437691,6,10234.41
20.396,5,2,3,2007,31.39708,8532,4,2,3,7,2,2,169100,481530,3,7818,241752,9,62100,3,17,6,10422.7650392473
33.73002076,5,2,3,2007,31.47588,8412,4,2,3,7,2,2,474289,268624,3,7911,182416,9,218896,3,17,6,10361.99
18.328,5,2,3,2007,31.49013,8183,3.0816479016,3.1201782312,3,7,2,2,123000,361410,3,7917,120036,3,61500,3,15.9086096124,6,10374.36
31.684,5,2,3,2007,31.43126,8066,3,3,1,7,2,2,123000,364938,3,7699,122808,9,61500,3,17,6,10290.013161864
36.084,5,2,3,2007,31.51685,8245,3,2,1,7,2,2,123000,385032,3,8006,256032,9,61500,3,16.5183753316,6,10406.59
49.16,5,2,3,2007,31.53381,8296,3,3,1,7,2,2,123000,385032,3,7970,129000,9,61500,3,17,6,10417.41
38.724,5,2,3,2007,31.52841,8298,3,2,3,7,2,2,160527,240240,3,8001,81040,9,97727,3,17,6.2457484322,10415.29
32.548,5,2,3,2008,31.5115,8351,2,3,1,7,2,2,293100,242240,3,8010,81040,9,97700,3,17,6,10393.12
30.556,5,2,3,2008,31.50484,8355,3,3,1,7,2,2,293100,242240,3,7990,81040,9,97700,3,17,6,10387.61
28.836,6,2,3,2007,31.62445,8504,3,1,3,7,2,2,205522,270791,3,7642,180096,9,89115,3,17,6,10170.97
31.10518902,6,2,3,2007,31.58786,8508,3,4,3,7,3,3,477008,270791,3,8059,57456,9,24980,3,17,6,10202.6940924733
32.204,6,2,3,2007,31.58887,8536,3,4,3,7,2,2,352554,387060,3,7513,227482,9,162379,3,17,6,10089.4797857534
19.898,5,2,3,2007,31.47884,8112,3,4,3,7,2,2,293100,240240,3,7717,81040,9,97700,3,17,6,10295.8208445871
19.604,6,28,3,2007,31.50394,8521,1,2,3,7,1,1,560050,380342,3,6026,380342,9,560050,3,9,6.387465489,10270.9605970546
22.748,5,27,3,2008,31.44429,8610,4,3,3,7,6,12,782240,398987,3,6183,50555,11,132200,3,14.7428542666,6,10326.3736478714
22.696,5,27,3,2008,31.44017,8615,4,3,3,7,7,14,853450,706162,3,6197,53331,11,124650,3,14.0334488697,6,10317.881335081
30.744,5,27,3,2008,31.44557,8600,4,3,3,7,6,12,713091,478754,3,6184,51105,11,135569,3,15.4284226396,6,10313.6128815374
46.228,5,2,3,2007,31.52748,8315,3,3,3,7,2,2,293100,242240,3,8013,81040,9,97700,3,17,6,10423.11
37.668,5,2,3,2007,31.53085,8309,3,3,3,7,2,2,293100,337020,3,8021,112306,9,97700,3,17,6,10428.04
19.328,5,2,3,2008,31.51162,8298,3,3,3,7,2,2,293100,242240,3,7974,81040,9,97700,3,16.2990798866,6,10399.38
37.62,5,2,3,2007,31.51335,8350,3,3,3,7,2,2,293100,337020,3,7996,112306,9,97700,3,17,6,10399.19
33.484,5,2,3,2008,31.52648,8296,3,3,3,7,2,2,293100,242240,3,7939,81040,9,97700,3,17,6,10392.86
10.508,6,2,3,2008,31.62604,8043,3,2,3,7,2,2,293100,242240,3,7719,81040,9,97700,3,17,6,10234.95
37.644,5,2,3,2008,31.51211,8314,2,3,3,7,2,2,293100,242240,3,8000,81040,9,97700,3,17,6,10395.29
43.67591628,5,2,3,2008,31.50811,8364,3,3,1,7,2,2,244025,242240,3,8000,81040,9,48625,3,17,6,10388.18
23.904,5,2,3,2008,31.52342,8284,3,3,3,7,2,2,293100,242240,3,7949,81040,9,97700,3,17,6,10402.67
17.1,6,2,3,2008,31.61625,8077,4,2,1,7,2,2,325000,147484,3,7699,96746,9,265000,3,17,6,10225.98
15.18175478,5,2,3,2008,31.51016,8208,3,3,3,7,2,2,224875,210000,3,7873,78000,9,43750,3,17,6,10376.34
16.276,5,2,3,2008,31.52097,8415,4,3,1,7,2,2,258000,220911,3,8084,82394,9,90625,3,17,6,10455.13
25.85188981,5,2,3,2008,31.52543,8428,4,3,3,7,2,2,207125,220911,3,8096,82394,9,43750,3,17,6,10444.72
5.784,5,27,3,2008,31.57525,8595,2,2,3,7,3,6,469960,196371,3,6745,51088,11,135464,3,20,6,10537.44
30.672,5,27,3,2008,31.6148,8672,2,2,3,5,4,8,607030,245005,3,6783,48154,11,120902,3,17.7679934057,6,10552.97
44.70841868,5,27,3,2008,31.60062,8592,3,3,3,5,4,8,501744,209315,3,6832,42876,11,117196,3,20,6,10587.57
29.132,6,18,3,2008,31.58524,8715,1,3,3,7,7,7,887512.090008064,492853.836043244,3,7960,258422.64016172,1,0,6,11,5.99999976,9909.0064589671
19.764,5,2,3,2008,31.52245,8254,2,3,3,7,2,2,258000,220655,3,7943,82253,9,90625,3,17,6,10394.31
21.948,5,2,3,2008,31.5198,8271,3,3,3,7,2,2,258000,220655,3,7929,82253,9,90625,3,17,6,10387.73
8.544,6,2,3,2008,31.63161,8234,4,2,1,7,2,2,258000,220375,3,7699,81973,9,90625,3,17,6,10230.56
29.356,5,2,3,2008,31.51698,8264,3,2,1,7,2,2,265075,209000,3,7989,77000,9,97700,3,17,6,10407.31
12.592,5,2,3,2008,31.53082,8276,3,2,3,7,2,2,271750,220538,3,7943,82187,9,90625,3,17,9,10389.35
25.776,5,2,3,2008,31.5239,8326,3,2,3,7,2,2,285500,221886,3,7984,83102,9,118125,3,17,6,10409.04
47.16539174,5,2,3,2008,31.47801,8212,3,3,3,5,2,2,271750,208000,3,7858,76000,9,90625,3,17,6,10374.53
25.54,5,2,3,2008,31.47911,8220,3,3,3,7,2,2,271750,208000,3,7843,76000,9,90625,3,17,6,10350.8
13.824,5,27,3,2008,31.61497,10657,5,2,5,7,5,12,256111,472366,3,8636,111674,11,67006,3,20,6,10662.59
14.376,5,2,3,2008,31.47627,8186,3,3,3,7,2,2,16750,278750,3,7831,101000,9,6000,3,17,6,10369
21.292,6,2,3,2008,31.61568,8534,3,4,1,7,3,3,381000,374000,3,7850,148000,9,80000,3,17,6,10148.06
20.56059578,6,2,3,2009,31.62538,8500,3,4,3,7,2,2,64750,502250,3,7297,325500,9,43600,3,17,5.9671039427,10152.8
23.77308795,6,2,3,2009,31.59294,8527,3,3,3,7,2,2,63350,448250,3,7595,266500,9,41200,3,17,6.0063810601,10154.2259343707
27.38,6,27,3,2008,31.58751,8201,3,3,3,5,4,8,578829,213161,3,6411,48451,11,136860,3,16.7158583169,6,10348.95
21.152,5,2,3,2008,31.52064,8278,2,2,3,7,2,2,273280,196751,3,7930,77351,9,92805,3,17,9,10397.62
15.656,5,2,3,2008,31.46572,8156,3,3,3,7,2,2,16750,278750,3,7785,101000,9,6000,3,17,6,10360.95
13.43492656,5,2,3,2008,31.46833,8179,3,2,3,7,2,2,16750,278750,3,7788,101000,9,6000,3,17,6,10356.34
15.93179403,5,2,3,2008,31.46909,8177,3,2,3,7,2,2,16750,278750,3,7809,101000,9,6000,3,17,6,10369.47
29.396,6,18,3,2008,31.57814,8723,1,4,3,7,7,7,732474.169850162,683706.371533413,3,8008,535412.177879951,1,0,6,11,7.2792516391,10176.4329308674
36.12,6,18,3,2008,31.56346,8710,4,3,3,7,7,7,857045.782719048,648560.123509873,3,7960,320826.330916382,1,0,6,11,5.9999998897,10313.9423518088
17.184,5,27,3,2008,31.61262,8515,4,2,3,5,4,8,601360,246762,3,6727,54589,11,134958,3,20,6,10537.6
69.09392334,5,27,3,2008,31.54282,8554,1,3,3,5,4,8,587700,240826,3,6803,48258,11,149098,3,20,6,10521.27
46.016,5,27,3,2008,31.5198,8526,4,3,1,5,4,8,742220,332242,3,6731,54936,11,172220,3,20,6,10472.59
33.728,5,27,3,2008,31.53483,8564,4,3,3,5,4,8,584747,228308,3,6777,39764,11,82312,3,20,6,10504.78
23.846,5,2,3,2009,31.50461,8270,3,3,3,7,2,2,46150,388750,3,7553,210000,9,24600,3,17,6.0375315613,10375.58
36.584,5,2,3,2009,31.47608,10270,4,3,5,6,2,2,137000,449500,3,9410,255500,9,125000,3,15.2460199296,6.1253162749,10342.830758516
55.988,6,8,3,2009,31.49834,8817,1,4,3,7,1,1,1621983.945,366240,3,6013,366240,3,1448000,3,10.5056344508,7.2465427054,10285.6401992513
33.416,5,2,3,2009,31.43794,8157,3,3,3,7,2,2,362375,291500,3,7482,158500,3,181250,3,17,5.9999999839,10404.33
26.532,6,18,3,2009,31.59258,8250,4,3,3,7,7,7,605586.226510125,350286.253325174,3,7812,99000.8696701254,1,0,6,12,6.3326207114,10185.1134145636
