Completion.Year,Surface.Latitude,Surface.Longitude,Fluid.Water..Gals.,Acid..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Completion.Month,Number,Depth.Top,Subarea,Operator,County,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Deepest_Zone,Completion.Season,Type,Fluid.Type
2012,31.47793,-101.420765,0,0,160000,679250,760000,56.668,3,7,9681,5,2,3,1,2,26,7,2,3,11
2012,31.53076,-101.420765,NA,NA,NA,NA,NA,84.096,7,1,7390,6,18,3,3,4,26,7,3,3,8
2012,31.63757,-101.420765,NA,NA,NA,NA,NA,35.184,2,1,6312,6,18,3,3,4,18,7,4,3,1
2012,31.65067,-101.41874,NA,NA,NA,NA,NA,126.068,4,1,5937,6,18,3,3,5,18,7,2,3,1
2012,31.64264,-101.420765,NA,NA,NA,NA,NA,32.19555527,5,1,6036,6,18,3,5,2,18,7,2,3,1
2012,31.61329,-101.420765,NA,NA,NA,NA,NA,55.5535446,3,1,5951,6,18,3,3,1,18,7,2,3,8
2012,31.63968,-101.420765,NA,NA,NA,NA,NA,23.00821016,4,1,5929,6,18,3,4,4,18,7,2,3,1
2012,31.64056,-101.41175,NA,NA,NA,NA,NA,47.04,6,1,5905,6,18,3,4,5,18,7,3,3,1
2012,31.51177,-101.420765,0,10080,0,568000,831195,37.424,6,2,6633,6,13,3,4,4,25,6,3,3,6
2012,31.53511,-101.420765,0,9072,0,602720,831195,33.536,4,2,7854,6,13,3,4,2,25,6,2,3,6
2012,31.53831,-101.420765,0,8064,0,555880,831195,109.772,4,2,7815,6,13,3,3,3,26,7,2,3,11
2012,31.63296,-101.420765,NA,NA,NA,NA,NA,24.508,7,1,7651,6,18,3,3,1,25,6,3,3,8
2012,31.57472,-101.420765,NA,NA,NA,NA,NA,37.556,9,1,7590,6,18,3,3,2,25,6,1,3,8
2012,31.61058,-101.40334,NA,NA,NA,NA,NA,25.484,5,1,5801,6,18,3,3,4,5,7,2,3,1
2012,31.51949,-101.41753,0,12000,0,831195,831195,47.032,6,8,9482,6,27,3,4,1,10,6,3,3,11
2012,31.52041,-101.420765,0,10500,0,831195,831195,34.92,7,6,7411,6,27,3,4,4,18,7,3,3,11
2012,31.61735,-101.420765,NA,NA,NA,NA,NA,53.61673798,6,1,6316,6,18,3,3,4,18,7,3,3,1
2003,31.56046,-101.420765,0,5000,0,466630,206474,29.576,4,6,7191,3,27,4,4,3,18,7,2,3,11
2003,31.60823,-101.420765,0,3500,0,473330,180000,28.968,1,7,7026,3,27,4,5,3,5,7,4,3,11
2003,31.58556,-101.420765,0,5000,0,471200,206474,18.522,1,6,6972,3,27,4,1,3,5,7,4,3,11
2003,31.55915,-101.420765,0,5000,0,470870,199292,29.3341376,8,8,7456,2,27,4,4,3,18,7,3,1,1
2003,31.55556,-101.420765,0,5000,0,469940,202954,46.25148171,8,6,8856,2,27,4,1,3,18,7,3,3,11
2003,31.5609,-101.420765,0,5000,0,471980,200342,27.11062516,9,8,7429,2,27,4,4,4,18,7,1,1,1
2003,31.58419,-101.420765,0,5000,0,470700,196057,28.8424161,9,6,7485,2,27,4,4,3,18,7,1,3,11
2004,31.5992,-101.420765,0,5000,0,473210,205103,23.713,7,6,7103,3,27,4,3,6,16,5,3,3,11
2004,31.60298,-101.420765,0,5000,0,474721,207183,28.698,10,6,7091,3,27,4,3,3,3,5,1,3,11
2004,31.59312,-101.420765,0,5000,0,473590,206350,28.074,6,6,7067,3,27,4,1,2,16,5,3,3,11
2004,31.6432,-101.420765,0,10000,0,150700,284430,68.516,5,8,8493,2,13,4,3,4,11,7,2,3,6
2004,31.6502,-101.420765,0,9000,0,116000,294444,33.648,6,6,10110,2,13,4,4,4,26,7,3,3,6
2004,31.6457,-101.420765,0,10000,0,551000,291398,56.128,6,8,10166,2,13,4,3,4,11,7,3,3,6
2004,31.61572,-101.420765,0,5000,0,472050,202652,55.32660624,5,6,7077,3,27,4,5,3,3,5,2,3,11
2004,31.53072,-101.420765,0,5000,0,472150,202232,32.264,7,6,7247,2,27,4,1,3,5,7,3,3,11
2004,31.6316,-101.420765,0,10000,0,190460,298768,54.99745852,8,8,10115,2,13,4,4,4,11,7,3,3,6
2005,31.6513,-101.420765,0,10000,0,187351,293373,27.552,6,8,10184,2,13,4,3,3,11,7,3,3,6
2006,31.54026,-101.420765,0,4000,0,470820,206468,28.94866663,4,6,7750,2,27,4,3,3,18,7,2,3,11
2006,31.59182,-101.420765,0,5500,0,470580,198104,30.184,3,6,7533,2,27,4,1,3,18,7,2,3,11
2005,31.49799,-101.420765,0,19500,0,831195,831195,106.1477728,12,2,7332,2,10,4,3,1,18,7,4,3,11
2006,31.53011,-101.420765,0,14000,0,523720,439552,41.41698122,3,12,9507,2,27,4,3,3,18,7,2,3,6
2006,31.6271,-101.420765,0,0,831195,762680,831195,98.168,6,1,7737,2,13,4,3,4,18,7,3,3,4
2006,31.6266,-101.420765,742140,0,0,831195,742140,111.2084996,7,2,7745,2,13,4,4,1,18,7,3,3,3
2007,31.6221,-101.420765,118272,0,0,799762,118272,95.57577585,3,1,7733,2,13,4,4,5,18,7,2,3,9
2007,31.6496,-101.420765,831195,0,0,800820,831195,25.244,1,1,7752,2,13,4,4,4,5,7,4,3,9
2006,31.6311,-101.420765,677796,0,0,801640,677796,69.67213496,7,1,7353,2,13,4,4,4,5,7,3,3,3
2006,31.6331,-101.420765,831195,0,0,831195,831195,97.30476843,7,1,7340,2,13,4,4,3,5,7,3,3,3
2007,31.6251,-101.420765,831195,0,0,800960,831195,142.2787642,6,1,7746,2,13,4,3,4,18,7,3,3,3
2006,31.6206,-101.420765,831195,0,0,831195,831195,200.612,10,1,7746,2,13,4,4,4,18,7,1,3,3
2006,31.6216,-101.420765,831195,0,0,831195,831195,48.36600549,10,1,7719,2,13,4,4,1,18,7,1,3,3
2006,31.6137,-101.420765,831195,0,0,831195,831195,81.896,10,1,7738,2,13,4,3,4,18,7,1,3,9
2006,31.49626,-101.420765,324534,0,0,351380,324534,34.5821022,8,1,9179,2,13,4,3,5,26,7,3,3,3
2006,31.4935,-101.420765,0,14500,0,763000,831195,63.79352249,7,2,7312,2,10,4,3,4,18,7,3,3,11
2006,31.50092,-101.420765,0,14000,0,790500,831195,65.876,6,2,7397,2,10,4,3,5,18,7,3,3,11
2006,31.4915,-101.420765,0,14500,0,763000,831195,90.536,12,2,7315,2,10,4,3,4,18,7,4,3,11
2006,31.49847,-101.420765,0,14500,0,788000,831195,99.872,12,2,7384,2,10,4,3,5,18,7,4,3,11
2006,31.51054,-101.420765,0,14500,0,760500,831195,96.516,12,2,7738,2,10,4,3,5,18,7,4,3,6
2007,31.59152,-101.420765,0,5250,0,476670,195443,32.056,1,6,7569,2,27,4,5,3,3,5,4,3,11
2007,31.54646,-101.420765,569436,0,0,207348,569436,52.712,3,1,7441,2,28,4,3,3,18,7,2,3,3
2007,31.50859,-101.420765,0,11500,0,741000,831195,72.612,5,2,7753,2,10,4,3,5,NA,NA,2,3,11
2007,31.49181,-101.420765,0,18000,0,340492,356781,58.74358986,11,12,9207,2,27,4,4,4,26,7,1,3,11
2007,31.49626,-101.420765,0,15000,0,317200,461702,50.01729324,12,10,9118,2,27,4,3,1,26,7,4,3,6
2008,31.55595,-101.420765,446720,0,0,365875,446720,36.984,1,3,9107,2,28,4,3,2,18,7,4,3,9
2008,31.55367,-101.420765,400250,0,0,365875,400250,39,1,3,9049,2,28,4,3,3,18,7,4,3,9
2008,31.55523,-101.420765,405250,0,0,359875,405250,34.05661012,4,3,9101,2,28,4,3,2,5,7,2,3,9
2008,31.55165,-101.420765,406000,0,0,365875,406000,19.3364338,4,3,9058,2,28,4,3,3,5,7,2,3,9
2008,31.49252,-101.420765,0,9500,0,671000,790160,38.624,1,2,7774,2,10,4,3,5,18,7,4,3,11
2008,31.52535,-101.420765,0,12000,0,831195,457584,26.32,4,14,7363,2,27,4,3,3,18,7,2,3,11
2008,31.50219,-101.420765,0,16500,0,831195,831195,73.2,5,20,7566,2,27,4,3,1,5,7,2,3,11
2008,31.49475,-101.420765,0,13000,0,831195,708296,46.4913173,6,16,7446,2,27,4,4,4,18,7,3,3,11
2008,31.51474,-101.420765,0,4500,0,416707,154134,15.496,5,6,7253,2,27,4,3,4,16,5,2,3,11
2008,31.50796,-101.420765,0,11500,0,696000,831195,56.34661404,5,2,7710,2,10,4,3,5,18,7,2,3,11
2008,31.55119,-101.420765,0,0,0,645000,528864,44.856,7,7,10083,2,17,4,1,4,5,7,3,3,11
2008,31.56122,-101.420765,573000,0,0,221500,573000,58.388,6,5,9652,2,28,4,3,4,18,7,3,3,9
2008,31.56316,-101.420765,350500,0,0,356750,831195,26.56,6,4,9446,2,28,4,3,3,18,7,3,3,9
2008,31.58401,-101.420765,610806,19362,0,703547,630168,83.18,5,2,9321,2,5,4,1,3,26,7,2,3,9
2008,31.55337,-101.420765,NA,NA,NA,NA,NA,67.91190947,7,1,7116,2,17,4,1,4,1,1,3,3,NA
2008,31.59411,-101.420765,831195,17052,0,831195,831195,61.572,6,2,8268,2,5,4,3,3,18,7,3,3,3
2008,31.5183,-101.420765,0,4500,0,479800,164013,32.132,5,6,7267,2,27,4,3,3,16,5,2,3,11
2008,31.59116,-101.420765,762972,15624,0,827900,778596,49.9394299,7,2,8314,2,5,4,1,3,11,7,3,3,9
2008,31.58609,-101.420765,831195,16422,0,831195,831195,69.55067967,7,2,7702,2,5,4,4,3,18,7,3,3,3
2008,31.56216,-101.420765,454500,0,0,356750,454500,36.436,7,3,9127,2,28,4,3,3,18,7,3,3,9
2008,31.56399,-101.420765,410750,0,0,27500,410750,41.136,8,3,9126,2,28,4,3,3,18,7,3,3,9
2008,31.56771,-101.420765,368000,0,0,356750,368000,36.356,7,3,9101,2,28,4,3,3,18,7,3,3,9
2008,31.5596,-101.420765,454500,0,0,356750,454500,48.028,6,3,9112,2,28,4,3,3,18,7,3,3,9
2009,31.49997,-101.420765,0,12000,0,585000,651482,82.47706427,10,2,7639,2,10,4,4,4,18,7,1,3,11
2008,31.51928,-101.420765,546000,0,0,36500,546000,28.50589361,12,3,9177,2,2,4,3,1,18,7,4,3,9
2009,31.52448,-101.420765,472500,0,0,418000,472500,37.07602193,1,3,9209,2,2,4,3,3,18,7,4,3,9
2008,31.51676,-101.420765,0,16500,0,831195,831195,49.468,11,20,7412,2,27,4,3,3,18,7,1,3,11
2008,31.49853,-101.420765,0,13500,0,831195,817606,34.36550187,12,16,7368,2,27,4,3,4,18,7,4,3,11
2010,31.62561,-101.420765,671916,14000,0,831195,685916,41.364,4,2,7850,2,3,4,1,3,18,7,2,3,3
2008,31.51385,-101.420765,516000,0,0,36500,516000,36.45196917,12,3,9174,2,2,4,3,1,5,7,4,3,9
2008,31.49899,-101.420765,0,14000,0,660000,816000,83.504,10,2,7741,2,10,4,3,5,18,7,1,3,11
2010,31.63271,-101.420765,0,15000,0,720000,626940,5.68,8,12,9828,2,3,4,4,3,18,7,3,3,11
2009,31.55044,-101.420765,138000,0,0,74000,138000,51.28691275,1,1,9892,2,28,4,4,2,18,7,4,3,9
2010,31.59087,-101.420765,645011,0,0,818300,645011,37.424,10,9,10744,2,5,4,3,4,6,1,1,3,3
2009,31.60367,-101.420765,0,0,0,447474,831195,26.59581059,9,1,9090,2,10,4,4,6,26,7,1,3,6
2009,31.61163,-101.420765,0,0,0,430101,831195,46.908,10,1,9200,2,10,4,1,3,26,7,1,3,6
2009,31.60762,-101.420765,0,0,0,445720,831195,77.25084903,10,1,9204,2,10,4,1,6,26,7,1,3,6
2010,31.58884,-101.420765,831195,0,0,802329,831195,43.112,12,1,8220,2,22,4,1,3,11,7,4,3,9
2009,31.51367,-101.420765,0,12500,0,675000,827835,53.768,3,2,7764,2,10,4,3,5,18,7,2,3,11
2009,31.50343,-101.420765,0,12500,0,660000,825783,67.692,4,2,7751,2,10,4,3,5,18,7,2,3,11
2010,31.62739191,-101.420765,0,37500,0,831195,256952,118.884,7,2,7708,2,25,4,4,3,17,6,3,3,6
2010,31.63445,-101.420765,0,27000,0,831195,218931,163.868,7,17,10950,2,25,4,3,1,10,6,3,3,11
2010,31.62804,-101.420765,0,24500,0,831195,236954,69.34,4,2,8288,2,25,4,4,4,10,6,2,3,11
2010,31.54825,-101.420765,0,13000,0,831195,636238,68.288,3,20,10642,2,17,4,1,4,17,6,2,3,11
2010,31.55121,-101.420765,0,13000,0,831195,36291,81.38080816,3,18,10510,2,17,4,1,4,5,7,2,3,11
2010,31.55133,-101.420765,0,12000,0,831195,831195,73.564,3,16,10349,2,17,4,1,4,5,7,2,3,11
2010,31.60639,-101.420765,0,15000,0,831195,831195,48.844,1,18,7648,2,27,4,4,2,5,7,4,3,11
2009,31.54112,-101.420765,0,0,454000,452615,454000,76.856,12,3,9138,2,2,4,3,1,18,7,4,3,8
2010,31.60272,-101.420765,0,15000,0,831195,831195,75.43824424,2,18,7626,2,27,4,4,3,18,7,4,3,11
2011,31.55056,-101.420765,613000,0,0,678625,716000,85.712,2,4,10421,2,2,4,3,1,18,7,4,3,11
2010,31.61251,-101.420765,0,13500,0,819760,831195,60.556,2,16,8250,2,27,4,3,3,11,7,4,3,11
2010,31.60954,-101.420765,0,15300,0,831195,831195,56.568,2,18,7670,2,27,4,3,3,18,7,4,3,11
2010,31.50972,-101.420765,0,15000,0,831195,831195,97.788,8,18,8246,2,27,4,3,1,11,7,3,3,11
2009,31.54706,-101.420765,0,0,581600,449300,581600,68.756,12,3,9141,2,2,4,3,1,5,7,4,3,8
2010,31.53395,-101.420765,0,0,634000,547300,634000,71.092,1,3,9149,2,2,4,3,4,18,7,4,3,8
2010,31.50843,-101.420765,0,0,554400,459125,554400,64.33160572,2,3,9201,2,2,4,3,1,5,7,4,3,8
2010,31.533,-101.420765,0,0,436500,643865,436500,53.86,5,3,9154,2,2,4,3,4,13,1,2,3,8
2010,31.55987,-101.420765,NA,NA,NA,NA,NA,66.76,12,3,9176,2,2,4,3,3,18,7,4,3,6
2010,31.54812,-101.420765,0,0,341500,646397,675500,90.412,6,3,9152,2,2,4,3,1,17,6,3,3,6
2010,31.50607,-101.420765,0,23058,0,572500,831195,21.748,8,2,9182,2,13,4,3,5,24,4,3,3,6
2010,31.51108,-101.420765,0,14490,0,657000,14490,51.888,3,2,7830,2,10,4,4,5,18,7,2,3,NA
2010,31.50123,-101.420765,0,16500,0,831195,831195,94.936,10,20,7626,2,27,4,3,1,18,7,1,3,11
2010,31.52231,-101.420765,475500,0,0,831195,770500,56.358,1,5,10462,2,2,4,4,3,1,1,4,3,11
2011,31.52391,-101.420765,448500,0,0,774138,831195,56.68,6,9,7563,2,2,4,4,4,5,7,3,1,1
2012,31.51677,-101.420765,0,0,687500,794375,831195,49.844,1,9,7575,2,2,4,4,4,1,1,4,1,1
2011,31.52599,-101.420765,330681,0,0,831195,754313,76.244,8,9,7371,2,2,4,3,3,4,6,3,1,1
2011,31.52597,-101.420765,582000,0,0,831195,831195,31.468,12,10,7707,2,2,4,4,3,17,6,4,1,1
2010,31.58313,-101.420765,0,0,476000,469180,476000,57.16,5,3,8999,2,2,4,1,4,17,6,2,3,8
2010,31.52919,-101.420765,0,14500,0,673200,14500,71.148,4,2,7960,2,10,4,3,5,18,7,2,3,NA
2010,31.52416,-101.420765,0,0,0,393500,831195,71.56,5,1,8365,2,10,4,3,5,18,7,2,3,6
2010,31.50444,-101.420765,0,14000,0,831195,831195,17.686,11,14,7612,2,27,4,3,4,13,1,1,3,11
2010,31.51292,-101.420765,0,16500,0,831195,831195,64.64,10,20,7618,2,27,4,3,1,17,6,1,3,11
2010,31.51672,-101.420765,831195,14994,0,NA,831195,62.008,6,2,8350,2,10,4,3,5,18,7,3,3,3
2010,31.50249,-101.420765,0,22214,0,684500,22214,34.192,8,2,7900,2,10,4,3,5,18,7,3,3,NA
2010,31.50444,-101.420765,0,14500,0,653500,14500,33.11298991,7,2,8330,2,10,4,3,5,18,7,3,3,NA
2010,31.64466,-101.420765,0,16000,0,730000,686950,35.896,7,12,9916,2,3,4,3,3,18,7,3,3,11
2010,31.5176,-101.420765,0,16500,0,732500,16500,96.684,8,2,7830,2,10,4,4,1,18,7,3,3,NA
2011,31.50216,-101.420765,0,0,0,831195,831195,53.336,6,8,9746,2,27,4,2,1,18,7,3,3,6
2011,31.5155,-101.420765,0,16500,0,831195,831195,45.976,4,6,9154,2,27,4,4,4,13,1,2,3,6
2010,31.64515,-101.420765,0,18000,56700,831195,831195,60.408,10,22,7780,2,27,4,3,4,17,6,1,3,4
2010,31.63554,-101.420765,0,15000,0,831195,831195,56.768,11,18,7773,2,27,4,4,3,18,7,1,3,11
2010,31.63806,-101.420765,0,0,0,831195,831195,96.344,12,5,9882,2,27,4,3,4,4,6,4,3,6
2011,31.498,-101.420765,831195,0,0,743500,831195,43.176,1,1,7851,2,10,4,3,5,18,7,4,3,3
2010,31.55594,-101.420765,732000,0,0,619627,732000,22.884,8,3,8992,2,2,4,4,3,17,6,3,3,3
2012,31.52371,-101.420765,0,0,208000,794350,762500,32.904,2,8,10445,2,2,4,4,3,13,1,4,3,11
2010,31.63036,-101.420765,0,12012,0,470600,12012,39.636,12,2,9164,2,10,4,1,3,21,1,4,3,NA
2010,31.51153,-101.420765,831195,0,0,644037,831195,46.432,9,1,8255,2,10,4,3,5,18,7,1,3,3
2010,31.54647,-101.420765,831195,0,0,831195,831195,58.968,10,1,7805,2,16,4,3,1,18,7,1,3,3
2010,31.53888,-101.420765,831195,0,0,831195,831195,50.188,10,1,7831,2,16,4,3,1,18,7,1,3,3
2010,31.51556,-101.420765,0,18000,0,831195,18000,93.748,11,2,7430,2,10,4,4,5,5,7,1,3,NA
2011,31.5247,-101.420765,831195,0,0,813500,831195,70.732,1,1,7345,2,10,4,3,1,5,7,4,3,3
2011,31.53107,-101.420765,831195,0,0,631100,831195,100.196,1,1,7770,2,10,4,3,1,18,7,4,3,3
2010,31.49102,-101.420765,0,22500,0,831195,22500,106.66,1,2,7805,2,10,4,3,1,13,1,4,3,NA
2011,31.49245,-101.420765,831195,0,0,732500,831195,128.1435505,2,1,7655,2,10,4,4,3,18,7,4,3,3
2011,31.53418,-101.420765,831195,0,0,831195,831195,86.264,2,1,7965,2,10,4,3,5,13,1,4,3,3
2011,31.52614,-101.420765,831195,0,0,829171,831195,98.63218937,9,1,7930,2,10,4,3,5,13,1,1,3,3
2011,31.53152,-101.420765,831195,0,0,735000,831195,60.584,4,1,7970,2,10,4,3,5,18,7,2,3,3
2011,31.52682,-101.420765,0,16500,0,831195,831195,83.4068458,2,6,9120,2,27,4,3,4,13,1,4,3,6
2011,31.50956,-101.420765,0,16500,0,831195,831195,90.052,3,6,9154,2,27,4,3,1,13,1,2,3,6
2011,31.50716,-101.420765,0,24066,0,800620,831195,53.87031232,1,2,9191,2,13,4,4,5,24,4,4,3,6
2010,31.52225,-101.420765,0,15000,0,831195,831195,89.88,12,8,10564,2,27,4,2,4,13,1,4,3,6
2010,31.63887,-101.420765,0,0,0,602440,725466,44.95842123,11,1,9262,2,25,4,4,3,21,1,1,3,6
2011,31.63168,-101.420765,831195,0,0,831195,831195,57.864,7,1,7960,2,25,4,3,2,6,1,3,3,3
2012,31.63613,-101.420765,831195,0,0,831195,831195,101.464,1,1,8818,2,25,4,4,3,21,1,4,3,3
2011,31.52273,-101.420765,831195,0,0,733702,831195,54.86,2,1,7920,2,10,4,3,5,18,7,4,3,3
2011,31.51813,-101.420765,0,15000,0,831195,831195,77.416,2,8,9162,2,27,4,3,4,13,1,4,3,6
2011,31.52141,-101.420765,0,0,0,831195,831195,60.44,3,6,9120,2,27,4,3,4,13,1,2,3,6
2011,31.51797,-101.420765,0,15000,0,831195,831195,69.892,4,6,9200,2,27,4,3,1,18,7,2,3,6
2010,31.57771,-101.420765,0,0,0,725465,746800,13.406,11,4,10081,2,2,4,3,3,4,6,1,3,6
2012,31.52155,-101.420765,0,0,517500,831195,831195,104.8542318,3,9,10503,2,2,4,3,3,17,6,2,3,11
2011,31.63999,-101.420765,0,16500,0,831195,831195,59.936,1,6,9363,2,27,4,4,3,18,7,4,3,6
2010,31.56503,-101.420765,568000,0,0,659375,763000,11.04,12,7,10450,2,2,4,3,3,4,6,4,3,11
2011,31.53275,-101.420765,743500,0,0,604688,743500,75.196,5,8,7637,2,2,4,4,3,17,6,2,1,1
2011,31.5069,-101.420765,0,0,0,831195,831195,65.652,7,6,9174,2,27,4,4,4,13,1,3,3,6
2011,31.50106,-101.420765,0,16500,0,831195,831195,52.52,7,8,9094,2,27,4,4,4,1,1,3,3,6
2011,31.50711,-101.420765,0,15000,0,831195,831195,55.86,6,6,9234,2,27,4,3,1,13,1,3,3,6
2011,31.50995,-101.420765,678918,12000,0,831195,831195,35.784,12,6,9364,2,27,4,4,1,13,1,4,3,3
2011,31.51268,-101.420765,0,13500,0,831195,831195,57.116,9,4,9216,2,27,4,3,1,13,1,1,3,6
2011,31.51144,-101.420765,645438,15000,0,831195,831195,63.628,11,6,9223,2,27,4,3,1,13,1,1,3,3
2011,31.51676,-101.420765,0,15000,0,831195,831195,54.856,10,6,9216,2,27,4,3,4,13,1,1,3,11
2011,31.51414,-101.420765,0,13500,0,831195,831195,55.292,9,6,9244,2,27,4,4,4,17,6,1,3,11
2011,31.49217,-101.420765,0,15000,0,831195,831195,61.92,7,6,9136,2,27,4,3,4,13,1,3,3,11
2011,31.6331,-101.420765,831195,0,0,831195,831195,54.916,4,7,9905,2,3,4,1,3,18,7,2,3,3
2011,31.5183,-101.420765,831195,0,0,826398,831195,62.112,3,1,7815,2,10,4,3,3,18,7,2,3,3
2011,31.52235,-101.420765,831195,0,0,734050,831195,59.18,3,1,7835,2,10,4,4,4,18,7,2,3,3
2011,31.56052,-101.420765,0,9000,0,573320,557016,47.492,3,10,10307,2,17,4,4,4,11,7,2,3,11
2011,31.54126,-101.420765,0,13000,0,728484,780844,40.5,3,16,10444,2,17,4,3,4,18,7,2,3,11
2011,31.51661,-101.420765,0,0,0,831195,831195,66.252,6,8,10468,2,27,4,3,4,13,1,3,3,6
2011,31.50339,-101.420765,0,0,0,831195,831195,52.436,7,14,10464,2,27,4,3,2,13,1,3,3,11
2011,31.5814,-101.420765,0,0,0,651821,831195,77.244,4,1,9280,2,10,4,1,3,21,1,2,3,6
2011,31.51934,-101.420765,0,15000,0,831195,831195,63.92773658,8,6,9187,2,27,4,3,4,18,7,3,3,11
2010,31.53058,-101.420765,0,0,0,706805,606000,58.5,12,4,10456,2,2,4,3,3,13,1,4,3,6
2011,31.49749,-101.420765,831195,0,0,657000,831195,29.91337288,4,1,7770,2,10,4,4,1,18,7,2,3,3
2011,31.56276,-101.420765,0,14000,0,639272,753032,51.00215902,4,16,10455,2,17,4,1,3,18,7,2,3,11
2011,31.56355,-101.420765,814758,16632,0,778674,831195,18.912,6,2,8748,2,34,4,1,3,6,1,3,3,3
2011,31.57283,-101.420765,831195,0,0,747540,831195,99.744,4,1,7890,2,10,4,4,3,18,7,2,3,3
2011,31.50716,-101.420765,587906,0,0,508000,587906,28.628,9,1,7970,2,10,4,3,5,18,7,1,3,3
2011,31.55359,-101.420765,831195,8484,0,831195,831195,68.208,2,2,8914,2,34,4,3,3,21,1,4,3,3
2011,31.53826,-101.420765,831195,0,0,831195,831195,131.4437137,4,1,7945,2,10,4,3,1,13,1,2,3,3
2011,31.53547,-101.420765,831195,0,0,831195,831195,48.74,6,1,7940,2,10,4,3,4,13,1,3,3,3
2011,31.52658,-101.420765,831195,0,0,831195,831195,25.588,9,1,7960,2,10,4,3,5,13,1,1,3,3
2011,31.50704,-101.420765,831195,0,0,831195,831195,41.064,9,1,7850,2,10,4,3,4,NA,NA,1,3,3
2011,31.52864,-101.420765,831195,0,0,822000,831195,58.696,8,1,7950,2,10,4,4,5,13,1,3,3,3
2011,31.54673,-101.420765,0,12000,0,778358,563586,63.59055022,7,16,10310,2,17,4,3,4,18,7,3,3,11
2011,31.57593,-101.420765,831195,0,0,708500,831195,80.024,7,1,7860,2,10,4,1,4,18,7,3,3,3
2011,31.51306,-101.420765,831195,0,0,831195,831195,140.7955167,11,1,7920,2,10,4,3,5,13,1,1,3,3
2011,31.64743,-101.420765,0,0,0,349500,763518,26.364,7,1,9150,2,10,4,5,6,21,1,3,3,6
2011,31.57578,-101.420765,0,0,0,765300,831195,56.956,8,1,8035,2,10,4,5,3,13,1,3,3,6
2011,31.5541,-101.420765,0,13000,0,758258,550012,80.232,7,16,10195,2,17,4,1,4,18,7,3,3,11
2011,31.523,-101.420765,0,15000,0,831195,831195,47.424,9,6,9130,2,27,4,2,4,13,1,1,3,6
2011,31.52425,-101.420765,0,15000,0,831195,831195,39.652,11,6,9096,2,27,4,3,3,13,1,1,3,11
2011,31.50499,-101.420765,0,12000,0,831195,831195,60.272,8,6,9084,2,27,4,3,4,13,1,3,3,6
2011,31.52087,-101.420765,0,10500,0,831195,831195,61.344,10,6,9156,2,27,4,3,1,13,1,1,3,6
2011,31.51022,-101.420765,0,12000,0,831195,769468,80.628,7,6,9122,2,27,4,2,4,13,1,3,3,11
2012,31.56407,-101.420765,760500,0,0,831195,831195,11.184,1,10,7364,2,2,4,3,4,17,6,4,1,1
2011,31.61858,-101.420765,0,0,0,497189,831195,52.316,11,1,9270,2,10,4,5,6,21,1,1,3,6
2011,31.6318,-101.420765,0,0,0,550000,831195,63.756,7,1,9150,2,10,4,5,3,21,1,3,3,6
2011,31.53259,-101.420765,831195,0,0,831195,831195,164.402811,9,1,7910,2,10,4,4,6,13,1,1,3,3
2011,31.64832,-101.420765,0,0,0,501200,831195,39.584,8,1,9285,2,10,4,1,6,21,1,3,3,6
2011,31.53937,-101.420765,831195,0,0,831195,831195,113.072,5,1,7795,2,16,4,3,1,18,7,2,3,3
2011,31.54724,-101.420765,831195,0,0,831195,831195,106.628,5,1,7769,2,16,4,4,3,18,7,2,3,3
2011,31.63012,-101.420765,0,0,0,498353,831195,93.704,10,1,9290,2,10,4,4,2,21,1,1,3,6
2011,31.50572,-101.420765,0,16500,0,831195,831195,54.936,11,4,9178,2,27,4,4,4,13,1,1,3,6
2011,31.50942,-101.420765,831195,0,0,776000,831195,115.2346599,12,1,7740,2,10,4,3,1,13,1,4,3,3
2011,31.50493,-101.420765,831195,0,0,698500,831195,47.26,10,1,7880,2,10,4,3,1,18,7,1,3,3
2011,31.54288,-101.420765,831195,0,0,831195,831195,97.424,9,1,7862,2,16,4,3,1,18,7,1,3,3
2011,31.56336,-101.420765,831195,0,0,732500,831195,59.452,9,1,7870,2,10,4,1,4,18,7,1,3,3
2011,31.56236,-101.420765,831195,0,0,831195,831195,91.812,9,1,7870,2,10,4,4,3,18,7,1,3,3
2011,31.61938,-101.420765,0,0,0,471000,831195,106.52,12,1,9080,2,10,4,1,6,21,1,4,3,6
2011,31.59455,-101.420765,0,0,0,831195,831195,81.392,11,1,9175,2,10,4,4,6,21,1,1,3,6
2011,31.64124,-101.420765,831195,0,0,831195,831195,43.216,6,1,7992,2,25,4,4,3,13,1,3,3,3
2011,31.5197,-101.420765,831195,0,0,699035,831195,163.956,11,1,7780,2,10,4,3,5,18,7,1,3,3
2012,31.51511,-101.420765,831195,0,0,699004,831195,176.1857485,1,1,7920,2,10,4,3,5,13,1,4,3,3
2012,31.50543,-101.420765,831195,0,0,792212,831195,25.36517554,2,1,7765,2,10,4,3,5,18,7,4,3,3
2012,31.51815,-101.420765,0,15000,0,831195,831195,55.148,2,4,9187,2,27,4,3,1,13,1,4,3,11
2012,31.50111,-101.420765,0,16500,0,831195,831195,44.156,1,6,9067,2,27,4,3,4,13,1,4,3,11
