WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Deepest_Zone,Top_Zone,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.
1701,5,2,3,03/22/2005 00:00:00,2005,31.54337,-101.67703,8374,4,4,7,1,5,2,2,383200,0,0,0,100450,383200,19.968
1702,5,2,3,03/09/2005 00:00:00,2005,31.44672,-101.66954,8259,5,4,7,3,18,2,2,383200,0,0,0,100450,383200,20.695
1703,5,2,3,01/09/2005 00:00:00,2005,31.48903,-101.63363,8229,5,4,7,3,18,2,2,0,0,383200,0,100450,383200,19.688
1704,5,2,3,01/24/2005 00:00:00,2005,31.49751,-101.62751,8287,5,4,7,3,18,2,2,0,0,383200,0,100450,383200,13.56
1705,5,2,3,02/07/2005 00:00:00,2005,31.49934,-101.65454,8314,5,4,7,3,18,2,2,0,0,383200,0,100450,383200,26.992
1706,5,2,3,01/23/2005 00:00:00,2005,31.49672,-101.64934,8298,5,4,7,3,18,2,2,0,0,383200,0,100450,383200,33.524
1707,5,2,3,01/23/2005 00:00:00,2005,31.49853,-101.6409,8280,5,4,7,3,18,2,2,0,0,383200,0,100450,383200,28.088
1709,5,2,3,01/29/2005 00:00:00,2005,31.51191,-101.63203,8283,4,4,7,3,18,2,2,0,0,383200,0,100450,383200,18.928
1710,5,2,3,01/30/2005 00:00:00,2005,31.50115,-101.64613,8326,4,4,7,3,18,2,2,0,0,383200,0,100450,383200,33.756
1711,5,2,3,03/24/2005 00:00:00,2005,31.52303,-101.66633,8310,4,4,7,1,5,2,2,383200,0,0,0,100450,383200,37.72
1713,5,2,3,10/01/2005 00:00:00,2005,31.52521,-101.65785,8314,4,4,7,3,18,2,2,383200,0,0,0,100450,383200,29.104
1714,5,2,3,04/02/2005 00:00:00,2005,31.50804,-101.666,8360,4,5,7,3,18,2,2,383200,0,0,0,100450,383200,17.676
1715,5,2,3,06/03/2005 00:00:00,2005,31.52115,-101.67469,8370,5,4,7,3,18,2,2,383200,0,0,0,100450,383200,17.352
1716,5,2,3,05/22/2005 00:00:00,2005,31.52373,-101.67991,8359,4,4,7,3,18,2,2,383200,0,0,0,100450,383200,49.3320329
1719,5,27,3,04/05/2005 00:00:00,2005,31.49004,-101.69573,9334,5,3,7,3,18,5,10,0,11000,359560,0,506667,370560,44.232
1720,5,27,3,04/16/2005 00:00:00,2005,31.48023,-101.70592,9250,2,4,7,3,18,5,11,0,12000,348664,0,501200,360664,38.388
1723,5,27,3,04/11/2005 00:00:00,2005,31.46632,-101.68399,9206,5,4,7,1,5,5,11,0,12000,345066,0,509690,357066,51.59316437
1724,5,27,3,04/06/2005 00:00:00,2005,31.47772,-101.70042,9270,4,4,7,3,18,5,11,0,11000,348487,0,506310,359487,63.044
1725,5,27,3,08/29/2005 00:00:00,2005,31.54317,-101.62832,8215,5,4,5,3,16,3,6,0,5000,158048,0,471560,163048,34.848
1726,5,27,3,08/28/2005 00:00:00,2005,31.51928,-101.61666,8230,2,4,7,3,18,3,6,0,5000,189960,0,471970,194960,31.244
1727,5,27,3,04/23/2005 00:00:00,2005,31.4668,-101.715,9260,4,3,7,3,18,5,10,0,8500,343866,0,503360,352366,35.16005354
1729,5,27,3,07/10/2005 00:00:00,2005,31.57026,-101.63923,8345,2,4,5,3,16,3,6,0,5000,184813,0,471000,189813,13.952
1730,5,27,3,06/27/2005 00:00:00,2005,31.60121,-101.63805,8325,5,4,5,3,16,3,6,0,5000,193864,0,471000,198864,17.6
1733,5,2,3,05/09/2005 00:00:00,2005,31.43548,-101.65264,8239,4,3,7,3,18,2,2,383200,0,0,0,100450,383200,20.25828222
1736,5,2,3,04/25/2005 00:00:00,2005,31.43957,-101.66677,8327,4,4,7,3,18,2,2,383200,0,0,0,100450,383200,28.22
1737,5,2,3,05/08/2005 00:00:00,2005,31.51718,-101.6425,8322,3,4,7,1,5,2,2,383200,0,0,0,100450,383200,24.644
1738,5,2,3,07/05/2005 00:00:00,2005,31.53754,-101.65328,8339,4,4,7,3,18,2,2,383200,0,0,0,100450,383200,40.668
1743,5,2,3,05/10/2005 00:00:00,2005,31.50308,-101.63808,8265,3,4,7,3,18,2,2,383200,0,0,0,100450,383200,29.104
1744,5,2,3,06/03/2005 00:00:00,2005,31.49306,-101.66586,8310,5,3,7,3,18,2,2,383200,0,0,0,100450,383200,22.072
1745,5,2,3,07/11/2006 00:00:00,2006,31.49628,-101.67239,8317,4,5,7,3,18,2,2,366270,0,0,0,127548,366270,27.8
1746,5,2,3,06/25/2006 00:00:00,2006,31.49764,-101.66631,8311,4,7,5,3,16,2,2,387700,0,0,0,124500,387700,35.49390913
1747,5,27,3,07/31/2005 00:00:00,2005,31.57995,-101.649,8360,5,7,7,3,18,3,6,0,5000,182249,0,470340,187249,43.03807665
1748,6,27,3,07/14/2005 00:00:00,2005,31.60283,-101.62998,8290,5,4,7,3,18,3,6,0,5000,195492,0,470520,200492,16.38451018
1749,5,27,3,07/20/2005 00:00:00,2005,31.57009,-101.65913,8335,2,4,5,3,16,3,6,0,5000,185233,0,480040,190233,17.988
1755,5,2,3,08/16/2005 00:00:00,2005,31.52156,-101.63945,8303,4,4,7,3,18,2,2,383200,0,0,0,100450,383200,33.272
1757,5,2,3,07/25/2005 00:00:00,2005,31.42852,-101.6502,8202,4,7,7,3,18,2,2,383200,0,0,0,100450,383200,32.44123301
1759,5,27,3,08/06/2005 00:00:00,2005,31.5308,-101.6159,8160,5,4,5,3,16,3,6,0,5000,181612,0,470140,186612,27.51995035
1760,5,27,3,09/18/2005 00:00:00,2005,31.53151,-101.62938,8282,4,4,7,3,18,2,4,0,3500,122010,0,327480,125510,35.212
1761,5,2,3,07/17/2005 00:00:00,2005,31.51572,-101.64002,8325,3,3,7,3,18,2,2,383200,0,0,0,100450,383200,24.416
1762,5,2,3,10/02/2005 00:00:00,2005,31.4541,-101.65391,8180,4,4,7,3,18,2,2,383200,0,0,0,100450,383200,26.688
1763,5,2,3,07/16/2005 00:00:00,2005,31.44212,-101.66592,8272,4,3,7,3,18,2,2,383200,0,0,0,100450,383200,18.104
1765,5,2,3,08/12/2005 00:00:00,2005,31.42752,-101.6546,8204,4,4,7,1,5,2,2,383200,0,0,0,100450,383200,37.3
1767,5,2,3,09/13/2005 00:00:00,2005,31.54289,-101.64619,8360,4,5,7,3,18,2,2,383200,0,0,0,100450,383200,36.55831701
1768,6,27,3,11/02/2005 00:00:00,2005,31.57201,-101.56736,8065,6,4,7,3,18,3,6,0,5000,163803,0,477347,168803,21.156
1769,5,2,3,10/02/2005 00:00:00,2005,31.46671,-101.62439,8214,4,3,7,3,18,2,2,383200,0,0,0,100450,383200,20.16
1771,5,2,3,10/18/2005 00:00:00,2005,31.42331,-101.63997,8235,4,4,7,3,18,2,2,383200,0,0,0,100450,383200,23.784
1774,5,2,3,09/26/2005 00:00:00,2005,31.528,-101.68779,8451,3,3,7,1,5,2,2,383200,0,0,0,100450,383200,36.764
1777,5,2,3,10/20/2005 00:00:00,2005,31.49123,-101.64967,8254,3,3,7,3,18,2,2,383200,0,0,0,100450,383200,33.556
1778,5,2,3,03/20/2006 00:00:00,2006,31.50421,-101.64518,8269,3,3,5,1,3,2,2,383200,0,0,0,100450,383200,23.48265515
1779,6,27,3,10/12/2005 00:00:00,2005,31.59531,-101.61419,8190,4,3,7,3,18,2,4,0,3000,102800,0,289440,105800,37.9403326
1782,5,2,3,08/29/2005 00:00:00,2005,31.50392,-101.65398,8320,3,3,7,3,18,2,2,383200,0,0,0,100450,383200,24.496
1783,6,27,3,12/29/2005 00:00:00,2005,31.62444,-101.56604,8132,4,3,5,3,16,3,6,0,6000,162646,0,470700,168646,10.568
1785,6,27,3,12/29/2005 00:00:00,2005,31.62216,-101.58293,8150,5,4,7,3,18,3,6,0,5500,167862,0,473940,173362,22.956
1789,5,27,3,12/08/2005 00:00:00,2005,31.48677,-101.67704,9221,2,4,7,3,18,5,10,0,11000,346311,0,505520,357311,72.9921932
1790,5,2,3,11/17/2005 00:00:00,2005,31.46733,-101.65792,8253,4,3,7,3,18,2,2,383200,0,0,0,100450,383200,33.424
1791,5,2,3,01/03/2006 00:00:00,2006,31.44966,-101.65694,8182,4,3,7,1,5,2,2,383200,0,0,0,100450,383200,21.984
1792,5,2,3,12/08/2005 00:00:00,2005,31.45856,-101.65109,8124,4,4,7,3,18,2,2,383200,0,0,0,100450,383200,25.304
1793,5,2,3,04/08/2006 00:00:00,2006,31.44542,-101.65903,8254,4,4,7,3,18,2,2,393965,0,0,0,104851,393965,27.684
1794,5,2,3,12/23/2005 00:00:00,2005,31.43174,-101.66913,8236,4,4,7,3,18,2,2,383200,0,0,0,100450,383200,21.596
1795,5,2,3,11/17/2005 00:00:00,2005,31.44244,-101.65813,8260,4,4,7,3,18,2,2,383200,0,0,0,100450,383200,37.092
1798,5,2,3,07/09/2006 00:00:00,2006,31.53877,-101.64531,8339,3,4,7,1,5,2,2,365750,0,0,0,123000,365750,31.58
1799,5,2,3,12/16/2006 00:00:00,2006,31.45172,-101.61774,8273,4,4,7,3,18,2,2,365806,0,0,0,123000,365806,28.256
1800,5,2,3,01/02/2007 00:00:00,2007,31.4547,-101.61865,8292,4,4,7,3,18,2,2,364450,0,0,0,123000,364450,23.78
1801,5,2,3,01/02/2007 00:00:00,2007,31.45015,-101.62205,8266,3,4,7,3,18,2,2,365484,0,0,0,123000,365484,27.792
1803,5,2,3,01/25/2006 00:00:00,2006,31.52284,-101.64225,8295,3,3,7,3,18,2,2,383200,0,0,0,100450,383200,27.228
1805,5,2,3,02/06/2006 00:00:00,2006,31.5072,-101.64578,8242,3,3,7,3,18,2,2,383200,0,0,0,100450,383200,34.4
1806,5,2,3,01/17/2006 00:00:00,2006,31.45767,-101.65499,8209,4,4,7,3,18,2,2,383200,0,0,0,100450,383200,21.46032128
1807,6,2,3,12/19/2005 00:00:00,2005,31.60346,-101.52867,8500,4,5,7,3,18,2,2,504800,0,0,0,149700,504800,36.31888501
1810,6,2,3,01/06/2006 00:00:00,2006,31.59383,-101.52146,8480,4,2,7,3,18,2,2,504800,0,0,0,149700,504800,38.86579378
1811,6,2,3,01/03/2006 00:00:00,2006,31.58863,-101.51083,8526,5,4,7,3,18,2,2,504800,0,0,0,149700,504800,31.956
1812,5,2,3,10/24/2006 00:00:00,2006,31.4074,-101.71018,8525,5,3,7,3,18,2,2,480522,0,0,0,170852,480522,18.864
1816,6,2,3,03/01/2006 00:00:00,2006,31.61686,-101.51885,8510,5,5,7,3,18,2,3,510800,3000,0,0,149700,513800,51.06845562
1818,5,27,3,04/11/2006 00:00:00,2006,31.58488,-101.64377,8260,5,3,5,3,16,3,4,0,1750,192139,0,470095,193889,37.32541472
1820,6,27,3,03/31/2006 00:00:00,2006,31.57699,-101.59526,8125,5,4,5,3,16,3,6,0,5000,192568,0,452300,197568,24.652
1821,5,27,3,03/31/2006 00:00:00,2006,31.54091,-101.73812,8525,5,4,5,3,16,3,6,0,5000,190691,0,471210,195691,31.108
1822,5,27,3,04/10/2006 00:00:00,2006,31.53227,-101.72656,8500,5,4,5,3,16,3,6,0,5000,192074,0,470820,197074,30.32445978
1823,5,27,3,05/27/2006 00:00:00,2006,31.51461,-101.7563,8565,2,4,5,3,16,2,5,0,4950,141134,0,339353,146084,29.32501026
1824,5,27,3,05/22/2006 00:00:00,2006,31.51283,-101.74698,8539,4,4,7,3,18,3,4,0,1500,193230,0,471140,194730,43.98483889
1825,5,27,3,05/26/2006 00:00:00,2006,31.51176,-101.73341,8491,2,4,5,3,16,3,6,0,5000,188178,0,470500,193178,41.23692755
1826,5,27,3,07/24/2006 00:00:00,2006,31.56495,-101.71478,8456,2,4,5,3,16,3,6,0,6750,183977,0,427570,190727,41.936
1827,5,27,3,06/23/2006 00:00:00,2006,31.56692,-101.70665,8425,2,4,5,1,3,3,6,0,5750,192317,0,472300,198067,41.952
1828,5,27,3,04/27/2006 00:00:00,2006,31.52424,-101.72853,8505,5,4,5,3,16,3,6,0,4500,197581,0,471260,202081,40.67932238
1831,6,27,3,10/04/2006 00:00:00,2006,31.61702,-101.59906,8260,6,4,7,3,18,3,6,0,5250,199702,0,477380,204952,34.4131975
1833,5,2,3,04/24/2006 00:00:00,2006,31.43181,-101.65224,8210,4,4,7,3,18,2,2,393965,0,0,0,104941,393965,29.852
1834,6,2,3,05/17/2006 00:00:00,2006,31.59103,-101.51647,8510,5,5,7,3,18,2,2,509250,0,0,0,149852,509250,36.416
1835,5,27,3,09/12/2006 00:00:00,2006,31.59039,-101.65261,8295,4,4,5,1,3,3,6,0,6250,189260,0,475020,195510,32.812
1836,6,27,3,04/27/2006 00:00:00,2006,31.59098,-101.617,8215,5,4,5,3,16,3,4,0,1500,193743,0,471560,195243,28.104
1837,5,27,3,09/12/2006 00:00:00,2006,31.59746,-101.6545,8344,5,4,5,1,3,3,6,0,5250,193631,0,471200,198881,29.364
1840,5,2,3,04/20/2006 00:00:00,2006,31.44219,-101.68986,8418,5,5,7,3,18,2,2,366450,0,0,0,113250,366450,25.124
1842,6,2,3,04/20/2006 00:00:00,2006,31.58415,-101.51374,8500,5,4,7,3,18,2,2,492870,0,0,0,151023,492870,30.248
1843,6,27,3,03/03/2007 00:00:00,2007,31.6252,-101.58825,8176,5,4,7,3,18,3,6,0,5250,180627,0,471620,185877,22.34
1844,6,27,3,10/25/2006 00:00:00,2006,31.62709,-101.58001,8172,5,4,5,3,16,3,6,0,5250,195638,0,477320,200888,34.664
1847,6,27,3,05/15/2006 00:00:00,2006,31.58619,-101.62009,8294,5,4,7,3,18,3,4,0,1500,194888,0,473380,196388,29.632
1848,5,27,3,01/26/2007 00:00:00,2007,31.57805,-101.63961,8307,2,4,7,3,18,3,6,0,5250,179256,0,486860,184506,23.532
1849,5,27,3,09/06/2006 00:00:00,2006,31.55974,-101.72159,8517,2,4,5,3,16,4,8,0,8250,244844,0,607000,253094,56.76203076
1850,5,27,3,08/09/2006 00:00:00,2006,31.60448,-101.65667,8355,2,4,5,3,16,3,6,0,8750,194310,0,470360,203060,42.556
1851,5,27,3,12/12/2006 00:00:00,2006,31.5865,-101.63343,8260,4,4,7,3,18,3,6,0,5250,185961,0,473540,191211,22.828
1852,6,27,3,07/09/2006 00:00:00,2006,31.46265,-101.55054,8160,2,4,7,3,18,3,4,229649,2000,0,0,257733,231649,43.676
1853,6,2,3,04/21/2006 00:00:00,2006,31.57637,-101.49816,8500,5,5,7,3,18,2,2,492870,0,0,0,151023,492870,26.39411735
1854,6,27,3,06/27/2006 00:00:00,2006,31.46883,-101.55689,8116,6,4,7,3,18,4,5,270814,2000,0,0,465061,272814,10.38
1855,6,2,3,05/30/2006 00:00:00,2006,31.60813,-101.57414,8267,4,4,5,3,16,2,2,375250,0,0,0,123000,375250,23.70705727
1856,6,2,3,05/17/2006 00:00:00,2006,31.61703,-101.56814,8061,2,4,7,3,18,2,2,383200,0,0,0,100450,383200,27.472
1858,6,2,3,05/30/2006 00:00:00,2006,31.58157,-101.50855,8512,4,5,7,1,5,2,2,507500,0,0,0,172250,507500,33.50169037
1861,6,2,3,06/26/2006 00:00:00,2006,31.6287,-101.54973,8072,4,5,7,3,18,2,2,387700,0,0,0,124500,387700,26.04
1862,5,2,3,08/04/2006 00:00:00,2006,31.52635,-101.65416,8345,4,3,7,1,5,2,2,365750,0,0,0,123000,365750,28.096
1863,5,2,3,06/13/2006 00:00:00,2006,31.41884,-101.70958,9112,2,4,7,1,5,2,2,576422,0,0,0,200600,576422,20.248
1864,6,2,3,06/09/2006 00:00:00,2006,31.62333,-101.55685,8101,4,4,7,1,5,2,2,380190,0,0,0,123000,380190,20.3
1865,5,2,3,07/03/2006 00:00:00,2006,31.52355,-101.71506,8505,5,4,7,1,5,2,2,353400,0,0,0,123000,353400,38.0292309
1866,5,2,3,06/29/2006 00:00:00,2006,31.52285,-101.70162,8508,5,4,7,3,18,2,2,385032,0,0,0,123000,385032,27.336
1867,5,27,3,12/17/2006 00:00:00,2006,31.55037,-101.76306,8670,4,4,7,3,18,3,6,0,4950,175140,0,416800,180090,38.7437565
1868,6,2,3,08/29/2006 00:00:00,2006,31.63872,-101.56208,8215,5,4,5,1,3,2,2,365500,0,0,0,123000,365500,30.284
1871,5,2,3,07/11/2006 00:00:00,2006,31.54559,-101.66468,8334,4,4,7,1,5,2,2,353400,0,0,0,123000,353400,25.05108889
1872,5,2,3,08/04/2006 00:00:00,2006,31.53936,-101.66273,8342,5,4,7,1,5,2,2,365806,0,0,0,123000,365806,32.076
1873,5,2,3,07/10/2006 00:00:00,2006,31.54175,-101.66787,8351,5,4,7,1,5,2,2,368508,0,0,0,125830,368508,46.372
1874,6,2,3,10/05/2006 00:00:00,2006,31.63558,-101.54302,8149,4,4,7,1,5,2,2,365750,0,0,0,123000,365750,18.50933409
1876,6,2,3,09/11/2006 00:00:00,2006,31.61922,-101.56047,8211,4,4,7,1,5,2,2,365482,0,0,0,123000,365482,36.77679768
1877,5,2,3,07/25/2006 00:00:00,2006,31.48518,-101.66149,8313,4,5,7,3,18,2,2,365750,0,0,0,123000,365750,40.748
1878,6,2,3,09/26/2006 00:00:00,2006,31.60947,-101.55163,8218,5,4,7,1,5,2,2,365500,0,0,0,123000,365500,16.772
1879,5,2,3,04/09/2007 00:00:00,2007,31.41706,-101.71748,8516,2,3,7,3,18,2,2,479976,0,0,0,169430,479976,18.87945795
1881,5,2,3,08/17/2006 00:00:00,2006,31.40078,-101.67292,8215,4,5,7,3,18,2,2,365484,0,0,0,123000,365484,23.508
1886,5,27,3,10/13/2006 00:00:00,2006,31.5513,-101.75897,8660,4,4,5,1,3,3,6,0,7250,188702,0,468840,195952,71.34268838
1887,6,2,3,09/26/2006 00:00:00,2006,31.61366,-101.54944,8181,5,3,5,1,3,2,2,365500,0,0,0,123000,365500,18.784
1890,5,2,3,08/23/2006 00:00:00,2006,31.53222,-101.63673,8334,3,3,7,3,18,2,2,365750,0,0,0,676500,365750,16.568
1891,5,2,3,09/25/2006 00:00:00,2006,31.5507,-101.6618,8365,5,4,7,1,5,2,2,353400,0,0,0,123000,353400,38.252
1893,5,2,3,09/18/2006 00:00:00,2006,31.53354,-101.68756,8351,4,4,7,1,5,2,2,365750,0,0,0,123000,365750,49.928
1894,5,2,3,11/21/2006 00:00:00,2006,31.40133,-101.70376,8358,4,4,7,3,18,2,2,483756,0,0,0,173822,483756,32.832
1895,5,20,3,03/09/2007 00:00:00,2007,31.48091,-101.71941,9300,5,4,7,3,18,1,1,676032,0,0,0,601000,676032,33.176
1897,5,2,3,11/05/2006 00:00:00,2006,31.54104,-101.65438,8359,4,4,7,1,5,2,2,353400,0,0,0,123000,353400,27.748
1899,6,2,3,10/17/2006 00:00:00,2006,31.62241,-101.56096,8182,4,4,7,1,5,2,2,365500,0,0,0,123000,365500,18.384
1900,6,2,3,12/08/2006 00:00:00,2006,31.65067,-101.56088,8131,4,4,7,1,5,2,2,368046,0,0,0,123000,368046,21.264
1902,5,2,3,07/31/2007 00:00:00,2007,31.46071,-101.70873,8524,5,3,7,3,18,2,2,457002,0,0,0,344375,457002,19.43242355
1903,5,2,3,06/29/2007 00:00:00,2007,31.47216,-101.70784,8476,5,3,7,3,18,2,2,269073,0,0,0,325300,269073,26.652
1905,5,20,3,02/27/2007 00:00:00,2007,31.48534,-101.71641,9340,5,4,7,3,18,1,1,676032,0,0,0,600000,676032,39.96924966
1906,5,20,3,02/26/2007 00:00:00,2007,31.48161,-101.7329,9320,2,4,7,3,18,1,1,676032,0,0,0,610350,676032,54.768
1908,6,27,3,01/01/2007 00:00:00,2007,31.59881,-101.61528,8223,4,3,5,1,3,3,6,0,5250,193327,0,470499,198577,38.736
1910,6,27,3,01/07/2007 00:00:00,2007,31.55135,-101.60871,8213,5,4,7,3,18,3,6,0,8750,229236,0,473820,237986,53.592
1912,5,2,3,11/19/2006 00:00:00,2006,31.53378,-101.69076,8352,4,4,7,3,18,2,2,353400,0,0,0,123000,353400,17.37549798
1913,5,2,3,05/15/2007 00:00:00,2007,31.4033,-101.6784,8350,5,5,7,1,5,2,2,363594,0,0,0,123000,363594,20.484
1914,5,2,3,11/06/2006 00:00:00,2006,31.40963,-101.6672,8112,4,5,7,1,5,2,2,365484,0,0,0,123000,365484,27.86321554
1915,5,2,3,11/24/2006 00:00:00,2006,31.39727,-101.67185,8534,4,5,7,3,18,2,2,480144,0,0,0,170516,480144,21.62124164
1916,5,2,3,01/29/2007 00:00:00,2007,31.48978,-101.65759,8237,4,3,7,3,18,2,2,365484,0,0,0,123000,365484,21.50685053
1918,5,2,3,01/15/2007 00:00:00,2007,31.4844,-101.64598,8153,3,3,7,3,18,2,2,365484,0,0,0,123000,365484,18.768
1919,6,2,3,01/17/2007 00:00:00,2007,31.63719,-101.55234,8111,4,5,7,1,5,2,2,365484,0,0,0,123000,365484,39.956
1920,5,2,3,04/02/2007 00:00:00,2007,31.45891,-101.62271,8049,3,3,7,3,18,2,2,364938,0,0,0,123000,364938,11.248
1921,5,2,3,04/25/2007 00:00:00,2007,31.46904,-101.61579,8062,3,3,7,3,18,2,2,363594,0,0,0,123000,363594,10.67964234
1922,6,2,3,02/06/2007 00:00:00,2007,31.63936,-101.54416,8171,4,5,7,3,18,2,2,364490,0,0,0,123000,364490,41.63943828
1925,5,2,3,06/06/2007 00:00:00,2007,31.40627,-101.66589,8147,4,4,7,3,18,2,2,370104,0,0,0,123000,370104,18.7
1927,6,2,3,05/22/2007 00:00:00,2007,31.59645,-101.52648,8519,4,5,7,3,18,2,2,480102,0,0,0,191500,480102,52.24596847
1928,6,13,3,06/28/2007 00:00:00,2007,31.64282,-101.45287,8012,6,5,7,1,5,1,1,533778,0,0,0,750420,533778,11.324
1930,6,2,3,06/06/2007 00:00:00,2007,31.59996,-101.52757,8531,4,4,7,3,18,2,2,478002,0,0,0,171384,478002,29.488
1932,5,2,3,03/28/2007 00:00:00,2007,31.46422,-101.63298,8073,5,3,7,3,18,2,2,365484,0,0,0,123000,365484,24.036
1933,5,2,3,03/11/2007 00:00:00,2007,31.46229,-101.64137,8084,3,3,7,3,18,2,2,364938,0,0,0,123000,364938,21.004
1936,6,2,3,07/19/2007 00:00:00,2007,31.61928,-101.52545,8526,4,4,7,3,18,2,2,383100,0,0,0,319375,383100,34.8
1937,6,2,3,07/05/2007 00:00:00,2007,31.64513,-101.56794,8122,5,4,7,1,5,2,2,147484,0,0,0,397500,147484,27.024
1939,5,2,3,04/26/2007 00:00:00,2007,31.39708,-101.68929,8532,5,3,7,3,18,2,2,481530,0,0,0,169100,481530,20.396
1942,5,2,3,08/15/2007 00:00:00,2007,31.47588,-101.69134,8412,5,3,7,3,18,2,2,268624,0,0,0,474289,268624,33.73002076
1943,5,2,3,06/01/2007 00:00:00,2007,31.49013,-101.66671,8183,1,1,7,3,18,2,2,361410,0,0,0,123000,361410,18.328
1945,5,2,3,04/23/2007 00:00:00,2007,31.43126,-101.64122,8066,4,4,7,1,5,2,2,364938,0,0,0,123000,364938,31.684
1950,5,2,3,06/23/2007 00:00:00,2007,31.51685,-101.67771,8245,4,3,7,1,5,2,2,385032,0,0,0,123000,385032,36.084
1951,5,2,3,08/13/2007 00:00:00,2007,31.53381,-101.66976,8296,4,4,7,1,5,2,2,385032,0,0,0,123000,385032,49.16
1953,5,2,3,08/13/2007 00:00:00,2007,31.52841,-101.67709,8298,4,3,7,3,18,2,2,240240,0,0,0,160527,240240,38.724
1954,5,2,3,02/09/2008 00:00:00,2008,31.5115,-101.6848,8351,3,4,7,1,5,2,2,242240,0,0,0,293100,242240,32.548
1955,5,2,3,02/04/2008 00:00:00,2008,31.50484,-101.68249,8355,4,4,7,1,5,2,2,242240,0,0,0,293100,242240,30.556
1958,6,2,3,07/30/2007 00:00:00,2007,31.62445,-101.53523,8504,4,2,7,3,18,2,2,270791,0,0,0,205522,270791,28.836
1959,6,2,3,09/26/2007 00:00:00,2007,31.58786,-101.49738,8508,4,5,7,3,18,3,3,270791,0,0,0,477008,270791,31.10518902
1960,6,2,3,08/21/2007 00:00:00,2007,31.58887,-101.4929,8536,4,5,7,3,18,2,2,387060,0,0,0,352554,387060,32.204
1961,5,2,3,08/26/2007 00:00:00,2007,31.47884,-101.63051,8112,4,5,7,3,18,2,2,240240,0,0,0,293100,240240,19.898
1964,6,28,3,12/11/2007 00:00:00,2007,31.50394,-101.51953,8521,2,3,7,3,18,1,1,380342,0,0,0,560050,380342,19.604
1966,5,27,3,06/25/2008 00:00:00,2008,31.44429,-101.59783,8610,5,4,7,3,18,6,12,0,10500,388487,0,782240,398987,22.748
1967,5,27,3,07/18/2008 00:00:00,2008,31.44017,-101.60093,8615,5,4,7,3,18,7,14,0,135000,571162,0,853450,706162,22.696
1968,5,27,3,07/25/2008 00:00:00,2008,31.44557,-101.58996,8600,5,4,7,3,18,6,12,0,10500,468254,0,713091,478754,30.744
1971,5,2,3,09/19/2007 00:00:00,2007,31.52748,-101.68118,8315,4,4,7,3,18,2,2,242240,0,0,0,293100,242240,46.228
1972,5,2,3,09/16/2007 00:00:00,2007,31.53085,-101.68287,8309,4,4,7,3,18,2,2,337020,0,0,0,293100,337020,37.668
1973,5,2,3,01/27/2008 00:00:00,2008,31.51162,-101.66719,8298,4,4,7,3,18,2,2,242240,0,0,0,293100,242240,19.328
1974,5,2,3,09/19/2007 00:00:00,2007,31.51335,-101.67661,8350,4,4,7,3,18,2,2,337020,0,0,0,293100,337020,37.62
1976,5,2,3,02/18/2008 00:00:00,2008,31.52648,-101.64981,8296,4,4,7,3,18,2,2,242240,0,0,0,293100,242240,33.484
1980,6,2,3,04/27/2008 00:00:00,2008,31.62604,-101.5624,8043,4,3,7,3,18,2,2,242240,0,0,0,293100,242240,10.508
1981,5,2,3,02/09/2008 00:00:00,2008,31.51211,-101.68209,8314,3,4,7,3,18,2,2,242240,0,0,0,293100,242240,37.644
1982,5,2,3,02/02/2008 00:00:00,2008,31.50811,-101.68274,8364,4,4,7,1,5,2,2,242240,0,0,0,244025,242240,43.67591628
1983,5,2,3,02/17/2008 00:00:00,2008,31.52342,-101.66206,8284,4,4,7,3,18,2,2,242240,0,0,0,293100,242240,23.904
1984,6,2,3,04/25/2008 00:00:00,2008,31.61625,-101.55494,8077,5,3,7,1,5,2,2,147484,0,0,0,325000,147484,17.1
1986,6,18,3,03/17/2008 00:00:00,2008,31.60375,-101.44177,8564,5,5,7,3,18,NA,5,NA,NA,NA,NA,NA,NA,30.264
1987,6,18,3,03/16/2008 00:00:00,2008,31.5851,-101.39944,8495,5,2,7,3,18,NA,1,NA,NA,NA,NA,NA,NA,19.908
1988,5,2,3,08/06/2008 00:00:00,2008,31.51016,-101.6403,8208,4,4,7,3,18,2,2,210000,0,0,0,224875,210000,15.18175478
1991,5,2,3,06/18/2008 00:00:00,2008,31.52097,-101.70988,8415,5,4,7,1,5,2,2,220911,0,0,0,258000,220911,16.276
1992,5,2,3,06/19/2008 00:00:00,2008,31.52543,-101.7068,8428,5,4,7,3,18,2,2,220911,0,0,0,207125,220911,25.85188981
1993,5,27,3,01/18/2008 00:00:00,2008,31.57525,-101.71147,8595,3,3,7,3,18,3,6,0,5250,191121,0,469960,196371,5.784
1994,5,27,3,03/15/2008 00:00:00,2008,31.6148,-101.7334,8672,3,3,5,3,16,4,8,0,6000,239005,0,607030,245005,30.672
1995,5,27,3,03/12/2008 00:00:00,2008,31.60062,-101.74646,8592,4,4,5,3,16,4,8,0,6000,203315,0,501744,209315,44.70841868
