WellID,Subarea,Operator Numeric,County Numeric,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,DeepestZoneNumeric,Frac.Stages,Treatment.Records,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.
2116,F,18,3,40267,2010,31.51968,-101.40904,8462,40,40,7,NA,1,NA,NA,71.048
2123,F,18,3,40222,2010,31.63639,-101.41144,8572,80,Over 160,7,8,8,NA,NA,43.756
2125,F,18,3,40275,2010,31.57076,-101.42029,8510,80,80,7,8,8,NA,NA,30.7
2135,F,18,3,40295,2010,31.5636,-101.42951,8547,40,40,7,NA,1,NA,NA,39.816
2136,F,18,3,40298,2010,31.5524,-101.40423,8432,80,20,7,8,8,NA,NA,21.52
2154,F,18,3,40312,2010,31.60748,-101.47582,8770,40,Sub 20,7,8,8,NA,NA,32.252
2155,F,18,3,40326,2010,31.52707,-101.3965,8355,80,40,7,8,8,NA,NA,37.14
2156,F,18,3,40330,2010,31.50567,-101.45596,8547,40,40,7,8,8,NA,NA,39.416
2164,F,18,3,40584,2011,31.57118,-101.45924,8660,80,40,7,7,7,NA,NA,27.02
2169,F,18,3,40459,2010,31.56021,-101.45084,8612,80,20,7,8,8,NA,NA,13.324
2175,F,18,3,40442,2010,31.58565,-101.44626,8635,80,40,7,8,8,NA,NA,20.868
2185,F,18,3,40589,2011,31.59987,-101.42475,8560,40,40,7,8,8,NA,NA,27.532
2186,F,18,3,40518,2010,31.6035,-101.42044,8528,80,20,7,8,8,NA,NA,30.508
2187,F,18,3,40469,2010,31.58575,-101.45479,8670,160,40,7,8,8,NA,NA,30.188
2188,F,18,3,40472,2010,31.53438,-101.42153,8468,40,160,7,8,8,NA,NA,76.612
2190,F,18,3,40487,2010,31.58236,-101.47612,8780,80,40,7,7,7,NA,NA,34.624
2193,F,18,3,40486,2010,31.60771,-101.47152,8776,40,40,7,7,7,NA,NA,26.68
2194,F,18,3,40516,2010,31.58962,-101.47603,8770,40,20,7,7,7,NA,NA,19.884
2195,F,18,3,40520,2010,31.5931,-101.46317,8725,80,40,7,7,7,NA,NA,19.036
2197,F,18,3,40520,2010,31.58913,-101.42489,8532,80,20,7,8,8,NA,NA,32.952
2200,F,18,3,40546,2011,31.58177,-101.425,8530,80,20,7,7,7,NA,NA,27.724
2206,F,18,3,40565,2011,31.5676,-101.46352,8650,80,20,7,7,7,NA,NA,27.824
2210,F,18,3,40623,2011,31.54554,-101.43835,8550,40,20,7,8,8,NA,NA,44.708
2212,F,18,3,40743,2011,31.55285,-101.44246,10370,40,20,4,12,12,NA,NA,33.012
2213,F,18,3,40642,2011,31.53081,-101.42584,8465,40,80,7,8,8,NA,NA,66.024
2223,F,18,3,40806,2011,31.50161,-101.45585,8500,40,40,7,1,1,NA,NA,94.36
2224,F,18,3,40872,2011,31.6155,-101.43209,8362,40,160,7,1,1,NA,NA,56.828
2241,F,18,3,40958,2012,31.63757,-101.42883,8340,40,80,7,1,1,NA,NA,35.184
2242,F,18,3,41002,2012,31.65067,-101.41874,8270,40,Over 160,7,1,1,NA,NA,126.068
2244,F,18,3,40989,2012,31.61329,-101.4347,8240,40,160,7,1,1,NA,NA,55.5535446
2245,F,18,3,41001,2012,31.63968,-101.42151,8242,80,80,7,1,1,NA,NA,23.00821016
2252,F,18,3,41039,2012,31.61058,-101.40334,8150,40,80,7,1,1,NA,NA,25.484
2255,F,18,3,41088,2012,31.61735,-101.43469,8233,40,80,7,1,1,NA,NA,53.61673798
1500,B,25,2,41109,2012,31.6533,-102.00592,12020,80,40,1,1,1,304380,405048,286.748
299,F,3,1,40808,2011,31.69103,-101.59466,10795,80,80,8,1,1,128790,1318758,1.219311577
