Fluid.Water..Gals.,Acid..Gals.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Subarea,Operator,County,Completion.Year,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Frac.Stages,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Type,Depth.Top,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size
NA,NA,NA,NA,NA,2,2,4,2010,3,3,3,NA,66.76,3,7,3,9176,6,NA,NA,NA
0,0,675500,334000,223302,2,2,4,2010,3,1,3,341500,90.412,3,6,3,9152,6,3,NA,NA
0,23058,987462,964404,572500,2,13,4,2010,3,5,1,0,21.748,5,4,3,9182,6,3,9,11
0,14490,153212,NA,657000,2,10,4,2010,4,5,1,0,51.888,3,7,3,7830,NA,3,NA,NA
0,16500,1290688,45528,927236,2,27,4,2010,3,1,10,0,94.936,3,7,3,7626,11,3,20,1
475500,0,770500,95000,697503,2,2,4,2010,4,3,5,0,56.358,1,1,3,10462,11,3,20,NA
448500,0,838500,23277.5,0,2,2,4,2011,4,4,8,0,56.68,1,7,1,7563,1,NA,11,NA
0,0,887500,23277.5,0,2,2,4,2012,4,4,8,687500,49.844,1,1,1,7575,1,NA,11,NA
330681,0,754313,23277.5,0,2,2,4,2011,3,3,8,0,76.244,1,6,1,7371,1,NA,11,NA
582000,0,959500,23277.5,0,2,2,4,2011,4,3,9,0,31.468,3,6,1,7707,1,NA,11,NA
0,0,476000,226000,177790,2,2,4,2010,1,4,3,476000,57.16,3,6,3,8999,8,3,NA,NA
0,14500,153212,NA,673200,2,10,4,2010,3,5,1,0,71.148,3,7,3,7960,NA,3,NA,NA
0,0,937190,937190,393500,2,10,4,2010,3,5,1,0,71.56,3,7,3,8365,6,3,NA,NA
0,14000,1018920,73432,74375,2,27,4,2010,3,4,7,0,17.686,3,1,3,7612,11,3,20,1
0,16500,1408201.2,51616,122752,2,27,4,2010,3,1,10,0,64.64,3,6,3,7618,11,3,20,1
1024132.184,14994,1039126.184,1024128,NA,2,10,4,2010,3,5,1,0,62.008,3,7,3,8350,3,NA,NA,NA
0,22214,153212,NA,684500,2,10,4,2010,3,5,1,0,34.192,3,7,3,7900,NA,3,NA,NA
0,14500,153212,NA,653500,2,10,4,2010,3,5,1,0,33.11298991,3,7,3,8330,NA,3,NA,NA
0,16000,686950,142002,120000,2,3,4,2010,3,3,6,0,35.896,3,7,3,9916,11,3,20,6
0,16500,153212,NA,732500,2,10,4,2010,4,1,1,0,96.684,3,7,3,7830,NA,3,NA,NA
0,0,1408201.2,776526,607634,2,27,4,2011,2,1,4,0,53.336,3,7,3,9746,6,3,9,9
0,16500,1302962.367,1038450,863176,2,27,4,2011,4,4,3,0,45.976,3,1,3,9154,6,3,9,NA
0,18000,1336650,56700,122176,2,27,4,2010,3,4,11,56700,60.408,3,6,3,7780,4,3,20,6
0,15000,1125438,51198,112334,2,27,4,2010,4,3,9,0,56.768,3,7,3,7773,11,3,20,6
0,0,1408201.2,958860,466022,2,27,4,2010,3,4,5,0,96.344,1,6,3,9882,6,3,9,9
1075580.1,0,1087044,1087044,743500,2,10,4,2011,3,5,1,0,43.176,3,7,3,7851,3,3,NA,NA
732000,0,732000,359000,226689,2,2,4,2010,4,3,3,0,22.884,3,6,3,8992,3,3,17,NA
0,0,762500,1e+05,88600,2,2,4,2012,4,3,8,208000,32.904,3,1,3,10445,11,5,NA,NA
0,12012,153212,NA,470600,2,10,4,2010,1,3,1,0,39.636,5,1,3,9164,NA,3,NA,NA
1067052,0,1067052,1067052,644037,2,10,4,2010,3,5,1,0,46.432,3,7,3,8255,3,3,NA,NA
1075580.1,0,1354080,1231011.6,886503,2,16,4,2010,3,1,1,0,58.968,3,7,3,7805,3,3,NA,NA
1075580.1,0,1365462,1231011.6,927236,2,16,4,2010,3,1,1,0,50.188,3,7,3,7831,3,3,NA,NA
0,18000,153212,NA,892500,2,10,4,2010,4,5,1,0,93.748,1,7,3,7430,NA,3,NA,NA
1075580.1,0,1219722,1219722,813500,2,10,4,2011,3,1,1,0,70.732,1,7,3,7345,3,3,NA,NA
974891,0,974891,974891,631100,2,10,4,2011,3,1,1,0,100.196,3,7,3,7770,3,3,NA,NA
0,22500,153212,NA,927236,2,10,4,2010,3,1,1,0,106.66,3,1,3,7805,NA,3,NA,NA
1075580.1,0,1139905.184,1139922,732500,2,10,4,2011,4,3,1,0,128.1435505,3,7,3,7655,3,3,NA,NA
1075580.1,0,1408201.2,1231011.6,927236,2,10,4,2011,3,5,1,0,86.264,3,1,3,7965,3,3,NA,NA
1075580.1,0,1223460,1223460,829171,2,10,4,2011,3,5,1,0,98.63218937,3,1,3,7930,3,3,NA,NA
1075580.1,0,1092651,1092672,735000,2,10,4,2011,3,5,1,0,60.584,3,7,3,7970,3,3,NA,NA
0,16500,1266740.367,1032528,724200,2,27,4,2011,3,4,3,0,83.4068458,3,1,3,9120,6,3,9,NA
0,16500,1408201.2,1231011.6,795336,2,27,4,2011,3,1,3,0,90.052,3,1,3,9154,6,3,9,NA
0,24066,1188264,1164198,800620,2,13,4,2011,4,5,1,0,53.87031232,5,4,3,9191,6,3,9,NA
0,15000,1253850,188482,117116,2,27,4,2010,2,4,4,0,89.88,3,1,3,10564,6,3,9,9
0,0,725466,725466,602440,2,25,4,2010,4,3,1,0,44.95842123,5,1,3,9262,6,3,NA,NA
953694,0,953694,953694,927236,2,25,4,2011,3,2,1,0,57.864,2,1,3,7960,3,3,NA,NA
989142,0,989142,989142,876280,2,25,4,2012,4,3,1,0,101.464,5,1,3,8818,3,3,NA,NA
1075580.1,0,1177806,1177806,733702,2,10,4,2011,3,5,1,0,54.86,3,7,3,7920,3,3,NA,NA
0,15000,1141818,903006,574357,2,27,4,2011,3,4,4,0,77.416,3,1,3,9162,6,3,9,NA
0,0,1408201.2,906833,646784,2,27,4,2011,3,4,3,0,60.44,3,1,3,9120,6,3,9,6
0,15000,1408201.2,1127994,720223,2,27,4,2011,3,1,3,0,69.892,3,7,3,9200,6,3,9,NA
0,0,746800,196800,139500,2,2,4,2010,3,3,4,0,13.406,1,6,3,10081,6,3,NA,NA
0,0,1020500,1e+05,88625,2,2,4,2012,3,3,9,517500,104.8542318,3,6,3,10503,11,2,20,6
0,16500,1308966,1039752,737616,2,27,4,2011,4,3,3,0,59.936,3,7,3,9363,6,3,9,6
568000,0,763000,95000,69750,2,2,4,2010,3,3,7,0,11.04,1,6,3,10450,11,3,20,6
743500,0,743500,23277.5,0,2,2,4,2011,4,3,7,0,75.196,3,6,1,7637,1,NA,11,NA
0,0,956326,689452,634697,2,27,4,2011,4,4,3,0,65.652,3,1,3,9174,6,3,NA,NA
0,16500,1158666,824176,577838,2,27,4,2011,4,4,4,0,52.52,1,1,3,9094,6,3,9,NA
0,15000,1134300,823042,730688,2,27,4,2011,3,1,3,0,55.86,3,1,3,9234,6,3,NA,NA
678918,12000,1009694,678918,503371,2,27,4,2011,4,1,3,0,35.784,3,1,3,9364,3,3,9,NA
0,13500,870612,569688,525394,2,27,4,2011,3,1,2,0,57.116,3,1,3,9216,6,3,7,NA
645438,15000,948342,645438,554400,2,27,4,2011,3,1,3,0,63.628,3,1,3,9223,3,3,2,6
0,15000,1074630,761483,927236,2,27,4,2011,3,4,3,0,54.856,3,1,3,9216,11,3,9,NA
0,13500,875218,585972,550990,2,27,4,2011,4,4,3,0,55.292,3,6,3,9244,11,3,3,NA
0,15000,1081580,791048,700148,2,27,4,2011,3,4,3,0,61.92,3,1,3,9136,11,3,9,NA
1067892,0,1067892,158130,125300,2,3,4,2011,1,3,7,0,54.916,3,7,3,9905,3,3,NA,NA
1075580.1,0,1274658,1231011.6,826398,2,10,4,2011,3,3,1,0,62.112,3,7,3,7815,3,3,NA,NA
1075580.1,0,1180342.816,1180326,734050,2,10,4,2011,4,4,1,0,59.18,3,7,3,7835,3,3,NA,NA
0,9000,557016,117726,89660,2,17,4,2011,4,4,5,0,47.492,2,7,3,10307,11,3,20,9
0,13000,780844,119784,85000,2,17,4,2011,3,4,8,0,40.5,3,7,3,10444,11,3,20,6
0,0,876800,190614,101735,2,27,4,2011,3,4,4,0,66.252,3,1,3,10468,6,3,9,9
0,0,1211111,224951,146668,2,27,4,2011,3,2,7,0,52.436,3,1,3,10464,11,3,4,9
0,0,1323798,1231011.6,651821,2,10,4,2011,1,3,1,0,77.244,5,1,3,9280,6,3,NA,NA
0,15000,1126976,817270,707796,2,27,4,2011,3,4,3,0,63.92773658,3,7,3,9187,11,3,3,NA
0,0,606000,250000,126430,2,2,4,2010,3,3,4,0,58.5,3,1,3,10456,6,3,NA,NA
925778,0,925778,925778,657000,2,10,4,2011,4,1,1,0,29.91337288,3,7,3,7770,3,3,NA,NA
0,14000,753032,118524,86181,2,17,4,2011,1,3,8,0,51.00215902,3,7,3,10455,11,2,20,6
814758,16632,831390,814758,778674,2,34,4,2011,1,3,1,0,18.912,2,1,3,8748,3,3,17,NA
1075580.1,0,1087686.633,1087674,747540,2,10,4,2011,4,3,1,0,99.744,3,7,3,7890,3,3,NA,NA
587906,0,587906,587906,508000,2,10,4,2011,3,5,1,0,28.628,3,7,3,7970,3,3,NA,NA
854196,8484,862680,854196,840066,2,34,4,2011,3,3,1,0,68.208,5,1,3,8914,3,3,17,NA
1075580.1,0,1408201.2,1231011.6,923839,2,10,4,2011,3,1,1,0,131.4437137,3,1,3,7945,3,3,NA,NA
1075580.1,0,1408201.2,1231011.6,927236,2,10,4,2011,3,4,1,0,48.74,3,1,3,7940,3,3,NA,NA
1075580.1,0,1408201.2,1231011.6,927236,2,10,4,2011,3,5,1,0,25.588,3,1,3,7960,3,3,NA,NA
1075580.1,0,1408201.2,1231011.6,927236,2,10,4,2011,3,4,1,0,41.064,NA,NA,3,7850,3,3,NA,NA
1075580.1,0,1275166.184,1231011.6,822000,2,10,4,2011,4,5,1,0,58.696,3,1,3,7950,3,3,NA,NA
0,12000,563586,85722,113139,2,17,4,2011,3,4,8,0,63.59055022,3,7,3,10310,11,2,20,6
1075580.1,0,1101114,1101114,708500,2,10,4,2011,1,4,1,0,80.024,3,7,3,7860,3,3,NA,NA
1075580.1,0,1361934,1231011.6,870000,2,10,4,2011,3,5,1,0,140.7955167,3,1,3,7920,3,3,NA,NA
0,0,763518,763518,349500,2,10,4,2011,5,6,1,0,26.364,5,1,3,9150,6,3,NA,NA
0,0,1231188,1231011.6,765300,2,10,4,2011,5,3,1,0,56.956,3,1,3,8035,6,3,NA,NA
0,13000,550012,87276,113800,2,17,4,2011,1,4,8,0,80.232,3,7,3,10195,11,3,20,6
0,15000,1013678,738578,647359,2,27,4,2011,2,4,3,0,47.424,3,1,3,9130,6,3,9,NA
0,15000,941472,633012,543621,2,27,4,2011,3,3,3,0,39.652,3,1,3,9096,11,3,9,NA
0,12000,1061158,751850,668104,2,27,4,2011,3,4,3,0,60.272,3,1,3,9084,6,3,3,NA
0,10500,857126,583018,530974,2,27,4,2011,3,1,3,0,61.344,3,1,3,9156,6,3,9,NA
0,12000,769468,471624,354415,2,27,4,2011,2,4,3,0,80.628,3,1,3,9122,11,3,9,NA
760500,0,1017500,23277.5,0,2,2,4,2012,3,4,9,0,11.184,3,6,1,7364,1,NA,11,NA
0,0,994938,994938,497189,2,10,4,2011,5,6,1,0,52.316,5,1,3,9270,6,3,NA,NA
0,0,1088488.816,1088472,550000,2,10,4,2011,5,3,1,0,63.756,5,1,3,9150,6,3,NA,NA
1075580.1,0,1408201.2,1231011.6,927236,2,10,4,2011,4,6,1,0,164.402811,3,1,3,7910,3,3,NA,NA
0,0,988410,988410,501200,2,10,4,2011,1,6,1,0,39.584,5,1,3,9285,6,3,NA,NA
1075580.1,0,1143828,1143828,909874,2,16,4,2011,3,1,1,0,113.072,3,7,3,7795,3,3,NA,NA
1075580.1,0,1211154,1211154,927236,2,16,4,2011,4,3,1,0,106.628,3,7,3,7769,3,3,NA,NA
0,0,944454,944454,498353,2,10,4,2011,4,2,1,0,93.704,5,1,3,9290,6,3,NA,NA
0,16500,1392694,1058862,786830,2,27,4,2011,4,4,2,0,54.936,3,1,3,9178,6,3,9,NA
1075580.1,0,1255367.367,1231011.6,776000,2,10,4,2011,3,1,1,0,115.2346599,3,1,3,7740,3,3,NA,NA
1075580.1,0,1096074,1096074,698500,2,10,4,2011,3,1,1,0,47.26,3,7,3,7880,3,3,NA,NA
1075580.1,0,1165080,1165080,838380,2,16,4,2011,3,1,1,0,97.424,3,7,3,7862,3,3,NA,NA
1075580.1,0,1141690.184,1141686,732500,2,10,4,2011,1,4,1,0,59.452,3,7,3,7870,3,3,NA,NA
1075580.1,0,1230700.816,1230684,852500,2,10,4,2011,4,3,1,0,91.812,3,7,3,7870,3,3,NA,NA
0,0,951468,951468,471000,2,10,4,2011,1,6,1,0,106.52,5,1,3,9080,6,3,NA,NA
0,0,1122534,1122534,927236,2,10,4,2011,4,6,1,0,81.392,5,1,3,9175,6,3,NA,NA
1074822,0,1074822,1074822,927236,2,25,4,2011,4,3,1,0,43.216,3,1,3,7992,3,3,NA,NA
1075580.1,0,1075620,1075620,699035,2,10,4,2011,3,5,1,0,163.956,3,7,3,7780,3,3,NA,NA
1075580.1,0,1181544,1181544,699004,2,10,4,2012,3,5,1,0,176.1857485,3,1,3,7920,3,3,NA,NA
1075580.1,0,1205526,1205526,792212,2,10,4,2012,3,5,1,0,25.36517554,3,7,3,7765,3,3,NA,NA
0,15000,1195850,875446,747186,2,27,4,2012,3,1,2,0,55.148,3,1,3,9187,11,3,NA,NA
0,16500,1268582,911126,721249,2,27,4,2012,3,4,3,0,44.156,3,1,3,9067,11,3,9,NA
0,13500,1296000,1015224,827268,2,27,4,2012,2,4,3,0,52.592,3,1,3,9253,11,3,9,NA
0,15000,1244056,1004052,642862,2,27,4,2012,3,1,2,0,87.508,2,6,3,9198,11,3,9,NA
0,16500,1408201.2,536416,441406,2,27,4,2011,3,3,3,0,65.012,3,1,3,9736,11,3,9,NA
0,15000,1267438,910344,744960,2,27,4,2012,2,4,3,0,66.07164649,3,1,3,9052,11,3,2,NA
0,1500,373632,372132,298750,2,27,4,2012,4,2,1,0,27.04989817,5,1,3,9662,11,3,NA,NA
0,13200,395200,382000,516900,2,23,4,2012,3,1,1,0,77.016,2,1,3,8542,11,4,20,NA
NA,NA,NA,NA,150000,2,3,4,2011,4,3,1,NA,6.809624121,5,1,3,9040,NA,3,NA,NA
1075580.1,0,1207164,1207164,762000,2,10,4,2011,3,1,1,0,13.405816,3,1,3,7985,3,3,NA,NA
1075580.1,0,1408201.2,1231011.6,837500,2,10,4,2012,3,5,1,0,92.204,2,1,3,8400,3,3,NA,NA
1075580.1,0,1090992,1090992,694000,2,10,4,2012,NA,NA,1,0,22.9,3,7,3,7795,3,3,NA,NA
1075580.1,0,1128204,1128204,708500,2,10,4,2012,2,5,1,0,167.076,3,7,3,7945,3,3,NA,NA
0,0,944000,1e+05,88625,2,2,4,2012,3,1,9,344000,68.532,3,7,3,10451,11,3,20,6
0,0,942000,1e+05,88625,2,2,4,2012,3,4,9,342000,74.832,3,7,3,10470,11,2,NA,6
1075580.1,0,1330854,1231011.6,836650,2,10,4,2012,3,5,1,0,47.17776158,3,1,3,7935,3,3,NA,NA
1075580.1,0,1384866,1231011.6,871000,2,10,4,2012,3,5,1,0,79.2680371,3,1,3,7880,3,3,NA,NA
1075580.1,0,1398978,1231011.6,910000,2,10,4,2012,3,1,1,0,80.144,3,1,3,7950,3,3,NA,NA
1075580.1,0,1136646,1136646,723275,2,10,4,2012,3,1,1,0,57.84,3,7,3,7950,3,3,NA,NA
1073814,16500,1408201.2,1073814,874733,2,27,4,2012,3,3,2,0,68.30228208,3,1,3,9097,3,3,9,NA
0,0,876500,36000,NA,2,2,4,2012,NA,NA,8,440500,49.624,3,7,3,10410,11,NA,20,NA
0,0,877500,1e+05,88625,2,2,4,2012,NA,NA,8,382500,90.088,3,7,3,10450,11,2,20,6
0,0,940500,1e+05,88625,2,2,4,2012,3,1,8,440500,88.172,3,6,3,10460,11,2,20,6
1029294,0,1029294,1029294,638027,2,10,4,2012,3,1,1,0,82.608,3,7,3,7900,3,3,NA,NA
1075580.1,0,1101408,1101408,702544,2,10,4,2012,4,3,1,0,66.256,3,7,3,7890,3,3,NA,NA
0,13500,1343454,972264,717680,2,27,4,2012,3,1,3,0,126.008,1,7,3,9072,11,3,9,NA
0,13500,1396263,1067724,861707,2,27,4,2012,2,1,3,0,69.26,3,7,3,9189,11,3,20,NA
0,13500,1220062,858152,674829,2,27,4,2012,3,4,3,0,44.348,3,1,3,9044,11,3,20,NA
0,13500,1401520,1112622,871833,2,27,4,2012,3,3,3,0,50.208,3,1,3,9042,11,3,20,NA
1075580.1,0,1408201.2,1231011.6,927236,2,25,4,2012,3,1,1,0,23.064,2,1,3,9034,3,3,NA,NA
0,0,920354,143501,66000,2,2,4,2012,3,3,6,0,128.3355706,1,6,3,10310,11,5,20,NA
0,15000,1276705,1001700,848371,2,27,4,2012,2,4,3,0,66.716,3,1,3,8951,11,3,20,NA
1029504,0,1029504,1029504,618812,2,10,4,2012,3,5,1,0,26.44,3,7,3,8365,3,3,NA,NA
1075580.1,0,1170960,1170960,772500,2,10,4,2012,3,5,1,0,53.736,3,7,3,7890,3,3,NA,NA
1075580.1,0,1242612,1231011.6,927236,2,25,4,2012,4,5,1,0,113.412,2,7,3,8369,3,3,NA,NA
1075580.1,0,1408201.2,1231011.6,927236,2,10,4,2012,3,1,1,0,53.004,3,1,3,7965,3,3,NA,NA
1075580.1,0,1272138,1231011.6,927236,2,25,4,2012,3,3,1,0,89.408,5,4,3,8894,3,3,NA,NA
1075580.1,0,1092882,1092882,586160,2,25,4,2012,3,2,1,0,107.56,5,4,3,9430,3,3,NA,NA
0,13000,1408201.2,1231011.6,126000,2,3,4,2012,4,3,1,0,13.24119333,3,1,3,8048,11,5,17,NA
0,2000,1381180,143808,93292,2,17,4,2012,3,4,13,0,41.028,3,1,3,11130,11,3,20,6
0,14500,153212,NA,573050,2,10,4,2012,3,5,1,0,69.256,3,7,3,7830,NA,3,NA,NA
1075580.1,0,1408201.2,1231011.6,927236,2,10,4,2012,3,3,1,0,58.896,3,1,3,7850,3,3,NA,NA
0,14000,1227082,928066,749325,2,27,4,2012,3,1,3,928066,39.86,3,1,3,9194,8,3,9,NA
0,14000,1173998,145698,97974,2,17,4,2012,1,3,12,0,67.192,3,1,3,10954,11,3,20,11
0,22000,835204,78834,99918,2,17,4,2012,1,4,11,0,72.148,2,1,3,10983,11,3,20,11
1075580.1,0,1408201.2,1231011.6,879500,2,10,4,2012,3,5,1,0,18.56,3,1,3,7950,3,3,NA,NA
1075580.1,0,1408201.2,1231011.6,927236,2,25,4,2012,4,3,1,0,125.684,2,1,3,8960,3,3,NA,NA
1075580.1,0,1408201.2,1231011.6,927236,2,25,4,2012,4,1,1,0,116.856,2,1,3,8988,3,3,NA,NA
1075580.1,0,1394904,1231011.6,927236,2,25,4,2012,4,1,1,0,89.228,2,1,3,9024,3,3,NA,NA
0,0,766000,1e+05,88625,2,2,4,2012,2,1,7,266000,51.712,3,7,3,10398,11,2,20,6
0,14000,1225744,925966,738983,2,27,4,2012,3,4,3,0,46.096,1,1,3,9180,11,3,20,NA
0,0,1408201.2,1231011.6,891950,2,10,4,2012,3,5,1,0,137.532,3,1,3,7840,6,3,9,NA
0,7728,762426,754698,807151,2,21,4,2012,1,3,1,0,46.248,5,1,3,8882,6,5,17,NA
0,12000,1223301,881949,730933,2,27,4,2012,4,3,3,0,34.92,3,1,3,9157,11,3,20,NA
0,0,790000,1e+05,88625,2,2,4,2012,3,3,7,0,55.08842362,3,6,3,10451,11,2,20,NA
0,12000,935529,923529,465600,2,10,4,2012,4,3,1,0,64.4331449,5,1,3,9245,6,3,9,NA
