EUR_o..Mstb.,Fluid.Water..Gals.,Acid..Gals.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Subarea,Operator,County,Completion.Year,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Frac.Stages,Other..Gals.,Top_Zone,Deepest_Zone,Type,Depth.Top,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size
77.724,0,10872.1280235332,398494.284644013,61646.2190240988,0,6,18,3,2010,4,2,8,0,3,7,3,8114,1,2.9999998853628,11,5.99999977072559
90.868,245864.649431311,17648.9144372616,513656.714443446,164990.553487199,0,6,18,3,2010,3,2,8,0,3,7,3,8164,1,2.99999990991859,11,5.99999978337119
13.324,69567.8655437098,13808.4009601119,422735.775502477,105479.832923847,0,6,18,3,2010,4,2,8,9087.57833153831,3,7,3,8200,1,2.99999994608788,11,5.99999987548931
47.356,54201.0709308145,20653.0915600925,481251.441167938,88987.0219293552,0,6,18,3,2010,4,2,8,7227.7965447346,3,7,3,8316,1,2.99999994994525,11,6.20172956447711
14.672,13737.7855754074,20826.5430570107,536980.120003677,113869.389306671,0,6,18,3,2010,3,4,8,18764.3525714364,3,7,3,7962,1,2.99999997233609,11,6.06041733690498
23.408,97997.6491268254,12939.0382164204,665976.532994375,96983.6283959838,0,6,18,3,2010,4,1,7,0,3,7,3,7867,1,2.99999995918197,11,5.58376969984775
46.31872541,90912.905350186,18169.2251254995,565517.64168128,80732.5558538326,0,6,18,3,2010,1,2,8,4694.40755534152,3,7,3,8304,1,2.65722430708489,11,5.99999982653181
20.868,108663.433173681,7627.23099324365,345897.542244676,62823.2447231839,0,6,18,3,2010,4,3,8,6376.38026993503,3,7,3,8186,1,2.92335485636879,11,4.5585722645889
16.41133366,142625.196345858,12513.6016563056,493488.330773365,97319.4963204265,0,6,18,3,2010,4,4,8,0,3,7,3,7950,1,2.99999992133221,11,5.64203723700845
55.38,852600,12096,864696,852600,717166,6,13,3,2011,4,4,1,0,2,1,3,7340,3,3,9,6.78017302401239
45.544,695900,0,941900,113000,85000,6,2,3,2011,4,3,5,0,1,7,3,9306,6,3,15.0743243544142,6
137.964,2107.11074889982,9824.19427708355,394827.47681394,62929.3133066749,0,6,18,3,2010,3,1,7,1397.00177120077,3,7,3,7842,1,2.99999997109685,11,5.99999992916426
33.034,29136.0797832679,12423.5044599191,347756.870380567,71175.5495179272,0,6,18,3,2010,4,2,8,10332.9209619929,3,7,3,8188,1,2.99999994918636,11,5.9999998907396
44.784,140825.743947367,13634.9738183883,520823.093638078,84756.0070084516,0,6,18,3,2010,1,3,8,0,3,7,3,8344,1,2.8504731697017,11,5.75095657439607
45.516,137728.521611913,12089.0270353333,483168.856666184,151175.478761266,0,6,18,3,2010,1,3,8,0,3,7,3,8227,1,2.99999995777333,11,5.69184883801749
58.608,138853.605631797,14130.9143805586,549027.784421989,92181.485151496,0,6,18,3,2010,3,1,8,0,3,7,3,8224,1,2.99999995083391,11,5.99999980653142
30.632,24580.7618895527,11946.1727466486,605480.616717058,98800.4549079799,0,6,18,3,2010,3,1,7,0,3,7,3,7866,1,2.99999995243738,11,5.96013242550706
27.532,128902.082323192,19633.5912240933,744648.607038716,154331.72004771,0,6,18,3,2011,3,3,8,48108.7022886845,3,7,3,8162,1,3.09723780153463,11,6.26578984160386
30.508,46981.5118754089,12949.217720488,525792.648713177,48709.7600049135,0,6,18,3,2010,4,2,8,0,3,7,3,8172,1,2.83827481575888,11,5.99999982598322
30.188,42460.3163794092,15206.5076914839,387486.969907483,70000.478280796,0,6,18,3,2010,1,3,8,0,3,7,3,8210,1,2.99999996716056,11,5.99999992502943
76.612,45910.7635410617,15625.3358612077,679385.316033475,61033.1981166731,0,6,18,3,2010,3,1,8,23458.5502315831,3,7,3,7999,1,2.99999994094852,11,5.74311255001072
53.604,53102.1496573857,9946.79724166988,441595.011526506,72365.1742623827,0,6,18,3,2010,3,3,7,0,3,7,3,8012,1,2.84048158060117,11,5.65019214335474
34.624,108145.902905795,16269.7788803011,788017.465771719,133357.558247837,0,6,18,3,2010,4,3,7,8087.94988510591,3,7,3,8362,1,2.86005362034606,11,5.96426745101645
29.30455739,0,7000,859969,603395,436312,5,27,3,2012,4,6,3,0,3,6,3,8479,11,3,20,7.59770196946982
26.76028006,111389.13129346,16675.9934030693,548025.310880583,101887.297997605,0,6,18,3,2011,4,2,7,0,3,7,3,7886,1,2.99999996328429,11,5.99999991579739
26.68,125830.776530999,18826.7335734803,614156.659266824,225486.917616359,0,6,18,3,2010,3,3,7,47169.3237035398,3,7,3,8330,1,2.99999997156801,11,6.23058082311874
19.884,59268.3679637534,14973.4016533818,470048.568860348,215436.961017248,0,6,18,3,2010,3,2,7,12388.2195503521,3,7,3,8350,1,3.05189811891843,11,6.4473131658691
19.036,75238.8019028236,16588.1282186555,420999.526711135,87689.8842806846,0,6,18,3,2010,4,3,7,0,3,7,3,8310,1,2.97344764388488,11,5.99999992095006
32.952,9997.21491980904,12222.2363151083,388401.195838025,53936.8726053835,0,6,18,3,2010,4,2,8,9208.27301076786,3,7,3,8123,1,2.89464634994843,11,5.99999985498038
24.12,51212.2688390947,9266.52732120939,369223.265213496,65892.9099615452,0,6,18,3,2010,3,3,8,6425.81379959536,3,7,3,8120,1,2.94377860397088,11,5.99999979209105
31.888,66352.8284018122,14828.4815585829,466611.052585122,81981.5044531797,0,6,18,3,2010,3,4,8,0,3,7,3,8077,1,2.9999999681138,11,5.9999999362276
27.724,228655.009073744,10303.6071498475,706749.633933548,457977.358416017,0,6,18,3,2011,4,2,7,297191.372221563,3,7,3,8134,1,3.04106455416559,11,7.57014880016066
30.764,140423.182087339,20605.400624544,597753.49576891,84342.4006500109,0,6,18,3,2011,4,3,7,13821.3823433315,3,7,3,8384,1,2.99999997067792,11,6.04459924944872
28.208,183908.493944057,3877.31354117937,628053.222739868,68067.4772730114,0,6,18,3,2011,4,3,8,0,3,7,3,8116,1,2.87618122938329,11,6.42976015258701
24.244,60348.4808492741,11515.1195111339,392399.890200673,139944.529185754,0,6,18,3,2010,3,2,7,14868.6944735503,3,7,3,8336,1,3.08809507352356,11,6.34723865217019
30.608,106389.075792806,23724.803433011,571731.040324155,103361.808495891,0,6,18,3,2011,3,3,7,8282.68333299114,3,7,3,8179,1,2.99999996812205,11,5.99999993462868
27.74933842,160123.720021394,19604.9384240203,619910.675528498,149488.114821225,0,6,18,3,2011,3,1,8,0,3,7,3,8056,1,2.99999997941536,11,6.05933098431004
27.824,175347.082472723,20104.8585507572,674435.724684835,98515.8608061397,0,6,18,3,2011,4,2,7,5518.32361693054,3,7,3,8294,1,2.7714158989452,11,5.9999999374609
54.116,35051.8023318119,7104.76020611125,467303.831875091,179551.574712414,0,6,18,3,2011,4,6,7,133554.183047818,3,7,3,8006,1,3.43167156066731,11,7.93476816295498
14.80278957,183127.942153774,9876.67689984253,822017.609929172,272222.630193332,0,6,18,3,2011,3,1,8,0,3,7,3,8016,1,2.98230291221897,11,6.11101423994722
44.708,94654.731789685,10304.9638403454,634730.170812703,273913.816623114,0,6,18,3,2011,3,2,8,0,3,7,3,8148,1,3.06244682159957,11.4369243968816,6.22635612745283
24.276,195452.530688708,11537.0478553023,587496.351897236,329634.063119964,67884.7921542257,6,18,3,2011,4,3,7,0,3,7,3,7900,2.18736327583191,2.99999997037716,10.8505811394171,8.13728166049525
33.012,150726.424745678,9582.76294768055,828774.159958262,161647.031812676,0,6,18,3,2011,3,2,12,65592.6782086726,3,4,3,9996,1,2.74478531426681,11,6.3990827840306
66.024,95218.3370831487,12537.4693363447,785348.429557152,370590.270355113,0,6,18,3,2011,3,4,8,25065.163152616,3,7,3,8044,1,2.99999998113663,11,7.02614112197001
56.028,146012.545745371,9822.88435437966,832713.392459893,390174.773434251,0,6,18,3,2011,3,1,7,158707.733840615,3,7,3,7860,1,3.07512880693697,11,6.40715457638562
35.9,273970.464410521,4443.2608716059,573682.821106886,365821.53439004,0,6,18,3,2011,3,3,7,18145.388570513,3,7,3,7832,1,2.99999997631048,11,8.34883953075853
35.624,285178.22109799,4403.51754870118,522945.684071999,392427.804074704,0,6,18,3,2011,3,3,1,0,3,7,3,5696,1,2.99999998286052,11,7.45162256341108
14.912,324503.721534553,8188.03519680138,738402.419159324,541416,669121,6,18,3,2011,3,3,1.62989967298244,32213.8611997641,1,7,3,5811,3,3,3,12
23.452,0,10080,846972,836892,682210,6,13,3,2011,1,4,1,0,5,7,3,7644,6,3,9,6.24461801933441
27.78,0,10080,836472,826392,727700,6,13,3,2011,1,3,1,0,2,7,3,7173,6,3,9,7.27492581582932
58.35854761,865116,11004,876120,865116,539130,6,13,3,2011,1,4,1,0,5,1,3,7592,3,3,9,6.27613195364563
94.36,359818.763509811,8661.34052790063,801517.301585386,635648,751508,6,18,3,2011,3,3,1,0,3,7,3,5808,3,3,3,11.0226429061808
56.828,77531.222486363,6792.44331952667,480855.645298508,23277.5,0,6,18,3,2011,3,1,1,8248.0346711743,3,7,1,5922,1,2.99999998534259,11,6.37758741079164
13.992,0,13500,1049999,752939,580431,6,27,3,2012,3,4,3,0,3,7,3,7429,11,3,9,6
21.94,0,0,459668,165000,125000,5,2,3,2012,3,3,4,325000,3,7,3,7744,8,5,20,6.27228657229259
21.56,0,0,547000,165000,125000,5,2,3,2012,3,4,4,490000,3,5,3,7710,8,5,20,6.14783930483354
40.632,177192.179859603,8855.39827839176,785086.662565509,465547.725867375,0,6,18,3,2012,4,1,1,51347.3268784804,3,7,3,5998,1,3.04016679529588,11,8.07149822245641
46.472,0,13500,1036800,717102,599699,6,27,3,2012,4,4,3,0,2,7,3,7502,11,3,3,6
7.836,0,9072,771498,762426,503744,6,13,3,2012,6,3,1,0,5,1,3,5956,6,3,9,9.59671009970194
33.152,230251.521560636,8493.79299822302,820479.731356891,543922,703045,6,18,3,2012,3,1,1.7500646955502,1943.53731972325,3,7,3,5979,3,3,3,10.9583624038803
56.668,0,0,760000,1e+05,88625,5,2,3,2012,1,2,7,160000,5,7,3,9681,11,3,20,6
84.096,206996.229276637,6283.83959151808,490470.597955763,364776.45389722,189637.170274157,6,18,3,2012,3,4,1,35590.5413586038,5,7,3,7390,8,3.12493314000658,17,6.2536302935388
35.184,208977.336650411,7513.5181233538,708078.815063919,483420.057576117,0,6,18,3,2012,3,4,1,146774.352681366,3,7,3,6312,1,3.1204982891837,11,8.68589869332149
126.068,266419.663957543,11437.7144777813,812164.508862291,482042.470498912,0,6,18,3,2012,3,5,1,0,3,7,3,5937,1,2.99999997334613,11,8.74572079879473
32.19555527,294765.890136245,3928.63460862907,561312.67618904,425293.913093917,0,6,18,3,2012,5,2,1,79017.5043181113,3,7,3,6036,1,3.03529978802056,11,7.18884496422507
55.5535446,173644.401257996,5588.63748622134,496794.265926292,306950.922630297,204535.837662908,6,18,3,2012,3,1,1,4724.51020547508,3,7,3,5951,8,3.04449357339465,11.942866555137,7.14953264269161
23.00821016,282522.541228851,5929.40840691677,691196.132928415,555534.441378997,0,6,18,3,2012,4,4,1,0,3,7,3,5929,1,2.99999997145904,11,9.19224950291387
47.04,208121.859747034,4747.54946807974,487908.200205497,347147.780826206,0,6,18,3,2012,4,5,1,0,3,7,3,5905,1,3.05524780958665,11,9.42607711061113
37.424,0,10080,970326,960246,568000,6,13,3,2012,4,4,1,0,5,6,3,6633,6,3,9,6.6344849481751
33.536,0,9072,923076,914004,602720,6,13,3,2012,4,2,1,0,5,6,3,7854,6,3,9,6.58995271728272
109.772,0,8064,906108,898044,555880,6,13,3,2012,3,3,1,0,5,7,3,7815,11,3,20,6.02775894215679
24.508,127856.0105049,8494.95451188199,481062.408698604,240140.815092589,185819.545784737,6,18,3,2012,3,1,1,23586.2339067622,5,6,3,7651,8,3.02062062867501,17,5.91648080929272
37.556,88948.6194571845,8441.21669434461,533933.209499547,277469.498020403,168107.268568931,6,18,3,2012,3,2,1,79670.6836181777,5,6,3,7590,8,3.16741588016264,17,6.68663903232147
25.484,338317.451644436,6559.35908742561,605400.361420086,507422.255348251,0,6,18,3,2012,3,4,1,0,1,7,3,5801,1,2.99999997802131,11,8.43517167085963
47.032,0,12000,1311378,179936,144162,6,27,3,2012,4,1,4,0,2,6,3,9482,11,3,20,6
34.92,0,10500,951450,658810,477584,6,27,3,2012,4,4,3,0,3,7,3,7411,11,3,20,6
53.61673798,217316.116220009,6370.04263500578,661562.007861296,548432.22655623,0,6,18,3,2012,3,4,1,92912.4995064439,3,7,3,6316,1,3.13547040848927,11,8.24456750960836
29.576,0,5000,206474,57414,136630,3,27,4,2003,4,3,3,0,3,7,3,7191,11,3,9,6
28.968,0,3500,180000,46000,138330,3,27,4,2003,5,3,3,0,1,7,3,7026,11,3,11,5.90001888649583
18.522,0,5000,206474,57414,136200,3,27,4,2003,1,3,3,0,1,7,3,6972,11,3,12.8364739574978,6
29.3341376,0,5000,199292,23277.5,0,2,27,4,2003,4,3,3,0,3,7,1,7456,1,2.98139246240538,11,5.864946370939
46.25148171,0,5000,202954,62617,153693,2,27,4,2003,1,3,3,0,3,7,3,8856,11,3,9,6
27.11062516,0,5000,200342,23277.5,0,2,27,4,2003,4,4,3,0,3,7,1,7429,1,2.99999998712696,11,5.90140578365858
28.8424161,0,5000,196057,53130,127080,2,27,4,2003,4,3,3,0,3,7,3,7485,11,3,11.130116335177,6
23.713,0,5000,205103,54429,133929,3,27,4,2004,3,6,3,0,3,5,3,7103,11,3,13.4864135035854,6
28.698,0,5000,207183,57194,144336,3,27,4,2004,3,3,3,0,1,5,3,7091,11,3,13.8705616370617,6
28.074,0,5000,206350,56634,137811,3,27,4,2004,1,2,3,0,3,5,3,7067,11,3,14.6395760821779,6
68.516,0,10000,284430,23277.5,74000,2,13,4,2004,3,4,4,0,2,7,3,8493,6,3,9,5.69161435041731
33.648,0,9000,294444,104939,28000,2,13,4,2004,4,4,3,0,5,7,3,10110,6,3,10.5452425881061,6.29163175956431
56.128,0,10000,291398,67968,18000,2,13,4,2004,3,4,4,0,2,7,3,10166,6,3,9,5.99999989590632
55.32660624,0,5000,202652,57204,135150,3,27,4,2004,5,3,3,0,1,5,3,7077,11,3,14.155549584695,6
32.264,0,5000,202232,55398,135198,2,27,4,2004,1,3,3,0,1,7,3,7247,11,3,11.6423765558674,6
54.99745852,0,10000,298768,80824,31384,2,13,4,2004,4,4,4,0,2,7,3,10115,6,3,9,5.9177142637124
27.552,0,10000,293373,81571,30800,2,13,4,2005,3,3,4,0,2,7,3,10184,6,3,9,6.22838799948646
28.94866663,0,4000,206468,53463,135580,2,27,4,2006,3,3,3,0,3,7,3,7750,11,3,12.0692061973485,6
30.184,0,5500,198104,52338,133314,2,27,4,2006,1,3,3,0,3,7,3,7533,11,3,13.8882188794489,6
106.1477728,0,19500,1246198.184,1226694,927236,2,10,4,2005,3,1,1,0,3,7,3,7332,11,3,11.5417361631577,6
41.41698122,0,14000,439552,80622,17270,2,27,4,2006,3,3,6,0,3,7,3,9507,6,3,13.8958815651237,6
98.168,0,0,832986,832986,762680,2,13,4,2006,3,4,1,832986,3,7,3,7737,4,3,11,5.65667667410121
111.2084996,742140,0,742140,742140,854000,2,13,4,2006,4,1,1,0,3,7,3,7745,3,3,13.2116706769732,5.78951876408768
95.57577585,118272,0,153212,118272,799762,2,13,4,2007,4,5,1,0,3,7,3,7733,9,3,11,5.8182243578635
25.244,1072134,0,1072134,1072134,800820,2,13,4,2007,4,4,1,0,1,7,3,7752,9,3,12.2135497760214,5.79446074406967
69.67213496,677796,0,677796,677796,801640,2,13,4,2006,4,4,1,0,1,7,3,7353,3,3,17,6
97.30476843,848862,0,848862,848862,927236,2,13,4,2006,4,3,1,0,1,7,3,7340,3,3,14.0703052108632,5.99999994321855
142.2787642,1075580.1,0,1136226,1136226,800960,2,13,4,2007,3,4,1,0,3,7,3,7746,3,3,11.8823061799679,5.69687892351825
200.612,1075580.1,0,1318170,1231011.6,927236,2,13,4,2006,4,4,1,0,3,7,3,7746,3,3,10.6668746181851,5.81722651074705
48.36600549,1075580.1,0,1288812,1231011.6,850680,2,13,4,2006,4,1,1,0,3,7,3,7719,3,3,9,6
81.896,1075580.1,0,1310022,1231011.6,927236,2,13,4,2006,3,4,1,0,3,7,3,7738,9,3,11,5.99999993146082
34.5821022,324534,0,324534,324534,351380,2,13,4,2006,3,5,1,0,5,7,3,9179,3,3,13.9425974482444,6.6378867259403
63.79352249,0,14500,926900,912400,763000,2,10,4,2006,3,4,1,0,3,7,3,7312,11,3,13.1470866023331,5.87889516910713
65.876,0,14000,970250,956250,790500,2,10,4,2006,3,5,1,0,3,7,3,7397,11,3,13.2207855290842,6
90.536,0,14500,922900,908400,763000,2,10,4,2006,3,4,1,0,3,7,3,7315,11,3,13.4801883947963,5.85219165495409
99.872,0,14500,967900,953400,788000,2,10,4,2006,3,5,1,0,3,7,3,7384,11,3,13.266298172055,6.09583991367633
96.516,0,14500,956500,942000,760500,2,10,4,2006,3,5,1,0,3,7,3,7738,6,3,13.3519367961848,6.0198476975973
32.056,0,5250,195443,55036,137747,2,27,4,2007,5,3,3,0,1,5,3,7569,11,3,15.2580856389272,6
52.712,569436,0,569436,569436,207348,2,28,4,2007,3,3,1,0,3,7,3,7441,3,3,14.7925245354441,6.02536146021096
72.612,0,11500,896390,884890,741000,2,10,4,2007,3,5,1,0,2.958475602625,6.34562484929268,3,7753,11,3,13.9014426877687,5.9999998988709
58.74358986,0,18000,356781,62231,127786,2,27,4,2007,4,4,6,0,5,7,3,9207,11,3,15.6519504503166,6
50.01729324,0,15000,461702,90168,71823,2,27,4,2007,3,1,5,0,5,7,3,9118,6,3,14.9005745992671,6
36.984,446720,0,446720,216720,94000,2,28,4,2008,3,2,3,0,3,7,3,9107,9,3,17,6
39,400250,0,400250,170250,94000,2,28,4,2008,3,3,3,0,3,7,3,9049,9,3,17,6
34.05661012,405250,0,405250,175250,94000,2,28,4,2008,3,2,3,0,1,7,3,9101,9,3,17,6
19.3364338,406000,0,406000,222000,94000,2,28,4,2008,3,3,3,0,1,7,3,9058,9,3,17,6
38.624,0,9500,790160,780660,671000,2,10,4,2008,3,5,1,0,3,7,3,7774,11,3,15.7195986189075,7.55146899589113
26.32,0,12000,457584,55554,136481,2,27,4,2008,3,3,7,0,3,7,3,7363,11,3,17.6582173282004,6
73.2,0,16500,848418,58104,156148,2,27,4,2008,3,1,10,0,1,7,3,7566,11,3,18.5105866644453,6
46.4913173,0,13000,708296,54063,133683,2,27,4,2008,4,4,8,0,3,7,3,7446,11,3,19.2337261511231,6
15.496,0,4500,154134,51583,140396,2,27,4,2008,3,4,3,0,3,5,3,7253,11,3,13.009535421061,6
56.34661404,0,11500,835500,824000,696000,2,10,4,2008,3,5,1,0,3,7,3,7710,11,3,17.041508695933,5.99999993857974
44.856,0,0,528864,87108,70000,2,17,4,2008,1,4,7,0,1,7,3,10083,11,3,15.238405231295,6
58.388,573000,0,573000,92000,48000,2,28,4,2008,3,4,5,0,3,7,3,9652,9,3,17,6
26.56,350500,0,1051000,92000,48000,2,28,4,2008,3,3,4,0,3,7,3,9446,9,3,17,6
83.18,610806,19362,630168,610806,703547,2,5,4,2008,1,3,1,0,5,7,3,9321,9,3,17,6.08287656572969
67.91190947,235869.847115868,6879.02805278771,472346.181453328,347171.401967386,312333.108866077,2,17,4,2008,1,4,1,17388.7159948789,1,1,3,7116,5.96674476738482,3.01847654485564,12.1663677408252,6.30288890245496
61.572,1037820,17052,1054872,1037820,927236,2,5,4,2008,3,3,1,0,3,7,3,8268,3,3,17,6
32.132,0,4500,164013,42240,153547,2,27,4,2008,3,3,3,0,3,5,3,7267,11,3,16.3284013442678,6
49.9394299,762972,15624,778596,762972,827900,2,5,4,2008,1,3,1,0,2,7,3,8314,9,3,17,6
69.55067967,875112,16422,891534,875112,927236,2,5,4,2008,4,3,1,0,3,7,3,7702,3,3,17,6
36.436,454500,0,454500,168000,85000,2,28,4,2008,3,3,3,0,3,7,3,9127,9,3,17,6
41.136,410750,0,410750,136000,10750,2,28,4,2008,3,3,3,0,3,7,3,9126,9,3,17,6.46379202929456
36.356,368000,0,368000,158000,85000,2,28,4,2008,3,3,3,0,3,7,3,9101,9,3,17,9
48.028,454500,0,454500,168000,85000,2,28,4,2008,3,3,3,0,3,7,3,9112,9,3,17,6
82.47706427,0,12000,651482,639482,585000,2,10,4,2009,4,4,1,0,3,7,3,7639,11,3,15.3636028134496,6.34330097731667
28.50589361,546000,0,546000,257500,19750,2,2,4,2008,3,1,3,0,3,7,3,9177,9,3,17,6
37.07602193,472500,0,472500,261000,144000,2,2,4,2009,3,3,3,0,3,7,3,9209,9,3,17,6
49.468,0,16500,988801,54050,147647,2,27,4,2008,3,3,10,0,3,7,3,7412,11,3,20,6
34.36550187,0,13500,817606,57669,163932,2,27,4,2008,3,4,8,0,3,7,3,7368,11,3,20,6
41.364,671916,14000,685916,671916,927236,2,3,4,2010,1,3,1,0,3,7,3,7850,3,3,15.9694636231248,6
36.45196917,516000,0,516000,224000,19750,2,2,4,2008,3,1,3,0,1,7,3,9174,9,3,17,6
83.504,0,14000,816000,802000,660000,2,10,4,2008,3,5,1,0,3,7,3,7741,11,3,18.1475047340522,6.28297008656972
5.68,0,15000,626940,139986,120000,2,3,4,2010,4,3,6,0,3,7,3,9828,11,3,20,6
51.28691275,138000,0,153212,138000,74000,2,28,4,2009,4,2,1,0,3,7,3,9892,9,3,17,6
37.424,645011,0,645011,78600,81000,2,5,4,2010,3,4,9,0,2,1,3,10744,3,3,13.5639726503092,6.32535447959765
26.59581059,0,0,938826,938826,447474,2,10,4,2009,4,6,1,0,5,7,3,9090,6,3,11.5586663554387,8.67602128548237
46.908,0,0,891129,891129,430101,2,10,4,2009,1,3,1,0,5,7,3,9200,6,3,13.59835348638,6.39233012482542
77.25084903,0,0,912599,912599,445720,2,10,4,2009,1,6,1,0,5,7,3,9204,6,3,13.7152900776093,6.99634707249502
43.112,950838,0,950838,950838,802329,2,22,4,2010,1,3,1,0,2,7,3,8220,9,3,14.0654206486127,5.99999986985794
53.768,0,12500,827835,815335,675000,2,10,4,2009,3,5,1,0,3,7,3,7764,11,3,20,6.38917374533331
67.692,0,12500,825783,813283,660000,2,10,4,2009,3,5,1,0,3,7,3,7751,11,3,20,6.67258218846738
118.884,0,26000,256952,219452,927236,2,25,4,2010,4,3,1,0,3,6,3,7708,6,3,14.351510488481,6.08701886170708
163.868,0,26000,218931,23277.5,4636,2,25,4,2010,3,1,9,0,2,6,3,10950,11,3,20,6.53763902499282
69.34,0,24500,236954,212454,927236,2,25,4,2010,4,4,1,0,2,6,3,8288,11,3,15.3357565875052,6.19578513342737
68.288,0,13000,636238,24654,2162,2,17,4,2010,1,4,10,0,3,6,3,10642,11,3,20,6.50992484756737
81.38080816,0,13000,153212,23277.5,55000,2,17,4,2010,1,4,9,0,1,7,3,10510,11,3,16.5601639420766,6.11839176936709
73.564,0,12000,1180146,146202,94801,2,17,4,2010,1,4,8,0,1,7,3,10349,11,3,5,7.23581577242742
48.844,0,15000,1022406,50904,136815,2,27,4,2010,4,2,9,0,1,7,3,7648,11,3,20,6
76.856,0,0,454000,211000,153500,2,2,4,2009,3,1,3,454000,3,7,3,9138,8,3,17,6.16433450499108
75.43824424,0,15000,1041600,49014,134158,2,27,4,2010,4,3,9,0,3,7,3,7626,11,3,20,6
85.712,613000,0,716000,103000,67500,2,2,4,2011,3,1,4,0,3,7,3,10421,11,3,20,6
60.556,0,13500,1014258,55104,133361,2,27,4,2010,3,3,8,0,2,7,3,8250,11,3,20,6
56.568,0,15300,937656,47166,117456,2,27,4,2010,3,3,9,0,3,7,3,7670,11,3,20,6
97.788,0,15000,1198084,65002,147768,2,27,4,2010,3,1,9,0,2,7,3,8246,11,3,20,6
68.756,0,0,581600,327600,142300,2,2,4,2009,3,1,3,581600,1,7,3,9141,8,3,17,5.59688120181834
71.092,0,0,634000,391000,248100,2,2,4,2010,3,4,3,634000,3,7,3,9149,8,3,17,7.00627961465908
64.33160572,0,0,554400,308000,150550,2,2,4,2010,3,1,3,554400,1,7,3,9201,8,3,17,5.71191017759027
53.86,0,0,436500,150000,273320,2,2,4,2010,3,4,3,436500,3,1,3,9154,8,3,16.3196056164115,6.1527115430659
66.76,174031.543351685,4137.20081000936,498846.269369355,209242.399331745,177974.658880368,2,2,4,2010,3,3,3,113482.032189363,3,7,3,9176,6,3.10528717973362,16.7301018671928,6.12957667433965
90.412,0,0,675500,334000,223302,2,2,4,2010,3,1,3,341500,3,6,3,9152,6,3,17.2976303908331,5.94915401551654
21.748,0,23058,987462,964404,572500,2,13,4,2010,3,5,1,0,5,4,3,9182,6,3,9,11
51.888,0,14490,153212,547658.633359813,657000,2,10,4,2010,4,5,1,0,3,7,3,7830,7.18315655850435,3,13.5573636896291,6.3387729821344
94.936,0,16500,1290688,45528,927236,2,27,4,2010,3,1,10,0,3,7,3,7626,11,3,20,1
56.358,475500,0,770500,95000,697503,2,2,4,2010,4,3,5,0,1,1,3,10462,11,3,20,6.67089025726486
56.68,448500,0,838500,23277.5,0,2,2,4,2011,4,4,8,0,1,7,1,7563,1,2.89198526911571,11,5.91069763238651
49.844,0,0,887500,23277.5,0,2,2,4,2012,4,4,8,687500,1,1,1,7575,1,3.00773737374029,11,5.5539153246183
76.244,330681,0,754313,23277.5,0,2,2,4,2011,3,3,8,0,1,6,1,7371,1,2.98756347181741,11,5.96865846618257
31.468,582000,0,959500,23277.5,0,2,2,4,2011,4,3,9,0,3,6,1,7707,1,2.87157875447774,11,5.97063293985036
57.16,0,0,476000,226000,177790,2,2,4,2010,1,4,3,476000,3,6,3,8999,8,3,17.4577169378245,5.79062687634177
71.148,0,14500,153212,478627.568168887,673200,2,10,4,2010,3,5,1,0,3,7,3,7960,7.21665388608734,3,14.247605647255,6.13047878294427
71.56,0,0,937190,937190,393500,2,10,4,2010,3,5,1,0,3,7,3,8365,6,3,11.1530390899588,7.50891119401623
17.686,0,14000,1018920,73432,74375,2,27,4,2010,3,4,7,0,3,1,3,7612,11,3,20,1
64.64,0,16500,1408201.2,51616,122752,2,27,4,2010,3,1,10,0,3,6,3,7618,11,3,20,1
62.008,1024132.184,14994,1039126.184,1024128,666485.840833536,2,10,4,2010,3,5,1,0,3,7,3,8350,3,3.03575818856097,12.0754799744414,6.53084977632506
34.192,0,22214,153212,488721.656349229,684500,2,10,4,2010,3,5,1,0,3,7,3,7900,8.12301456079353,3,14.3877838875368,6.83415055247823
33.11298991,0,14500,153212,470937.426210738,653500,2,10,4,2010,3,5,1,0,3,7,3,8330,7.51151139951497,3,14.6043887092177,6.05502470063622
35.896,0,16000,686950,142002,120000,2,3,4,2010,3,3,6,0,3,7,3,9916,11,3,20,6
96.684,0,16500,153212,455613.64715849,732500,2,10,4,2010,4,1,1,0,3,7,3,7830,6.6888447405701,3,14.9499580607047,5.73334697540041
53.336,0,0,1408201.2,776526,607634,2,27,4,2011,2,1,4,0,3,7,3,9746,6,3,9,9
45.976,0,16500,1302962.367,1038450,863176,2,27,4,2011,4,4,3,0,3,1,3,9154,6,3,9,6.51066299098229
60.408,0,18000,1336650,56700,122176,2,27,4,2010,3,4,11,56700,3,6,3,7780,4,3,20,6
56.768,0,15000,1125438,51198,112334,2,27,4,2010,4,3,9,0,3,7,3,7773,11,3,20,6
96.344,0,0,1408201.2,958860,466022,2,27,4,2010,3,4,5,0,1,6,3,9882,6,3,9,9
43.176,1075580.1,0,1087044,1087044,743500,2,10,4,2011,3,5,1,0,3,7,3,7851,3,3,10.0627723720321,5.99999876385568
22.884,732000,0,732000,359000,226689,2,2,4,2010,4,3,3,0,3,6,3,8992,3,3,17,6.2804408740684
32.904,0,0,762500,1e+05,88600,2,2,4,2012,4,3,8,208000,3,1,3,10445,11,5,17.3333805410608,6.125449396417
