Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Units,Fluid.Type,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size
0,5000,189960,471970,194960,49073,135237,1726,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-08-30,2005,31.51928,-101.61666,8230,160,40,SPBR_U --> WFMP,3,6,0,31.244,SPBR_U,WFMP,6,FRAC,6435,6560,GAL,X-LINKGEL,LB,SAND,NA,30,NA,20/40
0,8500,343866,503360,352366,80828,16203,1727,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-04-25,2005,31.4668,-101.715,9260,40,20,SPBR_U --> WFMP,5,10,0,35.16005354,SPBR_U,WFMP,10,FRAC,8985,9002,GAL,GEL,LB,SAND,NA,31.5,NA,20/40
0,5000,184813,471000,189813,53191,133624,1729,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-07-12,2005,31.57026,-101.63923,8345,160,40,SPBR_U --> SPBR_L,3,6,0,13.952,SPBR_U,SPBR_L,6,FRAC,6544,6698,GAL,X-LINKGEL,LB,SAND,NA,30,NA,20/40
0,5000,193864,471000,198864,54352,133052,1730,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-06-29,2005,31.60121,-101.63805,8325,80,40,SPBR_U --> SPBR_L,3,6,0,17.6,SPBR_U,SPBR_L,6,FRAC,6571,6725,GAL,X-LINKGEL,LB,SAND,NA,30,NA,20/40
383200,0,0,110277.1,383200,131800,49250,1733,E,APACHE CORPORATION,REAGAN,2005-05-11,2005,31.43548,-101.65264,8239,40,20,SPBR_U --> WFMP,2,2,0,20.25828222,SPBR_U,WFMP,2,FRAC,7702,7909,GAL,W,LB,SAND,NA,NA,SFAC,20/40
383200,0,0,110277.1,383200,131800,49250,1736,E,APACHE CORPORATION,REAGAN,2005-04-27,2005,31.43957,-101.66677,8327,40,40,SPBR_U --> WFMP,2,2,0,28.22,SPBR_U,WFMP,2,FRAC,7791,8003,GAL,W,LB,SAND,NA,NA,SFAC,20/40
383200,0,0,110277.1,383200,131800,49250,1737,E,APACHE CORPORATION,REAGAN,2005-05-10,2005,31.51718,-101.6425,8322,20,40,CLFK --> WFMP,2,2,0,24.644,CLFK,WFMP,2,FRAC,7871,8093,GAL,W,LB,SAND,NA,NA,NA,20/40
383200,0,0,110277.1,383200,131800,49250,1738,E,APACHE CORPORATION,REAGAN,2005-07-07,2005,31.53754,-101.65328,8339,40,40,SPBR_U --> WFMP,2,2,0,40.668,SPBR_U,WFMP,2,FRAC,7917,8139,GAL,W,LB,SAND,NA,NA,SFAC,20/40
383200,0,0,110277.1,383200,131800,49250,1743,E,APACHE CORPORATION,REAGAN,2005-05-12,2005,31.50308,-101.63808,8265,20,40,SPBR_U --> WFMP,2,2,0,29.104,SPBR_U,WFMP,2,FRAC,7839,8060,GAL,W,LB,SAND,NA,NA,NA,20/40
383200,0,0,110277.1,383200,131800,49250,1744,E,APACHE CORPORATION,REAGAN,2005-06-05,2005,31.49306,-101.66586,8310,80,20,SPBR_U --> WFMP,2,2,0,22.072,SPBR_U,WFMP,2,FRAC,7910,8122,GAL,W,LB,SAND,NA,NA,SFAC,20/40
366270,0,0,127548,366270,123270,63548,1745,E,APACHE CORPORATION,REAGAN,2006-07-13,2006,31.49628,-101.67239,8317,40,80,SPBR_U --> WFMP,2,2,0,27.8,SPBR_U,WFMP,2,FRAC,7908,8118,GAL,W,LB,SAND,NA,NA,SFAC,20/40
387700,0,0,124500,387700,129900,61500,1746,E,APACHE CORPORATION,REAGAN,2006-06-27,2006,31.49764,-101.66631,8311,40,Sub 20,SPBR_U --> SPBR_L,2,2,0,35.49390913,SPBR_U,SPBR_L,2,FRAC,7922,8095,GAL,W,LB,SAND,NA,NA,SFAC,20/40
0,5000,182249,470340,187249,50150,132458,1747,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-08-02,2005,31.57995,-101.649,8360,80,Sub 20,SPBR_U --> WFMP,3,6,0,43.03807665,SPBR_U,WFMP,6,FRAC,6565,6710,GAL,X-LINKGEL,LB,SAND,NA,31,NA,20/40
0,5000,195492,470520,200492,54931,132676,1748,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-07-16,2005,31.60283,-101.62998,8290,80,40,SPBR_U --> WFMP,3,6,0,16.38451018,SPBR_U,WFMP,6,FRAC,6510,6682,GAL,X-LINKGEL,LB,SAND,NA,28.5,NA,20/40
0,5000,185233,480040,190233,51126,135186,1749,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-07-22,2005,31.57009,-101.65913,8335,160,40,SPBR_U --> SPBR_L,3,6,0,17.988,SPBR_U,SPBR_L,6,FRAC,6609,6754,GAL,X-LINKGEL,LB,SAND,NA,30,NA,20/40
383200,0,0,110277.1,383200,131800,49250,1755,E,APACHE CORPORATION,REAGAN,2005-08-18,2005,31.52156,-101.63945,8303,40,40,SPBR_U --> WFMP,2,2,0,33.272,SPBR_U,WFMP,2,FRAC,7883,8110,GAL,W,LB,SAND,NA,NA,SFAC,20/40
383200,0,0,110277.1,383200,131800,49250,1757,E,APACHE CORPORATION,REAGAN,2005-07-27,2005,31.42852,-101.6502,8202,40,Sub 20,SPBR_U --> WFMP,2,2,0,32.44123301,SPBR_U,WFMP,2,FRAC,7698,7913,GAL,W,LB,SAND,NA,NA,SFAC,20/40
0,5000,181612,470140,186612,51543,135420,1759,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-08-08,2005,31.5308,-101.6159,8160,80,40,SPBR_U --> SPBR_L,3,6,0,27.51995035,SPBR_U,SPBR_L,6,FRAC,6446,6582,GAL,X-LINKGEL,LB,SAND,NA,31,NA,20/40
0,3500,122010,327480,153212,61446,173250,1760,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-09-20,2005,31.53151,-101.62938,8282,40,40,SPBR_U --> WFMP,2,4,0,35.212,SPBR_U,WFMP,4,FRAC,7087,7252,GAL,X-LINKGEL,LB,SAND,NA,39,NA,20/40
383200,0,0,110277.1,383200,131800,49250,1761,E,APACHE CORPORATION,REAGAN,2005-07-19,2005,31.51572,-101.64002,8325,20,20,SPBR_U --> WFMP,2,2,0,24.416,SPBR_U,WFMP,2,FRAC,7869,8094,GAL,W,LB,SAND,NA,NA,SFAC,20/40
383200,0,0,110277.1,383200,131800,49250,1762,E,APACHE CORPORATION,REAGAN,2005-10-04,2005,31.4541,-101.65391,8180,40,40,SPBR_U --> WFMP,2,2,0,26.688,SPBR_U,WFMP,2,FRAC,7729,7946,GAL,W,LB,SAND,NA,NA,SFAC,20/40
383200,0,0,110277.1,383200,131800,49250,1763,E,APACHE CORPORATION,REAGAN,2005-07-18,2005,31.44212,-101.66592,8272,40,20,SPBR_U --> WFMP,2,2,0,18.104,SPBR_U,WFMP,2,FRAC,7784,7993,GAL,W,LB,SAND,NA,NA,SFAC,20/40
383200,0,0,110277.1,383200,131800,49250,1765,E,APACHE CORPORATION,REAGAN,2005-08-14,2005,31.42752,-101.6546,8204,40,40,CLFK --> WFMP,2,2,0,37.3,CLFK,WFMP,2,FRAC,7690,7896,GAL,W,LB,SAND,NA,NA,SFAC,20/40
383200,0,0,110277.1,383200,131800,49250,1767,E,APACHE CORPORATION,REAGAN,2005-09-15,2005,31.54289,-101.64619,8360,40,80,SPBR_U --> WFMP,2,2,0,36.55831701,SPBR_U,WFMP,2,FRAC,7915,8136,GAL,W,LB,SAND,NA,NA,SFAC,20/40
0,5000,163803,477347,168803,47787,155581,1768,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-11-04,2005,31.57201,-101.56736,8065,Over 160,40,SPBR_U --> WFMP,3,6,0,21.156,SPBR_U,WFMP,6,FRAC,6269,6593,GAL,X-LINKGEL,LB,SAND,NA,30.5,XLNK,20/40
383200,0,0,110277.1,383200,131800,49250,1769,E,APACHE CORPORATION,REAGAN,2005-10-04,2005,31.46671,-101.62439,8214,40,20,SPBR_U --> WFMP,2,2,0,20.16,SPBR_U,WFMP,2,FRAC,7671,7884,GAL,W,LB,SAND,NA,NA,SFAC,20/40
383200,0,0,110277.1,383200,131800,49250,1771,E,APACHE CORPORATION,REAGAN,2005-10-20,2005,31.42331,-101.63997,8235,40,40,SPBR_U --> WFMP,2,2,0,23.784,SPBR_U,WFMP,2,FRAC,7635,7927,GAL,W,LB,SAND,NA,NA,NA,20/40
383200,0,0,110277.1,383200,131800,49250,1774,E,APACHE CORPORATION,REAGAN,2005-09-28,2005,31.528,-101.68779,8451,20,20,CLFK --> WFMP,2,2,0,36.764,CLFK,WFMP,2,FRAC,8011,8225,GAL,W,LB,SAND,NA,NA,SFAC,20/40
383200,0,0,110277.1,383200,131800,49250,1777,E,APACHE CORPORATION,REAGAN,2005-10-22,2005,31.49123,-101.64967,8254,20,20,SPBR_U --> WFMP,2,2,0,33.556,SPBR_U,WFMP,2,FRAC,7820,8044,GAL,W,LB,SAND,NA,NA,NA,20/40
383200,0,0,110277.1,383200,131800,49250,1778,E,APACHE CORPORATION,REAGAN,2006-03-22,2006,31.50421,-101.64518,8269,20,20,CLFK --> SPBR_L,2,2,0,23.48265515,CLFK,SPBR_L,2,FRAC,7863,8038,GAL,W,LB,SAND,NA,NA,SFAC,20/40
0,3000,102800,289440,153212,44486,134524,1779,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-10-14,2005,31.59531,-101.61419,8190,40,20,SPBR_U --> WFMP,2,4,0,37.9403326,SPBR_U,WFMP,4,FRAC,6469,6482,GAL,X-LINKGEL,LB,SAND,NA,30,NA,20/40
383200,0,0,110277.1,383200,131800,49250,1782,E,APACHE CORPORATION,REAGAN,2005-08-31,2005,31.50392,-101.65398,8320,20,20,SPBR_U --> WFMP,2,2,0,24.496,SPBR_U,WFMP,2,FRAC,7873,8091,GAL,W,LB,SAND,NA,NA,SFAC,20/40
0,6000,162646,470700,168646,43097,135650,1783,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-12-31,2005,31.62444,-101.56604,8132,40,20,SPBR_U --> SPBR_L,3,6,0,10.568,SPBR_U,SPBR_L,6,FRAC,6308,6612,GAL,X-LINKGEL,LB,SAND,NA,33,NA,20/40
0,5500,167862,473940,173362,57785,213755,1785,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-12-31,2005,31.62216,-101.58293,8150,80,40,SPBR_U --> WFMP,3,6,0,22.956,SPBR_U,WFMP,6,FRAC,6357,6679,GAL,X-LINKGEL,LB,SAND,NA,30,NA,20/40
0,11000,346311,505520,357311,80277,17666,1789,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-12-10,2005,31.48677,-101.67704,9221,160,40,SPBR_U --> WFMP,5,10,0,72.9921932,SPBR_U,WFMP,10,FRAC,8802,8879,GAL,GEL,LB,SAND,NA,46,NA,20/40
383200,0,0,110277.1,383200,131800,49250,1790,E,APACHE CORPORATION,REAGAN,2005-11-19,2005,31.46733,-101.65792,8253,40,20,SPBR_U --> WFMP,2,2,0,33.424,SPBR_U,WFMP,2,FRAC,7801,8014,GAL,W,LB,SAND,NA,NA,WPLY,20/40
383200,0,0,110277.1,383200,131800,49250,1791,E,APACHE CORPORATION,REAGAN,2006-01-05,2006,31.44966,-101.65694,8182,40,20,CLFK --> WFMP,2,2,0,21.984,CLFK,WFMP,2,FRAC,7750,8035,GAL,W,LB,SAND,NA,NA,NA,20/40
383200,0,0,110277.1,383200,131800,49250,1792,E,APACHE CORPORATION,REAGAN,2005-12-10,2005,31.45856,-101.65109,8124,40,40,SPBR_U --> WFMP,2,2,0,25.304,SPBR_U,WFMP,2,FRAC,7743,8030,GAL,W,LB,SAND,NA,NA,SFAC,20/40
393965,0,0,110277.1,393965,131800,48895,1793,E,APACHE CORPORATION,REAGAN,2006-04-10,2006,31.44542,-101.65903,8254,40,40,SPBR_U --> WFMP,2,2,0,27.684,SPBR_U,WFMP,2,FRAC,7747,8037,GAL,W,LB,SAND,NA,NA,NA,20/40
383200,0,0,110277.1,383200,131800,49250,1794,E,APACHE CORPORATION,REAGAN,2005-12-25,2005,31.43174,-101.66913,8236,40,40,SPBR_U --> WFMP,2,2,0,21.596,SPBR_U,WFMP,2,FRAC,7810,8096,GAL,W,LB,SAND,NA,NA,NA,20/40
383200,0,0,110277.1,383200,131800,49250,1795,E,APACHE CORPORATION,REAGAN,2005-11-19,2005,31.44244,-101.65813,8260,40,40,SPBR_U --> WFMP,2,2,0,37.092,SPBR_U,WFMP,2,FRAC,7745,8035,GAL,W,LB,SAND,NA,NA,WPLY,20/40
365750,0,0,123000,365750,123850,61500,1798,E,APACHE CORPORATION,REAGAN,2006-07-11,2006,31.53877,-101.64531,8339,20,40,CLFK --> WFMP,2,2,0,31.58,CLFK,WFMP,2,FRAC,7927,8137,GAL,W,LB,SAND,NA,NA,NA,20/40
365806,0,0,123000,365806,123906,61500,1799,E,APACHE CORPORATION,REAGAN,2006-12-18,2006,31.45172,-101.61774,8273,40,40,SPBR_U --> WFMP,2,2,0,28.256,SPBR_U,WFMP,2,FRAC,7620,7821,GAL,W,LB,SAND,NA,NA,NA,20/40
364450,0,0,123000,364450,122698,61500,1800,E,APACHE CORPORATION,REAGAN,2007-01-04,2007,31.4547,-101.61865,8292,40,40,SPBR_U --> WFMP,2,2,0,23.78,SPBR_U,WFMP,2,FRAC,7634,7827,GAL,W,LB,SAND,NA,NA,NA,20/40
365484,0,0,123000,365484,123732,61500,1801,E,APACHE CORPORATION,REAGAN,2007-01-04,2007,31.45015,-101.62205,8266,20,40,SPBR_U --> WFMP,2,2,0,27.792,SPBR_U,WFMP,2,FRAC,7641,7825,GAL,W,LB,SAND,NA,NA,NA,20/40
383200,0,0,110277.1,383200,131800,49250,1803,E,APACHE CORPORATION,REAGAN,2006-01-27,2006,31.52284,-101.64225,8295,20,20,SPBR_U --> WFMP,2,2,0,27.228,SPBR_U,WFMP,2,FRAC,7905,8111,GAL,W,LB,SAND,NA,NA,SFAC,20/40
383200,0,0,110277.1,383200,131800,49250,1805,E,APACHE CORPORATION,REAGAN,2006-02-08,2006,31.5072,-101.64578,8242,20,20,SPBR_U --> WFMP,2,2,0,34.4,SPBR_U,WFMP,2,FRAC,7877,8083,GAL,W,LB,SAND,NA,NA,SFAC,20/40
383200,0,0,110277.1,383200,131800,49250,1806,E,APACHE CORPORATION,REAGAN,2006-01-19,2006,31.45767,-101.65499,8209,40,40,SPBR_U --> WFMP,2,2,0,21.46032128,SPBR_U,WFMP,2,FRAC,7759,8047,GAL,W,LB,SAND,NA,NA,SFAC,20/40
504800,0,0,149700,504800,259400,98500,1807,F,APACHE CORPORATION,REAGAN,2005-12-21,2005,31.60346,-101.52867,8500,40,80,SPBR_U --> WFMP,2,2,0,36.31888501,SPBR_U,WFMP,2,FRAC,7610,8380,GAL,W,LB,SAND,NA,NA,SFAC,20/40
504800,0,0,149700,504800,259400,98500,1810,F,APACHE CORPORATION,REAGAN,2006-01-08,2006,31.59383,-101.52146,8480,40,160,SPBR_U --> WFMP,2,2,0,38.86579378,SPBR_U,WFMP,2,FRAC,7583,8385,GAL,W,LB,SAND,NA,NA,NA,20/40
504800,0,0,149700,504800,259400,98500,1811,F,APACHE CORPORATION,REAGAN,2006-01-05,2006,31.58863,-101.51083,8526,80,40,SPBR_U --> WFMP,2,2,0,31.956,SPBR_U,WFMP,2,FRAC,7575,8434,GAL,W,LB,SAND,NA,NA,NA,20/40
480522,0,0,170852,480522,237006,107336,1812,E,APACHE CORPORATION,REAGAN,2006-10-26,2006,31.4074,-101.71018,8525,80,20,SPBR_U --> WFMP,2,2,0,18.864,SPBR_U,WFMP,2,FRAC,7835,8460,GAL,W,LB,SAND,NA,NA,NA,20/40
510800,3000,0,149700,513800,259400,98500,1816,F,APACHE CORPORATION,REAGAN,2006-03-03,2006,31.61686,-101.51885,8510,80,80,SPBR_U --> WFMP,2,3,0,51.06845562,SPBR_U,WFMP,3,FRAC,7590,8392,GAL,W,LB,SAND,NA,NA,NA,20/40
0,1750,192139,470095,193889,52571,131432,1818,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2006-04-13,2006,31.58488,-101.64377,8260,80,20,SPBR_U --> SPBR_L,3,4,0,37.32541472,SPBR_U,SPBR_L,4,FRAC,6539,6853,GAL,X-LINKGEL,LB,SAND,NA,34,NA,20/40
0,5000,192568,452300,197568,54324,133901,1820,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2006-04-02,2006,31.57699,-101.59526,8125,80,40,SPBR_U --> SPBR_L,3,6,0,24.652,SPBR_U,SPBR_L,6,FRAC,6381,6692,GAL,X-LINKGEL,LB,SAND,NA,32,NA,20/40
0,5000,190691,471210,195691,52690,130760,1821,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2006-04-02,2006,31.54091,-101.73812,8525,80,40,SPBR_U --> SPBR_L,3,6,0,31.108,SPBR_U,SPBR_L,6,FRAC,6799,6959,GAL,X-LINKGEL,LB,SAND,NA,33,NA,20/40
0,5000,192074,470820,197074,55951,134326,1822,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2006-04-12,2006,31.53227,-101.72656,8500,80,40,SPBR_U --> SPBR_L,3,6,0,30.32445978,SPBR_U,SPBR_L,6,FRAC,6771,6927,GAL,X-LINKGEL,LB,SAND,NA,33,NA,20/40
0,4950,141134,339353,153212,23277.5,0,1823,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2006-05-29,2006,31.51461,-101.7563,8565,160,40,SPBR_U --> SPBR_L,2,5,0,29.32501026,SPBR_U,SPBR_L,5,ACID,6838,6988,GAL,A,NA,NA,NA,NA,NA,NA
0,1500,193230,471140,194730,53707,134770,1824,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2006-05-24,2006,31.51283,-101.74698,8539,40,40,SPBR_U --> WFMP,3,4,0,43.98483889,SPBR_U,WFMP,4,FRAC,6812,6986,GAL,X-LINKGEL,LB,SAND,NA,33,NA,20/40
0,5000,188178,470500,193178,51621,132431,1825,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2006-05-28,2006,31.51176,-101.73341,8491,160,40,SPBR_U --> SPBR_L,3,6,0,41.23692755,SPBR_U,SPBR_L,6,FRAC,6755,6921,GAL,X-LINKGEL,LB,SAND,NA,32,NA,20/40
0,6750,183977,427570,190727,43936,90410,1826,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2006-07-26,2006,31.56495,-101.71478,8456,160,40,SPBR_U --> SPBR_L,3,6,0,41.936,SPBR_U,SPBR_L,6,FRAC,6724,6909,GAL,X-LINKGEL,LB,SAND,NA,33,NA,20/40
0,5750,192317,472300,198067,56261,134237,1827,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2006-06-25,2006,31.56692,-101.70665,8425,160,40,CLFK --> SPBR_L,3,6,0,41.952,CLFK,SPBR_L,6,FRAC,6685,6935,GAL,X-LINKGEL,LB,SAND,NA,32,NA,20/40
0,4500,197581,471260,202081,57093,131750,1828,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2006-04-29,2006,31.52424,-101.72853,8505,80,40,SPBR_U --> SPBR_L,3,6,0,40.67932238,SPBR_U,SPBR_L,6,FRAC,6728,6911,GAL,X-LINKGEL,LB,SAND,NA,33,NA,20/40
0,5250,199702,477380,204952,56722,139132,1831,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2006-10-06,2006,31.61702,-101.59906,8260,Over 160,40,SPBR_U --> WFMP,3,6,0,34.4131975,SPBR_U,WFMP,6,FRAC,6403,6727,GAL,X-LINKGEL,LB,SAND,NA,33,NA,20/40
393965,0,0,110277.1,393965,131800,48985,1833,E,APACHE CORPORATION,REAGAN,2006-04-26,2006,31.43181,-101.65224,8210,40,40,SPBR_U --> WFMP,2,2,0,29.852,SPBR_U,WFMP,2,FRAC,7716,8003,GAL,W,LB,SAND,NA,NA,NA,20/40
509250,0,0,149852,509250,260232,98929,1834,F,APACHE CORPORATION,REAGAN,2006-05-19,2006,31.59103,-101.51647,8510,80,80,SPBR_U --> WFMP,2,2,0,36.416,SPBR_U,WFMP,2,FRAC,7575,8398,GAL,W,LB,SAND,NA,NA,NA,20/40
0,6250,189260,475020,195510,51922,135360,1835,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2006-09-14,2006,31.59039,-101.65261,8295,40,40,CLFK --> SPBR_L,3,6,0,32.812,CLFK,SPBR_L,6,FRAC,6542,6703,GAL,X-LINKGEL,LB,SAND,NA,32,NA,20/40
0,1500,193743,471560,195243,54532,134899,1836,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2006-04-29,2006,31.59098,-101.617,8215,80,40,SPBR_U --> SPBR_L,3,4,0,28.104,SPBR_U,SPBR_L,4,FRAC,6481,6786,GAL,X-LINKGEL,LB,SAND,NA,33,NA,20/40
0,5250,193631,471200,198881,52886,134855,1837,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2006-09-14,2006,31.59746,-101.6545,8344,80,40,CLFK --> SPBR_L,3,6,0,29.364,CLFK,SPBR_L,6,FRAC,6569,6769,GAL,X-LINKGEL,LB,SAND,NA,33,NA,20/40
366450,0,0,113250,366450,130660,63750,1840,E,APACHE CORPORATION,REAGAN,2006-04-22,2006,31.44219,-101.68986,8418,80,80,SPBR_U --> WFMP,2,2,0,25.124,SPBR_U,WFMP,2,FRAC,7890,8204,GAL,W,LB,SAND,NA,NA,FRDC,20/40
492870,0,0,151023,492870,253134,100823,1842,F,APACHE CORPORATION,REAGAN,2006-04-22,2006,31.58415,-101.51374,8500,80,40,SPBR_U --> WFMP,2,2,0,30.248,SPBR_U,WFMP,2,FRAC,7572,8405,GAL,W,LB,SAND,NA,NA,NA,NA
0,5250,180627,471620,185877,58327,161756,1843,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2007-03-05,2007,31.6252,-101.58825,8176,80,40,SPBR_U --> WFMP,3,6,0,22.34,SPBR_U,WFMP,6,FRAC,6385,6411,GAL,X-LINKGEL,LB,SAND,NA,35,SCIN,20/40
0,5250,195638,477320,200888,55997,134955,1844,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2006-10-27,2006,31.62709,-101.58001,8172,80,40,SPBR_U --> SPBR_L,3,6,0,34.664,SPBR_U,SPBR_L,6,FRAC,6341,6372,GAL,X-LINKGEL,LB,SAND,NA,33,NA,20/40
0,1500,194888,473380,196388,54973,136404,1847,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2006-05-17,2006,31.58619,-101.62009,8294,80,40,SPBR_U --> WFMP,3,4,0,29.632,SPBR_U,WFMP,4,FRAC,6493,6843,GAL,X-LINKGEL,LB,SAND,NA,32.5,NA,20/40
0,5250,179256,486860,184506,42798,126860,1848,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2007-01-28,2007,31.57805,-101.63961,8307,160,40,SPBR_U --> WFMP,3,6,0,23.532,SPBR_U,WFMP,6,FRAC,6543,6695,GAL,X-LINKGEL,LB,SAND,NA,35,NA,20/40
0,8250,244844,607000,253094,48689,134023,1849,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2006-09-08,2006,31.55974,-101.72159,8517,160,40,SPBR_U --> SPBR_L,4,8,0,56.76203076,SPBR_U,SPBR_L,8,FRAC,6737,6923,GAL,X-LINKGEL,LB,SAND,NA,32,NA,20/40
0,8750,194310,470360,203060,52965,133792,1850,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2006-08-11,2006,31.60448,-101.65667,8355,160,40,SPBR_U --> SPBR_L,3,6,0,42.556,SPBR_U,SPBR_L,6,FRAC,6589,6623,GAL,X-LINKGEL,LB,SAND,NA,31,NA,20/40
0,5250,185961,473540,191211,53504,137512,1851,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2006-12-14,2006,31.5865,-101.63343,8260,40,40,SPBR_U --> WFMP,3,6,0,22.828,SPBR_U,WFMP,6,FRAC,6517,6833,GAL,X-LINKGEL,LB,SAND,NA,35,NA,NA
229649,2000,0,257733,231649,23277.5,0,1852,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2006-07-11,2006,31.46265,-101.55054,8160,160,40,SPBR_U --> WFMP,3,4,0,43.676,SPBR_U,WFMP,4,ACID,7890,7930,GAL,A,NA,NA,NA,NA,NEFE,NA
492870,0,0,151023,492870,253134,100823,1853,F,APACHE CORPORATION,REAGAN,2006-04-23,2006,31.57637,-101.49816,8500,80,80,SPBR_U --> WFMP,2,2,0,26.39411735,SPBR_U,WFMP,2,FRAC,7519,8460,GAL,W,LB,SAND,NA,NA,FRDC,20/40
270814,2000,0,465061,272814,23277.5,0,1854,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2006-06-29,2006,31.46883,-101.55689,8116,Over 160,40,SPBR_U --> WFMP,4,5,0,10.38,SPBR_U,WFMP,5,ACID,7940,7980,GAL,A,NA,NA,NA,NA,HCL,NA
375250,0,0,123000,375250,129900,61500,1855,F,APACHE CORPORATION,REAGAN,2006-06-01,2006,31.60813,-101.57414,8267,40,40,SPBR_U --> SPBR_L,2,2,0,23.70705727,SPBR_U,SPBR_L,2,FRAC,7735,7912,GAL,W,LB,SAND,NA,NA,NA,20/40
383200,0,0,110277.1,383200,131800,49250,1856,F,APACHE CORPORATION,REAGAN,2006-05-19,2006,31.61703,-101.56814,8061,160,40,SPBR_U --> WFMP,2,2,0,27.472,SPBR_U,WFMP,2,FRAC,7715,7891,GAL,W,LB,SAND,NA,NA,SFAC,20/40
507500,0,0,172250,507500,255700,110750,1858,F,APACHE CORPORATION,REAGAN,2006-06-01,2006,31.58157,-101.50855,8512,40,80,CLFK --> WFMP,2,2,0,33.50169037,CLFK,WFMP,2,FRAC,7555,8409,GAL,W,LB,SAND,NA,NA,SFAC,20/40
387700,0,0,124500,387700,129900,61500,1861,F,APACHE CORPORATION,REAGAN,2006-06-28,2006,31.6287,-101.54973,8072,40,80,SPBR_U --> WFMP,2,2,0,26.04,SPBR_U,WFMP,2,FRAC,7687,7857,GAL,W,LB,SAND,NA,NA,SFAC,20/40
365750,0,0,123000,365750,123850,61500,1862,E,APACHE CORPORATION,REAGAN,2006-08-06,2006,31.52635,-101.65416,8345,40,20,CLFK --> WFMP,2,2,0,28.096,CLFK,WFMP,2,FRAC,7939,8150,GAL,W,LB,SAND,NA,NA,NA,20/40
576422,0,0,200600,576422,322822,134000,1863,E,APACHE CORPORATION,REAGAN,2006-06-15,2006,31.41884,-101.70958,9112,160,40,CLFK --> WFMP,2,2,0,20.248,CLFK,WFMP,2,FRAC,7842,8925,GAL,W,LB,SAND,NA,NA,SFAC,20/40
380190,0,0,123000,380190,128650,61500,1864,F,APACHE CORPORATION,REAGAN,2006-06-11,2006,31.62333,-101.55685,8101,40,40,CLFK --> WFMP,2,2,0,20.3,CLFK,WFMP,2,FRAC,7693,7868,GAL,W,LB,SAND,NA,NA,SFAC,20/40
353400,0,0,123000,353400,128000,61500,1865,E,APACHE CORPORATION,REAGAN,2006-07-05,2006,31.52355,-101.71506,8505,80,40,CLFK --> WFMP,2,2,0,38.0292309,CLFK,WFMP,2,FRAC,8110,8410,GAL,W,LB,SAND,NA,NA,SFAC,20/40
