WellID,Subarea,Operator,County,Completion.Date,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Other..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Amount,Fluid.Units,Fluid.Type,Propping.Agent.Amount,Propping.Agent.Units,Propping.Agent.Type,Pressure.Breakdown,Injection.Rate,Additive,Mesh.Size
1614,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-01-27,2005,31.57271,-101.74805,8662,80,20,CLFK --> WFMP,3,6,0,5000,219198,0,475750,224198,57.10141561,CLFK,WFMP,6,FRAC,6814,7008,74256,GAL,X-LINKGEL,138890,LB,SAND,NA,NA,,20/40
1615,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-08-29,2004,31.57651,-101.71405,8545,20,40,CLFK --> WFMP,3,6,0,4000,204204,0,470640,208204,40.932,CLFK,WFMP,6,FRAC,6714,6914,60396,GAL,X-LINKGEL,135240,LB,SAND,NA,30,,20/40
1616,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-08-29,2004,31.61293,-101.70325,8520,20,40,CLFK --> WFMP,3,6,0,5000,198324,0,472400,203324,34.48819999,CLFK,WFMP,6,FRAC,6688,6884,52038,GAL,X-LINKGEL,135187,LB,SAND,NA,30,,20/40
1617,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-05-08,2004,31.47672,-101.70483,9245,40,40,SPBR_U --> WFMP,4,8,0,11000,356554,0,511630,367554,44.144,SPBR_U,WFMP,8,FRAC,8702,8975,156720,GAL,GEL,36340,LB,SAND,NA,45.7,,20/40
1620,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-05-15,2004,31.45627,-101.69414,9208,40,40,CLFK --> WFMP,4,8,0,11000,340969,0,510150,351969,33.608,CLFK,WFMP,8,FRAC,8676,8922,142842,GAL,GEL,35480,LB,SAND,NA,35,,20/40
1621,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-06-17,2004,31.46258,-101.68286,9118,160,40,CLFK --> WFMP,4,8,0,11000,338712,0,507210,349712,34.24012514,CLFK,WFMP,8,FRAC,8685,8933,140850,GAL,GEL,35260,LB,SAND,NA,39,,20/40
1624,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-08-08,2004,31.44973,-101.72305,9300,160,40,CLFK --> WFMP,5,10,0,11000,215607,158149,524210,384756,34.904,CLFK,WFMP,10,FRAC,9000,9010,81270,GAL,G,17377,LB,SAND,NA,32.3,,20/40
1625,E,APACHE CORPORATION,REAGAN,2004-04-20,2004,31.46986,-101.61883,8300,40,40,SPBR_U --> WFMP,2,2,0,0,220506,0,350000,220506,29.856,SPBR_U,WFMP,2,FRAC,7661,8021,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40
1626,E,APACHE CORPORATION,REAGAN,2004-05-14,2004,31.45046,-101.65288,8229,40,20,SPBR_U --> WFMP,2,2,0,0,220080,0,350000,220080,36.2429405,SPBR_U,WFMP,2,FRAC,6354,7339,130326,GAL,X-LINKGEL,215000,LB,SAND,NA,NA,GELA,20/40
1627,E,APACHE CORPORATION,REAGAN,2004-04-03,2004,31.46737,-101.66234,8250,40,40,CLFK --> WFMP,1,1,0,0,159000,0,350000,159000,35.576,CLFK,WFMP,1,FRAC,6430,8042,159000,GAL,GEL,350000,LB,SAND,NA,NA,,20/40
1628,E,APACHE CORPORATION,REAGAN,2004-04-28,2004,31.4719,-101.65937,8260,20,40,SPBR_U --> WFMP,1,1,0,0,220506,0,350000,220506,15.1832191,SPBR_U,WFMP,1,FRAC,6420,8068,220506,GAL,GEL,350000,LB,SAND,NA,NA,,20/40
1629,E,APACHE CORPORATION,REAGAN,2004-04-09,2004,31.50376,-101.65152,8300,20,40,SPBR_U --> WFMP,1,1,0,0,220506,0,35000,220506,45.068,SPBR_U,WFMP,1,FRAC,6507,8092,220506,GAL,GEL,35000,LB,SAND,NA,NA,,20/40
1634,E,APACHE CORPORATION,REAGAN,2004-06-23,2004,31.52338,-101.63121,8337,40,40,CLFK --> WFMP,2,2,0,0,220506,0,350000,220506,23.852,CLFK,WFMP,2,FRAC,6480,7446,127590,GAL,GEL,215000,LB,SAND,NA,NA,GELA,20/40
1636,E,APACHE CORPORATION,REAGAN,2004-06-03,2004,31.53006,-101.6333,8300,40,40,SPBR_U --> WFMP,2,2,0,0,220506,0,350000,220506,20.72,SPBR_U,WFMP,2,FRAC,7872,8135,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40
1637,E,APACHE CORPORATION,REAGAN,2004-05-18,2004,31.49518,-101.62236,8206,40,40,SPBR_U --> WFMP,2,2,0,0,183782,0,351130,183782,19.024,SPBR_U,WFMP,2,FRAC,7710,7968,70894,GAL,GEL,135000,LB,SAND,NA,NA,,20/40
1639,E,APACHE CORPORATION,REAGAN,2004-06-14,2004,31.48406,-101.61861,8290,40,40,SPBR_U --> WFMP,2,2,0,0,220506,0,350000,220506,25.4,SPBR_U,WFMP,2,FRAC,7643,7903,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40
1641,E,APACHE CORPORATION,REAGAN,2004-07-22,2004,31.47781,-101.61691,8210,40,80,SPBR_U --> WFMP,2,2,0,0,220506,0,350000,220506,25.66,SPBR_U,WFMP,2,FRAC,7647,7948,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40
1643,E,APACHE CORPORATION,REAGAN,2004-07-23,2004,31.50933,-101.62683,8237,80,40,SPBR_U --> WFMP,2,2,0,0,220506,0,350000,220506,20.668,SPBR_U,WFMP,2,FRAC,6432,7396,127590,GAL,GEL,215000,LB,SAND,NA,NA,GELA,20/40
1645,E,APACHE CORPORATION,REAGAN,2004-06-20,2004,31.50218,-101.62458,8300,80,40,SPBR_U --> WFMP,2,2,0,0,220506,0,350000,220506,26.52292632,SPBR_U,WFMP,2,FRAC,7761,8011,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40
1647,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-08-04,2004,31.56653,-101.74174,8610,40,40,CLFK --> WFMP,3,6,0,5000,199458,0,471020,204458,55.96,CLFK,WFMP,6,FRAC,6784,6976,56196,GAL,X-LINKGEL,133882,LB,SAND,NA,30,,20/40
1648,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-09-15,2004,31.59831,-101.58431,8116,160,40,CLFK --> WFMP,3,6,0,5000,207988,0,470270,212988,44.236,CLFK,WFMP,6,FRAC,6325,6671,63844,GAL,X-LINKGEL,134547,LB,SAND,NA,31.5,,20/40
1650,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-09-30,2004,31.5407,-101.62262,8270,80,40,CLFK --> SPBR_L,3,6,0,5000,189756,0,471420,194756,38.304,CLFK,SPBR_L,6,FRAC,6441,6619,54768,GAL,X-LINKGEL,136548,LB,SAND,NA,31.5,,20/40
1653,E,APACHE CORPORATION,REAGAN,2004-08-18,2004,31.50822,-101.6484,8312,20,40,CLFK --> WFMP,2,2,0,0,220506,0,350000,220506,29.62307158,CLFK,WFMP,2,FRAC,7847,8079,92916,GAL,X-LINKGEL,135000,LB,SAND,NA,NA,GELA,20/40
1654,E,APACHE CORPORATION,REAGAN,2004-08-30,2004,31.44684,-101.6528,8174,40,20,SPBR_U --> WFMP,2,2,0,0,220506,0,350000,220506,29.15185689,SPBR_U,WFMP,2,FRAC,7721,7944,92916,GAL,GEL,135000,LB,SAND,NA,NA,GELA,20/40
1656,E,APACHE CORPORATION,REAGAN,2005-04-06,2005,31.53,-101.65522,8327,40,40,SPBR_U --> WFMP,2,2,383200,0,0,0,100450,383200,41.124,SPBR_U,WFMP,2,FRAC,7933,8165,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40
1657,E,APACHE CORPORATION,REAGAN,2004-10-14,2004,31.55144,-101.64,8336,40,40,SPBR_U --> WFMP,2,2,0,0,367506,0,362000,367506,42.43844071,SPBR_U,WFMP,2,FRAC,7895,8117,139916,GAL,GEL,139000,LB,SAND,NA,NA,GELA,20/40
1661,E,APACHE CORPORATION,REAGAN,2005-03-10,2005,31.44406,-101.61534,8282,40,40,SPBR_U --> WFMP,2,2,383200,0,0,0,100450,383200,22.39416894,SPBR_U,WFMP,2,FRAC,7602,7849,131800,GAL,W,49250,LB,SAND,NA,NA,,20/40
1662,E,APACHE CORPORATION,REAGAN,2004-10-31,2004,31.44229,-101.6726,8260,80,Sub 20,SPBR_U --> WFMP,2,2,0,0,367506,0,360000,367506,39.86164692,SPBR_U,WFMP,2,FRAC,7831,8053,139916,GAL,GEL,140000,LB,SAND,NA,NA,GELA,20/40
1665,E,APACHE CORPORATION,REAGAN,2004-09-12,2004,31.51985,-101.63012,8340,40,20,CLFK --> WFMP,2,2,0,0,367506,0,362000,367506,18.52846714,CLFK,WFMP,2,FRAC,7849,8117,139916,GAL,GEL,139000,LB,SAND,NA,NA,,20/40
1666,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-09-29,2004,31.63272,-101.76269,8710,Over 160,40,CLFK --> WFMP,3,6,0,5000,195174,0,472660,200174,45.8702266,CLFK,WFMP,6,FRAC,6896,7088,54558,GAL,X-LINKGEL,135440,LB,SAND,NA,30,,20/40
1667,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-10-14,2004,31.5967,-101.64135,8350,80,40,CLFK --> SPBR_L,3,6,0,5000,196098,0,473480,201098,43.07231771,CLFK,SPBR_L,6,FRAC,6530,6694,54222,GAL,X-LINKGEL,129403,LB,SAND,NA,30.5,,20/40
1669,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-11-06,2004,31.53355,-101.62035,8205,80,40,SPBR_U --> WFMP,3,6,0,4500,195762,0,473390,200262,28.67926976,SPBR_U,WFMP,6,FRAC,6441,6591,56532,GAL,X-LINKGEL,138234,LB,SAND,NA,30,,20/40
1671,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-11-06,2004,31.59139,-101.64819,8345,40,40,CLFK --> WFMP,3,6,0,5000,196224,0,475894,201224,32.59924597,CLFK,WFMP,6,FRAC,6541,6710,55818,GAL,X-LINKGEL,138234,LB,SAND,NA,30,,20/40
1672,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-11-18,2004,31.58082,-101.72859,8615,160,40,CLFK --> WFMP,3,6,0,5000,195636,0,471060,200636,32.49670036,CLFK,WFMP,6,FRAC,6740,6928,54180,GAL,X-LINKGEL,137740,LB,SAND,NA,30,,20/40
1673,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-11-18,2004,31.57116,-101.72116,8532,80,20,CLFK --> WFMP,3,6,0,5000,194292,0,471970,199292,34.12554949,CLFK,WFMP,6,FRAC,6742,6930,54474,GAL,X-LINKGEL,134280,LB,SAND,NA,32,,20/40
1674,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-11-11,2004,31.5498,-101.58232,8188,80,40,CLFK --> SPBR_L,3,6,0,5000,194292,0,471820,199292,50.176,CLFK,SPBR_L,6,FRAC,6295,6439,55524,GAL,X-LINKGEL,134578,LB,SAND,NA,30,,20/40
1676,E,APACHE CORPORATION,REAGAN,2004-11-02,2004,31.4549,-101.64987,8140,40,40,CLFK --> WFMP,2,2,0,0,367506,0,360000,367506,29.992,CLFK,WFMP,2,FRAC,7713,7942,139916,GAL,GEL,140000,LB,SAND,NA,NA,,20/40
1678,E,APACHE CORPORATION,REAGAN,2004-09-24,2004,31.51869,-101.66894,8307,40,20,SPBR_U --> WFMP,2,2,0,0,367506,0,362000,367506,21.0058,SPBR_U,WFMP,2,FRAC,7959,8183,139916,GAL,GEL,139000,LB,SAND,NA,NA,GELA,20/40
1679,E,APACHE CORPORATION,REAGAN,2004-09-15,2004,31.46065,-101.62497,8204,20,40,SPBR_U --> WFMP,2,2,0,0,367506,0,362000,367506,15.47732057,SPBR_U,WFMP,2,FRAC,7655,8053,139916,GAL,GEL,139000,LB,SAND,NA,NA,,20/40
1680,E,APACHE CORPORATION,REAGAN,2004-12-07,2004,31.43709,-101.66175,8231,40,40,SPBR_U --> WFMP,2,2,0,0,367506,0,360000,367506,27.77576071,SPBR_U,WFMP,2,FRAC,7747,8003,139916,GAL,GEL,140000,LB,SAND,NA,NA,GELA,20/40
1682,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-01-11,2005,31.46522,-101.70543,9254,80,40,CLFK --> WFMP,5,10,0,11000,319452,0,509510,330452,21.748,CLFK,WFMP,10,FRAC,8949,8956,67410,GAL,GEL,17560,LB,SAND,NA,29,,20/40
1684,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-01-27,2005,31.46773,-101.71091,9270,40,20,CLFK --> WFMP,6,12,0,14000,415998,0,530458,429998,36.86935873,CLFK,WFMP,12,FRAC,8964,8974,75642,GAL,GEL,16852,LB,SAND,NA,30,,20/40
1685,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-01-12,2005,31.47835,-101.71422,9274,80,40,SPBR_U --> WFMP,5,10,0,11000,334278,0,509190,345278,29.26563545,SPBR_U,WFMP,10,FRAC,9000,9010,74802,GAL,GEL,14866,LB,SAND,NA,28,,20/40
1686,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-01-10,2005,31.56019,-101.65163,8270,80,40,SPBR_U --> SPBR_L,3,6,0,3750,198744,0,471400,202494,13.54044625,SPBR_U,SPBR_L,6,FRAC,6552,6719,57246,GAL,X-LINKGEL,135300,LB,SAND,NA,30,,20/40
1687,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2004-11-13,2004,31.55403,-101.5968,8150,40,40,CLFK --> SPBR_L,3,6,0,5000,195552,0,472270,200552,40.528,CLFK,SPBR_L,6,FRAC,6346,6541,56112,GAL,X-LINKGEL,132071,LB,SAND,NA,32,,20/40
1688,E,APACHE CORPORATION,REAGAN,2004-11-13,2004,31.51931,-101.68288,8418,40,40,SPBR_U --> WFMP,2,2,0,0,367506,0,360000,367506,32.723344,SPBR_U,WFMP,2,FRAC,8001,8220,139916,GAL,GEL,140000,LB,SAND,NA,NA,,20/40
1690,E,APACHE CORPORATION,REAGAN,2004-11-15,2004,31.53486,-101.64796,8329,40,40,SPBR_U --> WFMP,2,2,0,0,367506,0,360000,367506,39.92984664,SPBR_U,WFMP,2,FRAC,7910,8146,139916,GAL,GEL,140000,LB,SAND,NA,NA,GELA,20/40
1691,E,APACHE CORPORATION,REAGAN,2004-11-14,2004,31.43409,-101.64222,8267,40,40,SPBR_U --> WFMP,2,2,0,0,367506,0,360000,367506,8.388,SPBR_U,WFMP,2,FRAC,7680,7896,139916,GAL,GEL,140000,LB,SAND,NA,NA,GELA,20/40
1694,E,APACHE CORPORATION,REAGAN,2004-12-30,2004,31.46022,-101.6608,8284,80,40,SPBR_U --> WFMP,2,2,0,0,367506,0,360000,367506,32.42348826,SPBR_U,WFMP,2,FRAC,7800,8020,139916,GAL,GEL,140000,LB,SAND,NA,NA,GELA,20/40
1695,E,APACHE CORPORATION,REAGAN,2005-02-09,2005,31.51264,-101.64542,8360,40,40,CLFK --> WFMP,2,2,0,0,383200,0,100450,383200,20.312,CLFK,WFMP,2,FRAC,7875,8135,131800,GAL,X-LINKGEL,49250,LB,SAND,NA,NA,GELA,20/40
1697,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-02-15,2005,31.48515,-101.69561,9315,80,40,SPBR_U --> WFMP,5,10,0,11000,343812,0,508200,354812,35.592,SPBR_U,WFMP,10,FRAC,9018,9024,78960,GAL,GEL,18955,LB,SAND,NA,30.5,,20/40
1698,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-01-27,2005,31.48419,-101.67185,9260,160,40,SPBR_L --> WFMP,5,10,0,12500,364098,0,386631,376598,32.712,SPBR_L,WFMP,10,FRAC,8948,8958,73080,GAL,GEL,15300,LB,SAND,NA,32,,20/40
1699,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-03-08,2005,31.49829,-101.67627,9319,40,20,SPBR_U --> WFMP,5,10,0,11000,334782,0,508260,345782,28.35819288,SPBR_U,WFMP,10,FRAC,8976,9006,69468,GAL,GEL,18375,LB,SAND,NA,30,,20/40
1700,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-02-16,2005,31.45886,-101.71693,9350,80,20,SPBR_U --> WFMP,5,10,0,11000,350616,0,511960,361616,26.428,SPBR_U,WFMP,10,FRAC,8998,9008,74802,GAL,GEL,15355,LB,SAND,NA,31,,20/40
1701,E,APACHE CORPORATION,REAGAN,2005-03-24,2005,31.54337,-101.67703,8374,40,40,CLFK --> WFMP,2,2,383200,0,0,0,100450,383200,19.968,CLFK,WFMP,2,FRAC,7123,8210,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40
1702,E,APACHE CORPORATION,REAGAN,2005-03-11,2005,31.44672,-101.66954,8259,80,40,SPBR_U --> WFMP,2,2,383200,0,0,0,100450,383200,20.695,SPBR_U,WFMP,2,FRAC,7830,8046,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40
1703,E,APACHE CORPORATION,REAGAN,2005-01-11,2005,31.48903,-101.63363,8229,80,40,SPBR_U --> WFMP,2,2,0,0,383200,0,100450,383200,19.688,SPBR_U,WFMP,2,FRAC,7740,7966,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40
1704,E,APACHE CORPORATION,REAGAN,2005-01-26,2005,31.49751,-101.62751,8287,80,40,SPBR_U --> WFMP,2,2,0,0,383200,0,100450,383200,13.56,SPBR_U,WFMP,2,FRAC,7751,7975,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40
1705,E,APACHE CORPORATION,REAGAN,2005-02-09,2005,31.49934,-101.65454,8314,80,40,SPBR_U --> WFMP,2,2,0,0,383200,0,100450,383200,26.992,SPBR_U,WFMP,2,FRAC,7863,8096,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40
1706,E,APACHE CORPORATION,REAGAN,2005-01-25,2005,31.49672,-101.64934,8298,80,40,SPBR_U --> WFMP,2,2,0,0,383200,0,100450,383200,33.524,SPBR_U,WFMP,2,FRAC,7844,8071,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40
1707,E,APACHE CORPORATION,REAGAN,2005-01-25,2005,31.49853,-101.6409,8280,80,40,SPBR_U --> WFMP,2,2,0,0,383200,0,100450,383200,28.088,SPBR_U,WFMP,2,FRAC,7814,8038,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40
1709,E,APACHE CORPORATION,REAGAN,2005-01-31,2005,31.51191,-101.63203,8283,40,40,SPBR_U --> WFMP,2,2,0,0,383200,0,100450,383200,18.928,SPBR_U,WFMP,2,FRAC,7849,8113,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40
1710,E,APACHE CORPORATION,REAGAN,2005-02-01,2005,31.50115,-101.64613,8326,40,40,SPBR_U --> WFMP,2,2,0,0,383200,0,100450,383200,33.756,SPBR_U,WFMP,2,FRAC,7849,8082,131800,GAL,GEL,49250,LB,SAND,NA,NA,GELA,20/40
1711,E,APACHE CORPORATION,REAGAN,2005-03-26,2005,31.52303,-101.66633,8310,40,40,CLFK --> WFMP,2,2,383200,0,0,0,100450,383200,37.72,CLFK,WFMP,2,FRAC,7945,8162,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40
1713,E,APACHE CORPORATION,REAGAN,2005-10-03,2005,31.52521,-101.65785,8314,40,40,SPBR_U --> WFMP,2,2,383200,0,0,0,100450,383200,29.104,SPBR_U,WFMP,2,FRAC,7931,8157,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40
1714,E,APACHE CORPORATION,REAGAN,2005-04-04,2005,31.50804,-101.666,8360,40,80,SPBR_U --> WFMP,2,2,383200,0,0,0,100450,383200,17.676,SPBR_U,WFMP,2,FRAC,7946,8180,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40
1715,E,APACHE CORPORATION,REAGAN,2005-06-05,2005,31.52115,-101.67469,8370,80,40,SPBR_U --> WFMP,2,2,383200,0,0,0,100450,383200,17.352,SPBR_U,WFMP,2,FRAC,7977,8193,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40
1716,E,APACHE CORPORATION,REAGAN,2005-05-24,2005,31.52373,-101.67991,8359,40,40,SPBR_U --> WFMP,2,2,383200,0,0,0,100450,383200,49.3320329,SPBR_U,WFMP,2,FRAC,7993,8219,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40
1719,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-04-07,2005,31.49004,-101.69573,9334,80,20,SPBR_U --> WFMP,5,10,0,11000,359560,0,506667,370560,44.232,SPBR_U,WFMP,10,ACID,8227,8275,3000,GAL,A,0,undefined,undefined,NA,6,HCL,
1720,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-04-18,2005,31.48023,-101.70592,9250,160,40,SPBR_U --> WFMP,5,11,0,12000,348664,0,501200,360664,38.388,SPBR_U,WFMP,11,FRAC,8856,9016,80152,GAL,GEL,17595,LB,SAND,NA,42,,20/40
1723,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-04-13,2005,31.46632,-101.68399,9206,80,40,CLFK --> WFMP,5,11,0,12000,345066,0,509690,357066,51.59316437,CLFK,WFMP,11,FRAC,8936,8947,77815,GAL,GEL,17318,LB,SAND,NA,24,,20/40
1724,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-04-08,2005,31.47772,-101.70042,9270,40,40,SPBR_U --> WFMP,5,11,0,11000,348487,0,506310,359487,63.044,SPBR_U,WFMP,11,FRAC,8970,8981,74015,GAL,GEL,15000,LB,SAND,NA,32,,20/40
1725,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-08-31,2005,31.54317,-101.62832,8215,80,40,SPBR_U --> SPBR_L,3,6,0,5000,158048,0,471560,163048,34.848,SPBR_U,SPBR_L,6,FRAC,6480,6657,41383,GAL,X-LINKGEL,134117,LB,SAND,NA,31,,20/40
1726,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-08-30,2005,31.51928,-101.61666,8230,160,40,SPBR_U --> WFMP,3,6,0,5000,189960,0,471970,194960,31.244,SPBR_U,WFMP,6,FRAC,6435,6560,49073,GAL,X-LINKGEL,135237,LB,SAND,NA,30,,20/40
1727,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-04-25,2005,31.4668,-101.715,9260,40,20,SPBR_U --> WFMP,5,10,0,8500,343866,0,503360,352366,35.16005354,SPBR_U,WFMP,10,FRAC,8985,9002,80828,GAL,GEL,16203,LB,SAND,NA,31.5,,20/40
1729,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-07-12,2005,31.57026,-101.63923,8345,160,40,SPBR_U --> SPBR_L,3,6,0,5000,184813,0,471000,189813,13.952,SPBR_U,SPBR_L,6,FRAC,6544,6698,53191,GAL,X-LINKGEL,133624,LB,SAND,NA,30,,20/40
1730,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-06-29,2005,31.60121,-101.63805,8325,80,40,SPBR_U --> SPBR_L,3,6,0,5000,193864,0,471000,198864,17.6,SPBR_U,SPBR_L,6,FRAC,6571,6725,54352,GAL,X-LINKGEL,133052,LB,SAND,NA,30,,20/40
1733,E,APACHE CORPORATION,REAGAN,2005-05-11,2005,31.43548,-101.65264,8239,40,20,SPBR_U --> WFMP,2,2,383200,0,0,0,100450,383200,20.25828222,SPBR_U,WFMP,2,FRAC,7702,7909,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40
1736,E,APACHE CORPORATION,REAGAN,2005-04-27,2005,31.43957,-101.66677,8327,40,40,SPBR_U --> WFMP,2,2,383200,0,0,0,100450,383200,28.22,SPBR_U,WFMP,2,FRAC,7791,8003,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40
1737,E,APACHE CORPORATION,REAGAN,2005-05-10,2005,31.51718,-101.6425,8322,20,40,CLFK --> WFMP,2,2,383200,0,0,0,100450,383200,24.644,CLFK,WFMP,2,FRAC,7871,8093,131800,GAL,W,49250,LB,SAND,NA,NA,,20/40
1738,E,APACHE CORPORATION,REAGAN,2005-07-07,2005,31.53754,-101.65328,8339,40,40,SPBR_U --> WFMP,2,2,383200,0,0,0,100450,383200,40.668,SPBR_U,WFMP,2,FRAC,7917,8139,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40
1743,E,APACHE CORPORATION,REAGAN,2005-05-12,2005,31.50308,-101.63808,8265,20,40,SPBR_U --> WFMP,2,2,383200,0,0,0,100450,383200,29.104,SPBR_U,WFMP,2,FRAC,7839,8060,131800,GAL,W,49250,LB,SAND,NA,NA,,20/40
1744,E,APACHE CORPORATION,REAGAN,2005-06-05,2005,31.49306,-101.66586,8310,80,20,SPBR_U --> WFMP,2,2,383200,0,0,0,100450,383200,22.072,SPBR_U,WFMP,2,FRAC,7910,8122,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40
1745,E,APACHE CORPORATION,REAGAN,2006-07-13,2006,31.49628,-101.67239,8317,40,80,SPBR_U --> WFMP,2,2,366270,0,0,0,127548,366270,27.8,SPBR_U,WFMP,2,FRAC,7908,8118,123270,GAL,W,63548,LB,SAND,NA,NA,SFAC,20/40
1746,E,APACHE CORPORATION,REAGAN,2006-06-27,2006,31.49764,-101.66631,8311,40,Sub 20,SPBR_U --> SPBR_L,2,2,387700,0,0,0,124500,387700,35.49390913,SPBR_U,SPBR_L,2,FRAC,7922,8095,129900,GAL,W,61500,LB,SAND,NA,NA,SFAC,20/40
1747,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-08-02,2005,31.57995,-101.649,8360,80,Sub 20,SPBR_U --> WFMP,3,6,0,5000,182249,0,470340,187249,43.03807665,SPBR_U,WFMP,6,FRAC,6565,6710,50150,GAL,X-LINKGEL,132458,LB,SAND,NA,31,,20/40
1748,F,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-07-16,2005,31.60283,-101.62998,8290,80,40,SPBR_U --> WFMP,3,6,0,5000,195492,0,470520,200492,16.38451018,SPBR_U,WFMP,6,FRAC,6510,6682,54931,GAL,X-LINKGEL,132676,LB,SAND,NA,28.5,,20/40
1749,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-07-22,2005,31.57009,-101.65913,8335,160,40,SPBR_U --> SPBR_L,3,6,0,5000,185233,0,480040,190233,17.988,SPBR_U,SPBR_L,6,FRAC,6609,6754,51126,GAL,X-LINKGEL,135186,LB,SAND,NA,30,,20/40
1755,E,APACHE CORPORATION,REAGAN,2005-08-18,2005,31.52156,-101.63945,8303,40,40,SPBR_U --> WFMP,2,2,383200,0,0,0,100450,383200,33.272,SPBR_U,WFMP,2,FRAC,7883,8110,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40
1757,E,APACHE CORPORATION,REAGAN,2005-07-27,2005,31.42852,-101.6502,8202,40,Sub 20,SPBR_U --> WFMP,2,2,383200,0,0,0,100450,383200,32.44123301,SPBR_U,WFMP,2,FRAC,7698,7913,131800,GAL,W,49250,LB,SAND,NA,NA,SFAC,20/40
1759,E,PIONEER NATURAL RESOURCES USA INC,REAGAN,2005-08-08,2005,31.5308,-101.6159,8160,80,40,SPBR_U --> SPBR_L,3,6,0,5000,181612,0,470140,186612,27.51995035,SPBR_U,SPBR_L,6,FRAC,6446,6582,51543,GAL,X-LINKGEL,135420,LB,SAND,NA,31,,20/40
