Fluid.Water..Gals.,Acid..Gals.,Gel.x.link..Gals.,Proppant...Total..lbs.,Fluid...Total..lbs.,Fluid.Amount,Propping.Agent.Amount,Subarea,Operator,County,Completion.Year,Surface.Latitude,Surface.Longitude,Depth.Total.Driller..ft.,WB.Spacing.Proxy,SPBY.Spacing.Proxy,Between_Zone,Frac.Stages,Treatment.Records,Other..Gals.,EUR_o..Mstb.,Top_Zone,Deepest_Zone,Number,Type,Depth.Top,Depth.Base,Fluid.Type,Propping.Agent.Type,Additive,Mesh.Size
0,0,220080,350000,220080,130326,215000,5,2,3,2004,31.45046,-101.65288,8229,3,2,18,2,2,0,36.2429405,3,7,2,3,6354,7339,11,3,9,6
0,0,159000,350000,159000,159000,350000,5,2,3,2004,31.46737,-101.66234,8250,3,3,5,1,1,0,35.576,1,7,1,3,6430,8042,6,3,NA,6
0,0,220506,350000,220506,220506,350000,5,2,3,2004,31.4719,-101.65937,8260,2,3,18,1,1,0,15.1832191,3,7,1,3,6420,8068,6,3,NA,6
0,0,220506,110277.1,220506,220506,35000,5,2,3,2004,31.50376,-101.65152,8300,2,3,18,1,1,0,45.068,3,7,1,3,6507,8092,6,3,NA,6
0,0,220506,350000,220506,127590,215000,5,2,3,2004,31.52338,-101.63121,8337,3,3,5,2,2,0,23.852,1,7,2,3,6480,7446,6,3,9,6
0,0,220506,350000,220506,92916,135000,5,2,3,2004,31.53006,-101.6333,8300,3,3,18,2,2,0,20.72,3,7,2,3,7872,8135,6,3,9,6
0,0,183782,351130,183782,70894,135000,5,2,3,2004,31.49518,-101.62236,8206,3,3,18,2,2,0,19.024,3,7,2,3,7710,7968,6,3,NA,6
0,0,220506,350000,220506,92916,135000,5,2,3,2004,31.48406,-101.61861,8290,3,3,18,2,2,0,25.4,3,7,2,3,7643,7903,6,3,9,6
0,0,220506,350000,220506,92916,135000,5,2,3,2004,31.47781,-101.61691,8210,3,4,18,2,2,0,25.66,3,7,2,3,7647,7948,6,3,9,6
0,0,220506,350000,220506,127590,215000,5,2,3,2004,31.50933,-101.62683,8237,4,3,18,2,2,0,20.668,3,7,2,3,6432,7396,6,3,9,6
0,0,220506,350000,220506,92916,135000,5,2,3,2004,31.50218,-101.62458,8300,4,3,18,2,2,0,26.52292632,3,7,2,3,7761,8011,6,3,9,6
0,5000,199458,471020,204458,56196,133882,5,27,3,2004,31.56653,-101.74174,8610,3,3,5,3,6,0,55.96,1,7,6,3,6784,6976,11,3,NA,6
0,5000,207988,470270,212988,63844,134547,6,27,3,2004,31.59831,-101.58431,8116,1,3,5,3,6,0,44.236,1,7,6,3,6325,6671,11,3,NA,6
0,5000,189756,471420,194756,54768,136548,5,27,3,2004,31.5407,-101.62262,8270,4,3,3,3,6,0,38.304,1,5,6,3,6441,6619,11,3,NA,6
0,0,220506,350000,220506,92916,135000,5,2,3,2004,31.50822,-101.6484,8312,2,3,5,2,2,0,29.62307158,1,7,2,3,7847,8079,11,3,9,6
0,0,220506,350000,220506,92916,135000,5,2,3,2004,31.44684,-101.6528,8174,3,2,18,2,2,0,29.15185689,3,7,2,3,7721,7944,6,3,9,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.53,-101.65522,8327,3,3,18,2,2,0,41.124,3,7,2,3,7933,8165,9,3,17,6
0,0,367506,362000,367506,139916,139000,5,2,3,2004,31.55144,-101.64,8336,3,3,18,2,2,0,42.43844071,3,7,2,3,7895,8117,6,3,9,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.44406,-101.61534,8282,3,3,18,2,2,0,22.39416894,3,7,2,3,7602,7849,9,3,NA,6
0,0,367506,360000,367506,139916,140000,5,2,3,2004,31.44229,-101.6726,8260,4,6,18,2,2,0,39.86164692,3,7,2,3,7831,8053,6,3,9,6
0,0,367506,362000,367506,139916,139000,5,2,3,2004,31.51985,-101.63012,8340,3,2,5,2,2,0,18.52846714,1,7,2,3,7849,8117,6,3,NA,6
0,5000,195174,472660,200174,54558,135440,5,27,3,2004,31.63272,-101.76269,8710,5,3,5,3,6,0,45.8702266,1,7,6,3,6896,7088,11,3,NA,6
0,5000,196098,473480,201098,54222,129403,5,27,3,2004,31.5967,-101.64135,8350,4,3,3,3,6,0,43.07231771,1,5,6,3,6530,6694,11,3,NA,6
0,4500,195762,473390,200262,56532,138234,5,27,3,2004,31.53355,-101.62035,8205,4,3,18,3,6,0,28.67926976,3,7,6,3,6441,6591,11,3,NA,6
0,5000,196224,475894,201224,55818,138234,5,27,3,2004,31.59139,-101.64819,8345,3,3,5,3,6,0,32.59924597,1,7,6,3,6541,6710,11,3,NA,6
0,5000,195636,471060,200636,54180,137740,5,27,3,2004,31.58082,-101.72859,8615,1,3,5,3,6,0,32.49670036,1,7,6,3,6740,6928,11,3,NA,6
0,5000,194292,471970,199292,54474,134280,5,27,3,2004,31.57116,-101.72116,8532,4,2,5,3,6,0,34.12554949,1,7,6,3,6742,6930,11,3,NA,6
0,5000,194292,471820,199292,55524,134578,6,27,3,2004,31.5498,-101.58232,8188,4,3,3,3,6,0,50.176,1,5,6,3,6295,6439,11,3,NA,6
0,0,367506,360000,367506,139916,140000,5,2,3,2004,31.4549,-101.64987,8140,3,3,5,2,2,0,29.992,1,7,2,3,7713,7942,6,3,NA,6
0,0,367506,362000,367506,139916,139000,5,2,3,2004,31.51869,-101.66894,8307,3,2,18,2,2,0,21.0058,3,7,2,3,7959,8183,6,3,9,6
0,0,367506,362000,367506,139916,139000,5,2,3,2004,31.46065,-101.62497,8204,2,3,18,2,2,0,15.47732057,3,7,2,3,7655,8053,6,3,NA,6
0,0,367506,360000,367506,139916,140000,5,2,3,2004,31.43709,-101.66175,8231,3,3,18,2,2,0,27.77576071,3,7,2,3,7747,8003,6,3,9,6
0,11000,319452,509510,330452,67410,17560,5,27,3,2005,31.46522,-101.70543,9254,4,3,5,5,10,0,21.748,1,7,10,3,8949,8956,6,3,NA,6
0,14000,415998,530458,429998,75642,16852,5,27,3,2005,31.46773,-101.71091,9270,3,2,5,6,12,0,36.86935873,1,7,12,3,8964,8974,6,3,NA,6
0,11000,334278,509190,345278,74802,14866,5,27,3,2005,31.47835,-101.71422,9274,4,3,18,5,10,0,29.26563545,3,7,10,3,9000,9010,6,3,NA,6
0,3750,198744,471400,202494,57246,135300,5,27,3,2005,31.56019,-101.65163,8270,4,3,16,3,6,0,13.54044625,3,5,6,3,6552,6719,11,3,NA,6
0,5000,195552,472270,200552,56112,132071,6,27,3,2004,31.55403,-101.5968,8150,3,3,3,3,6,0,40.528,1,5,6,3,6346,6541,11,3,NA,6
0,0,367506,360000,367506,139916,140000,5,2,3,2004,31.51931,-101.68288,8418,3,3,18,2,2,0,32.723344,3,7,2,3,8001,8220,6,3,NA,6
0,0,367506,360000,367506,139916,140000,5,2,3,2004,31.53486,-101.64796,8329,3,3,18,2,2,0,39.92984664,3,7,2,3,7910,8146,6,3,9,6
0,0,367506,360000,367506,139916,140000,5,2,3,2004,31.43409,-101.64222,8267,3,3,18,2,2,0,8.388,3,7,2,3,7680,7896,6,3,9,6
0,0,367506,360000,367506,139916,140000,5,2,3,2004,31.46022,-101.6608,8284,4,3,18,2,2,0,32.42348826,3,7,2,3,7800,8020,6,3,9,6
0,0,383200,110277.1,383200,131800,49250,5,2,3,2005,31.51264,-101.64542,8360,3,3,5,2,2,0,20.312,1,7,2,3,7875,8135,11,3,9,6
0,11000,343812,508200,354812,78960,18955,5,27,3,2005,31.48515,-101.69561,9315,4,3,18,5,10,0,35.592,3,7,10,3,9018,9024,6,3,NA,6
0,12500,364098,386631,376598,73080,15300,5,27,3,2005,31.48419,-101.67185,9260,1,3,11,5,10,0,32.712,2,7,10,3,8948,8958,6,3,NA,6
0,11000,334782,508260,345782,69468,18375,5,27,3,2005,31.49829,-101.67627,9319,3,2,18,5,10,0,28.35819288,3,7,10,3,8976,9006,6,3,NA,6
0,11000,350616,511960,361616,74802,15355,5,27,3,2005,31.45886,-101.71693,9350,4,2,18,5,10,0,26.428,3,7,10,3,8998,9008,6,3,NA,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.54337,-101.67703,8374,3,3,5,2,2,0,19.968,1,7,2,3,7123,8210,9,3,17,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.44672,-101.66954,8259,4,3,18,2,2,0,20.695,3,7,2,3,7830,8046,9,3,17,6
0,0,383200,110277.1,383200,131800,49250,5,2,3,2005,31.48903,-101.63363,8229,4,3,18,2,2,0,19.688,3,7,2,3,7740,7966,6,3,9,6
0,0,383200,110277.1,383200,131800,49250,5,2,3,2005,31.49751,-101.62751,8287,4,3,18,2,2,0,13.56,3,7,2,3,7751,7975,6,3,9,6
0,0,383200,110277.1,383200,131800,49250,5,2,3,2005,31.49934,-101.65454,8314,4,3,18,2,2,0,26.992,3,7,2,3,7863,8096,6,3,9,6
0,0,383200,110277.1,383200,131800,49250,5,2,3,2005,31.49672,-101.64934,8298,4,3,18,2,2,0,33.524,3,7,2,3,7844,8071,6,3,9,6
0,0,383200,110277.1,383200,131800,49250,5,2,3,2005,31.49853,-101.6409,8280,4,3,18,2,2,0,28.088,3,7,2,3,7814,8038,6,3,9,6
0,0,383200,110277.1,383200,131800,49250,5,2,3,2005,31.51191,-101.63203,8283,3,3,18,2,2,0,18.928,3,7,2,3,7849,8113,6,3,9,6
0,0,383200,110277.1,383200,131800,49250,5,2,3,2005,31.50115,-101.64613,8326,3,3,18,2,2,0,33.756,3,7,2,3,7849,8082,6,3,9,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.52303,-101.66633,8310,3,3,5,2,2,0,37.72,1,7,2,3,7945,8162,9,3,17,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.52521,-101.65785,8314,3,3,18,2,2,0,29.104,3,7,2,3,7931,8157,9,3,17,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.50804,-101.666,8360,3,4,18,2,2,0,17.676,3,7,2,3,7946,8180,9,3,17,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.52115,-101.67469,8370,4,3,18,2,2,0,17.352,3,7,2,3,7977,8193,9,3,17,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.52373,-101.67991,8359,3,3,18,2,2,0,49.3320329,3,7,2,3,7993,8219,9,3,17,6
0,11000,359560,506667,370560,23277.5,0,5,27,3,2005,31.49004,-101.69573,9334,4,2,18,5,10,0,44.232,3,7,10,1,8227,8275,1,NA,11,NA
0,12000,348664,501200,360664,80152,17595,5,27,3,2005,31.48023,-101.70592,9250,1,3,18,5,11,0,38.388,3,7,11,3,8856,9016,6,3,NA,6
0,12000,345066,509690,357066,77815,17318,5,27,3,2005,31.46632,-101.68399,9206,4,3,5,5,11,0,51.59316437,1,7,11,3,8936,8947,6,3,NA,6
0,11000,348487,506310,359487,74015,15000,5,27,3,2005,31.47772,-101.70042,9270,3,3,18,5,11,0,63.044,3,7,11,3,8970,8981,6,3,NA,6
0,5000,158048,471560,163048,41383,134117,5,27,3,2005,31.54317,-101.62832,8215,4,3,16,3,6,0,34.848,3,5,6,3,6480,6657,11,3,NA,6
0,5000,189960,471970,194960,49073,135237,5,27,3,2005,31.51928,-101.61666,8230,1,3,18,3,6,0,31.244,3,7,6,3,6435,6560,11,3,NA,6
0,8500,343866,503360,352366,80828,16203,5,27,3,2005,31.4668,-101.715,9260,3,2,18,5,10,0,35.16005354,3,7,10,3,8985,9002,6,3,NA,6
0,5000,184813,471000,189813,53191,133624,5,27,3,2005,31.57026,-101.63923,8345,1,3,16,3,6,0,13.952,3,5,6,3,6544,6698,11,3,NA,6
0,5000,193864,471000,198864,54352,133052,5,27,3,2005,31.60121,-101.63805,8325,4,3,16,3,6,0,17.6,3,5,6,3,6571,6725,11,3,NA,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.43548,-101.65264,8239,3,2,18,2,2,0,20.25828222,3,7,2,3,7702,7909,9,3,17,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.43957,-101.66677,8327,3,3,18,2,2,0,28.22,3,7,2,3,7791,8003,9,3,17,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.51718,-101.6425,8322,2,3,5,2,2,0,24.644,1,7,2,3,7871,8093,9,3,NA,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.53754,-101.65328,8339,3,3,18,2,2,0,40.668,3,7,2,3,7917,8139,9,3,17,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.50308,-101.63808,8265,2,3,18,2,2,0,29.104,3,7,2,3,7839,8060,9,3,NA,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.49306,-101.66586,8310,4,2,18,2,2,0,22.072,3,7,2,3,7910,8122,9,3,17,6
366270,0,0,127548,366270,123270,63548,5,2,3,2006,31.49628,-101.67239,8317,3,4,18,2,2,0,27.8,3,7,2,3,7908,8118,9,3,17,6
387700,0,0,124500,387700,129900,61500,5,2,3,2006,31.49764,-101.66631,8311,3,6,16,2,2,0,35.49390913,3,5,2,3,7922,8095,9,3,17,6
0,5000,182249,470340,187249,50150,132458,5,27,3,2005,31.57995,-101.649,8360,4,6,18,3,6,0,43.03807665,3,7,6,3,6565,6710,11,3,NA,6
0,5000,195492,470520,200492,54931,132676,6,27,3,2005,31.60283,-101.62998,8290,4,3,18,3,6,0,16.38451018,3,7,6,3,6510,6682,11,3,NA,6
0,5000,185233,480040,190233,51126,135186,5,27,3,2005,31.57009,-101.65913,8335,1,3,16,3,6,0,17.988,3,5,6,3,6609,6754,11,3,NA,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.52156,-101.63945,8303,3,3,18,2,2,0,33.272,3,7,2,3,7883,8110,9,3,17,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.42852,-101.6502,8202,3,6,18,2,2,0,32.44123301,3,7,2,3,7698,7913,9,3,17,6
0,5000,181612,470140,186612,51543,135420,5,27,3,2005,31.5308,-101.6159,8160,4,3,16,3,6,0,27.51995035,3,5,6,3,6446,6582,11,3,NA,6
0,3500,122010,327480,153212,61446,173250,5,27,3,2005,31.53151,-101.62938,8282,3,3,18,2,4,0,35.212,3,7,4,3,7087,7252,11,3,NA,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.51572,-101.64002,8325,2,2,18,2,2,0,24.416,3,7,2,3,7869,8094,9,3,17,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.4541,-101.65391,8180,3,3,18,2,2,0,26.688,3,7,2,3,7729,7946,9,3,17,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.44212,-101.66592,8272,3,2,18,2,2,0,18.104,3,7,2,3,7784,7993,9,3,17,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.42752,-101.6546,8204,3,3,5,2,2,0,37.3,1,7,2,3,7690,7896,9,3,17,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.54289,-101.64619,8360,3,4,18,2,2,0,36.55831701,3,7,2,3,7915,8136,9,3,17,6
0,5000,163803,477347,168803,47787,155581,6,27,3,2005,31.57201,-101.56736,8065,5,3,18,3,6,0,21.156,3,7,6,3,6269,6593,11,3,20,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.46671,-101.62439,8214,3,2,18,2,2,0,20.16,3,7,2,3,7671,7884,9,3,17,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.42331,-101.63997,8235,3,3,18,2,2,0,23.784,3,7,2,3,7635,7927,9,3,NA,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.528,-101.68779,8451,2,2,5,2,2,0,36.764,1,7,2,3,8011,8225,9,3,17,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.49123,-101.64967,8254,2,2,18,2,2,0,33.556,3,7,2,3,7820,8044,9,3,NA,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2006,31.50421,-101.64518,8269,2,2,3,2,2,0,23.48265515,1,5,2,3,7863,8038,9,3,17,6
0,3000,102800,289440,153212,44486,134524,6,27,3,2005,31.59531,-101.61419,8190,3,2,18,2,4,0,37.9403326,3,7,4,3,6469,6482,11,3,NA,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.50392,-101.65398,8320,2,2,18,2,2,0,24.496,3,7,2,3,7873,8091,9,3,17,6
0,6000,162646,470700,168646,43097,135650,6,27,3,2005,31.62444,-101.56604,8132,3,2,16,3,6,0,10.568,3,5,6,3,6308,6612,11,3,NA,6
0,5500,167862,473940,173362,57785,213755,6,27,3,2005,31.62216,-101.58293,8150,4,3,18,3,6,0,22.956,3,7,6,3,6357,6679,11,3,NA,6
0,11000,346311,505520,357311,80277,17666,5,27,3,2005,31.48677,-101.67704,9221,1,3,18,5,10,0,72.9921932,3,7,10,3,8802,8879,6,3,NA,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.46733,-101.65792,8253,3,2,18,2,2,0,33.424,3,7,2,3,7801,8014,9,3,19,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2006,31.44966,-101.65694,8182,3,2,5,2,2,0,21.984,1,7,2,3,7750,8035,9,3,NA,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.45856,-101.65109,8124,3,3,18,2,2,0,25.304,3,7,2,3,7743,8030,9,3,17,6
393965,0,0,110277.1,393965,131800,48895,5,2,3,2006,31.44542,-101.65903,8254,3,3,18,2,2,0,27.684,3,7,2,3,7747,8037,9,3,NA,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.43174,-101.66913,8236,3,3,18,2,2,0,21.596,3,7,2,3,7810,8096,9,3,NA,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2005,31.44244,-101.65813,8260,3,3,18,2,2,0,37.092,3,7,2,3,7745,8035,9,3,19,6
365750,0,0,123000,365750,123850,61500,5,2,3,2006,31.53877,-101.64531,8339,2,3,5,2,2,0,31.58,1,7,2,3,7927,8137,9,3,NA,6
365806,0,0,123000,365806,123906,61500,5,2,3,2006,31.45172,-101.61774,8273,3,3,18,2,2,0,28.256,3,7,2,3,7620,7821,9,3,NA,6
364450,0,0,123000,364450,122698,61500,5,2,3,2007,31.4547,-101.61865,8292,3,3,18,2,2,0,23.78,3,7,2,3,7634,7827,9,3,NA,6
365484,0,0,123000,365484,123732,61500,5,2,3,2007,31.45015,-101.62205,8266,2,3,18,2,2,0,27.792,3,7,2,3,7641,7825,9,3,NA,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2006,31.52284,-101.64225,8295,2,2,18,2,2,0,27.228,3,7,2,3,7905,8111,9,3,17,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2006,31.5072,-101.64578,8242,2,2,18,2,2,0,34.4,3,7,2,3,7877,8083,9,3,17,6
383200,0,0,110277.1,383200,131800,49250,5,2,3,2006,31.45767,-101.65499,8209,3,3,18,2,2,0,21.46032128,3,7,2,3,7759,8047,9,3,17,6
504800,0,0,149700,504800,259400,98500,6,2,3,2005,31.60346,-101.52867,8500,3,4,18,2,2,0,36.31888501,3,7,2,3,7610,8380,9,3,17,6
504800,0,0,149700,504800,259400,98500,6,2,3,2006,31.59383,-101.52146,8480,3,1,18,2,2,0,38.86579378,3,7,2,3,7583,8385,9,3,NA,6
504800,0,0,149700,504800,259400,98500,6,2,3,2006,31.58863,-101.51083,8526,4,3,18,2,2,0,31.956,3,7,2,3,7575,8434,9,3,NA,6
480522,0,0,170852,480522,237006,107336,5,2,3,2006,31.4074,-101.71018,8525,4,2,18,2,2,0,18.864,3,7,2,3,7835,8460,9,3,NA,6
510800,3000,0,149700,513800,259400,98500,6,2,3,2006,31.61686,-101.51885,8510,4,4,18,2,3,0,51.06845562,3,7,3,3,7590,8392,9,3,NA,6
0,1750,192139,470095,193889,52571,131432,5,27,3,2006,31.58488,-101.64377,8260,4,2,16,3,4,0,37.32541472,3,5,4,3,6539,6853,11,3,NA,6
0,5000,192568,452300,197568,54324,133901,6,27,3,2006,31.57699,-101.59526,8125,4,3,16,3,6,0,24.652,3,5,6,3,6381,6692,11,3,NA,6
0,5000,190691,471210,195691,52690,130760,5,27,3,2006,31.54091,-101.73812,8525,4,3,16,3,6,0,31.108,3,5,6,3,6799,6959,11,3,NA,6
0,5000,192074,470820,197074,55951,134326,5,27,3,2006,31.53227,-101.72656,8500,4,3,16,3,6,0,30.32445978,3,5,6,3,6771,6927,11,3,NA,6
0,4950,141134,339353,153212,23277.5,0,5,27,3,2006,31.51461,-101.7563,8565,1,3,16,2,5,0,29.32501026,3,5,5,1,6838,6988,1,NA,NA,NA
0,1500,193230,471140,194730,53707,134770,5,27,3,2006,31.51283,-101.74698,8539,3,3,18,3,4,0,43.98483889,3,7,4,3,6812,6986,11,3,NA,6
0,5000,188178,470500,193178,51621,132431,5,27,3,2006,31.51176,-101.73341,8491,1,3,16,3,6,0,41.23692755,3,5,6,3,6755,6921,11,3,NA,6
0,6750,183977,427570,190727,43936,90410,5,27,3,2006,31.56495,-101.71478,8456,1,3,16,3,6,0,41.936,3,5,6,3,6724,6909,11,3,NA,6
0,5750,192317,472300,198067,56261,134237,5,27,3,2006,31.56692,-101.70665,8425,1,3,3,3,6,0,41.952,1,5,6,3,6685,6935,11,3,NA,6
0,4500,197581,471260,202081,57093,131750,5,27,3,2006,31.52424,-101.72853,8505,4,3,16,3,6,0,40.67932238,3,5,6,3,6728,6911,11,3,NA,6
0,5250,199702,477380,204952,56722,139132,6,27,3,2006,31.61702,-101.59906,8260,5,3,18,3,6,0,34.4131975,3,7,6,3,6403,6727,11,3,NA,6
393965,0,0,110277.1,393965,131800,48985,5,2,3,2006,31.43181,-101.65224,8210,3,3,18,2,2,0,29.852,3,7,2,3,7716,8003,9,3,NA,6
509250,0,0,149852,509250,260232,98929,6,2,3,2006,31.59103,-101.51647,8510,4,4,18,2,2,0,36.416,3,7,2,3,7575,8398,9,3,NA,6
0,6250,189260,475020,195510,51922,135360,5,27,3,2006,31.59039,-101.65261,8295,3,3,3,3,6,0,32.812,1,5,6,3,6542,6703,11,3,NA,6
0,1500,193743,471560,195243,54532,134899,6,27,3,2006,31.59098,-101.617,8215,4,3,16,3,4,0,28.104,3,5,4,3,6481,6786,11,3,NA,6
0,5250,193631,471200,198881,52886,134855,5,27,3,2006,31.59746,-101.6545,8344,4,3,3,3,6,0,29.364,1,5,6,3,6569,6769,11,3,NA,6
366450,0,0,113250,366450,130660,63750,5,2,3,2006,31.44219,-101.68986,8418,4,4,18,2,2,0,25.124,3,7,2,3,7890,8204,9,3,8,6
492870,0,0,151023,492870,253134,100823,6,2,3,2006,31.58415,-101.51374,8500,4,3,18,2,2,0,30.248,3,7,2,3,7572,8405,9,3,NA,NA
0,5250,180627,471620,185877,58327,161756,6,27,3,2007,31.6252,-101.58825,8176,4,3,18,3,6,0,22.34,3,7,6,3,6385,6411,11,3,16,6
0,5250,195638,477320,200888,55997,134955,6,27,3,2006,31.62709,-101.58001,8172,4,3,16,3,6,0,34.664,3,5,6,3,6341,6372,11,3,NA,6
0,1500,194888,473380,196388,54973,136404,6,27,3,2006,31.58619,-101.62009,8294,4,3,18,3,4,0,29.632,3,7,4,3,6493,6843,11,3,NA,6
0,5250,179256,486860,184506,42798,126860,5,27,3,2007,31.57805,-101.63961,8307,1,3,18,3,6,0,23.532,3,7,6,3,6543,6695,11,3,NA,6
0,8250,244844,607000,253094,48689,134023,5,27,3,2006,31.55974,-101.72159,8517,1,3,16,4,8,0,56.76203076,3,5,8,3,6737,6923,11,3,NA,6
0,8750,194310,470360,203060,52965,133792,5,27,3,2006,31.60448,-101.65667,8355,1,3,16,3,6,0,42.556,3,5,6,3,6589,6623,11,3,NA,6
0,5250,185961,473540,191211,53504,137512,5,27,3,2006,31.5865,-101.63343,8260,3,3,18,3,6,0,22.828,3,7,6,3,6517,6833,11,3,NA,NA
229649,2000,0,257733,231649,23277.5,0,6,27,3,2006,31.46265,-101.55054,8160,1,3,18,3,4,0,43.676,3,7,4,1,7890,7930,1,NA,14,NA
492870,0,0,151023,492870,253134,100823,6,2,3,2006,31.57637,-101.49816,8500,4,4,18,2,2,0,26.39411735,3,7,2,3,7519,8460,9,3,8,6
270814,2000,0,465061,272814,23277.5,0,6,27,3,2006,31.46883,-101.55689,8116,5,3,18,4,5,0,10.38,3,7,5,1,7940,7980,1,NA,11,NA
375250,0,0,123000,375250,129900,61500,6,2,3,2006,31.60813,-101.57414,8267,3,3,16,2,2,0,23.70705727,3,5,2,3,7735,7912,9,3,NA,6
383200,0,0,110277.1,383200,131800,49250,6,2,3,2006,31.61703,-101.56814,8061,1,3,18,2,2,0,27.472,3,7,2,3,7715,7891,9,3,17,6
507500,0,0,172250,507500,255700,110750,6,2,3,2006,31.58157,-101.50855,8512,3,4,5,2,2,0,33.50169037,1,7,2,3,7555,8409,9,3,17,6
387700,0,0,124500,387700,129900,61500,6,2,3,2006,31.6287,-101.54973,8072,3,4,18,2,2,0,26.04,3,7,2,3,7687,7857,9,3,17,6
365750,0,0,123000,365750,123850,61500,5,2,3,2006,31.52635,-101.65416,8345,3,2,5,2,2,0,28.096,1,7,2,3,7939,8150,9,3,NA,6
576422,0,0,200600,576422,322822,134000,5,2,3,2006,31.41884,-101.70958,9112,1,3,5,2,2,0,20.248,1,7,2,3,7842,8925,9,3,17,6
380190,0,0,123000,380190,128650,61500,6,2,3,2006,31.62333,-101.55685,8101,3,3,5,2,2,0,20.3,1,7,2,3,7693,7868,9,3,17,6
353400,0,0,123000,353400,128000,61500,5,2,3,2006,31.52355,-101.71506,8505,4,3,5,2,2,0,38.0292309,1,7,2,3,8110,8410,9,3,17,6
385032,0,0,123000,385032,129000,61500,5,2,3,2006,31.52285,-101.70162,8508,4,3,18,2,2,0,27.336,3,7,2,3,8070,8370,9,3,17,6
0,4950,175140,416800,180090,50442,134000,5,27,3,2006,31.55037,-101.76306,8670,3,3,18,3,6,0,38.7437565,3,7,6,3,6899,7073,11,3,NA,6
365500,0,0,123000,365500,123750,61500,6,2,3,2006,31.63872,-101.56208,8215,4,3,3,2,2,0,30.284,1,5,2,3,7718,7888,9,3,NA,6
353400,0,0,123000,353400,128000,61500,5,2,3,2006,31.54559,-101.66468,8334,3,3,5,2,2,0,25.05108889,1,7,2,3,7964,8222,9,3,17,6
365806,0,0,123000,365806,123906,61500,5,2,3,2006,31.53936,-101.66273,8342,4,3,5,2,2,0,32.076,1,7,2,3,7958,8208,9,3,NA,6
368508,0,0,125830,368508,126084,60750,5,2,3,2006,31.54175,-101.66787,8351,4,3,5,2,2,0,46.372,1,7,2,3,7975,8227,9,3,17,6
365750,0,0,123000,365750,123850,61500,6,2,3,2006,31.63558,-101.54302,8149,3,3,5,2,2,0,18.50933409,1,7,2,3,7677,7851,9,3,NA,6
365482,0,0,123000,365482,123732,61500,6,2,3,2006,31.61922,-101.56047,8211,3,3,5,2,2,0,36.77679768,1,7,2,3,7709,7886,9,3,NA,6
365750,0,0,123000,365750,123850,61500,5,2,3,2006,31.48518,-101.66149,8313,3,4,18,2,2,0,40.748,3,7,2,3,7866,8071,9,3,NA,NA
365500,0,0,123000,365500,123750,61500,6,2,3,2006,31.60947,-101.55163,8218,4,3,5,2,2,0,16.772,1,7,2,3,7700,7875,9,3,NA,6
479976,0,0,169430,479976,240492,107000,5,2,3,2007,31.41706,-101.71748,8516,1,2,18,2,2,0,18.87945795,3,7,2,3,7874,8363,9,3,17,6
365484,0,0,123000,365484,123732,61500,5,2,3,2006,31.40078,-101.67292,8215,3,4,18,2,2,0,23.508,3,7,2,3,7727,7963,9,3,NA,6
