WellID,CLFK..KHW.,U_SPBR..KHW.,L_SPBR..KHW.,WFMP..KHW.,WFMP_L..KHW.,WFMP_ATB..KH,CLINE..KHW.,STRN..KHW.,ATOK..KHW.,BEND..KHW.,ATOKA_L..KHW,MPLM..KHW.,WDFD..KHW.,DVNN..KHW.,CLEARFORK..MAP.,SPRABERRY_U..MAP.,SPRABERRY_L..MAP.,WOLFCAMP..MA,WOLFCAMP_L..,WFMP_ATB..MA,CLINE..MAP.,STRAWN..MAP.,ATOKA..MAP.,BEND..MAP.,ATOKA_L..MAP,MISSISSIPPIA,WOODFORD..MA,DEVINOAN_UNC
1423,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6986.13,7795.77,8377.17,9205.56,9562.38,9794.08,9982.94,10176.9,10371.12,10516.97,10858.21,11267.85,11486.04,11582.23
1425,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6603.44,7472.93,8096.58,9053.46,9406.37,9716.5,10446.75,10763.76,10928.33,10923.38,11143.34,11778.47,11933.14,11980.72
1426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6784.95,7668.52,8229.69,9197.56,9534.28,9896.71,10510.9,10788.7,10971.27,11029.22,11215.12,11925.69,12078.84,12133.53
1430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6638.2,7499.29,8055.08,9062.46,9395.46,9686.25,10173.85,10584.57,10760.65,10842.76,11032.03,11296.64,11567.62,11670.72
1432,NA,NA,NA,NA,9412.05,NA,10338.14,10594.83,10759.84,NA,NA,NA,NA,NA,6664.77,7511.49,8068.29,9087.52,9415.46,9775.01,10277.6,10568.84,10732.63,10809.94,10967.52,11302.4,11552.68,11664.22
1434,6664,7504,8083,9099,9438,NA,10310,10583,10762,10816,NA,NA,NA,NA,6680.11,7522.97,8083.07,9094.13,9443.38,9799.93,10306.32,10584.3,10731.51,10816.21,10972.47,11327.66,11573.87,11686.43
1435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7143.48,7967.65,8459,9261.22,9722.2,9951.29,10197.01,10551.87,10738.22,10874.53,11057.41,11903.78,12079.56,12200.51
1439,6637,7509,8087,9084,9433,NA,10316,10570,10760,10811,NA,NA,NA,NA,6682.51,7534.25,8086.93,9111.63,9455.9,9778.42,10299.79,10572.79,10712,10812.2,10976.17,11337.09,11583.43,11695.22
1441,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6392.86,7280.71,7826.35,8809.58,9085.56,9457.05,10010.17,10265.2,10404.75,10462.54,10591.6,10936.89,11233.06,11339.73
1442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6680.88,7535.75,8129.45,9119.97,9425.4,9797.45,10309.76,10614.41,10790.15,10818.88,10928.1,11344.99,11589.92,11702.25
1447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6769.06,7660.14,8223.3,9189.24,9529.71,9890.83,10464.66,10811.7,10987.46,10992.25,11161.91,11955.11,12087.46,12159.12
1451,6049,7059,7636,8616,8889,9193,9906,10253,10414,NA,NA,NA,NA,NA,6097.79,7100.77,7642.44,8619.97,8874.38,9193.71,9908.47,10256.8,10388.18,10429.94,10490.87,10794.04,11079.47,11159.95
1453,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6941.45,7772.13,8339.02,9138.66,9478.41,9615.96,9863.1,10055.77,10247.08,10344.73,10599.89,11190.77,11437.27,11531.41
1458,7206,8034,8597,9446,9869,10114,10389,NA,NA,NA,NA,NA,NA,NA,7215.03,8052.6,8603.25,9453.64,9883.98,10126.33,10391.83,10763.74,10918.27,11132.36,11167.6,11559.46,11807.78,11926.31
1461,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6578.19,7444.44,8072.16,9016.2,9364.66,9817.67,10435.54,10749.83,10918.02,10912.79,11132.32,11783.81,11915.6,11974.21
1462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6590.45,7450.46,8037.23,9034.72,9386.41,9785.92,10398.35,10693,10810.33,10896.34,11073.25,11574.06,11797.21,11861.05
1463,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6903.35,7785.49,8401.87,9302.18,9646.49,9813.63,10544.99,10869.17,10991.72,10952.48,11182.82,11936.92,12070.59,12167.78
1465,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6645.82,7518.05,8128.33,9100.63,9447.86,9828.39,10475.24,10753.47,10910.74,10972.88,11229.59,11756.74,11940.67,11993.07
1466,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6875.08,7753.81,8306.74,9221.17,9523.4,10015.06,10364.81,10454.97,10815.63,10912.59,11204,11781.41,11949.12,12040.68
1469,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6793.66,7673.1,8239.87,9237.43,9540.03,9948.2,10341.8,10657.64,10802.04,10881.78,11100.77,11570.32,11805.89,11907.26
1471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6952.88,7771.93,8338.92,9139.68,9474.92,9539.64,9827.48,10048.85,10249.54,10374.02,10512.78,11177.13,11462.69,11558.61
1473,7200,8028,8591,9428,9848,10105,10365,NA,NA,NA,NA,NA,NA,NA,7221.24,8050.86,8604.53,9444.08,9865.98,10107.32,10393.16,10801.15,10960.45,11102.97,10974.46,11443.35,11673.83,11805.23
1474,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6806.17,7673.4,8244.35,9251.16,9556.83,9967.83,10370.38,10684.48,10849.85,10912.81,11136.97,11584.89,11801.82,11905.36
1475,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6416.24,7272.53,7837.37,8837.5,9146.09,9597.29,10100.53,10342.36,10482.6,10548.05,10692.12,11011.22,11279.48,11376.71
1477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6596.58,7474.67,8057.59,9053.27,9396.1,9768.82,10414.51,10696.75,10819.38,10908.46,11065.06,11552.79,11782.11,11851.51
1478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6457.8,7311.36,7872.32,8862.25,9206.35,9576.91,10153.15,10390.73,10545.04,10621.75,10763.98,11063.92,11355.61,11438.57
1479,6151,7099,7695,8612,8941,9270,9834,10268,NA,NA,NA,NA,NA,NA,6149.11,7132.43,7683.11,8677.16,8937.42,9270.21,9848.56,10291.72,10434.02,10448.38,10555.95,10919.07,11108.12,11192.24
1480,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6637.5,7518.05,8154.6,9099.41,9451.88,9974.72,10417.43,10810.44,10976.81,10970.63,11220.13,11912.88,12018.68,12081.46
1487,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7136.96,7961.57,8528.59,9349.57,9772.93,9818.33,10256.31,10550.67,10776.06,10931.73,11232.16,11770.47,12036.28,12148.78
1488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5856.29,6936.12,7461.34,8427.51,8717.19,9060.6,9856.71,10206.52,10330.6,10318.07,10335.43,10635.83,10914.61,10970.68
1491,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6617.55,7458.59,8021.06,9006.42,9342.79,9724.56,10038.09,10452.71,10600.72,10641.95,10836.93,11166.02,11438.04,11541.84
1492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6053.57,7065.98,7659.62,8623.17,8894.63,9294.35,10140.76,10426.93,10578.97,10613.6,10746.84,11118.24,11261.69,11359.15
1493,6226,7157,7705,8667,8976,9318,9975,10328,10470,NA,NA,NA,NA,NA,6208.58,7163.1,7705.92,8705.06,8959.97,9318.54,9976.03,10303.36,10430.12,10471.1,10551.63,10865.36,11144.3,11231.42
1496,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6940.71,7787.08,8340.57,9215.14,9571.15,9837.42,10090.99,10353.62,10512.62,10703.83,10999.76,11609.56,11826.88,11932.8
1499,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6874.45,7759.84,8318.48,9218.66,9528.11,9850.06,10253.65,10387.58,10597.44,10736.7,10999.91,11675.84,11879.27,11978.67
1501,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6726.58,7612.86,8229.65,9178.68,9526.58,9977.68,10568.86,10896.04,11043.87,11083.87,11358.52,11987.22,12106.01,12205.96
1502,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6646.26,7520.61,8091.41,9115.33,9463.65,9878.77,10455.22,10788.01,10943.08,10957.52,11194.98,11807.59,11973.53,12020.65
1503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6952.01,7775.83,8333.72,9199.71,9590.95,9704.86,10018.78,10209.43,10420.86,10524.57,10843.88,11404.1,11598.64,11710.56
1505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6931.84,7751.1,8326.67,9169.62,9492.81,9627.69,10063.18,10284.64,10466.52,10534.91,10851.63,11361.17,11587.11,11699.82
1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6950.09,7770.21,8345.16,9167.69,9545.01,9617.9,9939.09,10169.55,10384.66,10500.37,10777.96,11233.64,11479.23,11581.88
1507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6890.19,7799.23,8354.34,9284.54,9564.5,9977.65,10434.31,10586.63,10880.31,10857.13,11113.18,11872.09,12046.71,12128.99
1510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6920.7,7815.9,8365.66,9285.01,9614.67,10002.61,10341.41,10594.24,10781.64,10775.12,11012.84,11854.33,12046.08,12124.35
1513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7048.17,7870.53,8438.89,9264.83,9611.44,9949.9,10158.72,10525.32,10684.2,10701.71,10992.83,11445.81,11662.51,11807.6
1517,5998,6847,7444,8450,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5976.77,6855.26,7445.02,8451.1,8741.03,9165.55,10143.83,10480.51,10628.84,10640.84,10803.85,11112.65,11283.65,11335.18
1519,5922,6799,7395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5913.95,6805.19,7390.25,8395.22,8686.93,9080.36,10091.46,10447.33,10584.56,10580.05,10792.83,11090.5,11238.13,11290.3
1520,6015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6015.34,6892.73,7479,8484.55,8798.96,9150.03,10199.14,10537.31,10666.85,10632.08,10863.32,11250.69,11367.39,11425.6
1521,NA,6589,7158,8169,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5758.93,6597.8,7156.64,8185.88,8467.23,8879.65,9907.31,10253.49,10381.99,10451.44,10588.3,10787.45,10937.71,10982.1
1523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5539.58,6446.59,7012.17,8036.73,8261.6,8595.41,9769.38,10148.97,10223.04,10376.21,10415.39,10555.15,10682.37,10721.66
1524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5492.61,6414.17,6981.53,8000.74,8242.74,8577.92,9754.29,10131.67,10206.04,10367.06,10397.39,10528.1,10655.58,10694.76
1525,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5134.61,6309.48,6873.18,7905.67,8135.59,8502.52,9694.93,10060.49,10142.55,10338.57,10294.34,10447.5,10564.28,10600.58
1526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5326.98,6323.89,6890.58,7914.38,8153.71,8507.39,9697.85,10071.05,10151.73,10331.08,10307.09,10468.51,10591.05,10630.65
1527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5410.86,6360.53,6920.83,7933.58,8233.29,8582.24,9772.33,10122.86,10221.64,10361.91,10433.73,10560.46,10704.02,10745.02
1528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5338.47,6320.26,6882.56,7881.38,8216.21,8552.22,9781.63,10112.14,10218.22,NA,10423.18,10580.33,10725.37,10758.32
1529,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5500.7,6456.6,7019.61,8021.86,8289.77,8628.83,9802.35,10176.03,10259.45,10371.11,10486.88,10610.56,10749.67,10791.97
1530,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5433.47,6342.1,6902.09,7927.22,8175.99,8525.43,9714.72,10087.39,10167.97,10344.59,10328.68,10485.81,10608.24,10646.96
1531,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5411.59,6358.01,6924.09,7930.31,8244.07,8589.35,9785.07,10134.06,10234.8,10367.15,10446.85,10582.32,10725.8,10765.57
1532,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5385.54,6336.65,6898.14,7899.9,8226.17,8574.74,9774.99,10119.49,10221.67,NA,10428.95,10563.19,10708.37,10747.61
1533,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5356.38,6314.22,6878.13,7879.21,8206.37,8557.06,9763,10101.67,10205.29,NA,10411.75,10545.74,10691.36,10729.71
1536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5411.67,6381.81,6945.25,7953.91,8252.27,8593.13,9796.27,10142.96,10244.73,10369.36,10457.6,10601.47,10744.14,10782.71
1537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5383.2,6322.86,6885.6,7893.12,8215.88,8567.85,9761.89,10108.15,10208.49,NA,10414.84,10541.75,10687.04,10727.81
1538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5440.93,6386.6,6950.91,7961.78,8252.85,8596.45,9782.15,10142.3,10236.84,10362.43,10451.84,10582.57,10724.2,10766.92
1541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5476.13,6421.2,6979.68,7992.66,8269.95,8612.07,9789.59,10157.57,10244.58,10367.77,10465.85,10589.02,10729.32,10772.14
1543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5345.29,6336.01,6897.04,7899.72,8212.73,8556.27,9776.47,10109.53,10214.23,NA,10420.77,10568.45,10713.86,10748.7
1544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5308.83,6304.7,6869.44,7868.37,8188.61,8536.15,9760.04,10087.39,10193.3,NA,10395.53,10539.28,10685.13,10718.92
1546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5309.97,6298.48,6863.02,7863.76,8200.83,8537.52,9771.14,10096.65,10203.17,NA,10404.86,10559.59,10705.13,10737.04
1547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5348.61,6273.04,6833.78,7838.13,8162.34,8520.19,9709.14,10053.19,10152.22,NA,10352.16,10461.69,10607.91,10670.61
1549,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5643.84,6582.75,7149.32,8175.7,8436.67,8756.4,9883.83,10292.68,10348.32,10430.53,10598.13,10749.66,10887.93,10931.1
1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5326.17,6284.68,6849.53,7853.96,8170.32,8530.77,9733.05,10067.38,10170.74,NA,10370.2,10490.96,10638.2,10678.29
1552,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5662.97,6597.4,7162.89,8190.15,8445.46,8767.2,9897.08,10310.98,10361.19,10432.75,10612.53,10773.26,10909.81,10955.99
1553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5507.82,6474.09,7033.06,8048.83,8300.46,8635.5,9806.9,10184.58,10266.02,10360.01,10502.24,10631,10771.13,10813.79
1554,5970,6890.21,7474.93,8483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6082.47,6894.56,7483.47,8482.79,8800.16,9189.11,10202.06,10525.88,10671.89,10654.52,10875.62,11248.55,11370.36,11429.52
1555,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5716.82,6630.4,7215.43,8197.04,8506.84,8810.44,9960.93,10340.44,10473.54,10441.75,10636.65,10901.16,11023.08,11068.24
1558,5961,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5960.67,6837.52,7411.87,8415.88,8719.5,9124.44,10129.96,10471.39,10613.53,10607.26,10815.51,11127.74,11275.97,11329.68
1561,5231,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5228.56,6279.95,6832.19,7886.79,8161.84,8503.77,9646.75,9976.69,10092.31,10206.85,10205.72,10462.63,10590.44,10627.55
1563,5084,6234,6806,7870,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5045.64,6224.66,6791.91,7855.49,8129.65,8452.78,9600.6,9979.33,10083.34,10199.99,10160.47,10471.75,10562.52,10597.13
1564,5079,6281,6852,7893,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5093.32,6272.14,6845.97,7891.13,8158.82,8491.88,9634.65,10027.24,10127.27,10255.59,10229.58,10508.57,10617.73,10655.09
1565,5025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5026.38,6132.22,6686.72,7754.09,8045.42,8391.52,9547.33,9920.9,10023.29,NA,10064.25,10403.24,10467.72,10504.36
1567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5584.22,6521.12,7095.06,8113.24,8354.29,8677.24,9826.77,10219.93,10289.43,10400.76,10511.63,10649.92,10781.2,10822.29
1568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5547.93,6499.02,7066.92,8090.34,8329.36,8656.13,9813.08,10203.81,10276.17,10397.67,10483.15,10623.5,10760.01,10800.13
1569,5923,6821,7400,8404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5895.45,6826.44,7402.54,8412.16,8699,9109.84,10104.08,10453.08,10595.76,10603.19,10790.77,11075.83,11240.13,11290.75
1570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5735,6634.99,7217.87,8206.38,8527.6,8845.82,9967.35,10366.09,10487.26,10431.24,10652.62,10921.56,11044.33,11091.72
1571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5658.11,6575.8,7153.44,8141.68,8456.69,8746.35,9935.39,10294.78,10435.23,10464.19,10617.75,10850.68,10974.34,11015.2
1573,5921,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5922.7,6806.53,7383.03,8392.24,8699.04,9068.18,10100.77,10477.67,10596.38,10596.14,10813.7,11104.4,11239.89,11290.77
1574,5914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5912.72,6813.66,7395.46,8399.1,8696.67,9055.4,10105.84,10488.83,10592.73,10590.47,10810.2,11102.25,11237.22,11289.34
1575,NA,6726,7299,8309,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5828.1,6731.53,7304.88,8316.3,8614.4,8994.34,10015.64,10392.81,10517.05,10524.52,10738.02,11000.22,11147.5,11196.25
1576,5367,6304,6866,7878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5357.34,6298.94,6860.78,7870.91,8186.99,8543.98,9736.38,10079.09,10178.44,NA,10381.29,10496.47,10642.54,10687.33
1577,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5503.51,6488.43,7053.65,8073.54,8270.3,8603.45,9769.45,10153.9,10225.09,10368.86,10431.4,10555.56,10689.37,10730.44
1578,5867,6746,7326,8335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5789.04,6755.99,7330.87,8345.9,8646.8,9051.29,10049.59,10409.53,10546.29,10561.11,10753.74,11014.93,11180.91,11227.95
1579,5816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5815.79,6722.95,7293.06,8308.53,8614.94,8972.02,10025.91,10415.03,10521.69,10551.38,10757.99,10967.49,11119.51,11167.36
1581,5532,6620,7179,8204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5630.59,6626.71,7184.92,8201.81,8481.17,8922.32,9917.24,10255.19,10381.63,10463.86,10606.41,10789.45,10944.45,10992.28
1583,5537,NA,7124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5614.72,6578.36,7125.67,8148.34,8444.79,8808.48,9881.39,10246.15,10364.54,10441.57,10558.87,10764.83,10911.62,10954.59
1585,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5302.8,6311.12,6872.05,7918.59,8204.89,8542.45,9691.3,10016.28,10139.37,10253.53,10264.05,10509.99,10645.47,10687.55
1586,5450,6505,7098,8103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5464.65,6505.74,7096.96,8103.03,8404.19,8817.82,9856.03,10188.43,10320.77,10400.57,10500.7,10713.09,10858.88,10903.82
1592,NA,NA,NA,7771.37,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5265.96,6213.82,6778.74,7774.07,8152.36,8431.37,9738.73,10063.1,10171.9,NA,10336.11,10564.16,10702.77,10728.92
1593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5386.94,6318.75,6879.44,7886.32,8205,8558.47,9743.82,10094.54,10190.98,NA,10393.95,10507.43,10651.87,10694.9
1595,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5539.34,6483.32,7053.96,8044.87,8363.97,8656.96,9907.11,10246.73,10367.62,10430.21,10577.48,10792.84,10928.16,10964.68
1596,5322.29,6296.69,6860.12,7860.44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5320.61,6313.04,6879.06,7866.85,8234.29,8543.93,9801.09,10120.39,10229.63,NA,10429.95,10604.73,10748.17,10777.11
1597,NA,NA,NA,7831.24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5318.37,6275.6,6839.89,7829.95,8213.9,8492.89,9797.58,10119.09,10230.38,NA,10403.68,10627.63,10767.53,10793.97
1598,NA,NA,NA,7822.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5295.33,6269.49,6835.37,7826.02,8214.8,8500.57,9790.96,10102.68,10212.86,NA,10399.55,10597.92,10738.28,10763.62
1599,NA,NA,NA,7885.54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5378,6323.01,6887.65,7876.29,8243.96,8514.94,9833.44,10164.36,10279.87,NA,10448.19,10696.64,10837.59,10870.18
1600,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5620.21,6555.79,7122.1,8146.98,8377.79,8707.06,9853.44,10261.46,10321.16,10409.22,10558.98,10692.46,10824.68,10867.51
1604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5715.89,6627.63,7199.29,8219.08,8488.89,8811.44,9949.27,10367.09,10412.9,10457.87,10657.47,10838.37,10971.52,11017.95
1605,NA,NA,NA,7911.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5410.64,6368.24,6926.57,7915.01,8277.66,8554.52,9855.75,10189.21,10307.46,NA,10493.24,10731.44,10873.75,10904.63
1607,5396,6268,6821,7819,8150,NA,NA,NA,NA,NA,NA,NA,NA,NA,5272.41,6264.8,6821.1,7819.64,8150.03,8513.66,9737.35,10058.89,10164.6,NA,10358.57,10489.97,10638.26,10672.94
1608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5424.27,6364.91,6926.79,7929.83,8267.68,8596.51,9816.45,10157.97,10263.21,10369.73,10475.84,10638.46,10781.36,10816.74
1609,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5437.71,6382.78,6936.95,7945.47,8279.96,8596.46,9831.79,10168.75,10278.59,10366.76,10490.26,10668.94,10811.42,10845.61
1610,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5703.01,6614.5,7193.93,8177.11,8493.35,8791.91,9959.62,10328.02,10465.7,10466.13,10640.05,10885.24,11007.14,11049.94
1612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5592.37,6362.06,6931.17,7961.39,8220.77,8555.83,9721.05,10101.08,10198.42,10327.79,10333.16,10568.36,10690.61,10728.71
1613,5633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5632.04,6546.99,7102.16,8137.92,8411.82,8733.32,9865.82,10256.51,10328.59,10430.31,10560.35,10703.49,10843.65,10886.18
1614,5951,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5951.64,6828.04,7409.5,8413.63,8729.36,9086.77,10134.16,10506.93,10616.94,10606.12,10828.23,11153.2,11279.09,11333.13
1615,5815,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5814.17,6717.06,7293.75,8307.65,8612.55,8963.85,10032.26,10429.87,10521.27,10546.64,10757.65,10980.37,11122.2,11171.26
1616,5820,6683,7250,8268,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5819.52,6698.4,7263.08,8282.71,8601.43,8982.34,10007.73,10385.04,10509.92,10544.61,10741.25,10942.35,11107.86,11153.28
1617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5604.96,6529.12,7103.39,8096.75,8422.82,8745.06,9884.19,10270.7,10380.88,10371.98,10619.27,10804.92,10933.99,10981.15
1620,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5534.46,6474.79,7048.13,8040.83,8362.77,8656.29,9887.27,10232.27,10357.72,10420.85,10571.04,10781.13,10914.81,10953.6
1621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5542.55,6481.96,7048.15,8044.92,8368.12,8674.07,9887.71,10237.3,10352.01,10404.35,10579.13,10763.63,10899.79,10939.18
1624,5627,6543,7102,8105,8446,8687,NA,NA,NA,NA,NA,NA,NA,NA,5627.21,6547.62,7112.18,8108.56,8445.97,8686.57,9946.55,10299.37,10436.98,10478.19,10585.57,10884.73,11009.18,11050.42
1625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5310.28,6270.63,6837.09,7847.9,8155.82,8520,9725.99,10054.63,10159.31,NA,10355.09,10471.83,10620.38,10660.47
1626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5369.22,6345.58,6908.63,7908.47,8253.99,8565.46,9813.72,10145.11,10255.67,NA,10459.27,10642.11,10785.28,10816.97
1627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5480.65,6433.68,7000.14,8011.56,8304.13,8628.43,9837.13,10187.39,10291.96,10374.43,10513.8,10675.39,10816.63,10854.29
